match_id,team,player,total_pressures,counterpresses,pressure_regains,high_pressures,pressure_success_pct,minutes_played,pressures_per_90
3895292,Union Berlin,Aïssa Bilal Laïdouni,11,1.0,3.0,2,27.27,33,30.0
3895340,Bochum,Keven Schlotterbeck,11,1.0,4.0,1,36.36,88,11.25
3813288,Jamshedpur,Greg Stewart,11,2.0,4.0,2,36.36,89,11.12
3813276,NorthEast United,Suhair Vadakkepeedika,11,5.0,4.0,5,36.36,90,11.0
3817866,Mumbai City,Cássio Gabriel Vilela Ferreira,11,3.0,3.0,1,27.27,83,11.93
3817857,Hyderabad,Nikhil Poojary,11,3.0,7.0,0,63.64,93,10.65
3813276,East Bengal,Daniel Chima Chukwu,11,3.0,3.0,5,27.27,93,10.65
3813283,Bengaluru,Udanta Kumam Singh,11,1.0,6.0,1,54.55,67,14.78
3813271,Kerala Blasters,Jorge Rolando Pereyra Díaz,11,3.0,3.0,4,27.27,88,11.25
3813315,Jamshedpur,Komal Thatal,11,1.0,3.0,4,27.27,71,13.94
3813317,Odisha,Isak Vanlalruatfela,11,4.0,4.0,4,36.36,57,17.37
3813275,Jamshedpur,Ricky Lallawmawma,11,2.0,4.0,1,36.36,90,11.0
3802907,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,11,2.0,0.0,6,0.0,91,10.88
3817901,Mumbai City,Lalengmawia Ralte,11,1.0,6.0,0,54.55,95,10.42
3813299,Bengaluru,Bruno Edgar Silva Almeida,11,3.0,3.0,0,27.27,90,11.0
3895139,Bayer Leverkusen,Odilon Kossonou,11,0.0,3.0,2,27.27,91,10.88
3827337,Jamshedpur,Seminlen Doungel,11,2.0,4.0,1,36.36,24,41.25
3817879,Hyderabad,Javier Siverio Toro,11,3.0,3.0,7,27.27,95,10.42
3802665,Paris Saint-Germain,Thilo Kehrer,11,1.0,4.0,3,36.36,83,11.93
3802665,Paris Saint-Germain,Ander Herrera Agüera,11,0.0,0.0,1,0.0,67,14.78
3827337,Jamshedpur,Ricky Lallawmawma,11,2.0,3.0,0,27.27,94,10.53
3817860,Hyderabad,Bartholomew Owogbalor Ogbeche,11,1.0,2.0,7,18.18,74,13.38
3802699,Paris Saint-Germain,Thilo Kehrer,11,0.0,2.0,0,18.18,63,15.71
3895348,Augsburg,Niklas Dorsch,11,0.0,3.0,0,27.27,90,11.0
3813269,Jamshedpur,Narender Gahlot,11,3.0,4.0,1,36.36,95,10.42
3813308,Odisha,Hendry Antonay,11,1.0,4.0,2,36.36,90,11.0
3813311,Chennaiyin,Mirlan Murzaev,11,2.0,4.0,3,36.36,88,11.25
3817853,Goa,Eduardo Bedia Peláez,11,5.0,1.0,3,9.09,95,10.42
3817853,East Bengal,Thongkhosiem Haokip,11,2.0,2.0,4,18.18,67,14.78
3837954,Angers,Ousmane Camara,11,2.0,2.0,0,18.18,63,15.71
3817894,Odisha,Jerry Mawihmingthanga,11,1.0,3.0,4,27.27,91,10.88
3802984,Nantes,Quentin Merlin,11,1.0,2.0,3,18.18,34,29.12
3837650,Paris Saint-Germain,Vitor Machado Ferreira,11,3.0,0.0,4,0.0,66,15.0
3837650,Clermont Foot,Elbasan Rashani,11,3.0,0.0,6,0.0,80,12.38
3802984,Nantes,Jean-Charles Castelletto,11,1.0,6.0,1,54.55,89,11.12
3817877,Bengaluru,Namgyal Bhutia,11,1.0,3.0,3,27.27,57,17.37
3837918,Rennes,Baptiste Santamaría,11,2.0,1.0,0,9.09,16,61.88
3895107,Bayer Leverkusen,Granit Xhaka,11,1.0,2.0,6,18.18,92,10.76
3817875,Jamshedpur,Laldinliana Renthlei,11,1.0,3.0,2,27.27,71,13.94
3817860,Odisha,Sahil Panwar,11,1.0,3.0,1,27.27,92,10.76
3817895,Chennaiyin,Ariel Borysiuk,11,1.0,2.0,0,18.18,73,13.56
3837947,Paris Saint-Germain,Marcos Aoás Corrêa,11,1.0,3.0,2,27.27,87,11.38
3817848,Goa,Makan Winkle Chote,11,3.0,1.0,5,9.09,71,13.94
3895340,Bochum,Philipp Hofmann,11,1.0,2.0,4,18.18,59,16.78
3837706,Paris Saint-Germain,Fabián Ruiz Peña,11,3.0,5.0,0,45.45,32,30.94
3802809,Rennes,Kamaldeen Sulemana,11,1.0,5.0,2,45.45,96,10.31
3802809,Rennes,Baptiste Santamaría,11,1.0,1.0,1,9.09,19,52.11
3895220,Darmstadt 98,Emir Karic,11,2.0,3.0,1,27.27,90,11.0
3813270,Goa,Iván Garrido González,11,2.0,2.0,0,18.18,92,10.76
3817882,East Bengal,Franjo Prce,11,1.0,4.0,0,36.36,92,10.76
3813271,Goa,Iván Garrido González,11,3.0,6.0,0,54.55,93,10.65
3817876,Chennaiyin,Narayan Das,11,4.0,4.0,1,36.36,93,10.65
3895220,Bayer Leverkusen,Robert Andrich,11,1.0,2.0,1,18.18,93,10.65
3813299,Hyderabad,Akash Mishra,11,2.0,5.0,0,45.45,94,10.53
3837662,Paris Saint-Germain,Sergio Ramos García,11,0.0,1.0,0,9.09,78,12.69
3817895,Goa,Brandon Fernandes,11,5.0,2.0,6,18.18,73,13.56
3817851,Odisha,Sahil Panwar,11,4.0,4.0,1,36.36,94,10.53
3802904,Paris Saint-Germain,Kylian Mbappé Lottin,11,3.0,2.0,10,18.18,92,10.76
3817872,Bengaluru,Namgyal Bhutia,11,1.0,2.0,1,18.18,60,16.5
3895180,Bayer Leverkusen,Edmond Fayçal Tapsoba,11,1.0,2.0,2,18.18,91,10.88
3895158,Bayer Leverkusen,Odilon Kossonou,11,3.0,4.0,2,36.36,93,10.65
3802948,Paris Saint-Germain,Danilo Luís Hélio Pereira,11,1.0,3.0,1,27.27,94,10.53
3813313,ATK Mohun Bagan,Deepak Tangri,11,1.0,2.0,0,18.18,69,14.35
3817851,Odisha,Hendry Antonay,11,1.0,3.0,1,27.27,74,13.38
3837683,Paris Saint-Germain,Vitor Machado Ferreira,11,4.0,6.0,0,54.55,91,10.88
3895153,Bayer Leverkusen,Amine Adli,11,1.0,1.0,5,9.09,21,47.14
3802665,Paris Saint-Germain,Sergio Ramos García,11,1.0,4.0,2,36.36,90,11.0
3895134,Hoffenheim,Ozan Muhammed Kabak,11,3.0,0.0,0,0.0,93,10.65
3817881,Kerala Blasters,Enes Sipović,11,4.0,4.0,0,36.36,92,10.76
3827767,Hyderabad,Halicharan Narzary,11,5.0,3.0,4,27.27,58,17.07
3813289,Odisha,Jonathas Cristian de Jesus,11,2.0,2.0,0,18.18,62,15.97
3813298,East Bengal,Franjo Prce,11,4.0,6.0,1,54.55,93,10.65
3817874,Goa,Seriton Fernandes,11,4.0,4.0,3,36.36,81,12.22
3813273,Odisha,Hendry Antonay,11,3.0,3.0,0,27.27,92,10.76
3802795,Paris Saint-Germain,Leandro Daniel Paredes,11,2.0,4.0,3,36.36,82,12.07
3895302,Bayer Leverkusen,Odilon Kossonou,11,5.0,4.0,4,36.36,89,11.12
3817853,East Bengal,Balwant Singh,10,1.0,2.0,3,20.0,31,29.03
3817852,Chennaiyin,Khumanthem Ninthoinganba Meetei,10,2.0,0.0,2,0.0,96,9.38
3837650,Clermont Foot,Jim Allevinah,10,2.0,3.0,5,30.0,71,12.68
3837938,Paris Saint-Germain,Marcos Aoás Corrêa,10,1.0,4.0,1,40.0,92,9.78
3813280,Chennaiyin,Slavko Damjanović,10,1.0,4.0,0,40.0,96,9.38
3813290,Hyderabad,Bartholomew Owogbalor Ogbeche,10,3.0,1.0,5,10.0,82,10.98
3802676,Lens,Christopher Wooh,10,1.0,3.0,0,30.0,89,10.11
3817861,Kerala Blasters,Nishu Kumar Tashni,10,1.0,4.0,1,40.0,85,10.59
3813270,Goa,Leander D''Cunha,10,0.0,2.0,1,20.0,73,12.33
3813311,Jamshedpur,Boris Singh Thangjam,10,2.0,1.0,5,10.0,66,13.64
3802665,Paris Saint-Germain,Juan Bernat Velasco,10,3.0,2.0,2,20.0,84,10.71
3827335,Jamshedpur,Ricky Lallawmawma,10,5.0,3.0,3,30.0,94,9.57
3813268,Jamshedpur,Ricky Lallawmawma,10,2.0,7.0,1,70.0,86,10.47
3895292,Bayer Leverkusen,Jonathan Tah,10,0.0,4.0,2,40.0,95,9.47
3895320,VfB Stuttgart,Mahmoud Dahoud,10,2.0,3.0,1,30.0,19,47.37
3813293,Bengaluru,Bruno Edgar Silva Almeida,10,4.0,2.0,2,20.0,93,9.68
3813265,East Bengal,Daniel Chima Chukwu,10,4.0,3.0,7,30.0,94,9.57
3813295,Odisha,Francisco Javier Hernández González,10,2.0,1.0,2,10.0,72,12.5
3802930,Troyes,Yasser Larouci,10,4.0,1.0,5,10.0,75,12.0
3813306,NorthEast United,Joe Zoherliana,10,1.0,2.0,1,20.0,44,20.45
3817880,Odisha,Redeem Tlang,10,2.0,3.0,1,30.0,53,16.98
3813265,Mumbai City,Lalengmawia Ralte,10,2.0,3.0,3,30.0,95,9.47
3895194,Bayer Leverkusen,Robert Andrich,10,5.0,2.0,0,20.0,94,9.57
3802795,Paris Saint-Germain,Kylian Mbappé Lottin,10,4.0,0.0,7,0.0,92,9.78
3813317,Odisha,Hendry Antonay,10,2.0,5.0,1,50.0,94,9.57
3817874,Bengaluru,Suresh Singh Wangjam,10,1.0,4.0,1,40.0,49,18.37
3813282,Mumbai City,Rahul Bheke,10,2.0,4.0,0,40.0,92,9.78
3817856,Jamshedpur,Ricky Lallawmawma,10,2.0,3.0,1,30.0,94,9.57
3817893,East Bengal,Marcelo Ribeiro dos Santos,10,3.0,2.0,8,20.0,34,26.47
3837885,Paris Saint-Germain,Warren Zaire Emery,10,3.0,3.0,3,30.0,25,36.0
3837963,Lorient,Montassar Omar Talbi,10,2.0,5.0,0,50.0,94,9.57
3895086,Bayer Leverkusen,Exequiel Alejandro Palacios,10,7.0,4.0,4,40.0,69,13.04
3813285,Bengaluru,Bruno Edgar Silva Almeida,10,3.0,0.0,0,0.0,93,9.68
3895167,VfB Stuttgart,Chris Führich,10,4.0,1.0,2,10.0,76,11.84
3837998,Paris Saint-Germain,Marcos Aoás Corrêa,10,2.0,1.0,1,10.0,94,9.57
3813293,East Bengal,Joyner Lourenco,10,1.0,6.0,0,60.0,90,10.0
3817861,Kerala Blasters,Hormipam Ruivah,10,2.0,4.0,1,40.0,92,9.78
3813271,Goa,Saviour Gama,10,1.0,4.0,0,40.0,92,9.78
3813314,ATK Mohun Bagan,Bidyananda Singh Ningthoujam,10,7.0,2.0,0,20.0,17,52.94
3813295,Hyderabad,Nikhil Poojary,10,3.0,3.0,5,30.0,82,10.98
3837650,Clermont Foot,Komnen Andrić,10,0.0,1.0,6,10.0,87,10.34
3802805,OGC Nice,Andy Delort,10,2.0,0.0,2,0.0,26,34.62
3813310,Kerala Blasters,Lalthathanga Khawlhring,10,4.0,4.0,1,40.0,94,9.57
3813301,NorthEast United,Khassa Camara,10,2.0,5.0,1,50.0,97,9.28
3813281,Chennaiyin,Narayan Das,10,0.0,4.0,0,40.0,94,9.57
3827767,Hyderabad,Souvik Chakrabarti,10,3.0,1.0,1,10.0,70,12.86
3817857,Jamshedpur,Laldinliana Renthlei,10,2.0,7.0,1,70.0,96,9.38
3817901,Jamshedpur,Ricky Lallawmawma,10,3.0,5.0,2,50.0,95,9.47
3817894,Goa,Iván Garrido González,10,3.0,4.0,1,40.0,93,9.68
3817882,East Bengal,Marcelo Ribeiro dos Santos,10,1.0,3.0,5,30.0,90,10.0
3895232,Bayer Leverkusen,Alejandro Grimaldo García,10,2.0,2.0,1,20.0,89,10.11
3827335,Kerala Blasters,Hormipam Ruivah,10,1.0,2.0,0,20.0,92,9.78
3837859,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,10,0.0,2.0,6,20.0,93,9.68
3813280,East Bengal,Daniel Gomes,10,0.0,3.0,0,30.0,45,20.0
3813272,Goa,Seriton Fernandes,10,3.0,3.0,2,30.0,93,9.68
3813292,Bengaluru,Danish Farooq Bhat,10,5.0,3.0,5,30.0,33,27.27
3802709,Paris Saint-Germain,Nuno Mendes,10,0.0,4.0,2,40.0,80,11.25
3817892,Odisha,Daniel Lalhlimpuia,10,3.0,1.0,2,10.0,55,16.36
3817896,Odisha,Lalruatthara Lalruatthara,10,4.0,3.0,3,30.0,93,9.68
3802699,Paris Saint-Germain,Mauro Emanuel Icardi Rivero,10,2.0,1.0,7,10.0,49,18.37
3817872,Bengaluru,Pratik Prabhakar Chaudhari,10,2.0,4.0,0,40.0,95,9.47
3802676,Lens,Jonathan Clauss,10,1.0,1.0,5,10.0,69,13.04
3817873,NorthEast United,Zakaria Diallo,10,5.0,1.0,0,10.0,90,10.0
3895167,Bayer Leverkusen,Edmond Fayçal Tapsoba,10,3.0,2.0,0,20.0,92,9.78
3817865,Odisha,Lalhrezuala Sailung,10,1.0,3.0,0,30.0,78,11.54
3817887,Mumbai City,Bipin Singh Thounajam,10,2.0,3.0,0,30.0,93,9.68
3837839,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,10,5.0,0.0,4,0.0,94,9.57
3813266,Chennaiyin,Germanpreet Singh,10,0.0,4.0,0,40.0,34,26.47
3813275,Kerala Blasters,Jorge Rolando Pereyra Díaz,10,5.0,3.0,8,30.0,85,10.59
3837839,Paris Saint-Germain,Warren Zaire Emery,10,3.0,1.0,0,10.0,11,81.82
3813302,Jamshedpur,Ritwik Kumar Das,10,1.0,0.0,3,0.0,34,26.47
3827336,ATK Mohun Bagan,Subhasish Bose,10,1.0,5.0,0,50.0,95,9.47
3817900,Jamshedpur,Eli Sabia Filho,10,1.0,5.0,2,50.0,93,9.68
3817899,Jamshedpur,Ricky Lallawmawma,10,1.0,5.0,1,50.0,90,10.0
3817900,Chennaiyin,Mirlan Murzaev,10,4.0,5.0,2,50.0,48,18.75
3895180,Eintracht Frankfurt,Willian Joel Pacho Tenorio,10,2.0,3.0,0,30.0,92,9.78
3817894,Odisha,Liridon Krasniqi,10,2.0,1.0,4,10.0,45,20.0
3802907,Lille,Hatem Ben Arfa,10,1.0,2.0,2,20.0,68,13.24
3813264,Hyderabad,Asish Rai,10,3.0,6.0,1,60.0,92,9.78
3817890,Goa,Saviour Gama,10,3.0,2.0,4,20.0,77,11.69
3837928,Paris Saint-Germain,Hugo Ekitike,10,3.0,3.0,2,30.0,33,27.27
3817899,Jamshedpur,Daniel Chima Chukwu,10,1.0,2.0,9,20.0,66,13.64
3837680,Paris Saint-Germain,Nuno Mendes,10,1.0,1.0,2,10.0,93,9.68
3817891,Bengaluru,Sunil Chhetri,10,3.0,2.0,5,20.0,95,9.47
3813277,Hyderabad,Akash Mishra,10,3.0,1.0,0,10.0,89,10.11
3813308,Goa,Eduardo Bedia Peláez,10,1.0,6.0,0,60.0,95,9.47
3817849,Bengaluru,Pratik Prabhakar Chaudhari,10,1.0,3.0,1,30.0,95,9.47
3813308,Odisha,Francisco Javier Hernández González,10,2.0,0.0,2,0.0,65,13.85
3837844,Paris Saint-Germain,Vitor Machado Ferreira,10,6.0,1.0,6,10.0,68,13.24
3813301,Odisha,Vinit Rai Chamling,10,2.0,3.0,1,30.0,85,10.59
3813289,Odisha,Francisco Javier Hernández González,10,2.0,2.0,3,20.0,73,12.33
3817886,NorthEast United,Gurjinder Kumar,10,2.0,4.0,2,40.0,94,9.57
3813308,Odisha,Liridon Krasniqi,10,5.0,5.0,4,50.0,27,33.33
3813312,ATK Mohun Bagan,Subhasish Bose,10,2.0,2.0,0,20.0,93,9.68
3813285,Bengaluru,Sunil Chhetri,10,5.0,4.0,3,40.0,94,9.57
3813290,Hyderabad,Sahil Tavora,10,4.0,0.0,1,0.0,29,31.03
3837938,Paris Saint-Germain,Kylian Mbappé Lottin,10,5.0,4.0,5,40.0,92,9.78
3817878,East Bengal,Mohammed Rafique,10,3.0,4.0,2,40.0,80,11.25
3817884,Hyderabad,Sahil Tavora,10,1.0,5.0,3,50.0,30,30.0
3813285,Bengaluru,Alan Henrique Costa,10,3.0,1.0,1,10.0,93,9.68
3813312,Mumbai City,Vikram Pratap Singh,10,3.0,0.0,2,0.0,91,9.89
3895275,Bayer Leverkusen,Granit Xhaka,10,3.0,3.0,1,30.0,91,9.89
3813286,Mumbai City,Amey Ganesh Ranawade,10,2.0,6.0,2,60.0,94,9.57
3895074,Bayern Munich,Joshua Kimmich,10,0.0,6.0,1,60.0,59,15.25
3813304,Hyderabad,João Victor de Albuquerque Bruno,10,2.0,4.0,1,40.0,95,9.47
3817855,Kerala Blasters,Bijoy Varghese,10,0.0,4.0,0,40.0,84,10.71
3837885,Marseille,Cengiz Ünder,10,2.0,2.0,5,20.0,80,11.25
3813298,East Bengal,Lalrinliana Hnamte,10,1.0,5.0,1,50.0,60,15.0
3813302,NorthEast United,Mashoor Shereef Thangalakath,10,4.0,3.0,1,30.0,93,9.68
3817852,Chennaiyin,Nerijus Valskis,10,1.0,4.0,6,40.0,96,9.38
3813280,Chennaiyin,Anirudh Thapa,10,4.0,2.0,4,20.0,94,9.57
3895153,Werder Bremen,Marvin Ducksch,10,5.0,2.0,4,20.0,92,9.78
3817861,Bengaluru,Udanta Kumam Singh,10,4.0,0.0,5,0.0,93,9.68
3827337,Kerala Blasters,Harmanjot Singh Khabra,10,4.0,3.0,2,30.0,93,9.68
3813269,Odisha,Francisco Javier Hernández González,10,3.0,2.0,5,20.0,50,18.0
3817891,East Bengal,Raju Eknath Gaikwad,10,1.0,1.0,2,10.0,96,9.38
3817893,East Bengal,Joyner Lourenco,10,0.0,1.0,0,10.0,93,9.68
3895275,Bayer Leverkusen,Piero Martín Hincapié Reyna,10,2.0,4.0,3,40.0,89,10.11
3837918,Rennes,Ibrahim Salah,10,0.0,1.0,0,10.0,16,56.25
3802902,Paris Saint-Germain,Ángel Fabián Di María Hernández,10,3.0,1.0,3,10.0,60,15.0
3817871,Hyderabad,Nim Dorjee Tamang,10,3.0,2.0,0,20.0,90,10.0
3895194,Bayer Leverkusen,Exequiel Alejandro Palacios,10,2.0,6.0,1,60.0,93,9.68
3813293,Bengaluru,Muhammad Ashique Kuruniyan,10,7.0,4.0,6,40.0,90,10.0
3837662,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,10,1.0,2.0,4,20.0,90,10.0
3837706,Stade Brestois,Noah Fadiga,10,1.0,3.0,2,30.0,70,12.86
3802818,Lorient,Julien Laporte,10,3.0,2.0,0,20.0,89,10.11
3817860,Odisha,Nandhakumar Sekar,10,0.0,2.0,0,20.0,67,13.43
3817870,Goa,Devendra Dhaku Murgaokar,10,2.0,3.0,4,30.0,94,9.57
3817849,Bengaluru,Iman Basafa,10,4.0,4.0,4,40.0,27,33.33
3813307,Jamshedpur,Jordan Murray,10,1.0,3.0,7,30.0,85,10.59
3817881,Kerala Blasters,Yendrembam Denechandra Meitei,10,1.0,5.0,0,50.0,55,16.36
3802818,Paris Saint-Germain,Kylian Mbappé Lottin,10,2.0,4.0,6,40.0,93,9.68
3817887,Hyderabad,Nikhil Poojary,10,1.0,4.0,1,40.0,95,9.47
3813289,Odisha,Moirangthem Thoiba Singh,10,2.0,5.0,0,50.0,72,12.5
3813287,ATK Mohun Bagan,Hugo Adnan Boumous,10,3.0,7.0,3,70.0,78,11.54
3817891,Bengaluru,Bruno Edgar Silva Almeida,10,4.0,3.0,1,30.0,65,13.85
3837659,Paris Saint-Germain,Nuno Mendes,10,3.0,4.0,6,40.0,90,10.0
3817874,Goa,Aibanbha Kupar Dohling,10,5.0,4.0,1,40.0,94,9.57
3817880,Odisha,Ariday Cabrera Suárez,10,1.0,3.0,7,30.0,93,9.68
3817880,Chennaiyin,Rahim Ali,10,0.0,3.0,4,30.0,93,9.68
3817858,Chennaiyin,Jerry Lalrinzuala,10,1.0,4.0,0,40.0,92,9.78
3837963,Paris Saint-Germain,Juan Bernat Velasco,10,2.0,2.0,1,20.0,55,16.36
3817871,Hyderabad,Akash Mishra,10,4.0,4.0,4,40.0,92,9.78
3813281,Chennaiyin,Edwin Sydney Vanspaul,10,3.0,2.0,1,20.0,72,12.5
3813279,Odisha,Paul Ramfangzauva,10,3.0,3.0,1,30.0,79,11.39
3813271,Kerala Blasters,Bijoy Varghese,10,3.0,4.0,1,40.0,88,10.23
3802709,Paris Saint-Germain,Marcos Aoás Corrêa,10,5.0,1.0,4,10.0,89,10.11
3817868,Bengaluru,Prince Vinny Ibara Doniama,10,2.0,2.0,2,20.0,80,11.25
3817898,Mumbai City,Bipin Singh Thounajam,10,3.0,2.0,2,20.0,94,9.57
3813303,Goa,Muhammed Nemil Valiyattil,10,3.0,1.0,2,10.0,76,11.84
3813302,NorthEast United,Hernán Daniel Santana Trujillo,10,3.0,4.0,1,40.0,93,9.68
3817865,NorthEast United,Mashoor Shereef Thangalakath,10,2.0,4.0,0,40.0,93,9.68
3802709,Paris Saint-Germain,Ángel Fabián Di María Hernández,10,2.0,2.0,4,20.0,47,19.15
3895074,Bayern Munich,Alphonso Davies,10,1.0,3.0,0,30.0,95,9.47
3837659,Montpellier,Christ-Emmanuel Faitout Maouassa,10,3.0,4.0,2,40.0,69,13.04
3817900,Jamshedpur,Alexandre Monteiro de Lima,10,2.0,1.0,3,10.0,30,30.0
3837987,Paris Saint-Germain,Kylian Mbappé Lottin,10,4.0,3.0,9,30.0,89,10.11
3813307,Bengaluru,Suresh Singh Wangjam,10,3.0,4.0,1,40.0,87,10.34
3837752,AC Ajaccio,Mohamed Youcef Belaïli,10,2.0,4.0,5,40.0,82,10.98
3817882,East Bengal,Adil Khan,10,2.0,5.0,1,50.0,86,10.47
3813293,Bengaluru,Alan Henrique Costa,10,1.0,4.0,1,40.0,94,9.57
3813294,NorthEast United,Gurjinder Kumar,10,1.0,3.0,0,30.0,88,10.23
3837963,Paris Saint-Germain,Fabián Ruiz Peña,10,2.0,1.0,7,10.0,47,19.15
3817893,NorthEast United,Marco Sahanek,10,0.0,2.0,5,20.0,90,10.0
3837727,OGC Nice,Ross Barkley,10,0.0,2.0,2,20.0,60,15.0
3813294,NorthEast United,Pragyan Sundar Gogoi,10,0.0,0.0,0,0.0,46,19.57
3817848,Goa,Dylan Fox,10,4.0,3.0,0,30.0,51,17.65
3813273,Odisha,Liridon Krasniqi,10,3.0,3.0,1,30.0,40,22.5
3895286,Hoffenheim,Anton Stach,10,1.0,2.0,0,20.0,93,9.68
3813312,ATK Mohun Bagan,Lenny Rodrigues,10,0.0,2.0,0,20.0,66,13.64
3817890,NorthEast United,Rochharzela Rochharzela,10,4.0,3.0,3,30.0,53,16.98
3895220,Darmstadt 98,Marvin Mehlem,10,0.0,2.0,0,20.0,26,34.62
3813313,ATK Mohun Bagan,Manvir Singh,10,3.0,1.0,5,10.0,93,9.68
3837752,Paris Saint-Germain,Juan Bernat Velasco,10,1.0,4.0,0,40.0,92,9.78
3895202,Bayer Leverkusen,Piero Martín Hincapié Reyna,10,1.0,5.0,2,50.0,87,10.34
3837752,Paris Saint-Germain,Renato Júnior Luz Sanches,10,4.0,1.0,0,10.0,61,14.75
3802904,Bordeaux,Danylo Ignatenko,10,3.0,2.0,4,20.0,25,36.0
3802904,Paris Saint-Germain,Marcos Aoás Corrêa,10,1.0,4.0,0,40.0,91,9.89
3813312,Mumbai City,Cássio Gabriel Vilela Ferreira,10,2.0,2.0,3,20.0,84,10.71
3817882,East Bengal,Antonio Perošević,10,2.0,0.0,7,0.0,74,12.16
3817863,Goa,Makan Winkle Chote,10,2.0,6.0,4,60.0,69,13.04
3895167,VfB Stuttgart,Serhou Guirassy,10,2.0,3.0,7,30.0,94,9.57
3813311,Chennaiyin,Edwin Sydney Vanspaul,10,2.0,4.0,1,40.0,30,30.0
3813315,Jamshedpur,Narender Gahlot,10,2.0,2.0,0,20.0,93,9.68
3813277,Hyderabad,Bartholomew Owogbalor Ogbeche,10,2.0,0.0,3,0.0,75,12.0
3802948,Metz,Fali Candé,10,1.0,2.0,2,20.0,94,9.57
3813308,Odisha,Nandhakumar Sekar,10,2.0,3.0,3,30.0,59,15.25
3817872,Bengaluru,Prince Vinny Ibara Doniama,10,0.0,1.0,3,10.0,58,15.52
3813284,Jamshedpur,Laldinliana Renthlei,10,4.0,2.0,0,20.0,91,9.89
3803000,Paris Saint-Germain,Sergio Ramos García,10,2.0,2.0,0,20.0,87,10.34
3813298,East Bengal,Daniel Chima Chukwu,10,1.0,3.0,2,30.0,61,14.75
3817874,Bengaluru,Prince Vinny Ibara Doniama,10,2.0,4.0,5,40.0,80,11.25
3817897,Kerala Blasters,Harmanjot Singh Khabra,10,1.0,4.0,2,40.0,95,9.47
3837785,Paris Saint-Germain,Carlos Soler Barragán,10,1.0,1.0,5,10.0,60,15.0
3802683,AS Monaco,Youssouf Fofana,10,3.0,3.0,0,30.0,54,16.67
3813290,NorthEast United,Joe Zoherliana,10,2.0,3.0,1,30.0,90,10.0
3813318,Mumbai City,Amey Ganesh Ranawade,10,4.0,1.0,3,10.0,93,9.68
3813287,Bengaluru,Danish Farooq Bhat,10,3.0,2.0,0,20.0,90,10.0
3817860,Hyderabad,Rohit Danu,10,0.0,2.0,3,20.0,30,30.0
3895286,Bayer Leverkusen,Alejandro Grimaldo García,10,4.0,3.0,3,30.0,94,9.57
3817900,Chennaiyin,Germanpreet Singh,10,2.0,1.0,1,10.0,47,19.15
3837859,Paris Saint-Germain,Nuno Mendes,10,3.0,1.0,3,10.0,73,12.33
3837747,Marseille,Eric Bertrand Bailly,10,1.0,2.0,4,20.0,42,21.43
3813282,Mumbai City,Ygor de Oliveira Ferreira,10,5.0,2.0,4,20.0,36,25.0
3802907,Paris Saint-Germain,Danilo Luís Hélio Pereira,10,4.0,0.0,3,0.0,91,9.89
3813282,Mumbai City,Vikram Pratap Singh,10,2.0,4.0,2,40.0,71,12.68
3895107,Bayer Leverkusen,Amine Adli,10,1.0,1.0,8,10.0,21,42.86
3813311,Chennaiyin,Narayan Das,10,1.0,3.0,1,30.0,92,9.78
3895333,Eintracht Frankfurt,Lucas Silva Melo,10,1.0,6.0,1,60.0,94,9.57
3817875,Goa,Airam López Cabrera,10,3.0,3.0,4,30.0,90,10.0
3813265,Mumbai City,Vignesh Dakshinamurthy,10,3.0,4.0,2,40.0,94,9.57
3802948,Paris Saint-Germain,Presnel Kimpembe,10,4.0,4.0,3,40.0,94,9.57
3813284,Jamshedpur,Komal Thatal,10,2.0,2.0,6,20.0,75,12.0
3837727,OGC Nice,Dante Bonfim da Costa Santos,10,4.0,3.0,2,30.0,91,9.89
3817859,NorthEast United,Pragyan Sundar Gogoi,10,3.0,0.0,3,0.0,85,10.59
3895182,Bayer Leverkusen,Adam Hložek,10,5.0,0.0,5,0.0,20,45.0
3837876,Paris Saint-Germain,Sergio Ramos García,10,1.0,5.0,0,50.0,95,9.47
3895180,Bayer Leverkusen,Jeremie Frimpong,10,5.0,3.0,5,30.0,82,10.98
3813310,East Bengal,Thongkhosiem Haokip,10,4.0,1.0,3,10.0,79,11.39
3895266,Wolfsburg,Amin Sarr,10,1.0,1.0,2,10.0,25,36.0
3895320,Bayer Leverkusen,Jonas Hofmann,10,1.0,2.0,8,20.0,71,12.68
3813280,East Bengal,Darren Sidoel,10,3.0,1.0,1,10.0,55,16.36
3813274,Mumbai City,Mandar Rao Desai,10,0.0,3.0,0,30.0,87,10.34
3817901,Mumbai City,Bipin Singh Thounajam,10,1.0,5.0,2,50.0,75,12.0
3802930,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,10,2.0,1.0,5,10.0,93,9.68
3895134,Bayer Leverkusen,Victor Okoh Boniface,10,1.0,1.0,7,10.0,87,10.34
3817854,ATK Mohun Bagan,Deepak Tangri,10,2.0,1.0,0,10.0,51,17.65
3813314,ATK Mohun Bagan,Pritam Kotal,10,2.0,4.0,0,40.0,94,9.57
3813272,Goa,Airam López Cabrera,10,5.0,4.0,5,40.0,94,9.57
