match_id,team,player,tackles,interceptions,pressures,blocks,clearances,ball_recoveries,fouls_committed,duels_won,total_duels,defensive_third_actions,middle_third_actions,attacking_third_actions,high_turnovers,total_defensive_actions,duel_win_pct,pressure_pct,tackle_interception_pct,high_turnover_pct,attacking_third_pct,defensive_profile
3838004,Strasbourg,Lucas Perrin,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,12.0,4.0,0.0,20.0,0.0,95.0,5.0,0.0,19.05,Balanced Defender
3802685,Lens,Przemysław Frankowski,0.0,0.0,17.0,3.0,1.0,3.0,2.0,0.0,1.0,3.0,9.0,15.0,3.0,20.0,0.0,85.0,0.0,15.0,55.56,Balanced Defender
3817874,Goa,Eduardo Bedia Peláez,0.0,1.0,18.0,1.0,1.0,6.0,3.0,0.0,3.0,12.0,16.0,5.0,1.0,20.0,0.0,90.0,5.0,5.0,15.15,Balanced Defender
3837695,Nantes,Samuel Moutoussamy,0.0,0.0,19.0,1.0,0.0,4.0,0.0,1.0,4.0,12.0,11.0,5.0,0.0,20.0,25.0,95.0,0.0,0.0,17.86,Balanced Defender
3837998,Auxerre,Gideon Mensah,0.0,0.0,20.0,0.0,0.0,7.0,1.0,2.0,3.0,9.0,11.0,11.0,5.0,20.0,66.67,100.0,0.0,25.0,35.48,Dominant Duelist
3838017,Clermont Foot,Maxime Gonalons,0.0,1.0,17.0,2.0,1.0,3.0,1.0,1.0,3.0,8.0,12.0,8.0,0.0,20.0,33.33,85.0,5.0,0.0,28.57,Balanced Defender
3817892,ATK Mohun Bagan,Carl Gerard McHugh,0.0,1.0,16.0,3.0,1.0,3.0,0.0,0.0,1.0,10.0,10.0,5.0,3.0,20.0,0.0,80.0,5.0,15.0,20.0,Balanced Defender
3802685,Paris Saint-Germain,Achraf Hakimi Mouh,0.0,0.0,18.0,2.0,1.0,1.0,0.0,2.0,5.0,15.0,6.0,6.0,0.0,20.0,40.0,90.0,0.0,0.0,22.22,Balanced Defender
3802683,Paris Saint-Germain,Marco Verratti,0.0,4.0,14.0,2.0,1.0,8.0,2.0,0.0,0.0,12.0,13.0,6.0,3.0,20.0,0.0,70.0,20.0,15.0,19.35,Balanced Defender
3813295,Odisha,Nandhakumar Sekar,0.0,1.0,17.0,2.0,0.0,0.0,2.0,1.0,3.0,9.0,14.0,2.0,0.0,20.0,33.33,85.0,5.0,0.0,8.0,Balanced Defender
3817864,ATK Mohun Bagan,Subhasish Bose,0.0,1.0,19.0,0.0,4.0,4.0,1.0,0.0,7.0,20.0,14.0,2.0,2.0,20.0,0.0,95.0,5.0,10.0,5.56,Balanced Defender
3895167,VfB Stuttgart,Maximilian Mittelstädt,0.0,6.0,13.0,1.0,1.0,2.0,1.0,2.0,7.0,16.0,13.0,2.0,1.0,20.0,28.57,65.0,30.0,5.0,6.45,Balanced Defender
3895232,Bayern Munich,Leroy Sané,0.0,0.0,20.0,0.0,0.0,6.0,3.0,0.0,2.0,3.0,18.0,10.0,3.0,20.0,0.0,100.0,0.0,15.0,32.26,Balanced Defender
3837876,Paris Saint-Germain,Neymar da Silva Santos Junior,0.0,1.0,18.0,1.0,0.0,1.0,1.0,0.0,0.0,7.0,12.0,3.0,0.0,20.0,0.0,90.0,5.0,0.0,13.64,Balanced Defender
3895052,RB Leipzig,Ikoma Loïs Openda,0.0,0.0,19.0,1.0,0.0,4.0,1.0,1.0,2.0,3.0,14.0,10.0,1.0,20.0,50.0,95.0,0.0,5.0,37.04,Balanced Defender
3817873,ATK Mohun Bagan,Joni Ensio Kauko,0.0,0.0,17.0,3.0,3.0,6.0,0.0,0.0,1.0,6.0,16.0,8.0,0.0,20.0,0.0,85.0,0.0,0.0,26.67,Balanced Defender
3817877,Bengaluru,Danish Farooq Bhat,0.0,0.0,16.0,4.0,0.0,8.0,5.0,0.0,2.0,4.0,19.0,12.0,3.0,20.0,0.0,80.0,0.0,15.0,34.29,Balanced Defender
3802802,Paris Saint-Germain,Nuno Mendes,0.0,4.0,16.0,0.0,0.0,8.0,0.0,0.0,2.0,11.0,17.0,2.0,4.0,20.0,0.0,80.0,20.0,20.0,6.67,Balanced Defender
3813289,Odisha,Hendry Antonay,0.0,4.0,15.0,1.0,3.0,1.0,2.0,0.0,3.0,25.0,4.0,0.0,0.0,20.0,0.0,75.0,20.0,0.0,0.0,Balanced Defender
3895220,Darmstadt 98,Christoph Zimmermann,0.0,2.0,14.0,4.0,4.0,3.0,1.0,0.0,3.0,19.0,10.0,2.0,0.0,20.0,0.0,70.0,10.0,0.0,6.45,Balanced Defender
3817869,Bengaluru,Danish Farooq Bhat,0.0,1.0,18.0,1.0,1.0,1.0,1.0,0.0,5.0,3.0,20.0,5.0,2.0,20.0,0.0,90.0,5.0,10.0,17.86,Balanced Defender
3895220,Bayer Leverkusen,Adam Hložek,0.0,0.0,18.0,2.0,1.0,6.0,2.0,1.0,2.0,1.0,15.0,15.0,3.0,20.0,50.0,90.0,0.0,15.0,48.39,Balanced Defender
3895220,Bayer Leverkusen,Florian Wirtz,0.0,3.0,16.0,1.0,0.0,3.0,1.0,0.0,2.0,2.0,11.0,13.0,5.0,20.0,0.0,80.0,15.0,25.0,50.0,Balanced Defender
3838004,Paris Saint-Germain,Renato Júnior Luz Sanches,0.0,0.0,18.0,2.0,0.0,3.0,3.0,0.0,2.0,12.0,11.0,5.0,1.0,20.0,0.0,90.0,0.0,5.0,17.86,Balanced Defender
3837896,Nantes,Jean-Charles Castelletto,0.0,1.0,14.0,5.0,3.0,3.0,0.0,1.0,2.0,26.0,2.0,0.0,1.0,20.0,50.0,70.0,5.0,5.0,0.0,Balanced Defender
3802643,Strasbourg,Jean-Ricner Bellegarde,0.0,3.0,14.0,3.0,0.0,7.0,2.0,0.0,0.0,8.0,5.0,16.0,7.0,20.0,0.0,70.0,15.0,35.0,55.17,Aggressive Presser
3837662,Paris Saint-Germain,Achraf Hakimi Mouh,0.0,3.0,15.0,2.0,0.0,3.0,0.0,0.0,3.0,8.0,6.0,12.0,4.0,20.0,0.0,75.0,15.0,20.0,46.15,Balanced Defender
3813281,Chennaiyin,Jerry Lalrinzuala,0.0,0.0,18.0,2.0,2.0,4.0,0.0,0.0,5.0,19.0,8.0,4.0,2.0,20.0,0.0,90.0,0.0,10.0,12.9,Balanced Defender
3802752,Paris Saint-Germain,Neymar da Silva Santos Junior,0.0,3.0,17.0,0.0,0.0,7.0,1.0,1.0,1.0,10.0,10.0,9.0,5.0,20.0,100.0,85.0,15.0,25.0,31.03,Dominant Duelist
3817870,Goa,Alberto Noguera Ripoll,0.0,1.0,14.0,5.0,0.0,5.0,1.0,1.0,3.0,11.0,16.0,2.0,0.0,20.0,33.33,70.0,5.0,0.0,6.9,Balanced Defender
3813308,Goa,Eduardo Bedia Peláez,0.0,8.0,10.0,2.0,0.0,9.0,1.0,0.0,5.0,13.0,22.0,0.0,0.0,20.0,0.0,50.0,40.0,0.0,0.0,Balanced Defender
3813292,Kerala Blasters,Lalthathanga Khawlhring,0.0,3.0,17.0,0.0,0.0,7.0,3.0,1.0,5.0,6.0,21.0,8.0,3.0,20.0,20.0,85.0,15.0,15.0,22.86,Balanced Defender
3895286,Hoffenheim,Umut Tohumcu,0.0,1.0,18.0,1.0,0.0,1.0,0.0,1.0,4.0,11.0,11.0,3.0,0.0,20.0,25.0,90.0,5.0,0.0,12.0,Balanced Defender
3817890,NorthEast United,Provat Lakra,0.0,8.0,11.0,1.0,3.0,1.0,1.0,0.0,1.0,16.0,9.0,1.0,1.0,20.0,0.0,55.0,40.0,5.0,3.85,Balanced Defender
3802948,Paris Saint-Germain,Achraf Hakimi Mouh,0.0,3.0,15.0,2.0,1.0,0.0,1.0,2.0,8.0,12.0,14.0,4.0,1.0,20.0,25.0,75.0,15.0,5.0,13.33,Balanced Defender
3817883,Jamshedpur,Eli Sabia Filho,0.0,5.0,12.0,3.0,6.0,5.0,1.0,0.0,4.0,21.0,14.0,1.0,0.0,20.0,0.0,60.0,25.0,0.0,2.78,Protector
3813285,Goa,Devendra Dhaku Murgaokar,0.0,0.0,20.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,9.0,16.0,1.0,20.0,0.0,100.0,0.0,5.0,61.54,Balanced Defender
3895139,Union Berlin,Paul Jaeckel,0.0,0.0,18.0,2.0,1.0,3.0,0.0,1.0,5.0,19.0,10.0,0.0,0.0,20.0,20.0,90.0,0.0,0.0,0.0,Balanced Defender
3813295,Odisha,Moirangthem Thoiba Singh,0.0,3.0,17.0,0.0,0.0,0.0,2.0,0.0,2.0,7.0,13.0,4.0,0.0,20.0,0.0,85.0,15.0,0.0,16.67,Balanced Defender
3817867,Mumbai City,Lalengmawia Ralte,0.0,2.0,18.0,0.0,1.0,6.0,2.0,0.0,1.0,11.0,13.0,6.0,4.0,20.0,0.0,90.0,10.0,20.0,20.0,Balanced Defender
3813309,Chennaiyin,Vladimir Koman Jr.,0.0,4.0,13.0,3.0,1.0,4.0,0.0,1.0,4.0,17.0,9.0,3.0,1.0,20.0,25.0,65.0,20.0,5.0,10.34,Balanced Defender
3802685,Lens,Jonathan Clauss,0.0,5.0,14.0,1.0,0.0,3.0,1.0,0.0,0.0,12.0,5.0,7.0,2.0,20.0,0.0,70.0,25.0,10.0,29.17,Balanced Defender
3817895,Goa,Anisa Anwar Ali,0.0,5.0,12.0,3.0,3.0,5.0,0.0,1.0,6.0,24.0,9.0,1.0,0.0,20.0,16.67,60.0,25.0,0.0,2.94,Balanced Defender
3813316,NorthEast United,Sehnaj Singh,0.0,4.0,14.0,2.0,4.0,4.0,0.0,0.0,4.0,16.0,15.0,1.0,0.0,20.0,0.0,70.0,20.0,0.0,3.12,Balanced Defender
3813303,Goa,Princeton Rebello,0.0,0.0,17.0,3.0,2.0,5.0,2.0,0.0,3.0,6.0,21.0,5.0,1.0,20.0,0.0,85.0,0.0,5.0,15.62,Balanced Defender
3802904,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,0.0,1.0,18.0,1.0,0.0,3.0,0.0,0.0,2.0,2.0,10.0,13.0,3.0,20.0,0.0,90.0,5.0,15.0,52.0,Balanced Defender
3817850,Jamshedpur,Jitendra Singh,0.0,1.0,17.0,2.0,1.0,8.0,1.0,0.0,3.0,6.0,22.0,5.0,4.0,20.0,0.0,85.0,5.0,20.0,15.15,Balanced Defender
3837885,Marseille,Jordan Veretout,0.0,1.0,19.0,0.0,3.0,7.0,2.0,1.0,4.0,9.0,17.0,10.0,3.0,20.0,25.0,95.0,5.0,15.0,27.78,Balanced Defender
3813294,Chennaiyin,Rahim Ali,0.0,3.0,15.0,2.0,0.0,2.0,2.0,1.0,4.0,1.0,19.0,8.0,3.0,20.0,25.0,75.0,15.0,15.0,28.57,Balanced Defender
3895139,Bayer Leverkusen,Exequiel Alejandro Palacios,0.0,1.0,14.0,5.0,1.0,3.0,1.0,0.0,2.0,11.0,12.0,4.0,3.0,20.0,0.0,70.0,5.0,15.0,14.81,Balanced Defender
3817849,Bengaluru,Suresh Singh Wangjam,0.0,2.0,16.0,2.0,0.0,10.0,3.0,0.0,1.0,6.0,20.0,8.0,2.0,20.0,0.0,80.0,10.0,10.0,23.53,Balanced Defender
3895158,Borussia Dortmund,Marcel Sabitzer,0.0,1.0,14.0,5.0,6.0,2.0,1.0,1.0,3.0,25.0,6.0,1.0,0.0,20.0,33.33,70.0,5.0,0.0,3.12,Protector
3837918,Rennes,Birger Meling,0.0,1.0,16.0,3.0,1.0,3.0,0.0,0.0,2.0,9.0,11.0,6.0,2.0,20.0,0.0,80.0,5.0,10.0,23.08,Balanced Defender
3817850,East Bengal,Lalrinliana Hnamte,0.0,1.0,19.0,0.0,2.0,1.0,2.0,1.0,5.0,14.0,14.0,2.0,0.0,20.0,20.0,95.0,5.0,0.0,6.67,Balanced Defender
3817879,Chennaiyin,Germanpreet Singh,0.0,4.0,9.0,7.0,2.0,6.0,1.0,0.0,2.0,18.0,6.0,7.0,1.0,20.0,0.0,45.0,20.0,5.0,22.58,Protector
3895292,Bayer Leverkusen,Florian Wirtz,0.0,0.0,19.0,1.0,0.0,6.0,0.0,0.0,2.0,7.0,12.0,9.0,2.0,20.0,0.0,95.0,0.0,10.0,32.14,Balanced Defender
3802983,Marseille,Mattéo Guendouzi Olié,0.0,0.0,19.0,1.0,1.0,4.0,2.0,0.0,2.0,7.0,13.0,9.0,1.0,20.0,0.0,95.0,0.0,5.0,31.03,Balanced Defender
3817879,Chennaiyin,Narayan Das,0.0,0.0,12.0,8.0,5.0,4.0,1.0,0.0,5.0,19.0,15.0,1.0,3.0,20.0,0.0,60.0,0.0,15.0,2.86,Protector
3813267,Goa,Alberto Noguera Ripoll,0.0,0.0,19.0,1.0,0.0,6.0,1.0,2.0,3.0,0.0,18.0,12.0,4.0,20.0,66.67,95.0,0.0,20.0,40.0,Dominant Duelist
3895302,Werder Bremen,Marvin Ducksch,0.0,0.0,20.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,14.0,7.0,0.0,20.0,0.0,100.0,0.0,0.0,29.17,Balanced Defender
3813267,East Bengal,Amarjit Singh Kiyam Singh,0.0,1.0,18.0,1.0,0.0,3.0,2.0,0.0,4.0,4.0,15.0,10.0,3.0,20.0,0.0,90.0,5.0,15.0,34.48,Balanced Defender
3837659,Paris Saint-Germain,Neymar da Silva Santos Junior,0.0,0.0,20.0,0.0,0.0,4.0,3.0,2.0,4.0,2.0,11.0,18.0,4.0,20.0,50.0,100.0,0.0,20.0,58.06,Balanced Defender
3813304,Hyderabad,Hitesh Sharma,0.0,1.0,19.0,0.0,3.0,1.0,0.0,1.0,1.0,7.0,14.0,4.0,2.0,20.0,100.0,95.0,5.0,10.0,16.0,Dominant Duelist
3837963,Lorient,Ibrahima Koné,0.0,1.0,18.0,1.0,0.0,1.0,2.0,0.0,0.0,4.0,16.0,3.0,0.0,20.0,0.0,90.0,5.0,0.0,13.04,Balanced Defender
3817868,Bengaluru,Udanta Kumam Singh,0.0,3.0,14.0,3.0,2.0,3.0,2.0,0.0,6.0,10.0,15.0,8.0,3.0,20.0,0.0,70.0,15.0,15.0,24.24,Balanced Defender
3817868,Chennaiyin,Keisham Reagan Singh,0.0,3.0,16.0,1.0,1.0,4.0,1.0,0.0,2.0,7.0,15.0,6.0,4.0,20.0,0.0,80.0,15.0,20.0,21.43,Balanced Defender
3895182,Bochum,Moritz Broschinski,0.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,13.0,7.0,0.0,20.0,0.0,90.0,10.0,0.0,29.17,Balanced Defender
3813265,East Bengal,Wahengbam Angousana Luwang,0.0,1.0,19.0,0.0,2.0,2.0,0.0,1.0,3.0,9.0,14.0,4.0,1.0,20.0,33.33,95.0,5.0,5.0,14.81,Balanced Defender
3817895,Chennaiyin,Slavko Damjanović,0.0,3.0,13.0,4.0,1.0,3.0,2.0,0.0,1.0,14.0,11.0,2.0,0.0,20.0,0.0,65.0,15.0,0.0,7.41,Balanced Defender
3817868,Chennaiyin,Narayan Das,0.0,5.0,13.0,2.0,1.0,1.0,1.0,0.0,6.0,12.0,12.0,5.0,0.0,20.0,0.0,65.0,25.0,0.0,17.24,Balanced Defender
3895113,Bayer Leverkusen,Jeremie Frimpong,0.0,2.0,18.0,0.0,2.0,3.0,2.0,0.0,2.0,10.0,12.0,7.0,1.0,20.0,0.0,90.0,10.0,5.0,24.14,Balanced Defender
3895139,Union Berlin,Jérôme Roussillon,0.0,0.0,18.0,2.0,1.0,0.0,1.0,2.0,3.0,16.0,8.0,1.0,0.0,20.0,66.67,90.0,0.0,0.0,4.0,Dominant Duelist
3817860,Odisha,Isaac Vanmalsawma Chhakchhuak,0.0,0.0,15.0,5.0,1.0,7.0,0.0,0.0,3.0,12.0,18.0,1.0,2.0,20.0,0.0,75.0,0.0,10.0,3.23,Balanced Defender
3817899,Odisha,Jerry Mawihmingthanga,0.0,0.0,18.0,2.0,0.0,5.0,1.0,1.0,1.0,14.0,5.0,8.0,2.0,20.0,100.0,90.0,0.0,10.0,29.63,Dominant Duelist
3802983,Paris Saint-Germain,Danilo Luís Hélio Pereira,0.0,2.0,18.0,0.0,0.0,1.0,2.0,0.0,4.0,6.0,13.0,8.0,1.0,20.0,0.0,90.0,10.0,5.0,29.63,Balanced Defender
3895167,Bayer Leverkusen,Jeremie Frimpong,0.0,1.0,18.0,1.0,0.0,2.0,1.0,0.0,0.0,10.0,7.0,6.0,1.0,20.0,0.0,90.0,5.0,5.0,26.09,Balanced Defender
3895275,Freiburg,Kiliann Sildillia,0.0,1.0,17.0,2.0,4.0,7.0,3.0,0.0,8.0,23.0,14.0,5.0,1.0,20.0,0.0,85.0,5.0,5.0,11.9,Balanced Defender
3813311,Chennaiyin,Anirudh Thapa,0.0,3.0,16.0,1.0,1.0,11.0,0.0,0.0,2.0,17.0,15.0,2.0,2.0,20.0,0.0,80.0,15.0,10.0,5.88,Balanced Defender
3837747,Marseille,Jordan Veretout,0.0,0.0,20.0,0.0,2.0,1.0,3.0,2.0,6.0,13.0,16.0,3.0,0.0,20.0,33.33,100.0,0.0,0.0,9.38,Balanced Defender
3813272,Goa,Princeton Rebello,0.0,0.0,19.0,1.0,4.0,8.0,3.0,0.0,4.0,12.0,17.0,10.0,2.0,20.0,0.0,95.0,0.0,10.0,25.64,Balanced Defender
3817898,Mumbai City,Cássio Gabriel Vilela Ferreira,0.0,0.0,18.0,2.0,3.0,4.0,0.0,3.0,6.0,12.0,14.0,7.0,2.0,20.0,50.0,90.0,0.0,10.0,21.21,Balanced Defender
3837998,Paris Saint-Germain,Fabián Ruiz Peña,0.0,0.0,19.0,1.0,2.0,3.0,1.0,0.0,2.0,9.0,7.0,12.0,2.0,20.0,0.0,95.0,0.0,10.0,42.86,Balanced Defender
3813266,Chennaiyin,Anirudh Thapa,0.0,4.0,16.0,0.0,3.0,4.0,1.0,0.0,4.0,12.0,15.0,5.0,0.0,20.0,0.0,80.0,20.0,0.0,15.62,Balanced Defender
3895113,Bayer Leverkusen,Jonas Hofmann,0.0,0.0,18.0,2.0,0.0,3.0,1.0,0.0,0.0,8.0,10.0,6.0,1.0,20.0,0.0,90.0,0.0,5.0,25.0,Balanced Defender
3895095,FSV Mainz 05,Danny Vieira da Costa,0.0,0.0,16.0,4.0,0.0,4.0,0.0,0.0,2.0,4.0,12.0,10.0,2.0,20.0,0.0,80.0,0.0,10.0,38.46,Balanced Defender
3813284,Mumbai City,Lalengmawia Ralte,0.0,0.0,17.0,3.0,3.0,4.0,3.0,1.0,2.0,18.0,13.0,1.0,1.0,20.0,50.0,85.0,0.0,5.0,3.12,Balanced Defender
3802643,Strasbourg,Sanjin Prcić,0.0,4.0,15.0,1.0,0.0,3.0,3.0,0.0,1.0,16.0,7.0,4.0,2.0,20.0,0.0,75.0,20.0,10.0,14.81,Balanced Defender
3813279,Odisha,Moirangthem Thoiba Singh,0.0,2.0,16.0,2.0,4.0,1.0,1.0,0.0,1.0,17.0,8.0,2.0,0.0,20.0,0.0,80.0,10.0,0.0,7.41,Balanced Defender
3895182,Bayer Leverkusen,Robert Andrich,0.0,0.0,18.0,1.0,2.0,4.0,2.0,0.0,4.0,10.0,18.0,3.0,1.0,19.0,0.0,94.74,0.0,5.26,9.68,Balanced Defender
3813269,Jamshedpur,Greg Stewart,0.0,2.0,16.0,1.0,1.0,4.0,2.0,1.0,2.0,4.0,16.0,8.0,4.0,19.0,50.0,84.21,10.53,21.05,28.57,Balanced Defender
3817867,Mumbai City,Bipin Singh Thounajam,0.0,0.0,17.0,2.0,0.0,5.0,1.0,0.0,4.0,6.0,12.0,11.0,3.0,19.0,0.0,89.47,0.0,15.79,37.93,Balanced Defender
3837928,Paris Saint-Germain,Fabián Ruiz Peña,0.0,1.0,18.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,18.0,5.0,1.0,19.0,100.0,94.74,5.26,5.26,21.74,Dominant Duelist
3895107,FC Köln,Eric Martel,0.0,0.0,17.0,2.0,0.0,3.0,2.0,0.0,2.0,14.0,11.0,1.0,1.0,19.0,0.0,89.47,0.0,5.26,3.85,Balanced Defender
3813303,Goa,Iván Garrido González,0.0,1.0,16.0,2.0,1.0,9.0,1.0,1.0,3.0,17.0,13.0,3.0,1.0,19.0,33.33,84.21,5.26,5.26,9.09,Balanced Defender
3837902,Stade Brestois,Jean-Kevin Duverne,0.0,0.0,18.0,1.0,3.0,2.0,0.0,0.0,2.0,19.0,4.0,3.0,0.0,19.0,0.0,94.74,0.0,0.0,11.54,Balanced Defender
3802809,Paris Saint-Germain,Nuno Mendes,0.0,3.0,12.0,4.0,2.0,7.0,0.0,2.0,5.0,18.0,10.0,5.0,3.0,19.0,40.0,63.16,15.79,15.79,15.15,Balanced Defender
3895210,Bayer Leverkusen,Piero Martín Hincapié Reyna,0.0,2.0,13.0,4.0,1.0,3.0,4.0,0.0,2.0,11.0,11.0,7.0,2.0,19.0,0.0,68.42,10.53,10.53,24.14,Balanced Defender
3813286,Chennaiyin,Lallianzuala Chhangte,0.0,1.0,18.0,0.0,0.0,5.0,3.0,1.0,7.0,1.0,18.0,15.0,4.0,19.0,14.29,94.74,5.26,21.05,44.12,Balanced Defender
3802699,Lille,Renato Júnior Luz Sanches,0.0,1.0,17.0,1.0,0.0,7.0,1.0,3.0,6.0,16.0,16.0,1.0,3.0,19.0,50.0,89.47,5.26,15.79,3.03,Balanced Defender
3827767,Kerala Blasters,Jorge Rolando Pereyra Díaz,0.0,1.0,17.0,1.0,1.0,5.0,1.0,1.0,7.0,3.0,22.0,8.0,3.0,19.0,14.29,89.47,5.26,15.79,24.24,Balanced Defender
3813278,Chennaiyin,Germanpreet Singh,0.0,0.0,18.0,1.0,0.0,3.0,1.0,0.0,2.0,1.0,15.0,9.0,1.0,19.0,0.0,94.74,0.0,5.26,36.0,Balanced Defender
3813313,Odisha,Jerry Mawihmingthanga,0.0,0.0,19.0,0.0,0.0,8.0,0.0,1.0,4.0,5.0,12.0,14.0,5.0,19.0,25.0,100.0,0.0,26.32,45.16,Balanced Defender
3895158,Borussia Dortmund,Jamie Jermaine Bynoe-Gittens,0.0,0.0,15.0,4.0,0.0,4.0,1.0,0.0,2.0,17.0,7.0,2.0,1.0,19.0,0.0,78.95,0.0,5.26,7.69,Balanced Defender
3895121,Freiburg,Maximilian Eggestein,0.0,1.0,17.0,1.0,0.0,4.0,1.0,0.0,2.0,15.0,11.0,0.0,1.0,19.0,0.0,89.47,5.26,5.26,0.0,Balanced Defender
3813268,ATK Mohun Bagan,Carl Gerard McHugh,0.0,0.0,15.0,4.0,4.0,5.0,1.0,0.0,2.0,19.0,10.0,2.0,1.0,19.0,0.0,78.95,0.0,5.26,6.45,Protector
3838004,Strasbourg,Colin Dagba,0.0,1.0,16.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,14.0,0.0,0.0,19.0,0.0,84.21,5.26,0.0,0.0,Balanced Defender
3813309,Chennaiyin,Narayan Das,0.0,3.0,13.0,3.0,2.0,4.0,3.0,0.0,3.0,23.0,6.0,2.0,1.0,19.0,0.0,68.42,15.79,5.26,6.45,Balanced Defender
3817855,ATK Mohun Bagan,Hugo Adnan Boumous,0.0,3.0,16.0,0.0,0.0,6.0,0.0,1.0,2.0,5.0,11.0,11.0,4.0,19.0,50.0,84.21,15.79,21.05,40.74,Balanced Defender
3827338,ATK Mohun Bagan,Deepak Tangri,0.0,1.0,16.0,2.0,1.0,2.0,3.0,0.0,5.0,5.0,17.0,8.0,0.0,19.0,0.0,84.21,5.26,0.0,26.67,Balanced Defender
3813291,ATK Mohun Bagan,Carl Gerard McHugh,0.0,0.0,16.0,3.0,2.0,3.0,2.0,0.0,3.0,16.0,12.0,1.0,0.0,19.0,0.0,84.21,0.0,0.0,3.45,Balanced Defender
3817866,Kerala Blasters,Sanjeev Stalin,0.0,1.0,12.0,6.0,6.0,1.0,3.0,1.0,3.0,16.0,14.0,2.0,0.0,19.0,33.33,63.16,5.26,0.0,6.25,Protector
3817888,ATK Mohun Bagan,Subhasish Bose,0.0,2.0,14.0,3.0,1.0,5.0,1.0,0.0,8.0,11.0,14.0,9.0,1.0,19.0,0.0,73.68,10.53,5.26,26.47,Balanced Defender
3817853,Goa,Alexander Romario Jesuraj,0.0,0.0,18.0,1.0,1.0,1.0,3.0,1.0,7.0,1.0,19.0,11.0,1.0,19.0,14.29,94.74,0.0,5.26,35.48,Balanced Defender
3813303,Goa,Aibanbha Kupar Dohling,0.0,1.0,15.0,3.0,4.0,7.0,0.0,2.0,4.0,22.0,12.0,0.0,1.0,19.0,50.0,78.95,5.26,5.26,0.0,Balanced Defender
3837818,Angers,Adrien Hunou,0.0,0.0,16.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,11.0,9.0,0.0,19.0,0.0,84.21,0.0,0.0,40.91,Balanced Defender
3837963,Paris Saint-Germain,Vitor Machado Ferreira,0.0,5.0,13.0,1.0,0.0,0.0,0.0,1.0,3.0,6.0,5.0,11.0,0.0,19.0,33.33,68.42,26.32,0.0,50.0,Balanced Defender
3813279,Chennaiyin,Vladimir Koman Jr.,0.0,2.0,17.0,0.0,2.0,6.0,2.0,2.0,5.0,16.0,14.0,4.0,2.0,19.0,40.0,89.47,10.53,10.53,11.76,Balanced Defender
3802805,Paris Saint-Germain,Juan Bernat Velasco,0.0,2.0,15.0,2.0,2.0,4.0,1.0,0.0,7.0,12.0,16.0,5.0,3.0,19.0,0.0,78.95,10.53,15.79,15.15,Balanced Defender
3837902,Stade Brestois,Romain Del Castillo,0.0,0.0,19.0,0.0,0.0,4.0,1.0,0.0,2.0,10.0,13.0,3.0,1.0,19.0,0.0,100.0,0.0,5.26,11.54,Balanced Defender
3837844,Montpellier,Christ-Emmanuel Faitout Maouassa,0.0,1.0,17.0,1.0,0.0,5.0,1.0,0.0,1.0,13.0,8.0,5.0,0.0,19.0,0.0,89.47,5.26,0.0,19.23,Balanced Defender
3895095,FSV Mainz 05,Anthony Caci,0.0,3.0,13.0,3.0,1.0,2.0,2.0,0.0,0.0,7.0,16.0,1.0,1.0,19.0,0.0,68.42,15.79,5.26,4.17,Balanced Defender
3817852,Mumbai City,Mandar Rao Desai,0.0,3.0,14.0,2.0,1.0,7.0,3.0,1.0,3.0,18.0,10.0,5.0,2.0,19.0,33.33,73.68,15.79,10.53,15.15,Balanced Defender
3837987,Paris Saint-Germain,Fabián Ruiz Peña,0.0,2.0,16.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,12.0,11.0,4.0,19.0,0.0,84.21,10.53,21.05,45.83,Balanced Defender
3817855,Kerala Blasters,Álvaro Vázquez García,0.0,0.0,16.0,3.0,2.0,9.0,1.0,0.0,4.0,4.0,11.0,20.0,5.0,19.0,0.0,84.21,0.0,26.32,57.14,Balanced Defender
3813288,Hyderabad,Hitesh Sharma,0.0,3.0,14.0,2.0,1.0,2.0,2.0,1.0,2.0,12.0,11.0,3.0,0.0,19.0,50.0,73.68,15.79,0.0,11.54,Balanced Defender
3817902,Kerala Blasters,Lalthathanga Khawlhring,0.0,0.0,17.0,2.0,1.0,5.0,3.0,0.0,5.0,9.0,21.0,3.0,1.0,19.0,0.0,89.47,0.0,5.26,9.09,Balanced Defender
3813299,Hyderabad,Souvik Chakrabarti,0.0,3.0,14.0,2.0,0.0,3.0,5.0,0.0,2.0,9.0,12.0,8.0,1.0,19.0,0.0,73.68,15.79,5.26,27.59,Balanced Defender
3817900,Jamshedpur,Greg Stewart,0.0,0.0,17.0,2.0,1.0,6.0,0.0,0.0,4.0,8.0,13.0,9.0,2.0,19.0,0.0,89.47,0.0,10.53,30.0,Balanced Defender
