player,finishing_quality,xg_volume,progressive_passes,progressive_carries,packing,xg_chain,team_involvement,xg_buildup,network_centrality,defensive_actions,high_turnovers,pressure_volume,pressure_success,recency_factor,league_mult,finishing_quality_percentile,xg_volume_percentile,progressive_passes_percentile,progressive_carries_percentile,packing_percentile,xg_chain_percentile,team_involvement_percentile,xg_buildup_percentile,network_centrality_percentile,defensive_actions_percentile,high_turnovers_percentile,pressure_volume_percentile,pressure_success_percentile,latest_club,position,Mobility_Intensity,Progression,Control,Final_Third_Output,overall_quality,latest_club_right,position_right
Ayush Adhikari,0.06537614024281055,0.7085000000000001,1.3650000000000002,0.42900000000000005,0.0,0.2442916666666667,14.34875,0.124735,6.475529411764705,12.783333333333335,1.5166666666666668,10.1062,20.714199999999998,0.7,0.65,43.3125,30.755514705882355,27.892857142857142,11.785714285714285,33.426199261992615,78.10000000000001,6.6,56.840304182509506,19.290441176470587,17.651162790697672,45.66279069767442,29.58167330677291,44.96414342629482,Kerala Blasters,Left Defensive Midfield,31.727577191235056,23.031612414338426,40.85209434410646,27.954720588235297,22.1392336154092,Kerala Blasters,Left Defensive Midfield
Edwin Sydney Vanspaul,-0.09545292715116951,0.3705,2.0865,1.2025000000000001,0.0,0.07950312500000001,15.983500000000001,0.11481785714285715,7.390861111111111,13.325000000000001,0.40625,13.358647058823529,15.333117647058824,0.7,0.65,20.018382352941178,17.106617647058822,54.21428571428571,29.071428571428566,33.426199261992615,16.866666666666667,11.733333333333334,50.441064638783274,28.38970588235294,21.872093023255815,8.441860465116278,48.908366533864545,13.01593625498008,Chennaiyin,Right Center Midfield,32.92298063559715,39.69695308381655,35.4921245060762,12.617822303921567,21.732413690019232,Chennaiyin,Right Center Midfield
Jerry Lalrinzuala,0.0645596256085186,0.11050000000000001,1.066,1.3585,0.0,0.06542058823529413,21.751676470588233,0.04627187499999999,12.543194444444444,14.191666666666666,0.8125,10.49713888888889,21.551111111111116,0.7,0.65,42.94852941176471,1.6378676470588236,16.892857142857142,34.17857142857143,33.426199261992615,7.333333333333333,26.03333333333333,5.269961977186312,54.95955882352941,27.052325581395348,16.116279069767444,33.9203187250996,48.908366533864545,Chennaiyin,Right Back,37.132805319419994,32.37476278334212,30.61368478341907,19.390768995098043,21.688860902610756,Chennaiyin,Right Back
Anisa Anwar Ali,-0.29471544035042724,1.05,1.75,1.55,0.0,0.08929999999999999,42.634,0.0827,18.619999999999997,18.666666666666668,1.0,7.850999999999999,35.531,0.7,1.0,9.82720588235294,44.768382352941174,46.75,39.089285714285715,33.426199261992615,26.03333333333333,66.36666666666667,35.00760456273765,79.34558823529412,50.26744186046512,22.83139534883721,14.199203187250994,89.13944223107569,Goa,Left Center Back,34.03368934147132,24.558351673695313,40.48764374114665,5.910113970588234,21.402283731876107,Goa,Left Center Back
Jeakson Singh Thaunaojam,-0.09620528079361108,0.9945,1.8395000000000001,0.24700000000000003,0.0,0.05640555555555556,18.741305555555556,0.046150000000000004,12.633263157894737,13.65,0.9533333333333335,10.052078947368422,19.623842105263158,0.7,0.65,19.65441176470588,42.220588235294116,48.71428571428571,6.0892857142857135,33.426199261992615,2.566666666666667,19.066666666666666,4.893536121673003,55.6875,24.75,19.569767441860463,29.187250996015937,38.2589641434263,Kerala Blasters,Right Defensive Midfield,26.372792695497083,32.1922328017923,39.90411723700887,14.399431372549017,21.280519609603974,Kerala Blasters,Right Defensive Midfield
Keisham Reagan Singh,0.08189295894185195,0.058499999999999996,1.3910000000000002,1.2935,0.0,0.09421176470588236,19.852911764705883,0.082428125,9.626861111111111,13.505555555555556,1.0833333333333333,13.127323529411765,17.94994117647059,0.7,0.65,45.13235294117647,0.7279411764705882,29.464285714285715,32.21428571428571,33.426199261992615,28.96666666666667,22.366666666666667,34.631178707224336,40.036764705882355,23.406976744186046,26.093023255813957,47.72509960159363,29.976095617529882,Chennaiyin,Right Back,36.50551045816733,32.90881655245123,24.523977596361735,21.491438725490195,21.04575869671598,Chennaiyin,Right Back
Nerijus Valskis,0.045919321049033866,1.3357500000000002,1.2675,0.95875,0.0,0.10122666666666667,28.17533333333333,0.05500000000000001,8.55935294117647,,,5.7923124999999995,14.18096875,0.7,0.65,40.76470588235294,54.23161764705882,25.33928571428571,22.39285714285714,33.426199261992615,33.00000000000001,41.8,10.916349809885931,35.669117647058826,,,5.916334661354582,8.282868525896413,Chennaiyin,Center Forward,3.4314741035856566,17.332795532419606,28.57391005927085,50.76176470588234,20.860242961239774,Chennaiyin,Center Forward
Kiyan Nassiri Giri,0.5282262922751851,0.6695000000000001,,,0.0,0.43476875000000004,19.197750000000003,0.19838000000000003,2.215958333333334,11.700000000000001,0.65,,,0.7,0.65,77.52573529411765,28.75367647058824,,,33.426199261992615,90.2,20.533333333333335,79.8022813688213,1.0919117647058822,9.784883720930232,12.087209302325581,,,ATK Mohun Bagan,Right Defensive Midfield,7.576090116279069,20.055719557195566,56.103697164131816,33.11517647058823,20.785690655635385,ATK Mohun Bagan,Right Defensive Midfield
Mirlan Murzaev,0.16532149496207738,1.1244999999999998,1.9175000000000002,3.2955,0.0,0.111028125,25.23340625,0.12373636363636363,6.347421052631579,12.35,2.2285714285714286,9.363466666666667,20.14436666666667,0.7,0.65,50.955882352941174,48.772058823529406,51.46428571428571,73.85714285714286,33.426199261992615,36.300000000000004,35.2,55.71102661596959,17.470588235294116,13.622093023255813,72.13953488372093,22.48207171314741,40.23107569721115,Chennaiyin,Left Center Back,27.734977155332157,37.16611953083817,27.409734063967793,7.390786764705881,20.22014944013179,Chennaiyin,Left Center Back
Lalthathanga Khawlhring,-0.12232298253964644,0.35100000000000003,1.4755,0.377,0.0,0.06493499999999999,25.150775,0.07338157894736842,12.448799999999999,14.336111111111112,1.011111111111111,12.764050000000001,16.547375,0.7,0.65,18.198529411764703,14.740808823529411,33.785714285714285,10.214285714285714,33.426199261992615,6.233333333333334,34.833333333333336,26.726235741444864,53.50367647058823,29.546511627906973,24.941860465116278,46.147410358565736,20.50996015936255,Kerala Blasters,Left Defensive Midfield,31.041838460113034,23.544464944649445,41.61506337135614,6.662495098039215,20.1033711348757,Kerala Blasters,Left Defensive Midfield
Nikola Vlašić,0.08932250093618246,2.2,,,,0.5988333333333333,22.95166666666667,,3.2516666666666665,,,,,0.7,1.0,46.588235294117645,77.16176470588235,,,,93.13333333333334,29.7,,4.0036764705882355,,,,,Torino,Right Wing,0.0,0.0,18.12027573529412,86.88166666666666,19.81135533174537,Torino,Right Wing
Jessel Carneiro,0.0243683990079862,0.1885,1.2545,0.5005000000000001,0.0,0.05525000000000001,20.2059,0.05174,13.09295,14.625,0.0,5.879900000000001,20.338499999999996,0.7,0.65,36.033088235294116,4.91360294117647,23.96428571428571,13.553571428571427,33.426199261992615,1.8333333333333333,23.46666666666667,8.657794676806084,58.23529411764706,32.04069767441861,2.877906976744186,6.3107569721115535,41.0199203187251,Kerala Blasters,Left Back,29.6502443134439,30.492745123879804,32.37044292850219,16.22564031862745,19.65975082241149,Kerala Blasters,Left Back
Aniket Anil Jadhav,-0.08829606732800924,1.56,0.9815,2.587,0.0,0.06806944444444445,15.043527777777777,0.04733181818181819,4.953325,11.266666666666666,0.8666666666666668,8.896550000000001,17.8152,0.7,0.65,21.474264705882355,61.14705882352941,11.785714285714285,62.464285714285715,33.426199261992615,10.266666666666667,8.433333333333334,6.399239543726235,9.463235294117647,6.1395348837209305,17.459302325581397,19.32669322709163,28.792828685258964,Hyderabad,Left Midfield,19.15039276035393,46.31872693726937,7.695768694550063,39.068805147058825,19.59490743822633,Hyderabad,Left Midfield
Parag Satish Shrivas,0.012559625608518612,0.2665,1.0335,0.40950000000000003,0.0,0.09023181818181818,14.202499999999999,0.08449999999999999,8.989035714285714,14.625,0.325,7.566000000000001,22.060000000000002,0.7,0.65,34.94117647058823,8.917279411764707,14.535714285714283,11.0,33.426199261992615,27.5,5.5,36.88973384030418,37.48897058823529,32.04069767441861,7.098837209302326,12.227091633466136,51.669322709163346,Bengaluru,Right Back,37.31178877513202,29.294530838165517,22.24959740550212,17.37706801470588,19.514893086257256,Bengaluru,Right Back
Suresh Singh Wangjam,-0.05128364532623449,0.3055,1.6835,0.9750000000000001,0.0,0.07219333333333335,19.017266666666668,0.07388333333333333,10.907000000000002,14.3,0.8449999999999999,11.076406250000002,17.613375,0.7,0.65,26.56985294117647,11.829044117647058,43.01785714285714,23.57142857142857,33.426199261992615,12.100000000000001,20.166666666666668,27.479087452471482,46.224264705882355,28.970930232558143,16.5,38.2589641434263,27.609561752988046,Bengaluru,Right Center Midfield,28.105387288057074,32.09123879810226,33.39518974129576,15.371711397058824,19.47722804886446,Bengaluru,Right Center Midfield
Pronay Halder,0.17289295894185194,0.43550000000000005,1.4170000000000003,0.11699999999999999,0.0,0.07962500000000002,9.936875,0.07421818181818182,9.798285714285715,16.394444444444446,0.7222222222222221,13.359821428571427,18.95585714285714,0.7,0.65,52.04779411764706,20.38235294117647,31.428571428571427,2.946428571428571,33.426199261992615,17.233333333333334,0.3666666666666667,28.231939163498097,41.49264705882353,40.674418604651166,14.965116279069766,49.30278884462152,34.70916334661355,Jamshedpur,Left Defensive Midfield,33.73936029139257,22.633844557195566,30.645881495563998,18.15992156862745,19.24182184530365,Jamshedpur,Left Defensive Midfield
Carl Gerard McHugh,-0.07728364532623451,0.36400000000000005,2.1060000000000003,0.17550000000000002,0.0,0.0740235294117647,18.386205882352943,0.066584375,13.000361111111111,13.649999999999999,1.3590909090909091,10.842722222222223,21.467694444444444,0.7,0.65,22.566176470588236,16.014705882352942,55.0,4.321428571428571,33.426199261992615,12.833333333333332,16.866666666666667,19.197718631178706,57.143382352941174,24.174418604651162,39.13953488372093,36.68127490039841,48.1195219123506,ATK Mohun Bagan,Center Forward,22.39613580561475,26.276119530838166,36.9908583091031,20.937745098039215,18.58270561865873,ATK Mohun Bagan,Center Forward
Patrick Flottmann,0.0026558342695157814,1.46,1.17,0.22,0.0,0.15958333333333335,31.777500000000003,0.13045454545454546,15.762666666666668,16.25,0.25,7.302,33.306666666666665,0.7,1.0,32.393382352941174,58.599264705882355,20.82142857142857,5.107142857142857,33.426199261992615,57.93333333333334,49.5,59.851711026615966,70.97426470588235,40.098837209302324,6.3313953488372094,11.832669322709163,85.58964143426294,NorthEast United,Right Center Back,31.81576038867784,16.13359910384818,37.243020577052114,8.3868125,18.50151671298831,NorthEast United,Right Center Back
Jitendra Singh,-0.09521209505130712,0.44849999999999995,1.2935,0.3835,0.0,0.07987777777777777,14.996583333333334,0.06283333333333334,9.652157894736842,16.25,1.625,12.805684210526316,18.206500000000002,0.7,0.65,20.38235294117647,21.474264705882355,26.321428571428573,10.607142857142856,33.426199261992615,17.6,7.7,16.186311787072245,40.400735294117645,40.098837209302324,49.883720930232556,46.54183266932271,31.94820717131474,Jamshedpur,Right Defensive Midfield,35.66553712475678,22.825362414338425,29.502836501901136,8.391058823529413,18.40414779899796,Jamshedpur,Right Defensive Midfield
Deepak Tangri,-0.018205280793611046,0.1885,1.222,0.325,0.0,0.07658529411764707,15.528882352941176,0.09664687500000001,7.537111111111111,15.77727272727273,0.7090909090909091,12.151027777777779,13.978972222222222,0.7,0.65,30.20955882352941,4.91360294117647,22.39285714285714,8.642857142857142,33.426199261992615,15.4,9.9,44.04182509505703,29.11764705882353,37.604651162790695,14.581395348837209,42.99203187250996,6.3107569721115535,ATK Mohun Bagan,Left Defensive Midfield,28.27956372185676,22.383398128624137,33.264941064638776,10.47960294117647,17.93635771945162,ATK Mohun Bagan,Left Defensive Midfield
Ariel Borysiuk,0.22879471920638894,0.34450000000000003,1.8719999999999999,0.14300000000000002,0.0,0.03310357142857143,18.366678571428572,0.03658571428571429,12.936392857142856,11.05,0.0,4.948357142857143,13.698285714285715,0.7,0.65,59.69117647058823,13.830882352941178,50.285714285714285,3.5357142857142856,33.426199261992615,0.3666666666666667,16.500000000000004,2.258555133079848,56.41544117647059,4.988372093023256,2.877906976744186,4.338645418326694,4.733067729083666,Chennaiyin,Center Defensive Midfield,3.5716574110534602,32.94357208750659,39.956977186311775,19.66907843137255,17.618995953957757,Chennaiyin,Center Defensive Midfield
Pritam Kotal,-0.02817253421512339,0.9035,0.9099999999999999,0.29250000000000004,0.0,0.0831025,24.205025,0.07953947368421052,13.167227272727274,11.05,0.325,4.12425,16.963522727272725,0.7,0.65,29.11764705882353,39.67279411764706,9.821428571428571,7.4642857142857135,33.426199261992615,20.9,33.00000000000001,33.1254752851711,59.69117647058823,4.988372093023256,7.098837209302326,3.1553784860557768,23.665338645418327,ATK Mohun Bagan,Right Back,16.56125680417863,28.469530838165518,35.337567658242,20.206999999999997,17.58718284252533,ATK Mohun Bagan,Right Back
Diego Maurício Machado de Brito,0.3678929589418519,1.1505,,,0.0,,,,2.2471428571428573,,,,,0.7,0.65,70.24632352941177,49.86397058823529,,,33.426199261992615,,,,1.4558823529411764,,,,,Mumbai City,Center Forward,0.0,14.70752767527675,0.8735294117647058,61.183455882352945,17.481935790644673,Mumbai City,Center Forward
Moirangthem Thoiba Singh,0.08405962560851861,0.052000000000000005,1.04,0.31849999999999995,0.0,0.06940000000000002,15.9295,0.0677625,8.031472222222224,15.832142857142857,0.6035714285714286,13.410222222222222,15.210361111111112,0.7,0.65,45.49632352941176,0.3639705882352941,15.124999999999998,8.25,33.426199261992615,11.366666666666667,11.0,21.456273764258555,32.75735294117647,38.372093023255815,10.36046511627907,50.091633466135455,12.227091633466136,Odisha,Left Defensive Midfield,32.54474225192254,21.808844557195567,25.033783269961976,15.028049019607842,17.32312285305621,Odisha,Left Defensive Midfield
Prabir Das,-0.08645528079361106,0.325,1.547,1.7615,0.0,0.16115937500000002,11.78653125,0.2780916666666667,5.411421052631578,9.75,0.0,7.216911764705883,17.930441176470588,0.7,0.65,21.838235294117645,13.102941176470589,36.14285714285714,45.57142857142857,33.426199261992615,59.03333333333334,2.9333333333333336,90.34220532319392,12.738970588235293,0.7674418604651163,2.877906976744186,11.43824701195219,29.58167330677291,ATK Mohun Bagan,Right Center Back,10.825679925646252,23.877726673695307,40.6125470578916,7.608117647058824,17.080998185988648,ATK Mohun Bagan,Right Center Back
Souvik Chakrabarti,-0.13195528079361107,0.41600000000000004,1.6185000000000003,0.35750000000000004,0.0,0.05808214285714287,18.304000000000002,0.06505,8.18878125,13.195,1.2999999999999998,11.496875000000001,19.047437499999997,0.7,0.65,16.74264705882353,19.290441176470587,39.67857142857142,9.821428571428571,33.426199261992615,2.9333333333333336,15.766666666666667,18.44486692015209,33.48529411764706,21.104651162790695,33.0,39.83665338645418,35.89243027888446,Hyderabad,Right Defensive Midfield,28.21739061197072,27.050714944649442,25.677980354879594,6.959980392156862,16.815617541157405,Hyderabad,Right Defensive Midfield
Khassa Camara,0.20474339900798622,0.35750000000000004,2.25875,0.338,0.0,0.18026666666666671,27.781,0.08431428571428573,11.84532142857143,14.207142857142857,1.6714285714285717,11.811428571428571,19.246964285714288,0.7,0.65,54.95955882352941,15.286764705882353,56.96428571428571,9.428571428571429,33.426199261992615,64.53333333333333,40.333333333333336,36.51330798479087,49.86397058823529,28.011627906976745,52.76162790697674,41.808764940239044,36.68127490039841,Hyderabad,Left Center Back,21.995049019040113,27.421298102266736,26.16671233132036,8.797694852941175,16.755048480874997,Hyderabad,Left Center Back
Darren Sidoel,1.132489844627671,0.37,1.49,0.68,0.0,0.06455555555555556,13.671111111111111,0.04471428571428571,12.961818181818181,21.5,1.5,15.845,30.663,0.7,1.0,94.63235294117646,16.74264705882353,34.17857142857143,16.107142857142854,33.426199261992615,5.5,4.766666666666667,4.140684410646387,56.77941176470588,62.16279069767442,43.55232558139535,64.29083665338645,79.67330677290836,East Bengal,Center Back,33.52376664852219,17.762905245123882,25.472845485722807,11.689522058823528,16.72538255402173,East Bengal,Center Back
Víctor Mongil Adeva,0.006059625608518595,0.28600000000000003,1.2415,0.039,0.0,0.08688333333333333,15.0397,0.0924857142857143,14.033157894736844,9.75,0.0,3.4651842105263158,31.36797368421053,0.7,0.65,33.12132352941176,10.191176470588236,22.785714285714285,1.1785714285714286,33.426199261992615,23.833333333333336,8.066666666666666,42.536121673003805,62.96691176470588,0.7674418604651163,2.877906976744186,1.1832669322709164,81.25099601593625,Odisha,Left Center Back,28.49925064277772,16.025563389562464,30.488594535152462,4.484926470588235,16.091842372295293,Odisha,Left Center Back
Narayan Das,0.027726292275185263,0.22100000000000003,0.611,0.2405,0.0,0.038146875000000004,15.5374375,0.035181250000000004,12.632236842105263,12.805,0.52,6.784631578947369,16.632815789473685,0.7,0.65,36.76102941176471,6.915441176470589,2.357142857142857,5.5,33.426199261992615,0.7333333333333334,10.266666666666667,1.129277566539924,55.32352941176471,18.03488372093023,9.209302325581396,8.677290836653388,20.904382470119522,Chennaiyin,Left Back,16.060756103493006,27.526673695308375,29.508971669276075,16.59553553921569,15.94776549521733,Chennaiyin,Left Back
Marko Lešković,-0.7002320734487373,1.4105,1.4689999999999999,0.11699999999999999,0.0,0.07536904761904761,18.39561904761905,0.06058,14.556595238095237,12.35,0.65,3.223315789473684,23.067815789473684,0.7,0.65,2.911764705882353,56.77941176470588,32.80357142857143,2.946428571428571,33.426199261992615,13.933333333333334,17.233333333333334,14.68060836501901,65.15073529411765,13.622093023255813,12.087209302325581,0.7888446215139442,56.00796812749003,Kerala Blasters,Left Center Back,20.427091343926616,16.67377767527675,30.42159032282115,7.06620588235294,14.887177688383312,Kerala Blasters,Left Center Back
Alan Henrique Costa,0.2982290814192811,0.793,1.0985,0.18200000000000002,0.0,0.06740882352941177,20.403882352941178,0.053421875,15.56388888888889,10.79,0.0,4.853694444444445,21.58613888888889,0.7,0.65,64.78676470588235,36.033088235294116,18.857142857142858,4.714285714285714,33.426199261992615,9.166666666666668,23.833333333333336,10.539923954372624,69.88235294117646,3.453488372093023,2.877906976744186,3.944223107569721,49.30278884462152,Bengaluru,Left Center Back,17.541149732465488,16.00395624670532,32.63876444494147,8.452408088235293,14.788477930161973,Bengaluru,Left Center Back
Serigne Mourtada Fall,0.641544719206389,0.8190000000000001,1.209,0.10400000000000001,0.0,0.06725789473684211,21.35147368421053,0.06868333333333333,13.262394736842104,,,2.977722222222222,23.08908333333333,0.7,0.65,83.34926470588235,37.125,21.21428571428571,2.357142857142857,33.426199261992615,8.616666666666667,25.666666666666664,22.58555133079848,60.41911764705882,,,0.3944223107569721,56.402390438247004,Mumbai City,Right Center Back,19.683645418326687,16.00395624670532,29.238283754566464,10.688036764705881,14.553443863268628,Mumbai City,Right Center Back
Muhammed Nemil Valiyattil,-0.17223124921984798,0.68,,,0.0,0.8363636363636364,15.274545454545454,,4.423571428571429,18.5,1.0,,,0.7,1.0,14.19485294117647,29.66360294117647,,,33.426199261992615,96.06666666666668,9.166666666666668,,6.915441176470589,48.92441860465116,22.83139534883721,,,Goa,Left Defensive Midfield,29.721584302325574,20.055719557195566,6.8211458333333335,32.49567156862745,14.287437940471863,Goa,Left Defensive Midfield
Ishan Pandita,0.10813156291489905,1.8785,0.2665,1.3325,0.0,0.58135,11.697000000000001,,1.7164062500000001,12.35,1.3,9.707966666666666,21.154033333333334,0.7,0.65,48.408088235294116,71.70220588235294,0.7857142857142857,33.39285714285714,33.426199261992615,92.76666666666668,2.566666666666667,,0.7279411764705882,13.622093023255813,35.49418604651162,26.42629482071713,46.93625498007968,Jamshedpur,Right Defensive Midfield,31.53096798851107,22.619112414338424,1.807208333333333,34.489745098039215,14.240439926283745,Jamshedpur,Right Defensive Midfield
Juan Antonio González Fernández,-0.1931478864701058,0.507,1.2545,0.0975,0.0,0.0994175,17.760275,0.06855588235294117,11.597238095238096,9.75,0.0,3.6403250000000003,24.1813,0.7,0.65,12.738970588235293,24.568014705882355,23.96428571428571,1.9642857142857142,33.426199261992615,31.533333333333335,15.4,22.20912547528517,48.408088235294116,0.7674418604651163,2.877906976744186,1.5776892430278884,61.52988047808765,Hyderabad,Left Center Back,21.63482335194107,16.13359910384818,23.368060724670094,4.3436047794117645,13.223051112752476,Hyderabad,Left Center Back
Syed Suhail Pasha,-0.0004403743914813818,0.3055,,,0.0,,,,2.4773125,12.025,1.6249999999999998,,,0.7,0.65,31.665441176470587,11.829044117647058,,,33.426199261992615,,,,1.8198529411764706,11.511627906976743,48.5406976744186,,,Chennaiyin,Left Center Midfield,30.785930232558133,21.392767527675275,1.164705882352941,17.234917279411764,12.36530931212482,Chennaiyin,Left Center Midfield
Eli Sabia Filho,0.07555589900798619,0.7020000000000001,0.7865,0.1625,0.0,0.08168333333333334,13.486199999999998,0.07900000000000001,8.778972222222222,11.607142857142858,0.18571428571428572,9.588264705882354,22.715588235294117,0.7,0.65,44.04044117647059,30.20955882352941,6.678571428571428,3.9285714285714284,33.426199261992615,19.066666666666666,4.4,31.996197718631176,36.033088235294116,8.058139534883722,5.755813953488372,25.243027888446214,54.43027888446215,Jamshedpur,Right Center Back,20.300732882423794,15.290920532419607,17.856349698054125,6.023996323529411,11.640558535686159,Jamshedpur,Right Center Back
Héctor Rodas Ramírez,0.4513830213404322,0.4745,0.6890000000000001,0.0,0.0,0.06475,11.6585,0.06695,9.168466666666667,10.725,0.0,4.037892857142857,20.439714285714288,0.7,0.65,73.88602941176471,23.294117647058822,4.321428571428571,0.5892857142857143,33.426199261992615,5.866666666666667,2.2,19.950570342205324,37.85294117647059,2.877906976744186,2.877906976744186,2.366533864541833,42.59760956175299,Odisha,Right Center Back,15.130045573519872,14.977616960991035,17.873575486468354,9.303735294117647,10.817979796360575,Odisha,Right Center Back
Peter Hartley,0.521294719206389,1.0594999999999999,0.8580000000000001,0.0,0.0,0.06908055555555556,14.262083333333333,0.043550000000000005,7.5897250000000005,11.05,0.0,3.673184210526316,21.099,0.7,0.65,77.16176470588235,45.49632352941176,8.25,0.5892857142857143,33.426199261992615,11.0,5.866666666666667,3.76425855513308,29.481617647058822,4.988372093023256,2.877906976744186,1.9721115537848606,46.147410358565736,Jamshedpur,Left Center Back,16.42595504609469,15.193688389562464,13.50161265190487,10.106856617647058,10.166521579610407,Jamshedpur,Left Center Back
