player,finishing_quality,xg_volume,progressive_passes,progressive_carries,xg_chain,team_involvement,xg_buildup,network_centrality,defensive_actions,high_turnovers,pressure_volume,pressure_success,recency_factor,league_mult,finishing_quality_percentile,xg_volume_percentile,progressive_passes_percentile,progressive_carries_percentile,xg_chain_percentile,team_involvement_percentile,xg_buildup_percentile,network_centrality_percentile,defensive_actions_percentile,high_turnovers_percentile,pressure_volume_percentile,pressure_success_percentile,latest_club,position,Mobility_Intensity,Progression,Control,Final_Third_Output,overall_quality,latest_club_right,position_right
Cleiton Augusto Oliveira Silva,0.8398890851474206,4.628,1.0075,1.1179999999999999,0.08686052631578949,36.8485,0.052305882352941174,9.308342105263158,12.35,2.135714285714286,7.888263157894737,17.27665789473684,0.7,0.65,89.90073529411765,93.17647058823529,12.571428571428571,27.107142857142854,23.46666666666667,58.666666666666664,9.787072243346007,38.580882352941174,13.622093023255813,68.30232558139535,14.988047808764941,26.03187250996016,Bengaluru,Center Forward,28.516226663114985,13.709732142857142,41.74034926470588,81.44835027119211,33.63801955746261,Bengaluru,Center Forward
Alexandre Monteiro de Lima,0.144294719206389,0.5135000000000001,2.0215,1.7745,0.254475,19.208475,0.0712,8.890522727272726,12.8375,2.2208333333333337,14.075099999999997,17.286099999999998,0.7,0.65,50.59191176470588,25.113970588235293,53.62499999999999,46.75,78.83333333333333,20.9,25.59695817490494,36.76102941176471,18.61046511627907,71.37209302325581,55.21912350597609,26.42629482071713,Jamshedpur,Center Attacking Midfield,40.84116617831002,44.70468749999999,32.66278125,68.69354637292179,33.32992801910907,Jamshedpur,Center Attacking Midfield
Lalkhawpuimawia Lalkhawpuimawia,-0.8217742638798391,2.33,1.31,1.88,0.179125,34.18625,0.16016666666666668,5.964166666666667,21.4,2.1999999999999997,26.189,12.799,0.7,1.0,1.4558823529411764,79.34558823529412,26.71428571428571,49.89285714285714,64.16666666666667,53.53333333333333,69.63878326996198,14.19485294117647,60.627906976744185,69.83720930232559,92.68924302788844,2.366533864541833,NorthEast United,Center Forward,40.898268553692205,25.528839285714287,35.72442095588235,71.63743080407068,33.23018560124285,NorthEast United,Center Forward
Chancel Mbemba Mangulu,0.05528862598299162,2.4255,4.357500000000001,1.53825,0.12061875000000001,41.41725,0.10158750000000001,27.376125,,,6.407625,32.338687500000006,0.85,1.05,41.856617647058826,81.16544117647058,84.85714285714285,38.107142857142854,39.96666666666667,64.9,45.17110266159696,95.36029411764706,,,7.888446215139442,84.01195219123507,Marseille,Right Center Back,29.565403386454186,42.81455357142857,49.9351875,10.86416939023708,32.97320726086283,Marseille,Right Center Back
Bartholomew Owogbalor Ogbeche,4.193363146137593,5.486,1.3585,1.3585,0.08089249999999999,31.416775,0.034125,9.658675,11.8625,1.625,7.032349999999999,15.611049999999999,0.7,0.65,98.63602941176471,94.99632352941177,27.5,34.17857142857143,17.96666666666667,48.400000000000006,0.376425855513308,40.76470588235294,10.744186046511627,49.69186046511628,9.466135458167331,13.804780876494023,Hyderabad,Left Center Forward,20.531162269526543,18.247232142857143,35.44102941176471,84.94337899798703,32.956427467536315,Hyderabad,Left Center Forward
Ariday Cabrera Suárez,0.9773357753651112,1.7225,0.8320000000000001,2.561,0.130446875,24.19990625,0.06136,6.003705882352943,11.700000000000001,1.3,7.58509375,14.961781250000001,0.7,0.65,93.17647058823529,66.24264705882352,7.071428571428571,61.875,46.2,32.63333333333334,15.433460076045627,14.558823529411764,9.784883720930232,35.302325581395344,13.01593625498008,11.43824701195219,Odisha,Center Attacking Midfield,19.452701027286203,45.60629464285714,28.42604901960785,81.80247274099753,32.50776168018918,Odisha,Center Attacking Midfield
Jerry Mawihmingthanga,0.5832224720058081,1.0075,0.9880000000000001,1.7420000000000002,0.08240555555555555,22.473750000000003,0.07005000000000002,8.347368421052632,14.200000000000001,1.9000000000000001,12.297657894736842,16.465184210526317,0.7,0.65,79.70955882352942,42.94852941176471,12.178571428571427,44.78571428571428,20.166666666666668,27.866666666666667,24.09125475285171,34.94117647058823,27.627906976744185,57.941860465116285,43.78087649402391,19.721115537848604,Odisha,Right Wing,51.73968428611137,31.91571428571428,25.409999999999997,68.31539190058153,32.465240374840846,Odisha,Right Wing
Álvaro Vázquez García,0.25755919950399314,4.8945,1.1050000000000002,1.7095,0.12533695652173912,32.569804347826086,0.06998333333333333,8.96208695652174,11.375,1.3000000000000003,5.734772727272727,15.470886363636362,0.7,0.65,62.23897058823529,93.54044117647058,19.249999999999996,44.0,43.266666666666666,50.96666666666667,23.714828897338403,37.125,7.098837209302326,37.98837209302326,5.521912350597609,13.41035856573705,Kerala Blasters,Left Center Forward,15.696660740757899,22.158125,36.6678125,82.18537687318272,32.430383842140415,Kerala Blasters,Left Center Forward
Jorge Rolando Pereyra Díaz,0.19987059933865747,4.966,1.4170000000000003,2.4245,0.26396190476190473,26.810333333333336,0.047032142857142856,7.868714285714287,11.61875,1.38125,8.008325,16.323775,0.7,0.65,54.23161764705882,94.26838235294117,31.428571428571427,59.32142857142857,79.93333333333334,37.766666666666666,5.64638783269962,31.665441176470587,8.441860465116278,39.906976744186046,16.171314741035857,18.143426294820717,Kerala Blasters,Right Center Forward,17.067326044658575,30.325625,27.63861213235294,83.54384673451129,32.37139065152632,Kerala Blasters,Right Center Forward
Gurjinder Kumar,-0.20334236033095904,0.75,1.87,1.2,0.07793749999999999,29.25625,0.06712499999999999,19.679375,15.0,2.0,8.004375,31.858124999999998,0.7,1.0,12.375,33.48529411764706,49.89285714285714,28.678571428571427,16.133333333333333,43.266666666666666,20.70342205323194,82.25735294117646,34.151162790697676,62.54651162790698,15.776892430278885,82.82868525896414,NorthEast United,Left Back,61.73365005095895,46.71071428571428,49.6656875,16.303091527342875,32.23068846913036,NorthEast United,Left Back
Sourav Das,0.04262302705488091,0.17,1.57,0.52,0.08675000000000001,27.337500000000002,0.07457142857142857,18.952222222222222,26.357142857142858,1.7857142857142856,23.162777777777777,30.645555555555553,0.7,1.0,39.30882352941176,3.639705882352941,37.51785714285714,14.142857142857142,22.733333333333334,39.233333333333334,28.608365019011405,79.70955882352942,86.72093023255815,56.406976744186046,88.35059760956175,79.2788844621514,East Bengal,Left Defensive Midfield,63.86416687899563,25.50870535714285,62.59240625,13.835177421158576,32.013487025689855,East Bengal,Left Defensive Midfield
Provat Lakra,0.07932250093618248,0.23,1.7000000000000002,1.11,0.09171428571428572,25.100714285714286,0.09123076923076923,15.35125,21.499999999999996,0.7,14.276875,37.106875,0.7,1.0,44.768382352941174,7.643382352941177,44.19642857142857,26.71428571428571,28.6,34.46666666666667,40.27756653992395,69.15441176470588,61.77906976744186,14.197674418604652,56.00796812749003,91.11155378486055,NorthEast United,Right Back,68.43376146576483,41.57410714285714,41.568312500000005,22.23901211977186,31.900185221554832,NorthEast United,Right Back
David Joel Williams,0.2256378278156086,2.3075,2.197,2.197,0.17360000000000003,24.818500000000004,0.18045000000000003,4.672352941176471,10.4,2.9250000000000003,10.797312499999999,17.2079375,0.7,0.65,58.599264705882355,78.61764705882352,56.17857142857142,55.0,62.699999999999996,34.1,76.79087452471482,8.007352941176471,1.9186046511627908,85.56976744186046,36.286852589641434,25.637450199203187,ATK Mohun Bagan,Center Forward,35.55239391272121,30.80098214285714,22.639577205882354,75.78543691288301,31.870464238056705,ATK Mohun Bagan,Center Forward
Youssef En-Nesyri,0.21099354359186584,1.5113800913933677,0.16639297592664135,0.32789204079661677,0.12290429323576843,35.05752702171646,0.037087499999999995,6.100629657944812,24.373192204279384,1.381701948930154,21.71359494385008,19.98107578387064,0.85,1.15,56.77941176470588,59.32720588235294,0.39285714285714285,9.035714285714285,41.43333333333333,54.63333333333334,2.634980988593156,16.378676470588236,77.8953488372093,40.2906976744186,85.98406374501992,39.83665338645418,Fenerbahçe,Center Forward,39.244675947373295,4.256607142857143,36.67135110294117,53.54216401532095,31.270634592166846,Fenerbahçe,Center Forward
Mauro Emanuel Icardi Rivero,-0.09263820198402754,3.354,,,0.8155333333333334,25.86855555555556,0.27798333333333336,1.6759166666666665,25.999999999999996,2.6,,,0.7,1.3,20.746323529411764,87.35294117647058,,,95.7,36.300000000000004,89.77756653992395,0.3639705882352941,84.80232558139535,80.96511627906978,,,Inter Milan,Center Forward,35.89709302325581,0.0,23.182196691176472,89.00826234343546,31.08586409336143,Inter Milan,Center Forward
Thongkhosiem Haokip,0.629989844627671,0.71,1.06,2.39,0.11066666666666666,22.263333333333332,0.05225,11.858333333333334,19.000000000000004,1.6666666666666665,12.60909090909091,13.57181818181818,0.7,1.0,82.62132352941177,31.301470588235293,16.303571428571427,58.535714285714285,35.93333333333334,27.133333333333333,9.4106463878327,50.22794117647059,52.186046511627914,51.99418604651163,44.96414342629482,4.338645418326694,East Bengal,Right Center Forward,24.020729581673308,28.710491071428567,35.0728125,69.77993450849922,30.9714196909054,East Bengal,Right Center Forward
Aibanbha Kupar Dohling,0.1388798618912632,0.9799999999999999,1.7000000000000002,1.51,0.11946666666666665,33.30133333333333,0.1084,16.836875,15.833333333333334,1.0000000000000002,8.380625,28.629375,0.7,1.0,49.5,40.76470588235294,44.19642857142857,37.32142857142857,39.6,52.06666666666666,48.18250950570342,75.34191176470588,38.75581395348837,24.174418604651162,17.749003984063744,75.72908366533865,Goa,Left Back,55.029835194107285,43.16517857142857,46.70290625,26.401947634757327,30.941950532336197,Goa,Left Back
Jordan Murray,0.1960789326719908,2.3725000000000005,1.56,2.7885,0.233146875,16.65015625,0.21356111111111112,6.134470588235295,11.05,2.6,8.616156250000001,14.825281250000002,0.7,0.65,53.86764705882352,80.07352941176471,36.732142857142854,66.78571428571428,76.26666666666667,13.933333333333334,82.06083650190114,16.74264705882353,4.988372093023256,80.96511627906978,18.143426294820717,11.043824701195218,Jamshedpur,Center Forward,32.6555684239785,34.252723214285716,12.2409375,79.36273652426749,30.92755540727847,Jamshedpur,Center Forward
Seminlen Doungel,-0.06246111373357481,1.5275,1.4625000000000001,2.6065,0.10936249999999999,17.023500000000002,0.06342916666666666,7.043263157894737,14.083333333333334,1.3541666666666667,14.685894736842107,20.826,0.7,0.65,24.75,60.05514705882352,32.21428571428571,63.24999999999999,35.2,15.033333333333333,16.939163498098857,24.386029411764703,26.47674418604651,38.75581395348837,57.58565737051793,45.75298804780876,Jamshedpur,Right Wing,52.95280042620216,46.87571428571428,17.237343749999994,52.30942623294564,30.699595529620694,Jamshedpur,Right Wing
Pragyan Sundar Gogoi,0.06373984462767109,0.22,1.74,0.5,0.12300000000000001,26.907500000000002,0.113,13.20923076923077,29.333333333333332,2.0000000000000004,21.290833333333335,21.134166666666665,0.7,1.0,42.584558823529406,6.551470588235294,46.357142857142854,12.964285714285712,41.8,38.5,49.68821292775665,60.05514705882352,92.47674418604652,64.65697674418604,84.800796812749,46.54183266932271,NorthEast United,Left Defensive Midfield,64.77708540836655,31.011160714285708,48.298593749999995,18.131426889957506,30.583015281756552,NorthEast United,Left Defensive Midfield
Saviour Gama,-0.35527170978722433,1.01,1.57,1.86,0.1875,31.662499999999998,0.20153333333333334,9.173529411764706,17.25,0.25,13.568235294117647,45.93529411764706,0.7,1.0,7.643382352941177,43.3125,37.51785714285714,49.107142857142854,67.83333333333334,48.76666666666667,80.1787072243346,38.216911764705884,43.55232558139535,6.3313953488372094,50.8804780876494,98.21115537848605,Goa,Right Defensive Midfield,62.753220258500875,35.5265625,40.10657291666667,28.419075710131963,30.333686557260574,Goa,Right Defensive Midfield
Francisco José Sota Bernard,-0.07067749906381753,0.68,,,0.0984,31.688,0.21875,11.886000000000001,21.000000000000004,3.6666666666666665,,,0.7,1.0,24.386029411764703,29.66360294117647,,,31.166666666666668,49.13333333333333,82.81368821292776,50.955882352941174,60.24418604651162,94.77906976744187,,,East Bengal,Center Attacking Midfield,50.68186046511628,0.0,48.148374999999994,70.57183079148959,30.28382534512191,East Bengal,Center Attacking Midfield
Vincy Barretto,0.34738302134043214,0.7085000000000001,1.0855,2.301,0.6592083333333334,11.152916666666668,0.15145,2.9055,17.875000000000004,0.65,19.11934375,18.807343749999998,0.7,0.65,68.0625,30.755514705882355,18.464285714285715,56.96428571428571,94.23333333333333,1.8333333333333333,66.2509505703422,3.275735294117647,46.04651162790697,12.087209302325581,77.7011952191235,33.9203187250996,Kerala Blasters,Left Center Forward,33.56123963448531,28.15410714285714,2.2945312500000004,85.41100572905016,29.849320728091058,Kerala Blasters,Left Center Forward
Joel Joseph Chianese,0.5342947192063889,1.6835,1.2675,1.6835,0.161078125,24.652062500000003,0.1633666666666667,7.807526315789474,16.445,1.4949999999999999,15.193578947368422,12.449552631578946,0.7,0.65,77.88970588235294,65.15073529411765,25.33928571428571,42.82142857142857,58.666666666666664,33.733333333333334,71.1444866920152,31.301470588235293,41.44186046511628,42.593023255813954,60.7410358565737,1.9721115537848606,Hyderabad,Right Center Forward,26.762413717224124,22.109508928571426,25.026415441176468,74.98666370778349,29.824478014498048,Hyderabad,Right Center Forward
Cédric Bakambu,-0.3150101553723289,2.23,,,0.7351050026297111,19.23855754430955,,3.4537007911381385,15.0,1.0,,,0.85,1.0,8.735294117647058,77.52573529411765,,,94.96666666666667,21.266666666666666,,5.095588235294118,34.151162790697676,22.83139534883721,,,Betis,Center Forward,14.089752906976745,0.0,14.130753676470587,80.06874387254902,29.662475980672067,Betis,Center Forward
Germanpreet Singh,0.0412879049486929,0.767,1.7095,1.0270000000000001,0.2048090909090909,23.550681818181815,0.13027857142857144,7.124866666666668,13.08125,1.21875,14.956500000000002,17.073333333333334,0.7,0.65,38.94485294117647,34.57720588235294,45.17857142857143,25.142857142857142,71.86666666666667,30.8,59.09885931558935,25.113970588235293,20.72093023255814,30.12209302325581,58.76892430278885,24.84860557768924,Chennaiyin,Right Attacking Midfield,33.29481252316316,35.847232142857145,28.449740808823528,65.64323552710059,29.3761116898195,Chennaiyin,Right Attacking Midfield
Mohammed Rafique,-0.1677868047754035,0.67,1.62,1.3,0.14553333333333335,23.47733333333333,0.18550000000000003,15.091875,20.22222222222222,2.111111111111111,15.659374999999999,22.805625,0.7,1.0,14.922794117647058,29.11764705882353,40.07142857142857,32.607142857142854,52.8,30.433333333333334,77.54372623574145,68.0625,55.63953488372093,67.15116279069767,62.31872509960159,55.613545816733065,East Bengal,Left Defensive Midfield,48.79502744834615,29.21383928571428,53.05540625,26.943768368373966,29.11522796264597,East Bengal,Left Defensive Midfield
Jorge Ortiz Mendoza,1.4566598964184474,5.67,4.12,7.94,0.11846666666666666,62.826,0.07400000000000001,19.17,15.0,2.0,7.993333333333332,26.507333333333335,0.7,1.0,96.08823529411765,96.08823529411765,82.89285714285714,96.64285714285714,38.86666666666667,93.13333333333334,27.855513307984793,80.80147058823529,34.151162790697676,62.54651162790698,15.382470119521912,68.62948207171314,Goa,Right Center Back,27.71723675067173,52.01919642857143,50.20595465686275,13.001874524714829,29.089887982028717,Goa,Right Center Back
Naorem Roshan Singh,0.30173128337514626,0.18200000000000002,1.807,1.2675,0.09803529411764707,28.175588235294118,0.040340625000000005,14.005970588235295,13.054166666666669,0.8666666666666668,8.134558823529412,24.48588235294118,0.7,0.65,65.15073529411765,4.367647058823529,48.32142857142857,31.035714285714285,30.433333333333334,42.166666666666664,3.387832699619772,62.23897058823529,20.337209302325583,17.459302325581397,16.9601593625498,62.713147410358566,Bengaluru,Left Back,44.80302363221532,45.72857142857143,38.49828125,29.345789459153437,28.68283474481711,Bengaluru,Left Back
Raynier Fernandes,-0.1607737077248147,0.7865,2.3335,1.7485,0.19555000000000003,14.872,0.17437727272727274,5.42709375,,,11.868566666666668,15.854366666666666,0.7,0.65,16.014705882352942,35.30514705882353,59.32142857142857,45.17857142857143,70.03333333333335,7.333333333333333,75.6615969581749,13.102941176470589,,,42.20318725099602,15.382470119521912,Mumbai City,Right Wing,33.86115537848605,45.76,9.178125000000001,67.73922661317378,28.60968535751039,Mumbai City,Right Wing
Chencho Gyeltshen,-0.1901316009920138,0.7605,0.676,2.4375,0.278265,10.1335,0.24337857142857144,3.009882352941176,14.3,1.5166666666666668,26.803323529411763,22.587500000000002,0.7,0.65,13.46691176470588,34.213235294117645,3.9285714285714284,60.107142857142854,81.03333333333333,0.7333333333333334,85.4486692015209,3.639705882352941,28.970930232558143,45.66279069767442,93.87250996015936,53.24701195219123,Kerala Blasters,Right Center Forward,41.171125092652645,28.424196428571424,2.4028124999999996,75.87622966059047,28.47430240440777,Kerala Blasters,Right Center Forward
Daniel Chima Chukwu,0.27369265657599223,2.58375,0.69875,1.66075,0.13013,29.869775,0.05086250000000001,8.325880952380952,12.544999999999998,1.105,9.94097619047619,14.529047619047619,0.7,0.65,62.96691176470588,82.25735294117646,4.714285714285714,42.42857142857142,45.833333333333336,44.0,7.904942965779468,34.57720588235294,15.732558139534884,27.244186046511626,27.215139442231074,9.466135458167331,Jamshedpur,Center Forward,12.522640832020752,20.224285714285713,31.939935661764707,72.50233763419816,28.460491734847302,Jamshedpur,Center Forward
Sunil Chhetri,-1.0695040621489316,4.433,1.3975,1.1505,0.13595833333333332,30.320333333333334,0.07709,7.460050000000001,12.133333333333335,1.0833333333333333,6.762924999999999,16.104074999999998,0.7,0.65,1.0919117647058822,92.8125,29.857142857142854,28.285714285714285,49.13333333333333,45.1,30.49049429657795,28.75367647058824,12.087209302325581,26.093023255813957,8.282868525896413,16.565737051792826,Bengaluru,Left Wing,22.992279139256926,23.697142857142854,31.98603860294118,77.98336795459629,28.37916147387081,Bengaluru,Left Wing
Igor Angulo Albóniga,0.6685676565759922,5.5445,0.7474999999999999,0.5720000000000001,0.11546052631578947,28.10736842105263,0.049350000000000005,4.402210526315789,,,5.7039210526315784,16.537368421052633,0.7,0.65,84.07720588235294,95.36029411764706,5.892857142857142,14.928571428571427,37.766666666666666,41.43333333333333,7.152091254752851,6.551470588235294,,,5.127490039840637,20.115537848605577,Mumbai City,Center Forward,7.987051792828685,7.465267857142856,27.15079044117647,83.5789252264594,28.010360318796167,Mumbai City,Center Forward
Mohammed Irshad,0.7799904420025139,0.44,1.84,0.92,0.08508333333333333,15.8875,0.0738,10.977142857142857,17.8,0.6,19.612857142857145,31.96857142857143,0.7,1.0,88.80882352941177,20.746323529411764,49.107142857142854,20.82142857142857,21.266666666666666,10.633333333333333,27.102661596958175,46.588235294117645,45.27906976744186,9.784883720930232,80.4621513944223,83.61752988047809,NorthEast United,Right Defensive Midfield,56.22603264268507,33.64821428571428,35.01574999999999,29.604204847908747,27.748192089026944,NorthEast United,Right Defensive Midfield
Javier Siverio Toro,0.6809357753651113,3.5165,0.754,0.8125,0.31449736842105264,21.780473684210524,0.10255,4.648630434782609,12.675,0.9750000000000001,10.272068181818183,14.54581818181818,0.7,0.65,85.53308823529412,88.44485294117646,6.285714285714286,18.857142857142858,84.33333333333333,26.4,45.92395437262358,7.643382352941177,16.691860465116278,20.912790697674417,31.55378486055777,9.860557768924302,Hyderabad,Right Center Forward,14.007036968405448,9.334285714285715,17.68988051470588,84.72903922500558,27.533456309523714,Hyderabad,Right Center Forward
Hira Mondal,0.09598916760284917,0.18,1.15,0.7,0.06646666666666667,36.60933333333333,0.0696,18.2725,19.0,0.6,10.675625,36.861875,0.7,1.0,47.68014705882353,4.0036764705882355,20.428571428571427,17.285714285714285,7.7,57.93333333333334,23.338403041825092,78.98161764705881,51.61046511627907,9.784883720930232,35.10358565737052,89.92828685258964,East Bengal,Right Back,65.39206603817287,19.957142857142852,49.28584375,21.769148463710582,27.437527986062765,East Bengal,Right Back
Nikhil Poojary,0.22223306591084663,0.36400000000000005,1.3390000000000002,2.418,0.08623333333333333,16.641083333333334,0.07869333333333334,7.699250000000001,12.458333333333334,0.9750000000000002,8.794138888888888,20.450444444444447,0.7,0.65,57.87132352941177,16.014705882352942,27.107142857142854,58.92857142857143,22.366666666666667,13.566666666666666,31.619771863117872,30.20955882352941,14.581395348837209,21.488372093023255,18.932270916334662,42.99203187250996,Hyderabad,Left Wing,37.44397757805985,43.324285714285715,20.78484375,50.10036156620443,27.1703324985169,Hyderabad,Left Wing
Lalengmawia Ralte,-0.07697924294064319,0.3315,2.4895000000000005,0.48750000000000004,0.06725789473684211,23.929921052631578,0.07095263157894738,14.838524999999999,13.726470588235294,1.261764705882353,10.766275000000002,22.768849999999997,0.7,0.65,22.93014705882353,13.46691176470588,62.07142857142857,12.571428571428571,8.616666666666667,31.900000000000002,25.220532319391637,66.60661764705881,25.709302325581397,32.23255813953489,35.89243027888446,54.82470119521912,Mumbai City,Right Defensive Midfield,37.14503642407115,40.98482142857142,52.190531249999985,9.16877678371729,27.141381442119343,Mumbai City,Right Defensive Midfield
Anirudh Thapa,0.09544180969093576,0.6174999999999999,1.6835,1.1375,0.0629735294117647,31.058529411764706,0.05280294117647059,13.131444444444444,14.015625,1.21875,10.452361111111111,14.064194444444444,0.7,0.65,47.31617647058823,27.479779411764707,43.01785714285714,27.892857142857142,4.766666666666667,46.56666666666667,10.163498098859316,58.599264705882355,26.093023255813957,30.12209302325581,33.525896414342625,7.099601593625497,Chennaiyin,Left Attacking Midfield,19.975262815018993,34.63674107142857,53.95465624999999,39.85078257800268,27.093623109908844,Chennaiyin,Left Attacking Midfield
João Victor de Albuquerque Bruno,1.1031390851474205,2.2685000000000004,2.3465,0.5980000000000001,0.06496904761904762,26.419714285714285,0.051319047619047625,14.430619047619047,11.645833333333334,1.1375000000000002,7.1549523809523805,20.279071428571427,0.7,0.65,93.90441176470588,77.88970588235294,60.107142857142854,15.321428571428571,6.966666666666667,37.03333333333334,8.281368821292775,64.42279411764706,8.825581395348836,29.546511627906973,10.649402390438247,40.625498007968126,Hyderabad,Left Defensive Midfield,26.371029834151763,40.041964285714286,51.26721875,31.9044998881682,27.019664377406098,Hyderabad,Left Defensive Midfield
Marcelo Ribeiro dos Santos,-0.4740108323971508,1.89,,,0.11650000000000002,35.47833333333334,0.05825000000000001,11.045,21.666666666666668,2.666666666666667,,,0.7,1.0,5.095588235294118,72.06617647058823,,,38.5,55.733333333333334,12.045627376425855,46.95220588235294,62.93023255813954,82.88372093023256,,,East Bengal,Center Forward,34.47732558139534,0.0,40.8121231617647,60.02437793558487,26.968033274401517,East Bengal,Center Forward
Rahim Ali,0.030544719206388963,1.3910000000000002,1.4105,2.2100000000000004,0.13494,24.292233333333336,0.11786666666666668,6.810194444444445,14.191666666666666,1.625,16.97041666666667,17.029277777777775,0.7,0.65,37.48897058823529,56.41544117647059,30.44642857142857,56.17857142857142,48.03333333333334,33.36666666666667,51.946768060836504,21.110294117647058,27.052325581395348,49.69186046511628,70.60159362549801,24.454183266932272,Chennaiyin,Left Center Midfield,49.8448902066154,41.855,25.222568627450983,35.120895751789305,26.707076889882394,Chennaiyin,Left Center Midfield
Asish Rai,0.044049688007098846,0.09100000000000001,1.3845,1.7225,0.048013333333333345,20.026066666666665,0.04714666666666667,13.056875000000002,14.717857142857143,0.9750000000000001,10.01040625,26.502125000000003,0.7,0.65,40.400735294117645,1.0919117647058822,29.071428571428566,44.39285714285714,1.4666666666666668,23.1,6.022813688212928,57.50735294117648,32.61627906976744,20.912790697674417,28.003984063745015,67.8406374501992,Hyderabad,Right Back,49.88775210205688,42.09464285714285,34.025062500000004,17.57479584405055,26.687594209240423,Hyderabad,Right Back
Nandhakumar Sekar,-0.08970528079361102,0.9815,1.1115000000000002,2.769,0.16412500000000002,20.724708333333336,0.074945,6.848833333333334,11.700000000000001,1.3,8.314041666666668,14.175958333333336,0.7,0.65,21.110294117647058,41.12867647058823,19.642857142857142,66.39285714285714,60.50000000000001,24.566666666666666,28.984790874524716,21.838235294117645,9.784883720930232,35.302325581395344,17.354581673306775,7.888446215139442,Odisha,Left Wing,29.986395696284625,47.504285714285714,18.118051470588235,53.729282109707,26.680380700352945,Odisha,Left Wing
Sahal Abdul Samad,1.0163357753651112,2.3075,0.8515,1.5535,0.07549285714285715,19.896809523809523,0.04786052631578948,7.765023809523809,14.744736842105265,1.7447368421052631,14.852809523809524,16.85295238095238,0.7,0.65,93.54044117647058,78.61764705882352,7.857142857142857,39.67857142857142,14.3,22.733333333333334,6.775665399239544,30.9375,33.0,55.63953488372093,58.374501992031874,23.270916334661354,Kerala Blasters,Right Midfield,40.22514216390253,29.669553571428562,25.250843749999998,59.97813025958956,26.651360758932295,Kerala Blasters,Right Midfield
Eduardo García Martín,0.3416052435626544,0.7215000000000001,3.2370000000000005,1.3585,0.20720555555555556,27.36933333333333,0.10725000000000001,7.902818181818181,10.725,1.9500000000000002,9.03435,17.02285,0.7,0.65,67.69852941176471,31.665441176470587,73.46428571428571,34.17857142857143,72.96666666666667,39.6,47.80608365019012,32.393382352941174,2.877906976744186,59.284883720930225,20.115537848605577,24.0597609561753,Hyderabad,Right Defensive Midfield,37.10608148800148,50.678571428571416,32.741156249999996,27.03476829381943,26.595514862625528,Hyderabad,Right Defensive Midfield
Marcelo Leite Pereira,-0.12589191093866253,1.64,2.47,4.57,0.317,50.76875,0.3362857142857143,10.64375,16.0,3.0,7.2162500000000005,10.536249999999999,0.7,1.0,17.106617647058822,62.96691176470588,61.67857142857143,87.60714285714285,84.7,79.93333333333334,93.73003802281369,44.04044117647059,39.331395348837205,87.48837209302326,11.043824701195218,0.7888446215139442,NorthEast United,Right Center Back,32.23835695010655,46.044821428571424,41.00216973039216,12.749819126034444,26.47465002571656,NorthEast United,Right Center Back
Laldanmawia Ralte,0.43873984462767107,3.22,1.88,1.45,0.4717,30.239,,5.584615384615385,15.5,1.5,15.46,25.146153846153847,0.7,1.0,73.52205882352942,86.98897058823529,50.67857142857142,36.535714285714285,91.30000000000001,44.733333333333334,,13.830882352941178,35.877906976744185,43.55232558139535,61.52988047808765,63.10756972111554,NorthEast United,Left Defensive Midfield,44.61028125868618,36.41785714285714,34.08327083333333,33.11833088235294,26.215436892255415,NorthEast United,Left Defensive Midfield
Borja Iglesias Quintas,-0.27677912392339005,1.3684999999999998,,,0.4074285714285714,18.541285714285713,0.29462999999999995,3.6422142857142856,,,,,1.0,1.15,10.919117647058822,55.32352941176471,,,89.46666666666667,18.7,92.22433460076046,5.459558823529411,,,,,Bayer Leverkusen,Left Wing,0.0,0.0,12.535450367647057,83.15205784500111,26.071449470629975,Bayer Leverkusen,Left Wing
Rohit Danu,0.08928391495409366,1.2805,1.0205000000000002,1.8199999999999998,0.14465000000000003,24.187500000000004,0.11859545454545453,5.326941176470588,13.0,1.1375,10.887882352941176,17.52858823529412,0.7,0.65,46.224264705882355,52.04779411764706,12.964285714285712,48.71428571428571,52.06666666666666,32.266666666666666,52.32319391634981,12.375,19.761627906976745,28.77906976744186,37.07569721115538,27.215139442231074,Hyderabad,Left Wing,34.415353122394144,34.68142857142856,21.9621875,51.82587969693581,25.724115890431257,Hyderabad,Left Wing
Akash Mishra,0.482294719206389,0.48750000000000004,1.5145000000000002,1.651,0.04451086956521739,18.46282608695652,0.03873409090909091,14.010891304347826,14.51666666666667,1.2566666666666668,9.11836956521739,20.37891304347826,0.7,0.65,76.06985294117646,23.658088235294116,34.96428571428571,42.035714285714285,1.1,17.6,3.011406844106464,62.60294117647059,31.27325581395349,31.848837209302328,20.50996015936255,41.41434262948207,Hyderabad,Left Back,32.61324159756323,40.974999999999994,36.304125,33.570266488201746,25.419773188035343,Hyderabad,Left Back
Lallianzuala Chhangte,-0.07348285286400962,0.5720000000000001,1.03025,3.42875,0.0819,23.72729411764706,0.07126785714285715,6.91428947368421,12.8375,1.625,10.750657894736841,13.479973684210526,0.7,0.65,23.658088235294116,25.841911764705884,14.142857142857142,75.42857142857143,19.433333333333334,31.166666666666668,25.973384030418252,22.566176470588236,18.61046511627907,49.69186046511628,35.49800796812749,3.5498007968127485,Mumbai City,Right Wing,42.83556240155656,52.988571428571426,22.407444852941175,25.299372623574143,25.107595229686087,Mumbai City,Right Wing
