season_name,match_id,team,player,passes_made,passes_received,total_pass_involvement,unique_receivers,unique_passers,degree_centrality,network_involvement_pct
2021/2022,3817881,Kerala Blasters,Marko Lešković,21.0,16.0,37.0,8,8,16,17.13
2022,3869354,England,Harry Kane,14.0,23.0,37.0,8,10,18,7.96
2021/2022,3813265,Mumbai City,Vinit Rai Chamling,21.0,16.0,37.0,7,7,14,8.67
2021/2022,3802907,Paris Saint-Germain,Thilo Kehrer,19.0,18.0,37.0,6,6,12,6.29
2021/2022,3802690,Lorient,Terem Igobor Moffi,15.0,22.0,37.0,7,7,14,20.56
2021/2022,3813315,Goa,Alexander Romario Jesuraj,17.0,20.0,37.0,7,6,13,7.92
2022,3857273,Iran,Seyed Majid Hosseini,26.0,11.0,37.0,10,7,17,16.3
2021/2022,3817881,Kerala Blasters,Enes Sipović,23.0,14.0,37.0,11,7,18,17.13
2021/2022,3813288,Jamshedpur,Nerijus Valskis,12.0,25.0,37.0,5,10,15,26.06
2021/2022,3813298,East Bengal,Wahengbam Angousana Luwang,20.0,17.0,37.0,9,8,17,21.89
2021/2022,3813278,Kerala Blasters,Jorge Rolando Pereyra Díaz,14.0,23.0,37.0,5,8,13,10.91
2021/2022,3813300,Odisha,Isaac Vanmalsawma Chhakchhuak,18.0,19.0,37.0,9,9,18,13.26
2021/2022,3813277,Hyderabad,Bartholomew Owogbalor Ogbeche,11.0,26.0,37.0,6,7,13,20.9
2021/2022,3813310,Kerala Blasters,Nishu Kumar Tashni,19.0,18.0,37.0,5,6,11,8.39
2021/2022,3817860,Hyderabad,Nikhil Poojary,13.0,24.0,37.0,3,7,10,12.01
2022,3857268,Canada,Sam Adekugbe,20.0,17.0,37.0,7,6,13,9.23
2021/2022,3817872,Odisha,Gaurav Bora,21.0,16.0,37.0,9,5,14,12.8
2022,3869552,France,Kylian Mbappé Lottin,12.0,25.0,37.0,8,7,15,11.71
2021/2022,3813272,Hyderabad,João Victor de Albuquerque Bruno,23.0,14.0,37.0,9,9,18,19.27
2021/2022,3817867,NorthEast United,Suhair Vadakkepeedika,13.0,24.0,37.0,6,11,17,11.9
2022,3857275,France,Randal Kolo Muani,12.0,25.0,37.0,10,7,17,6.56
2022,3857267,Senegal,Pape Gueye,20.0,17.0,37.0,9,8,17,17.37
2022,3857265,Poland,Grzegorz Krychowiak,19.0,18.0,37.0,8,9,17,14.29
2021/2022,3817896,East Bengal,Sankar Roy,23.0,14.0,37.0,10,6,16,10.66
2022,3857256,Switzerland,Breel-Donald Embolo,14.0,23.0,37.0,7,10,17,10.69
2021/2022,3817852,Chennaiyin,Germanpreet Singh,20.0,17.0,37.0,9,10,19,15.42
2021/2022,3817855,ATK Mohun Bagan,Amrinder Singh,21.0,16.0,37.0,8,5,13,9.44
2022,3857295,Costa Rica,Keysher Fuller Spence,18.0,19.0,37.0,7,10,17,9.89
2021/2022,3813271,Kerala Blasters,Lalthathanga Khawlhring,17.0,20.0,37.0,8,7,15,19.37
2022,3857268,Belgium,Amadou Onana,18.0,19.0,37.0,8,7,15,8.2
2021/2022,3813305,Kerala Blasters,Hormipam Ruivah,18.0,19.0,37.0,7,8,15,19.17
2021/2022,3802907,Lille,Timothy Weah,17.0,20.0,37.0,5,6,11,9.23
2021/2022,3813282,Mumbai City,Bipin Singh Thounajam,14.0,23.0,37.0,6,11,17,10.6
2021/2022,3827335,Kerala Blasters,Soraisham Sandeep Singh,22.0,15.0,37.0,6,7,13,18.59
2021/2022,3813285,Bengaluru,Cleiton Augusto Oliveira Silva,18.0,19.0,37.0,9,10,19,16.44
2022,3857272,England,Jordan Pickford,21.0,16.0,37.0,6,6,12,7.4
2021/2022,3813314,Kerala Blasters,Sahal Abdul Samad,15.0,22.0,37.0,7,7,14,9.89
2022,3857289,Mexico,Francisco Guillermo Ochoa Magaña,20.0,17.0,37.0,6,5,11,12.17
2022,3857271,Iran,Mehdi Taremi,17.0,20.0,37.0,12,9,21,22.7
2021/2022,3802699,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,17.0,20.0,37.0,7,7,14,6.61
2021/2022,3813279,Odisha,Gaurav Bora,18.0,19.0,37.0,6,9,15,13.91
2021/2022,3817850,East Bengal,Mohammed Rafique,15.0,22.0,37.0,7,8,15,27.41
2021/2022,3813285,Bengaluru,Sunil Chhetri,19.0,18.0,37.0,5,8,13,16.44
2022,3857278,Iran,Alireza Safar Beiranvand,21.0,16.0,37.0,7,4,11,9.2
2021/2022,3802665,Montpellier,Arnaud Souquet,19.0,17.0,36.0,7,5,12,12.86
2021/2022,3813304,East Bengal,Amir Derviševič,17.0,19.0,36.0,9,9,18,23.38
2021/2022,3813271,Goa,Muhammed Nemil Valiyattil,16.0,20.0,36.0,7,7,14,8.65
2021/2022,3813271,Goa,Princeton Rebello,17.0,19.0,36.0,5,9,14,8.65
2021/2022,3817854,Bengaluru,Prince Vinny Ibara Doniama,15.0,21.0,36.0,6,8,14,9.57
2021/2022,3817877,NorthEast United,Deshorn Brown,10.0,26.0,36.0,5,12,17,16.98
2021/2022,3817897,Hyderabad,Rohit Danu,10.0,26.0,36.0,6,8,14,14.12
2022,3869118,Senegal,Pape Gueye,17.0,19.0,36.0,7,7,14,11.15
2022,3857257,Australia,Mathew Ryan,24.0,12.0,36.0,9,3,12,16.44
2021/2022,3813283,Chennaiyin,Łukasz Gikiewicz,14.0,22.0,36.0,5,9,14,11.65
2021/2022,3813316,NorthEast United,Mathias Coureur,13.0,23.0,36.0,8,10,18,19.78
2021/2022,3813316,NorthEast United,Sehnaj Singh,16.0,20.0,36.0,9,10,19,19.78
2021/2022,3813265,East Bengal,Sourav Das,18.0,18.0,36.0,9,10,19,28.35
2021/2022,3817885,East Bengal,Darren Sidoel,19.0,17.0,36.0,9,9,18,13.14
2021/2022,3802802,Stade de Reims,Moreto Moro Cassamã,17.0,19.0,36.0,9,11,20,10.34
2022,3857257,Australia,Mitchell Thomas Duke,13.0,23.0,36.0,7,11,18,16.44
2021/2022,3813269,Jamshedpur,Seminlen Doungel,15.0,21.0,36.0,5,9,14,16.74
2022,3857258,Serbia,Aleksandar Mitrović,17.0,19.0,36.0,7,9,16,10.26
2021/2022,3802948,Metz,Boubacar Traore,19.0,17.0,36.0,7,8,15,17.91
2021/2022,3817900,Chennaiyin,Mirlan Murzaev,14.0,22.0,36.0,6,9,15,9.94
2022,3869685,France,Eduardo Camavinga,21.0,15.0,36.0,9,7,16,8.29
2022,3869118,Senegal,Edouard Mendy,22.0,14.0,36.0,7,7,14,11.15
2022,3857257,Australia,Kye Rowles,21.0,15.0,36.0,10,5,15,16.44
2021/2022,3802984,Nantes,Marcus Coco,15.0,21.0,36.0,5,7,12,9.97
2022,3857259,Cameroon,Bryan Mbeumo,13.0,23.0,36.0,5,11,16,13.04
2022,3857264,Poland,Wojciech Szczęsny,20.0,16.0,36.0,9,4,13,13.48
2021/2022,3817902,Kerala Blasters,Sanjeev Stalin,24.0,12.0,36.0,8,6,14,11.88
2022,3857266,France,Hugo Lloris,20.0,16.0,36.0,8,7,15,7.76
2021/2022,3817865,Odisha,Lalhrezuala Sailung,21.0,15.0,36.0,7,8,15,11.96
2021/2022,3813299,Bengaluru,Gurpreet Singh Sandhu,25.0,11.0,36.0,8,4,12,12.68
2021/2022,3813317,Odisha,Isak Vanlalruatfela,14.0,22.0,36.0,8,8,16,9.81
2021/2022,3817862,Odisha,Jerry Mawihmingthanga,14.0,22.0,36.0,4,6,10,11.96
2021/2022,3813307,Bengaluru,Danish Farooq Bhat,17.0,19.0,36.0,8,7,15,12.08
2022,3857276,Morocco,Sofiane Boufal,15.0,21.0,36.0,7,9,16,11.61
2021/2022,3802809,Rennes,Gaëtan Laborde,12.0,24.0,36.0,7,8,15,14.12
2021/2022,3817901,Mumbai City,Vignesh Dakshinamurthy,19.0,17.0,36.0,9,8,17,8.16
2022,3869552,Morocco,Selim Amallah,16.0,20.0,36.0,7,7,14,6.81
2021/2022,3813297,NorthEast United,Mathias Coureur,12.0,24.0,36.0,8,10,18,22.5
2021/2022,3813318,NorthEast United,Imran Khan,18.0,18.0,36.0,8,8,16,18.75
2022,3869151,Argentina,Julián Álvarez,15.0,21.0,36.0,7,9,16,5.57
2021/2022,3817881,Jamshedpur,Eli Sabia Filho,23.0,13.0,36.0,8,6,14,16.67
2021/2022,3813315,Goa,Dheeraj Singh Moirangthem,25.0,11.0,36.0,7,3,10,7.71
2021/2022,3802839,Paris Saint-Germain,Achraf Hakimi Mouh,19.0,17.0,36.0,7,8,15,5.41
2021/2022,3813314,ATK Mohun Bagan,Lenny Rodrigues,18.0,18.0,36.0,11,7,18,16.67
2022,3869486,Morocco,Sofiane Boufal,17.0,19.0,36.0,7,9,16,19.57
2021/2022,3817880,Chennaiyin,Nerijus Valskis,13.0,23.0,36.0,5,9,14,9.23
2021/2022,3813289,Odisha,Lalruatthara Lalruatthara,19.0,17.0,36.0,9,6,15,19.25
2022,3857287,South Korea,Jin-Su Kim,19.0,17.0,36.0,7,7,14,10.26
2021/2022,3802696,Stade de Reims,Wout Faes,18.0,18.0,36.0,8,9,17,11.65
2021/2022,3813296,NorthEast United,Pragyan Sundar Gogoi,17.0,19.0,36.0,9,8,17,14.81
2021/2022,3813289,Odisha,Vinit Rai Chamling,20.0,16.0,36.0,8,9,17,19.25
2022,3857265,Poland,Wojciech Szczęsny,24.0,12.0,36.0,6,5,11,13.9
2022,3857267,Senegal,Kalidou Koulibaly,20.0,16.0,36.0,9,7,16,16.9
2021/2022,3813277,Hyderabad,Hitesh Sharma,17.0,19.0,36.0,8,9,17,20.34
2021/2022,3817870,Goa,Aibanbha Kupar Dohling,16.0,20.0,36.0,7,9,16,8.33
2021/2022,3817864,Mumbai City,Mohammad Nawaz,18.0,18.0,36.0,7,4,11,12.08
2021/2022,3817888,East Bengal,Wahengbam Angousana Luwang,19.0,17.0,36.0,8,7,15,22.5
2021/2022,3817895,Goa,Dheeraj Singh Moirangthem,24.0,12.0,36.0,9,5,14,6.0
2022,3857262,South Korea,Heung-Min Son,16.0,20.0,36.0,10,11,21,11.65
2021/2022,3813290,Hyderabad,Nikhil Poojary,13.0,23.0,36.0,8,9,17,11.73
2021/2022,3813303,ATK Mohun Bagan,Subhasish Bose,19.0,17.0,36.0,6,8,14,10.32
2021/2022,3813290,Hyderabad,Bartholomew Owogbalor Ogbeche,12.0,24.0,36.0,7,9,16,11.73
2022,3857267,Ecuador,Hernán Ismael Galíndez,22.0,14.0,36.0,6,3,9,9.94
2021/2022,3817859,NorthEast United,Joe Zoherliana,18.0,18.0,36.0,9,9,18,11.11
2021/2022,3827335,Kerala Blasters,Lalthathanga Khawlhring,20.0,16.0,36.0,7,9,16,18.09
2022,3857291,Costa Rica,Óscar Esau Duarte Gaitán,18.0,18.0,36.0,9,9,18,20.93
2021/2022,3813275,Jamshedpur,Jitendra Singh,19.0,17.0,36.0,7,7,14,15.19
2021/2022,3817855,ATK Mohun Bagan,Manvir Singh,16.0,20.0,36.0,7,10,17,9.18
2021/2022,3802904,Bordeaux,Danylo Ignatenko,18.0,18.0,36.0,8,9,17,8.57
2022,3857265,Mexico,Carlos Alberto Rodríguez Gómez,17.0,19.0,36.0,10,6,16,8.24
2021/2022,3817869,Bengaluru,Prince Vinny Ibara Doniama,12.0,24.0,36.0,6,9,15,10.03
2021/2022,3817873,NorthEast United,Mashoor Shereef Thangalakath,17.0,19.0,36.0,8,9,17,12.24
2021/2022,3813271,Kerala Blasters,Adrián Nicolás Luna Retamar,17.0,19.0,36.0,6,7,13,18.85
2021/2022,3827767,Hyderabad,Sahil Tavora,20.0,16.0,36.0,8,7,15,9.76
2022,3857289,Mexico,Jesús Daniel Gallardo Vasconcelos,19.0,17.0,36.0,9,9,18,11.84
2022,3857295,Costa Rica,Gerson Torres Barrantes,17.0,19.0,36.0,7,6,13,9.63
2022,3857278,Iran,Saman Ghoddos,15.0,21.0,36.0,6,9,15,8.96
2021/2022,3813309,Chennaiyin,Keisham Reagan Singh,18.0,18.0,36.0,8,5,13,19.67
2021/2022,3817855,Kerala Blasters,Jeakson Singh Thaunaojam,17.0,18.0,35.0,8,10,18,16.36
2021/2022,3813304,East Bengal,Daniel Chima Chukwu,7.0,28.0,35.0,4,8,12,22.73
2022,3857279,France,Youssouf Fofana,18.0,17.0,35.0,7,8,15,5.15
2022,3857292,Germany,Thomas Müller,14.0,21.0,35.0,8,9,17,5.23
2022,3857258,Serbia,Ivan Ilić,19.0,16.0,35.0,10,8,18,9.97
2021/2022,3813316,NorthEast United,Gurjinder Kumar,20.0,15.0,35.0,9,6,15,19.23
2021/2022,3802709,Paris Saint-Germain,Thilo Kehrer,20.0,15.0,35.0,6,6,12,5.89
2021/2022,3802795,Rennes,Gaëtan Laborde,13.0,22.0,35.0,6,9,15,9.8
2022,3857277,Morocco,Sofiane Boufal,14.0,21.0,35.0,6,8,14,11.63
2021/2022,3802696,Paris Saint-Germain,Keylor Navas Gamboa,24.0,11.0,35.0,9,4,13,5.17
2022,3869220,Morocco,Noussair Mazraoui,20.0,15.0,35.0,9,8,17,14.0
2021/2022,3813278,Chennaiyin,Germanpreet Singh,18.0,17.0,35.0,9,8,17,11.04
2021/2022,3813270,Mumbai City,Lalengmawia Ralte,16.0,19.0,35.0,6,8,14,13.51
2022,3857281,Canada,Jonathan David,15.0,20.0,35.0,7,9,16,8.01
2022,3869220,Morocco,Nayef Aguerd,19.0,16.0,35.0,7,6,13,14.0
2021/2022,3813306,NorthEast United,Ngasepam Tondonba Singh,23.0,12.0,35.0,9,6,15,14.34
2021/2022,3817848,Goa,Airam López Cabrera,16.0,19.0,35.0,9,7,16,6.97
2022,3857254,Denmark,Kasper Schmeichel,22.0,13.0,35.0,9,5,14,6.43
2021/2022,3813307,Bengaluru,Cleiton Augusto Oliveira Silva,12.0,23.0,35.0,8,8,16,11.74
2021/2022,3817865,Odisha,Liridon Krasniqi,16.0,19.0,35.0,8,9,17,11.63
2021/2022,3813301,NorthEast United,Sehnaj Singh,18.0,17.0,35.0,9,8,17,16.67
2021/2022,3813299,Bengaluru,Jayesh Dilip Rane,12.0,23.0,35.0,4,12,16,12.32
2021/2022,3813310,East Bengal,Sourav Das,22.0,13.0,35.0,10,9,19,23.81
2022,3857298,Portugal,Diogo Meireles Costa,25.0,10.0,35.0,7,6,13,6.08
2021/2022,3802839,Nantes,Moses Daddy-Ajala Simon,13.0,22.0,35.0,4,7,11,15.22
2021/2022,3817901,Mumbai City,Bipin Singh Thounajam,14.0,21.0,35.0,9,9,18,7.94
2021/2022,3813317,Odisha,Jerry Mawihmingthanga,20.0,15.0,35.0,9,9,18,9.54
2021/2022,3813289,Odisha,Moirangthem Thoiba Singh,16.0,19.0,35.0,8,10,18,18.72
2022,3869486,Morocco,Yassine Bounou,24.0,11.0,35.0,11,7,18,19.02
2021/2022,3813306,ATK Mohun Bagan,Roy Krishna,14.0,21.0,35.0,7,8,15,8.79
2021/2022,3813268,ATK Mohun Bagan,Roy Krishna,16.0,19.0,35.0,7,7,14,10.64
2022,3857293,Uruguay,Luis Alberto Suárez Díaz,14.0,21.0,35.0,6,9,15,9.62
2021/2022,3802904,Paris Saint-Germain,Keylor Navas Gamboa,26.0,9.0,35.0,8,4,12,5.88
2021/2022,3813289,Odisha,Nandhakumar Sekar,14.0,21.0,35.0,8,10,18,18.72
2021/2022,3813314,ATK Mohun Bagan,Deepak Tangri,19.0,16.0,35.0,7,9,16,16.2
2022,3857255,Spain,Anssumane Fati,17.0,18.0,35.0,4,5,9,3.52
2021/2022,3817874,Bengaluru,Prince Vinny Ibara Doniama,15.0,20.0,35.0,7,9,16,20.0
2021/2022,3817870,Kerala Blasters,Moirangthem Givson Singh,15.0,20.0,35.0,10,10,20,16.36
2021/2022,3813287,ATK Mohun Bagan,Hugo Adnan Boumous,15.0,20.0,35.0,8,9,17,19.13
2021/2022,3817862,Mumbai City,Bipin Singh Thounajam,14.0,21.0,35.0,6,7,13,8.06
2021/2022,3813304,Hyderabad,Joel Joseph Chianese,17.0,18.0,35.0,9,7,16,8.73
2021/2022,3817864,ATK Mohun Bagan,Amrinder Singh,22.0,13.0,35.0,8,5,13,9.94
2021/2022,3817894,Odisha,Víctor Mongil Adeva,17.0,18.0,35.0,8,8,16,18.92
2021/2022,3817892,Odisha,Francisco Javier Hernández González,16.0,19.0,35.0,8,8,16,14.29
2022,3857287,Uruguay,Facundo Pellistri Rebollo,16.0,19.0,35.0,6,7,13,7.37
2021/2022,3813272,Hyderabad,Joel Joseph Chianese,15.0,20.0,35.0,8,9,17,18.23
2021/2022,3803000,Clermont Foot,Jodel Dossou,15.0,20.0,35.0,5,7,12,9.64
2022,3857275,France,Adrien Rabiot,14.0,21.0,35.0,9,8,17,6.21
2022,3857263,Germany,Leon Goretzka,19.0,16.0,35.0,9,8,17,12.03
2022,3857256,Switzerland,Remo Freuler,14.0,21.0,35.0,8,10,18,10.12
2021/2022,3817848,ATK Mohun Bagan,José Luis Espinosa Arroyo,21.0,14.0,35.0,10,6,16,19.23
2021/2022,3817858,Chennaiyin,Łukasz Gikiewicz,12.0,23.0,35.0,5,8,13,11.63
2021/2022,3817884,Hyderabad,Mohammad Yasir,13.0,22.0,35.0,9,9,18,12.37
2022,3857262,Portugal,Cristiano Ronaldo dos Santos Aveiro,15.0,20.0,35.0,6,7,13,6.55
2022,3857254,Tunisia,Issam Jebali,15.0,20.0,35.0,6,8,14,11.11
2021/2022,3813264,ATK Mohun Bagan,Carl Gerard McHugh,18.0,17.0,35.0,7,6,13,9.56
2022,3857254,Tunisia,Anis Ben Slimane,17.0,18.0,35.0,7,8,15,11.11
2021/2022,3802752,Lyon,Islam Slimani,16.0,19.0,35.0,7,11,18,8.52
2021/2022,3817858,Chennaiyin,Narayan Das,19.0,16.0,35.0,9,6,15,11.63
2021/2022,3827767,Hyderabad,Halicharan Narzary,15.0,20.0,35.0,4,8,12,9.49
2021/2022,3813279,Odisha,Jonathas Cristian de Jesus,13.0,22.0,35.0,10,10,20,13.16
2021/2022,3817850,East Bengal,Thongkhosiem Haokip,10.0,25.0,35.0,4,9,13,25.93
2022,3857283,Morocco,Selim Amallah,17.0,18.0,35.0,7,5,12,12.2
2021/2022,3813313,Odisha,Arshdeep Singh Saini,24.0,11.0,35.0,9,5,14,11.18
2022,3869253,South Korea,Seung-Gyu Kim,22.0,13.0,35.0,9,4,13,7.35
2021/2022,3817898,Mumbai City,Bipin Singh Thounajam,16.0,19.0,35.0,8,7,15,20.83
2022,3857271,Iran,Ehsan Hajsafi,16.0,19.0,35.0,7,9,16,21.47
2021/2022,3813264,ATK Mohun Bagan,Amrinder Singh,22.0,13.0,35.0,8,6,14,9.56
2022,3857268,Belgium,Thomas Meunier,17.0,18.0,35.0,9,5,14,7.76
2021/2022,3817859,NorthEast United,Marco Sahanek,15.0,20.0,35.0,7,8,15,10.8
2021/2022,3813268,Jamshedpur,Ricky Lallawmawma,21.0,13.0,34.0,7,4,11,20.0
2021/2022,3813275,Kerala Blasters,Jorge Rolando Pereyra Díaz,10.0,24.0,34.0,7,11,18,13.13
2021/2022,3817877,NorthEast United,Provat Lakra,21.0,13.0,34.0,8,5,13,16.04
2021/2022,3813282,Kerala Blasters,Adrián Nicolás Luna Retamar,15.0,19.0,34.0,9,8,17,16.11
2021/2022,3813275,Kerala Blasters,Lalthathanga Khawlhring,17.0,17.0,34.0,10,6,16,13.13
2021/2022,3817877,NorthEast United,Joe Zoherliana,19.0,15.0,34.0,8,9,17,16.04
2021/2022,3802793,OGC Nice,Justin Kluivert,16.0,18.0,34.0,7,7,14,13.44
2021/2022,3817869,Hyderabad,Souvik Chakrabarti,21.0,13.0,34.0,8,7,15,15.53
2021/2022,3813301,Odisha,Francisco Javier Hernández González,10.0,24.0,34.0,6,10,16,8.76
2022,3869118,Senegal,Pathé Ismaël Ciss,18.0,16.0,34.0,8,6,14,10.53
2022,3857258,Brazil,Antony Matheus dos Santos,15.0,19.0,34.0,6,8,14,6.31
2021/2022,3813264,Hyderabad,Sahil Tavora,17.0,17.0,34.0,8,9,17,11.64
2021/2022,3827335,Jamshedpur,Peter Hartley,19.0,15.0,34.0,8,8,16,13.03
2021/2022,3813293,Bengaluru,Gurpreet Singh Sandhu,24.0,10.0,34.0,7,6,13,6.8
2021/2022,3817900,Chennaiyin,Jerry Lalrinzuala,20.0,14.0,34.0,8,9,17,9.39
2022,3869219,Croatia,Lovro Majer,17.0,17.0,34.0,6,7,13,5.18
2021/2022,3817856,ATK Mohun Bagan,Manvir Singh,15.0,19.0,34.0,8,9,17,8.31
2021/2022,3817884,ATK Mohun Bagan,Amrinder Singh,21.0,13.0,34.0,9,4,13,10.09
2021/2022,3817863,Goa,Sanson Pereira,18.0,16.0,34.0,9,6,15,8.74
2021/2022,3817885,East Bengal,Lalrinliana Hnamte,16.0,18.0,34.0,8,8,16,12.41
2021/2022,3802802,Stade de Reims,Predrag Rajković,24.0,10.0,34.0,9,8,17,9.77
2022,3857258,Serbia,Filip Mladenović,19.0,15.0,34.0,8,7,15,9.69
2021/2022,3827336,Hyderabad,Nim Dorjee Tamang,19.0,15.0,34.0,7,7,14,20.12
2021/2022,3813316,NorthEast United,Joe Zoherliana,19.0,15.0,34.0,7,7,14,18.68
2021/2022,3817862,Odisha,Lalruatthara Lalruatthara,19.0,15.0,34.0,7,7,14,11.3
2021/2022,3813301,NorthEast United,Suhair Vadakkepeedika,11.0,23.0,34.0,6,9,15,16.19
2021/2022,3817881,Jamshedpur,Boris Singh Thangjam,14.0,20.0,34.0,7,6,13,15.74
2022,3869117,United States,Jesus Ferreira,17.0,17.0,34.0,7,7,14,6.81
2022,3857259,Serbia,Stefan Mitrović,17.0,17.0,34.0,8,8,16,7.94
2021/2022,3802837,Saint-Étienne,Denis Bouanga,11.0,23.0,34.0,6,8,14,14.23
2021/2022,3813295,Odisha,Víctor Mongil Adeva,20.0,14.0,34.0,7,8,15,12.88
2021/2022,3817865,Odisha,Ariday Cabrera Suárez,12.0,22.0,34.0,4,8,12,11.3
2021/2022,3817881,Jamshedpur,Pronay Halder,20.0,14.0,34.0,9,5,14,15.74
2021/2022,3802837,Saint-Étienne,Timothée Kolodziejczak,17.0,17.0,34.0,7,7,14,14.23
2021/2022,3817889,Chennaiyin,Nerijus Valskis,13.0,21.0,34.0,7,7,14,9.07
2021/2022,3817862,Odisha,Héctor Rodas Ramírez,19.0,15.0,34.0,8,5,13,11.3
2022,3857261,Wales,Kieffer Roberto Francisco Moore,11.0,23.0,34.0,8,9,17,12.41
2021/2022,3802676,Lens,Arnaud Kalimuendo Muinga,14.0,20.0,34.0,6,7,13,10.06
2021/2022,3817880,Odisha,Moirangthem Thoiba Singh,18.0,16.0,34.0,8,8,16,13.13
2021/2022,3817893,East Bengal,Wahengbam Angousana Luwang,18.0,16.0,34.0,7,8,15,10.0
2021/2022,3817902,East Bengal,Sankar Roy,21.0,13.0,34.0,11,5,16,11.0
2021/2022,3817868,Chennaiyin,Lallianzuala Chhangte,19.0,15.0,34.0,9,7,16,8.52
2022,3857297,Poland,Piotr Zieliński,16.0,18.0,34.0,7,8,15,13.13
2022,3857264,Argentina,Germán Alejandro Pezzella,18.0,16.0,34.0,6,7,13,4.12
2021/2022,3813315,Jamshedpur,Nerijus Valskis,8.0,26.0,34.0,6,11,17,32.69
2021/2022,3817897,Kerala Blasters,Álvaro Vázquez García,12.0,22.0,34.0,6,9,15,10.49
2021/2022,3813288,Jamshedpur,Jitendra Singh,19.0,15.0,34.0,10,6,16,23.94
2021/2022,3817853,East Bengal,Sourav Das,21.0,13.0,34.0,9,8,17,22.67
2021/2022,3813278,Kerala Blasters,Sahal Abdul Samad,14.0,20.0,34.0,5,7,12,10.03
2021/2022,3813288,Jamshedpur,Ricky Lallawmawma,21.0,13.0,34.0,8,5,13,23.94
2022,3857280,Brazil,Éverton Augusto de Barros Ribeiro,15.0,19.0,34.0,7,10,17,6.64
2021/2022,3802818,Paris Saint-Germain,Gianluigi Donnarumma,22.0,12.0,34.0,9,5,14,4.96
2021/2022,3813284,Jamshedpur,Pronay Halder,16.0,18.0,34.0,8,5,13,13.71
2021/2022,3813280,East Bengal,Daniel Chima Chukwu,11.0,23.0,34.0,5,11,16,13.77
2021/2022,3813287,ATK Mohun Bagan,Liston Colaco,9.0,25.0,34.0,6,9,15,18.58
2021/2022,3817888,East Bengal,Sourav Das,19.0,15.0,34.0,10,7,17,21.25
2022,3869420,Croatia,Lovro Majer,15.0,19.0,34.0,7,5,12,5.32
2021/2022,3813287,ATK Mohun Bagan,Deepak Tangri,18.0,16.0,34.0,7,8,15,18.58
2022,3857284,Japan,Hiroki Sakai,17.0,17.0,34.0,5,8,13,15.81
2021/2022,3817861,Bengaluru,Parag Satish Shrivas,19.0,15.0,34.0,9,8,17,16.83
2021/2022,3817894,Odisha,Isaac Vanmalsawma Chhakchhuak,17.0,17.0,34.0,9,7,16,18.38
2022,3857286,Ecuador,Michael Steveen Estrada Martínez,12.0,22.0,34.0,7,11,18,7.87
2021/2022,3817886,NorthEast United,Pragyan Sundar Gogoi,18.0,16.0,34.0,8,7,15,12.64
2021/2022,3817890,NorthEast United,Deshorn Brown,16.0,18.0,34.0,8,10,18,23.29
2021/2022,3813269,Odisha,Jerry Mawihmingthanga,17.0,17.0,34.0,4,5,9,9.47
2021/2022,3813302,Jamshedpur,Seminlen Doungel,12.0,22.0,34.0,6,7,13,11.33
2021/2022,3817851,Odisha,Liridon Krasniqi,16.0,18.0,34.0,7,6,13,10.24
2021/2022,3813286,Chennaiyin,Keisham Reagan Singh,20.0,14.0,34.0,7,7,14,17.53
2021/2022,3802795,Paris Saint-Germain,Keylor Navas Gamboa,22.0,12.0,34.0,6,6,12,5.17
2021/2022,3813308,Goa,Devendra Dhaku Murgaokar,11.0,23.0,34.0,8,9,17,7.83
2021/2022,3802930,Paris Saint-Germain,Idrissa Gana Gueye,18.0,16.0,34.0,8,9,17,5.69
2021/2022,3813292,Bengaluru,Sunil Chhetri,15.0,19.0,34.0,6,8,14,8.0
2022,3857291,Costa Rica,Francisco Javier Calvo Quesada,18.0,16.0,34.0,11,9,20,19.77
2021/2022,3813305,Kerala Blasters,Marko Lešković,25.0,9.0,34.0,11,5,16,17.62
2021/2022,3817850,East Bengal,Amarjit Singh Kiyam Singh,22.0,12.0,34.0,8,6,14,25.19
2021/2022,3813275,Jamshedpur,Ritwik Kumar Das,13.0,21.0,34.0,3,10,13,14.35
2021/2022,3817899,Odisha,Moirangthem Thoiba Singh,15.0,19.0,34.0,9,10,19,17.71
2021/2022,3817898,Mumbai City,Rahul Bheke,19.0,15.0,34.0,10,9,19,20.24
2021/2022,3817860,Odisha,Moirangthem Thoiba Singh,20.0,14.0,34.0,9,7,16,11.3
2021/2022,3817898,Goa,Jorge Ortiz Mendoza,12.0,22.0,34.0,9,8,17,8.08
2021/2022,3817876,NorthEast United,Sehnaj Singh,17.0,17.0,34.0,7,8,15,11.11
2021/2022,3813273,Odisha,Isaac Vanmalsawma Chhakchhuak,17.0,17.0,34.0,8,8,16,13.99
2021/2022,3827767,Kerala Blasters,Rahul Kannoly Praveen,15.0,19.0,34.0,7,8,15,7.38
2021/2022,3813313,Odisha,Nikhil Prabhu,18.0,16.0,34.0,8,8,16,10.86
2021/2022,3813305,Kerala Blasters,Álvaro Vázquez García,10.0,24.0,34.0,4,9,13,17.62
2022,3857271,Iran,Morteza Pouraliganji,18.0,16.0,34.0,9,8,17,20.86
2021/2022,3817863,Goa,Dheeraj Singh Moirangthem,20.0,13.0,33.0,9,5,14,8.48
2021/2022,3817859,Jamshedpur,Laldinliana Renthlei,21.0,12.0,33.0,10,7,17,15.14
2021/2022,3802948,Metz,William Mikelbrencis,14.0,19.0,33.0,5,5,10,16.42
