season_name,match_id,team,player,total_pressures,counterpresses,pressure_regains,high_pressures,pressure_success_pct,minutes_played,pressures_per_90
2021/2022,3817892,ATK Mohun Bagan,José Luis Espinosa Arroyo,9,0.0,1.0,0,11.11,97,8.35
2022,3869684,Morocco,Abdelhamid Sabiri,9,0.0,2.0,0,22.22,45,18.0
2021/2022,3813282,Kerala Blasters,Jorge Rolando Pereyra Díaz,9,3.0,4.0,5,44.44,59,13.73
2021/2022,3813310,East Bengal,Franjo Prce,9,1.0,3.0,0,33.33,92,8.8
2021/2022,3813277,Mumbai City,Amey Ganesh Ranawade,9,2.0,3.0,1,33.33,90,9.0
2021/2022,3817855,Kerala Blasters,Jorge Rolando Pereyra Díaz,9,1.0,2.0,6,22.22,98,8.27
2021/2022,3813295,Odisha,Liridon Krasniqi,9,3.0,5.0,2,55.56,52,15.58
2021/2022,3817881,Kerala Blasters,Chencho Gyeltshen,9,2.0,2.0,0,22.22,16,50.63
2022,3857266,France,Aurélien Djani Tchouaméni,9,1.0,3.0,1,33.33,92,8.8
2021/2022,3813298,East Bengal,Antonio Perošević,9,0.0,3.0,4,33.33,91,8.9
2021/2022,3813278,Chennaiyin,Narayan Das,9,2.0,1.0,1,11.11,79,10.25
2022,3857296,Belgium,Toby Alderweireld,9,5.0,0.0,0,0.0,93,8.71
2021/2022,3813294,Chennaiyin,Jerry Lalrinzuala,9,2.0,4.0,0,44.44,92,8.8
2022,3857297,Saudi Arabia,Ali Albulayhi,9,1.0,4.0,0,44.44,96,8.44
2021/2022,3817854,Bengaluru,Ajay Chhetri,9,1.0,5.0,1,55.56,61,13.28
2021/2022,3813296,Kerala Blasters,Jorge Rolando Pereyra Díaz,9,1.0,2.0,4,22.22,69,11.74
2021/2022,3813293,Bengaluru,Cleiton Augusto Oliveira Silva,9,2.0,3.0,4,33.33,88,9.2
2021/2022,3817887,Mumbai City,Mehtab Singh,9,2.0,3.0,0,33.33,94,8.62
2021/2022,3817888,ATK Mohun Bagan,Manvir Singh,9,2.0,2.0,5,22.22,93,8.71
2021/2022,3813270,Mumbai City,Raynier Fernandes,9,2.0,0.0,4,0.0,55,14.73
2021/2022,3813303,Goa,Saviour Gama,9,2.0,2.0,4,22.22,67,12.09
2021/2022,3817861,Bengaluru,Danish Farooq Bhat,9,0.0,1.0,2,11.11,90,9.0
2022,3857287,South Korea,Ui-Jo Hwang,9,2.0,2.0,5,22.22,73,11.1
2021/2022,3813269,Odisha,Jerry Mawihmingthanga,9,2.0,5.0,1,55.56,46,17.61
2021/2022,3802802,Stade de Reims,Moreto Moro Cassamã,9,0.0,2.0,0,22.22,46,17.61
2021/2022,3817893,NorthEast United,Zakaria Diallo,9,1.0,0.0,0,0.0,90,9.0
2021/2022,3817891,Bengaluru,Cleiton Augusto Oliveira Silva,9,2.0,0.0,7,0.0,67,12.09
2021/2022,3813298,Jamshedpur,Pronay Halder,9,2.0,2.0,0,22.22,46,17.61
2022,3869321,Netherlands,Luuk de Jong,9,1.0,5.0,5,55.56,62,13.06
2021/2022,3802665,Montpellier,Nicolas Louis Marcel Cozza,9,1.0,2.0,0,22.22,88,9.2
2021/2022,3817880,Chennaiyin,Slavko Damjanović,9,2.0,3.0,0,33.33,91,8.9
2022,3869253,South Korea,Woo-Young Jung,9,0.0,0.0,0,0.0,49,16.53
2022,3857254,Tunisia,Yassine Meriah,9,4.0,4.0,0,44.44,97,8.35
2022,3857279,Australia,Nathaniel Atkinson,9,3.0,2.0,0,22.22,84,9.64
2021/2022,3817898,Mumbai City,Vignesh Dakshinamurthy,9,2.0,2.0,0,22.22,94,8.62
2021/2022,3813292,Kerala Blasters,Jeakson Singh Thaunaojam,9,3.0,1.0,0,11.11,93,8.71
2021/2022,3813301,Odisha,Liridon Krasniqi,9,0.0,2.0,1,22.22,61,13.28
2021/2022,3813302,NorthEast United,Ngasepam Tondonba Singh,9,3.0,3.0,0,33.33,95,8.53
2022,3869117,Netherlands,Teun Koopmeiners,9,4.0,4.0,3,44.44,46,17.61
2021/2022,3817890,Goa,Makan Winkle Chote,9,1.0,2.0,1,22.22,16,50.63
2021/2022,3813284,Jamshedpur,Peter Hartley,9,0.0,2.0,1,22.22,75,10.8
2021/2022,3813286,Chennaiyin,Łukasz Gikiewicz,9,4.0,4.0,1,44.44,80,10.13
2022,3869354,England,Philip Foden,9,3.0,0.0,2,0.0,83,9.76
2021/2022,3813312,ATK Mohun Bagan,Pritam Kotal,9,1.0,2.0,0,22.22,93,8.71
2021/2022,3817849,Mumbai City,Vignesh Dakshinamurthy,9,1.0,2.0,0,22.22,44,18.41
2022,3857278,Iran,Ahmad Nourollahi,9,0.0,2.0,2,22.22,69,11.74
2022,3857296,Belgium,Kevin De Bruyne,9,4.0,2.0,4,22.22,90,9.0
2021/2022,3817881,Jamshedpur,Jitendra Singh,9,4.0,5.0,3,55.56,83,9.76
2021/2022,3817879,Chennaiyin,Germanpreet Singh,9,4.0,1.0,4,11.11,95,8.53
2021/2022,3817858,Kerala Blasters,Hormipam Ruivah,9,0.0,4.0,0,44.44,93,8.71
2021/2022,3802983,Paris Saint-Germain,Marcos Aoás Corrêa,9,0.0,3.0,1,33.33,95,8.53
2022,3857275,Tunisia,Montassar Omar Talbi,9,2.0,1.0,1,11.11,100,8.1
2021/2022,3813299,Hyderabad,Joel Joseph Chianese,9,0.0,3.0,3,33.33,28,28.93
2021/2022,3817857,Hyderabad,Mohammad Yasir,9,3.0,1.0,0,11.11,58,13.97
2022,3857278,United States,Joshua Sargent,9,3.0,2.0,4,22.22,72,11.25
2022,3857254,Tunisia,Aïssa Bilal Laïdouni,9,2.0,5.0,0,55.56,87,9.31
2022,3857273,Iran,Mehdi Torabi,9,0.0,2.0,2,22.22,20,40.5
2021/2022,3813273,Mumbai City,Cássio Gabriel Vilela Ferreira,9,1.0,3.0,4,33.33,76,10.66
2021/2022,3817898,Mumbai City,Igor Angulo Albóniga,9,0.0,0.0,5,0.0,63,12.86
2021/2022,3817867,NorthEast United,Imran Khan,9,2.0,4.0,1,44.44,93,8.71
2022,3857280,Brazil,Gleison Bremer Silva Nascimento,9,1.0,4.0,1,44.44,96,8.44
2021/2022,3813296,Kerala Blasters,Harmanjot Singh Khabra,9,3.0,4.0,2,44.44,89,9.1
2021/2022,3817887,Mumbai City,Igor Angulo Albóniga,9,3.0,2.0,6,22.22,54,15.0
2022,3869220,Morocco,Noussair Mazraoui,9,2.0,4.0,0,44.44,81,10.0
2021/2022,3802802,Stade de Reims,Anastasios Donis,9,0.0,1.0,3,11.11,28,28.93
2022,3857268,Canada,Jonathan David,9,1.0,2.0,4,22.22,92,8.8
2021/2022,3802818,Paris Saint-Germain,Marcos Aoás Corrêa,9,1.0,1.0,0,11.11,71,11.41
2022,3857285,Netherlands,Denzel Dumfries,9,2.0,0.0,4,0.0,96,8.44
2021/2022,3817857,Hyderabad,Javier Siverio Toro,9,2.0,2.0,8,22.22,93,8.71
2021/2022,3817885,Mumbai City,Vignesh Dakshinamurthy,9,2.0,4.0,0,44.44,91,8.9
2022,3857291,Spain,Marco Asensio Willemsen,9,4.0,4.0,6,44.44,67,12.09
2022,3857291,Costa Rica,Celso Borges Mora,9,0.0,1.0,2,11.11,69,11.74
2022,3857292,Costa Rica,Celso Borges Mora,9,2.0,2.0,0,22.22,98,8.27
2021/2022,3817851,Odisha,Liridon Krasniqi,9,4.0,0.0,0,0.0,46,17.61
2021/2022,3813269,Jamshedpur,Laldinliana Renthlei,9,5.0,3.0,2,33.33,87,9.31
2022,3857268,Canada,Tajon Buchanan,9,1.0,0.0,1,0.0,79,10.25
2021/2022,3817879,Hyderabad,Akash Mishra,9,1.0,0.0,2,0.0,96,8.44
2021/2022,3813299,Bengaluru,Suresh Singh Wangjam,9,4.0,3.0,1,33.33,88,9.2
2021/2022,3817901,Mumbai City,Igor Angulo Albóniga,9,3.0,3.0,8,33.33,76,10.66
2021/2022,3817879,Chennaiyin,Mohammad Sajid Dhot,9,2.0,2.0,0,22.22,85,9.53
2021/2022,3817873,NorthEast United,Marco Sahanek,9,0.0,1.0,6,11.11,93,8.71
2021/2022,3813303,Goa,Jorge Ortiz Mendoza,9,3.0,4.0,6,44.44,92,8.8
2021/2022,3817876,NorthEast United,Mashoor Shereef Thangalakath,9,0.0,6.0,0,66.67,95,8.53
2022,3857283,Morocco,Azzedine Ounahi,9,3.0,0.0,3,0.0,77,10.52
2022,3857301,Qatar,Homam Alamin Ahmed,9,2.0,0.0,2,0.0,82,9.88
2022,3869254,Switzerland,Ricardo Iván Rodríguez Araya,9,1.0,3.0,2,33.33,93,8.71
2022,3857267,Ecuador,Enner Remberto Valencia Lastra,9,2.0,0.0,4,0.0,94,8.62
2021/2022,3813290,Hyderabad,Asish Rai,9,2.0,0.0,3,0.0,87,9.31
2021/2022,3802676,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,9,0.0,2.0,3,22.22,91,8.9
2021/2022,3802685,Lens,Seko Fofana,9,2.0,1.0,1,11.11,91,8.9
2021/2022,3817858,Chennaiyin,Germanpreet Singh,9,3.0,3.0,1,33.33,60,13.5
2022,3869118,Senegal,Boulaye Dia,9,0.0,2.0,2,22.22,68,11.91
2021/2022,3813288,Jamshedpur,Komal Thatal,9,1.0,2.0,2,22.22,55,14.73
2021/2022,3827336,Hyderabad,Konsham Chinglensana Singh,9,2.0,6.0,0,66.67,95,8.53
2021/2022,3813306,NorthEast United,Ngasepam Tondonba Singh,9,2.0,3.0,4,33.33,65,12.46
2021/2022,3813269,Jamshedpur,Seminlen Doungel,9,4.0,1.0,5,11.11,64,12.66
2021/2022,3802984,Nantes,Kalifa Coulibaly,9,3.0,1.0,3,11.11,57,14.21
2021/2022,3813280,East Bengal,Joyner Lourenco,9,1.0,2.0,0,22.22,44,18.41
2022,3857286,Ecuador,Jhegson Sebastián Méndez Carabalí,9,3.0,3.0,1,33.33,92,8.8
2021/2022,3817881,Kerala Blasters,Harmanjot Singh Khabra,9,2.0,1.0,2,11.11,94,8.62
2021/2022,3802690,Paris Saint-Germain,Ángel Fabián Di María Hernández,9,2.0,0.0,4,0.0,92,8.8
2021/2022,3802795,Rennes,Warmed Omari,9,1.0,6.0,0,66.67,94,8.62
2022,3857286,Ecuador,José Adoni Cifuentes Charcopa,9,2.0,2.0,4,22.22,16,50.63
2021/2022,3802685,Lens,Florian Sotoca,8,2.0,3.0,2,37.5,38,18.95
2021/2022,3817871,NorthEast United,Gani Ahmed Nigam,8,1.0,2.0,2,25.0,47,15.32
2021/2022,3817901,Jamshedpur,Peter Hartley,8,0.0,4.0,0,50.0,91,7.91
2021/2022,3817868,Chennaiyin,Mohammad Sajid Dhot,8,2.0,2.0,0,25.0,90,8.0
2021/2022,3813295,Odisha,Sahil Panwar,8,1.0,5.0,1,62.5,46,15.65
2022,3857279,Australia,Craig Goodwin,8,0.0,1.0,1,12.5,70,10.29
2021/2022,3813273,Mumbai City,Ygor de Oliveira Ferreira,8,1.0,3.0,7,37.5,32,22.5
2021/2022,3813280,Chennaiyin,Keisham Reagan Singh,8,2.0,4.0,3,50.0,92,7.83
2022,3857298,Ghana,Tariq Lamptey,8,1.0,3.0,1,37.5,32,22.5
2021/2022,3813283,Bengaluru,Prince Vinny Ibara Doniama,8,1.0,3.0,5,37.5,64,11.25
2021/2022,3813272,Hyderabad,Juan Antonio González Fernández,8,1.0,3.0,0,37.5,92,7.83
2021/2022,3802676,Lens,Seko Fofana,8,0.0,2.0,2,25.0,90,8.0
2022,3869420,Brazil,Danilo Luiz da Silva,8,0.0,6.0,1,75.0,120,6.0
2022,3857287,Uruguay,Facundo Pellistri Rebollo,8,4.0,3.0,4,37.5,85,8.47
2021/2022,3817870,Kerala Blasters,Enes Sipović,8,2.0,5.0,1,62.5,80,9.0
2022,3857270,Uruguay,Guillermo Varela Olivera,8,3.0,3.0,1,37.5,99,7.27
2021/2022,3817855,Kerala Blasters,Vincy Barretto,8,1.0,3.0,2,37.5,14,51.43
2022,3857279,France,Theo Bernard François Hernández,8,0.0,3.0,0,37.5,82,8.78
2021/2022,3813297,Bengaluru,Iman Basafa,8,2.0,1.0,3,12.5,15,48.0
2022,3857286,Ecuador,Romario Andrés Ibarra Mina,8,1.0,4.0,3,50.0,62,11.61
2021/2022,3813307,Bengaluru,Ajith Kumar,8,1.0,2.0,0,25.0,87,8.28
2021/2022,3817873,NorthEast United,Mashoor Shereef Thangalakath,8,4.0,2.0,0,25.0,91,7.91
2021/2022,3817887,Hyderabad,Konsham Chinglensana Singh,8,2.0,1.0,0,12.5,94,7.66
2021/2022,3802676,Lens,Cheick Oumar Doucoure,8,1.0,4.0,1,50.0,90,8.0
2021/2022,3813313,ATK Mohun Bagan,José Luis Espinosa Arroyo,8,1.0,3.0,0,37.5,89,8.09
2022,3857275,France,Kingsley Coman,8,0.0,2.0,1,25.0,59,12.2
2022,3857256,Switzerland,Fabian Lukas Schär,8,1.0,4.0,0,50.0,98,7.35
2021/2022,3813305,Hyderabad,Aniket Anil Jadhav,8,2.0,2.0,3,25.0,69,10.43
2021/2022,3817871,Hyderabad,Aniket Anil Jadhav,8,1.0,2.0,2,25.0,66,10.91
2021/2022,3817894,Goa,Aibanbha Kupar Dohling,8,4.0,3.0,0,37.5,70,10.29
2021/2022,3817859,NorthEast United,Mohammed Irshad,8,3.0,3.0,0,37.5,45,16.0
2022,3857277,Croatia,Dejan Lovren,8,1.0,5.0,0,62.5,94,7.66
2021/2022,3813310,Kerala Blasters,Chencho Gyeltshen,8,1.0,5.0,3,62.5,46,15.65
2021/2022,3817874,Bengaluru,Sunil Chhetri,8,1.0,3.0,4,37.5,92,7.83
2022,3857272,United States,Tim Ream,8,1.0,0.0,0,0.0,92,7.83
2021/2022,3817865,NorthEast United,Sehnaj Singh,8,0.0,2.0,2,25.0,76,9.47
2021/2022,3813311,Jamshedpur,Jordan Murray,8,3.0,1.0,7,12.5,94,7.66
2022,3857259,Cameroon,Pierre Kunde Malong,8,5.0,3.0,2,37.5,65,11.08
2022,3869118,England,Declan Rice,8,2.0,2.0,1,25.0,93,7.74
2021/2022,3817851,Odisha,Víctor Mongil Adeva,8,2.0,2.0,1,25.0,92,7.83
2022,3857259,Serbia,Milos Veljkovic,8,1.0,1.0,1,12.5,77,9.35
2021/2022,3817883,Bengaluru,Suresh Singh Wangjam,8,2.0,3.0,2,37.5,45,16.0
2021/2022,3813295,Hyderabad,Joel Joseph Chianese,8,2.0,0.0,3,0.0,25,28.8
2021/2022,3813307,Jamshedpur,Greg Stewart,8,1.0,2.0,1,25.0,94,7.66
2021/2022,3813311,Jamshedpur,Ricky Lallawmawma,8,1.0,3.0,2,37.5,93,7.74
2021/2022,3817901,Mumbai City,Vinit Rai Chamling,8,1.0,2.0,1,25.0,28,25.71
2021/2022,3817862,Mumbai City,Rahul Bheke,8,2.0,4.0,1,50.0,88,8.18
2022,3857259,Cameroon,Gaël Ondoua,8,2.0,1.0,1,12.5,26,27.69
2021/2022,3813299,Hyderabad,Rohit Danu,8,3.0,1.0,4,12.5,70,10.29
2022,3869254,Portugal,Ricardo Jorge Luz Horta,8,5.0,0.0,6,0.0,17,42.35
2022,3869220,Spain,Sergio Busquets i Burgos,8,1.0,3.0,1,37.5,121,5.95
2021/2022,3817861,Bengaluru,Prince Vinny Ibara Doniama,8,3.0,3.0,2,37.5,62,11.61
2021/2022,3813293,East Bengal,Amarjit Singh Kiyam Singh,8,0.0,1.0,1,12.5,47,15.32
2021/2022,3817896,East Bengal,Wahengbam Angousana Luwang,8,1.0,0.0,0,0.0,59,12.2
2021/2022,3813294,NorthEast United,Hernán Daniel Santana Trujillo,8,3.0,4.0,2,50.0,81,8.89
2022,3869684,Croatia,Josip Stanišić,8,1.0,4.0,1,50.0,92,7.83
2021/2022,3817882,Chennaiyin,Ariel Borysiuk,8,1.0,1.0,0,12.5,89,8.09
2021/2022,3817896,Odisha,Francisco Javier Hernández González,8,3.0,1.0,5,12.5,95,7.58
2021/2022,3817849,Mumbai City,Bipin Singh Thounajam,8,1.0,2.0,2,25.0,59,12.2
2021/2022,3817896,East Bengal,Francisco José Sota Bernard,8,0.0,3.0,0,37.5,31,23.23
2021/2022,3817898,Goa,Seriton Fernandes,8,1.0,4.0,2,50.0,94,7.66
2021/2022,3802793,Paris Saint-Germain,Kylian Mbappé Lottin,8,4.0,2.0,7,25.0,92,7.83
2021/2022,3813317,East Bengal,Franjo Prce,8,2.0,3.0,0,37.5,55,13.09
2021/2022,3802752,Lyon,Jason Denayer,8,3.0,1.0,0,12.5,94,7.66
2021/2022,3813314,ATK Mohun Bagan,Roy Krishna,8,1.0,2.0,2,25.0,88,8.18
2022,3857301,Qatar,Akram Hassan Afif,8,0.0,1.0,4,12.5,93,7.74
2021/2022,3802839,Nantes,Nicolas Pallois,8,1.0,3.0,1,37.5,88,8.18
2022,3857267,Ecuador,Piero Martín Hincapié Reyna,8,2.0,2.0,0,25.0,95,7.58
2022,3869519,Croatia,Nikola Vlašić,8,2.0,2.0,3,25.0,47,15.32
2021/2022,3817880,Odisha,Francisco Javier Hernández González,8,4.0,2.0,1,25.0,93,7.74
2021/2022,3817881,Kerala Blasters,Marko Lešković,8,1.0,2.0,0,25.0,77,9.35
2022,3869321,Netherlands,Steven Berghuis,8,0.0,0.0,0,0.0,74,9.73
2021/2022,3817876,Chennaiyin,Ariel Borysiuk,8,1.0,2.0,0,25.0,96,7.5
2021/2022,3817869,Hyderabad,Nim Dorjee Tamang,8,2.0,4.0,1,50.0,94,7.66
2021/2022,3802983,Paris Saint-Germain,Presnel Kimpembe,8,1.0,3.0,1,37.5,94,7.66
2021/2022,3813285,Bengaluru,Cleiton Augusto Oliveira Silva,8,2.0,1.0,6,12.5,92,7.83
2021/2022,3813315,Goa,Sanson Pereira,8,1.0,3.0,3,37.5,93,7.74
2021/2022,3813287,ATK Mohun Bagan,Joni Ensio Kauko,8,2.0,5.0,1,62.5,92,7.83
2021/2022,3813265,East Bengal,Ankit Mukherjee,8,4.0,4.0,0,50.0,68,10.59
2022,3857267,Ecuador,Carlos Armando Gruezo Arboleda,8,4.0,3.0,0,37.5,49,14.69
2021/2022,3813265,Mumbai City,Amey Ganesh Ranawade,8,4.0,5.0,0,62.5,94,7.66
2022,3857272,England,Harry Kane,8,1.0,2.0,5,25.0,91,7.91
2022,3869253,South Korea,Kang-In Lee,8,1.0,2.0,0,25.0,18,40.0
2021/2022,3802690,Paris Saint-Germain,Mauro Emanuel Icardi Rivero,8,1.0,1.0,4,12.5,90,8.0
2021/2022,3817864,Mumbai City,Lallianzuala Chhangte,8,2.0,3.0,0,37.5,33,21.82
2021/2022,3813312,Mumbai City,Mandar Rao Desai,8,2.0,2.0,1,25.0,92,7.83
2021/2022,3817902,East Bengal,Antonio Perošević,8,0.0,2.0,3,25.0,95,7.58
2021/2022,3817861,Kerala Blasters,Harmanjot Singh Khabra,8,1.0,4.0,0,50.0,93,7.74
2021/2022,3813283,Chennaiyin,Edwin Sydney Vanspaul,8,2.0,0.0,4,0.0,38,18.95
2021/2022,3817877,NorthEast United,Laldanmawia Ralte,8,3.0,1.0,2,12.5,31,23.23
2022,3857299,South Korea,Jin-Su Kim,8,5.0,5.0,1,62.5,98,7.35
2021/2022,3813266,Chennaiyin,Mohammad Sajid Dhot,8,1.0,2.0,0,25.0,87,8.28
2022,3869152,France,Kingsley Coman,8,2.0,0.0,2,0.0,16,45.0
2021/2022,3802665,Montpellier,Valère Germain,8,1.0,0.0,5,0.0,41,17.56
2022,3857294,Qatar,Akram Hassan Afif,8,1.0,0.0,2,0.0,90,8.0
2021/2022,3817863,Goa,Anisa Anwar Ali,8,1.0,3.0,0,37.5,92,7.83
2021/2022,3813264,ATK Mohun Bagan,Liston Colaco,8,4.0,1.0,2,12.5,86,8.37
2021/2022,3813277,Hyderabad,Konsham Chinglensana Singh,8,1.0,4.0,1,50.0,90,8.0
2021/2022,3817888,ATK Mohun Bagan,Prabir Das,8,2.0,3.0,0,37.5,89,8.09
2022,3869420,Croatia,Andrej Kramarić,8,1.0,2.0,4,25.0,69,10.43
2021/2022,3813274,Bengaluru,Naorem Roshan Singh,8,1.0,2.0,1,25.0,95,7.58
2021/2022,3817885,Mumbai City,Igor Angulo Albóniga,8,2.0,6.0,5,75.0,64,11.25
2021/2022,3813276,NorthEast United,Laldanmawia Ralte,8,2.0,1.0,3,12.5,41,17.56
2022,3869253,South Korea,Young-Gwon Kim,8,3.0,4.0,1,50.0,93,7.74
2021/2022,3813279,Chennaiyin,Slavko Damjanović,8,3.0,5.0,1,62.5,89,8.09
2021/2022,3817891,Bengaluru,Rohit Kumar,8,1.0,2.0,2,25.0,27,26.67
2022,3857281,Canada,Richie Laryea,8,0.0,0.0,0,0.0,59,12.2
2021/2022,3813292,Kerala Blasters,Álvaro Vázquez García,8,2.0,0.0,7,0.0,69,10.43
2021/2022,3813268,ATK Mohun Bagan,Lenny Rodrigues,8,3.0,2.0,2,25.0,96,7.5
2022,3857279,Australia,Riley McGree,8,2.0,1.0,1,12.5,71,10.14
2022,3857285,Senegal,Youssouf Sabaly,8,1.0,1.0,3,12.5,98,7.35
2021/2022,3817882,Chennaiyin,Nerijus Valskis,8,3.0,1.0,3,12.5,77,9.35
2021/2022,3813301,NorthEast United,Mashoor Shereef Thangalakath,8,0.0,3.0,0,37.5,95,7.58
2022,3857279,France,Dayotchanculle Upamecano,8,0.0,6.0,0,75.0,94,7.66
2021/2022,3802805,Paris Saint-Germain,Abdou Diallo,8,1.0,4.0,0,50.0,92,7.83
2021/2022,3802902,Paris Saint-Germain,Danilo Luís Hélio Pereira,8,1.0,2.0,1,25.0,92,7.83
2021/2022,3802948,Metz,Lenny Joseph,8,2.0,2.0,3,25.0,23,31.3
2021/2022,3817879,Chennaiyin,Mirlan Murzaev,8,2.0,4.0,5,50.0,62,11.61
2022,3857266,Denmark,Joachim Andersen,8,1.0,3.0,1,37.5,95,7.58
2021/2022,3813299,Hyderabad,Javier Siverio Toro,8,3.0,4.0,4,50.0,65,11.08
2021/2022,3813291,ATK Mohun Bagan,Manvir Singh,8,1.0,1.0,3,12.5,90,8.0
2022,3857295,Japan,Yuto Nagatomo,8,2.0,4.0,3,50.0,45,16.0
2022,3857280,Cameroon,Vincent Paté Aboubakar,8,1.0,2.0,3,25.0,92,7.83
2021/2022,3817897,Hyderabad,Akash Mishra,8,1.0,3.0,0,37.5,93,7.74
2022,3857294,Netherlands,Frenkie de Jong,8,1.0,2.0,2,25.0,85,8.47
2021/2022,3817860,Hyderabad,Souvik Chakrabarti,8,1.0,4.0,2,50.0,42,17.14
2022,3857288,Tunisia,Issam Jebali,8,2.0,0.0,7,0.0,72,10.0
2021/2022,3813291,ATK Mohun Bagan,Subhasish Bose,8,0.0,6.0,0,75.0,92,7.83
2021/2022,3813302,Jamshedpur,Ricky Lallawmawma,8,1.0,2.0,1,25.0,78,9.23
2021/2022,3813306,ATK Mohun Bagan,Manvir Singh,8,0.0,0.0,1,0.0,95,7.58
2022,3869220,Spain,Carlos Soler Barragán,8,4.0,0.0,7,0.0,58,12.41
2022,3857294,Qatar,Almoez Ali Zainalabiddin Abdulla,8,2.0,2.0,1,25.0,64,11.25
2021/2022,3813308,Odisha,Héctor Rodas Ramírez,8,0.0,2.0,0,25.0,92,7.83
2021/2022,3817886,NorthEast United,Joe Zoherliana,8,1.0,2.0,2,25.0,63,11.43
2022,3869420,Brazil,Thiago Emiliano da Silva,8,1.0,4.0,2,50.0,121,5.95
2021/2022,3813309,Hyderabad,João Victor de Albuquerque Bruno,8,2.0,3.0,2,37.5,93,7.74
2022,3857301,Qatar,Boualem Khoukhi,8,1.0,3.0,0,37.5,95,7.58
2021/2022,3802907,Lille,Angel Gomes,8,2.0,3.0,5,37.5,21,34.29
2022,3857264,Poland,Jakub Kamiński,8,0.0,1.0,0,12.5,48,15.0
2021/2022,3813296,NorthEast United,Mohammed Irshad,8,4.0,1.0,0,12.5,22,32.73
2021/2022,3817879,Hyderabad,Juan Antonio González Fernández,8,0.0,3.0,0,37.5,95,7.58
2021/2022,3817888,East Bengal,Adil Khan,8,0.0,4.0,0,50.0,95,7.58
2021/2022,3817860,Odisha,Nikhil Raj Murugesh Kumar,8,1.0,4.0,0,50.0,5,144.0
2022,3857268,Belgium,Yannick Ferreira Carrasco,8,1.0,3.0,1,37.5,48,15.0
2021/2022,3813283,Chennaiyin,Keisham Reagan Singh,8,2.0,1.0,2,12.5,94,7.66
2021/2022,3802685,Paris Saint-Germain,Ángel Fabián Di María Hernández,8,1.0,0.0,4,0.0,92,7.83
2022,3857261,Wales,Ethan Ampadu,8,0.0,3.0,0,37.5,92,7.83
2021/2022,3802902,Marseille,William Saliba,8,1.0,5.0,0,62.5,91,7.91
2021/2022,3813273,Odisha,Moirangthem Thoiba Singh,8,1.0,0.0,2,0.0,61,11.8
2021/2022,3817856,Jamshedpur,Laldinliana Renthlei,8,0.0,5.0,0,62.5,44,16.36
2021/2022,3813316,NorthEast United,Patrick Flottmann,8,2.0,0.0,0,0.0,76,9.47
2022,3869552,France,Kylian Mbappé Lottin,8,2.0,1.0,2,12.5,94,7.66
2021/2022,3802984,Paris Saint-Germain,Kylian Mbappé Lottin,8,3.0,1.0,7,12.5,90,8.0
2021/2022,3813281,Chennaiyin,Lallianzuala Chhangte,8,3.0,3.0,4,37.5,93,7.74
2021/2022,3813267,East Bengal,Daniel Chima Chukwu,8,1.0,2.0,2,25.0,44,16.36
2021/2022,3813265,Mumbai City,Serigne Mourtada Fall,8,1.0,5.0,0,62.5,93,7.74
2021/2022,3802690,Lorient,Thomas Monconduit,8,3.0,2.0,0,25.0,89,8.09
2022,3869152,France,Youssouf Fofana,8,1.0,3.0,0,37.5,28,25.71
2021/2022,3802837,Saint-Étienne,Mickaël Nade,8,2.0,4.0,0,50.0,80,9.0
2022,3857267,Senegal,Ismail Jakobs,8,0.0,4.0,0,50.0,95,7.58
2021/2022,3802690,Lorient,Houboulang Mendes,8,0.0,3.0,0,37.5,89,8.09
2021/2022,3817893,East Bengal,Mohammed Rafique,8,1.0,1.0,1,12.5,73,9.86
2021/2022,3813278,Chennaiyin,Vladimir Koman Jr.,8,2.0,0.0,1,0.0,46,15.65
2022,3857267,Senegal,Kalidou Koulibaly,8,0.0,3.0,0,37.5,95,7.58
2021/2022,3813298,East Bengal,Mohammed Rafique,8,0.0,4.0,0,50.0,93,7.74
2021/2022,3802683,AS Monaco,Djibril Sidibé,8,2.0,2.0,2,25.0,90,8.0
2021/2022,3813298,Jamshedpur,Eli Sabia Filho,8,2.0,4.0,2,50.0,75,9.6
2022,3869118,England,Jordan Brian Henderson,8,0.0,2.0,4,25.0,81,8.89
2021/2022,3813266,Chennaiyin,Łukasz Gikiewicz,8,0.0,3.0,1,37.5,24,30.0
2021/2022,3817852,Chennaiyin,Slavko Damjanović,8,3.0,3.0,0,37.5,89,8.09
2022,3857275,France,Axel Disasi,8,0.0,4.0,1,50.0,102,7.06
2022,3869118,England,Jack Grealish,8,1.0,2.0,2,25.0,26,27.69
2022,3857264,Argentina,Julián Álvarez,8,2.0,2.0,3,25.0,78,9.23
2021/2022,3813291,East Bengal,Adil Khan,8,1.0,3.0,0,37.5,37,19.46
2021/2022,3802984,Nantes,Sébastien Corchia,8,0.0,1.0,0,12.5,41,17.56
2021/2022,3817853,East Bengal,Wahengbam Angousana Luwang,8,0.0,0.0,0,0.0,91,7.91
2021/2022,3827338,ATK Mohun Bagan,Lenny Rodrigues,8,0.0,2.0,0,25.0,52,13.85
2022,3869219,Japan,Takuma Asano,8,2.0,1.0,6,12.5,58,12.41
2021/2022,3813289,Bengaluru,Yroundu Musavu-King,8,2.0,6.0,1,75.0,56,12.86
