season_name,player,team,total_passes,total_opponents_packed,avg_packing_per_pass,progressive_passes,avg_packing_progressive
2022,Seung-Gyu Kim,South Korea,12,5.0,0.42,7.0,0.71
2022,Ricardo Iván Rodríguez Araya,Switzerland,22,9.0,0.41,4.0,1.25
2022,Cristian Gabriel Romero,Argentina,17,7.0,0.41,7.0,0.86
2022,Rodrigo Javier De Paul,Argentina,22,9.0,0.41,4.0,1.0
2022,Achraf Dari,Morocco,27,11.0,0.41,16.0,0.56
2022,Kyle Walker,England,17,7.0,0.41,6.0,0.83
2022,Milan Borjan,Canada,20,8.0,0.4,14.0,0.57
2022,Wajdi Kechrida,Tunisia,5,2.0,0.4,2.0,1.0
2022,Darwin Gabriel Núñez Ribeiro,Uruguay,5,2.0,0.4,0.0,
2022,Raúl Alonso Jiménez Rodríguez,Mexico,5,2.0,0.4,2.0,1.0
2022,Kasper Schmeichel,Denmark,20,8.0,0.4,14.0,0.57
2022,Dominik Livaković,Croatia,10,4.0,0.4,6.0,0.67
2022,Cody Mathès Gakpo,Netherlands,5,2.0,0.4,1.0,1.0
2022,Kingsley Coman,France,5,2.0,0.4,2.0,0.5
2022,Alejandro Darío Gómez,Argentina,15,6.0,0.4,4.0,0.75
2022,Milad Mohammadi,Iran,5,2.0,0.4,2.0,0.0
2022,Christian Fassnacht,Switzerland,5,2.0,0.4,1.0,0.0
2022,Bruno Petković,Croatia,5,2.0,0.4,2.0,0.5
2022,Gideon Mensah,Ghana,15,6.0,0.4,6.0,0.5
2022,Angelo Smit Preciado Quiñónez,Ecuador,15,6.0,0.4,4.0,0.75
2022,Daniel James,Wales,5,2.0,0.4,1.0,0.0
2022,Joseff Morrell,Wales,5,2.0,0.4,2.0,0.0
2022,Bryan Oviedo,Costa Rica,5,2.0,0.4,3.0,0.67
2022,Sergino Dest,United States,25,10.0,0.4,6.0,0.67
2022,Manuel Neuer,Germany,20,8.0,0.4,14.0,0.5
2022,Éder Gabriel Militão,Brazil,33,13.0,0.39,18.0,0.67
2022,Daley Blind,Netherlands,13,5.0,0.38,3.0,1.0
2022,Noussair Mazraoui,Morocco,16,6.0,0.38,8.0,0.63
2022,Idrissa Gana Gueye,Senegal,13,5.0,0.38,4.0,0.25
2022,Homam Alamin Ahmed,Qatar,13,5.0,0.38,3.0,0.67
2022,Nouhou Tolo,Cameroon,8,3.0,0.38,4.0,0.75
2022,William Silva de Carvalho,Portugal,16,6.0,0.38,5.0,0.4
2022,Raphaël Adelino José Guerreiro,Portugal,13,5.0,0.38,3.0,1.0
2022,Carlos Manuel Martínez Castro,Costa Rica,8,3.0,0.38,2.0,0.5
2022,Hernán Ismael Galíndez,Ecuador,8,3.0,0.38,6.0,0.5
2022,Antony Matheus dos Santos,Brazil,16,6.0,0.38,2.0,1.0
2022,Noussair Mazraoui,Morocco,8,3.0,0.38,2.0,0.5
2022,Abdul Rahman Baba,Ghana,21,8.0,0.38,9.0,0.44
2022,Riley McGree,Australia,8,3.0,0.38,3.0,0.33
2022,David Raum,Germany,27,10.0,0.37,7.0,0.14
2022,Sergino Dest,United States,19,7.0,0.37,6.0,0.83
2022,Vinícius José Paixão de Oliveira Júnior,Brazil,11,4.0,0.36,3.0,1.0
2022,Marcos Aoás Corrêa,Brazil,22,8.0,0.36,9.0,0.56
2022,Lawrence Ati-Zigi,Ghana,14,5.0,0.36,9.0,0.56
2022,Bartosz Bereszyński,Poland,14,5.0,0.36,4.0,0.5
2022,Matthew Charles Turner,United States,14,5.0,0.36,10.0,0.4
2022,Joško Gvardiol,Croatia,22,8.0,0.36,14.0,0.43
2022,Pedro Miguel Correia,Qatar,11,4.0,0.36,4.0,0.75
2022,Abolfazl Jalali,Iran,11,4.0,0.36,2.0,0.5
2022,Diogo Meireles Costa,Portugal,11,4.0,0.36,7.0,0.57
2022,Miloš Degenek,Australia,11,4.0,0.36,2.0,1.5
2022,Lisandro Martínez,Argentina,11,4.0,0.36,7.0,0.57
2022,Matty Cash,Poland,11,4.0,0.36,2.0,1.5
2022,Heung-Min Son,South Korea,11,4.0,0.36,1.0,1.0
2022,Hugo Lloris,France,11,4.0,0.36,8.0,0.5
2022,Josip Juranović,Croatia,17,6.0,0.35,5.0,0.6
2022,Kye Rowles,Australia,20,7.0,0.35,8.0,0.88
2022,Daniel Carvajal Ramos,Spain,17,6.0,0.35,3.0,0.67
2022,Andries Noppert,Netherlands,17,6.0,0.35,11.0,0.55
2022,Nicolás Hernán Otamendi,Argentina,29,10.0,0.34,14.0,0.57
2022,Salem Mohammed Al Dawsari,Saudi Arabia,6,2.0,0.33,3.0,0.33
2022,Ángel Fabián Di María Hernández,Argentina,6,2.0,0.33,4.0,0.5
2022,Youssef En-Nesyri,Morocco,6,2.0,0.33,1.0,1.0
2022,Philip Foden,England,15,5.0,0.33,5.0,0.0
2022,Gleison Bremer Silva Nascimento,Brazil,6,2.0,0.33,3.0,0.33
2022,Jawad El Yamiq,Morocco,24,8.0,0.33,8.0,0.75
2022,Andrija Živković,Serbia,12,4.0,0.33,2.0,0.0
2022,Cristiano Ronaldo dos Santos Aveiro,Portugal,6,2.0,0.33,0.0,
2022,Nathaniel Atkinson,Australia,12,4.0,0.33,4.0,0.75
2022,Yannick Ferreira Carrasco,Belgium,9,3.0,0.33,2.0,0.5
2022,Gerson Torres Barrantes,Costa Rica,6,2.0,0.33,0.0,
2022,Steve Mandanda,France,12,4.0,0.33,8.0,0.5
2022,David Raum,Germany,33,11.0,0.33,8.0,0.38
2022,Meshaal Aissa Barsham,Qatar,12,4.0,0.33,4.0,1.0
2022,Timothy Weah,United States,6,2.0,0.33,2.0,0.5
2022,Alireza Safar Beiranvand,Iran,15,5.0,0.33,9.0,0.44
2022,Francisco Guillermo Ochoa Magaña,Mexico,22,7.0,0.32,15.0,0.47
2022,Jules Koundé,France,22,7.0,0.32,6.0,0.67
2022,Christopher Wooh,Cameroon,13,4.0,0.31,6.0,0.67
2022,Andries Noppert,Netherlands,13,4.0,0.31,9.0,0.44
2022,Dylan Daniel Mahmoud Bronn,Tunisia,13,4.0,0.31,5.0,0.2
2022,Milan Borjan,Canada,13,4.0,0.31,10.0,0.4
2022,Aymen Dahmen,Tunisia,13,4.0,0.31,5.0,0.8
2022,Wayne Hennessey,Wales,20,6.0,0.3,13.0,0.46
2022,Jordan Pickford,England,10,3.0,0.3,7.0,0.29
2022,Matthew Charles Turner,United States,10,3.0,0.3,7.0,0.43
2022,Timothy Castagne,Belgium,20,6.0,0.3,7.0,0.14
2022,Leander Dendoncker,Belgium,17,5.0,0.29,6.0,0.5
2022,Boulaye Dia,Senegal,7,2.0,0.29,0.0,
2022,Joshua Sargent,United States,7,2.0,0.29,1.0,1.0
2022,Wojciech Szczęsny,Poland,14,4.0,0.29,8.0,0.5
2022,Alex Sandro Lobo Silva,Brazil,36,10.0,0.28,14.0,0.29
2022,Cristian Gabriel Romero,Argentina,18,5.0,0.28,6.0,0.5
2022,Josip Stanišić,Croatia,18,5.0,0.28,7.0,0.71
2022,Marcos Javier Acuña,Argentina,11,3.0,0.27,4.0,0.0
2022,Mathew Ryan,Australia,11,3.0,0.27,10.0,0.3
2022,Aziz Eraltay Behich,Australia,11,3.0,0.27,4.0,0.25
2022,Junya Ito,Japan,11,3.0,0.27,2.0,0.5
2022,Jesús Daniel Gallardo Vasconcelos,Mexico,11,3.0,0.27,4.0,0.5
2022,Edouard Mendy,Senegal,11,3.0,0.27,7.0,0.43
2022,Edimilson Fernandes,Switzerland,22,6.0,0.27,6.0,0.17
2022,Damián Emiliano Martínez,Argentina,11,3.0,0.27,7.0,0.43
2022,Nahuel Molina Lucero,Argentina,15,4.0,0.27,1.0,1.0
2022,Dejan Lovren,Croatia,23,6.0,0.26,9.0,0.44
2022,Andries Noppert,Netherlands,31,8.0,0.26,31.0,0.26
2022,Thibaut Courtois,Belgium,23,6.0,0.26,11.0,0.55
2022,Damián Emiliano Martínez,Argentina,12,3.0,0.25,8.0,0.38
2022,Kasper Schmeichel,Denmark,12,3.0,0.25,8.0,0.38
2022,Noussair Mazraoui,Morocco,8,2.0,0.25,4.0,0.5
2022,Dominik Livaković,Croatia,20,5.0,0.25,15.0,0.33
2022,Sergio Rochet Álvarez,Uruguay,8,2.0,0.25,3.0,0.67
2022,Breel-Donald Embolo,Switzerland,8,2.0,0.25,1.0,0.0
2022,Yannick Ferreira Carrasco,Belgium,8,2.0,0.25,0.0,
2022,Nicolás Alejandro Tagliafico,Argentina,12,3.0,0.25,2.0,0.5
2022,Yassine Bounou,Morocco,16,4.0,0.25,12.0,0.33
2022,Aziz Eraltay Behich,Australia,24,6.0,0.25,4.0,0.25
2022,Hugo Lloris,France,16,4.0,0.25,14.0,0.29
2022,Wajdi Kechrida,Tunisia,17,4.0,0.24,7.0,0.29
2022,Hugo Lloris,France,13,3.0,0.23,10.0,0.3
2022,Guillermo Varela Olivera,Uruguay,13,3.0,0.23,6.0,0.33
2022,Kamil Glik,Poland,13,3.0,0.23,3.0,1.0
2022,Pedro Miguel Correia,Qatar,9,2.0,0.22,4.0,0.5
2022,Denzel Dumfries,Netherlands,9,2.0,0.22,2.0,0.5
2022,Seung-Gyu Kim,South Korea,9,2.0,0.22,7.0,0.29
2022,Vinícius José Paixão de Oliveira Júnior,Brazil,9,2.0,0.22,2.0,0.5
2022,Hugo Lloris,France,9,2.0,0.22,6.0,0.33
2022,Gregor Kobel,Switzerland,14,3.0,0.21,8.0,0.25
2022,Shūichi Gonda,Japan,14,3.0,0.21,4.0,0.5
2022,Theo Bernard François Hernández,France,28,6.0,0.21,8.0,0.38
2022,Dominik Livaković,Croatia,14,3.0,0.21,8.0,0.25
2022,Manuel Neuer,Germany,14,3.0,0.21,12.0,0.25
2022,Dominik Livaković,Croatia,14,3.0,0.21,7.0,0.43
2022,Gonzalo Ariel Montiel,Argentina,20,4.0,0.2,3.0,0.67
2022,Alisson Ramsés Becker,Brazil,10,2.0,0.2,4.0,0.25
2022,Lawrence Ati-Zigi,Ghana,15,3.0,0.2,7.0,0.43
2022,Romain Saïss,Morocco,5,1.0,0.2,2.0,0.0
2022,Nicolás Alejandro Tagliafico,Argentina,15,3.0,0.2,2.0,0.5
2022,Kieran Trippier,England,5,1.0,0.2,1.0,0.0
2022,Shūichi Gonda,Japan,10,2.0,0.2,9.0,0.22
2022,Kieffer Roberto Francisco Moore,Wales,5,1.0,0.2,0.0,
2022,Jack Grealish,England,5,1.0,0.2,0.0,
2022,Damián Emiliano Martínez,Argentina,10,2.0,0.2,6.0,0.33
2022,Kamil Glik,Poland,5,1.0,0.2,1.0,1.0
2022,Mathew Ryan,Australia,16,3.0,0.19,14.0,0.21
2022,Dominik Livaković,Croatia,26,5.0,0.19,9.0,0.56
2022,Hernán Ismael Galíndez,Ecuador,16,3.0,0.19,9.0,0.33
2022,Sergio Rochet Álvarez,Uruguay,11,2.0,0.18,9.0,0.22
2022,Aziz Eraltay Behich,Australia,17,3.0,0.18,5.0,0.6
2022,Luke Shaw,England,11,2.0,0.18,1.0,1.0
2022,Ali Albulayhi,Saudi Arabia,6,1.0,0.17,2.0,0.0
2022,Badr Banoun,Morocco,6,1.0,0.17,2.0,0.5
2022,Dominik Livaković,Croatia,23,4.0,0.17,13.0,0.31
2022,Riley McGree,Australia,6,1.0,0.17,2.0,0.5
2022,Francisco Guillermo Ochoa Magaña,Mexico,12,2.0,0.17,8.0,0.25
2022,Virgil van Dijk,Netherlands,18,3.0,0.17,8.0,0.25
2022,Sofyan Amrabat,Morocco,12,2.0,0.17,7.0,0.29
2022,Milan Borjan,Canada,18,3.0,0.17,14.0,0.21
2022,Ivan Perišić,Croatia,19,3.0,0.16,2.0,0.0
2022,Edouard Mendy,Senegal,19,3.0,0.16,12.0,0.25
2022,Thibaut Courtois,Belgium,19,3.0,0.16,12.0,0.25
2022,Sergio Rochet Álvarez,Uruguay,13,2.0,0.15,10.0,0.2
2022,Matthew Charles Turner,United States,7,1.0,0.14,4.0,0.25
2022,Andries Noppert,Netherlands,14,2.0,0.14,13.0,0.15
2022,Alisson Ramsés Becker,Brazil,7,1.0,0.14,3.0,0.33
2022,Kasper Schmeichel,Denmark,15,2.0,0.13,11.0,0.18
2022,Keylor Navas Gamboa,Costa Rica,15,2.0,0.13,11.0,0.18
2022,Borna Sosa,Croatia,8,1.0,0.13,2.0,0.5
2022,Yassine Bounou,Morocco,8,1.0,0.13,5.0,0.2
2022,Alisson Ramsés Becker,Brazil,17,2.0,0.12,10.0,0.2
2022,Matty Cash,Poland,9,1.0,0.11,2.0,0.5
2022,Vanja Milinković Savić,Serbia,19,2.0,0.11,16.0,0.13
2022,Jin-Su Kim,South Korea,9,1.0,0.11,2.0,0.5
2022,Vanja Milinković Savić,Serbia,10,1.0,0.1,5.0,0.2
2022,Mohammed Khalil Al Owais,Saudi Arabia,10,1.0,0.1,3.0,0.33
2022,Germán Alejandro Pezzella,Argentina,11,1.0,0.09,4.0,0.0
2022,Diogo Meireles Costa,Portugal,11,1.0,0.09,6.0,0.17
2022,Dominik Livaković,Croatia,11,1.0,0.09,5.0,0.2
2022,Jordan Pickford,England,15,1.0,0.07,8.0,0.13
2022,Seung-Gyu Kim,South Korea,14,1.0,0.07,6.0,0.0
2022,Diogo Meireles Costa,Portugal,15,1.0,0.07,12.0,0.08
2022,Francisco Guillermo Ochoa Magaña,Mexico,14,1.0,0.07,5.0,0.0
2022,Hugo Lloris,France,16,1.0,0.06,12.0,0.08
2022,Theo Bernard François Hernández,France,16,1.0,0.06,5.0,0.0
2022,Unai Simón Mendibil,Spain,21,1.0,0.05,17.0,0.06
2021/2022,Danilo Luís Hélio Pereira,Paris Saint-Germain,7,0.0,0.0,1.0,0.0
2021/2022,Hugo Adnan Boumous,ATK Mohun Bagan,37,0.0,0.0,17.0,0.0
2021/2022,Mandar Rao Desai,Mumbai City,46,0.0,0.0,9.0,0.0
2021/2022,Muhammed Nemil Valiyattil,Goa,11,0.0,0.0,2.0,0.0
2021/2022,Lucas Da Cunha,Clermont Foot,9,0.0,0.0,1.0,0.0
2021/2022,Mashoor Shereef Thangalakath,NorthEast United,32,0.0,0.0,18.0,0.0
2021/2022,Hira Mondal,East Bengal,30,0.0,0.0,9.0,0.0
2021/2022,Daniel Chima Chukwu,Jamshedpur,5,0.0,0.0,0.0,
2021/2022,Pau López Sabata,Marseille,40,0.0,0.0,21.0,0.0
2021/2022,Roy Krishna,ATK Mohun Bagan,15,0.0,0.0,5.0,0.0
2021/2022,Ariel Borysiuk,Chennaiyin,44,0.0,0.0,14.0,0.0
2021/2022,Leandro Daniel Paredes,Paris Saint-Germain,102,0.0,0.0,37.0,0.0
2021/2022,Leander D''Cunha,Goa,60,0.0,0.0,11.0,0.0
2021/2022,Prince Vinny Ibara Doniama,Bengaluru,15,0.0,0.0,3.0,0.0
2021/2022,Alexandre Monteiro de Lima,Jamshedpur,12,0.0,0.0,9.0,0.0
2021/2022,Lallianzuala Chhangte,Chennaiyin,7,0.0,0.0,0.0,
2021/2022,Amarjit Singh Kiyam Singh,East Bengal,14,0.0,0.0,6.0,0.0
2021/2022,Mathias Coureur,NorthEast United,43,0.0,0.0,11.0,0.0
2021/2022,Víctor Mongil Adeva,Odisha,35,0.0,0.0,24.0,0.0
2021/2022,Amarjit Singh Kiyam Singh,East Bengal,24,0.0,0.0,4.0,0.0
2021/2022,Iman Basafa,Bengaluru,26,0.0,0.0,6.0,0.0
2021/2022,Naorem Roshan Singh,Bengaluru,21,0.0,0.0,8.0,0.0
2021/2022,Thongkhosiem Haokip,East Bengal,5,0.0,0.0,1.0,0.0
2021/2022,Lalhrezuala Sailung,Odisha,21,0.0,0.0,10.0,0.0
2021/2022,Bradden Inman,Mumbai City,21,0.0,0.0,8.0,0.0
2021/2022,Narayan Das,Chennaiyin,42,0.0,0.0,17.0,0.0
2021/2022,Idrissa Gana Gueye,Paris Saint-Germain,47,0.0,0.0,6.0,0.0
2021/2022,Mohammad Nawaz,Mumbai City,13,0.0,0.0,10.0,0.0
2021/2022,Lalengmawia Ralte,Mumbai City,40,0.0,0.0,6.0,0.0
2021/2022,Ariel Borysiuk,Chennaiyin,31,0.0,0.0,14.0,0.0
2021/2022,Muhammed Nemil Valiyattil,Goa,8,0.0,0.0,3.0,0.0
2021/2022,Bartholomew Owogbalor Ogbeche,Hyderabad,17,0.0,0.0,5.0,0.0
2021/2022,Makan Winkle Chote,Goa,16,0.0,0.0,5.0,0.0
2021/2022,Antonio Perošević,East Bengal,13,0.0,0.0,3.0,0.0
2021/2022,Isaac Vanmalsawma Chhakchhuak,Odisha,19,0.0,0.0,5.0,0.0
2021/2022,Jeakson Singh Thaunaojam,Kerala Blasters,26,0.0,0.0,8.0,0.0
2021/2022,Konsham Chinglensana Singh,Hyderabad,15,0.0,0.0,4.0,0.0
2021/2022,Mirshad Koottappunna,NorthEast United,21,0.0,0.0,16.0,0.0
2021/2022,Ayush Adhikari,Kerala Blasters,22,0.0,0.0,7.0,0.0
2021/2022,Antonio Perošević,East Bengal,17,0.0,0.0,5.0,0.0
2021/2022,Lionel Andrés Messi Cuccittini,Paris Saint-Germain,62,0.0,0.0,15.0,0.0
2021/2022,Pratik Prabhakar Chaudhari,Bengaluru,35,0.0,0.0,13.0,0.0
2021/2022,Sanson Pereira,Goa,37,0.0,0.0,8.0,0.0
2021/2022,Hendry Antonay,Odisha,15,0.0,0.0,7.0,0.0
2021/2022,Alexander Romario Jesuraj,Goa,17,0.0,0.0,5.0,0.0
2021/2022,Rohit Kumar,Bengaluru,20,0.0,0.0,5.0,0.0
2021/2022,Jerry Mawihmingthanga,Odisha,25,0.0,0.0,6.0,0.0
2021/2022,Sourav Das,East Bengal,28,0.0,0.0,6.0,0.0
2021/2022,Hitesh Sharma,Hyderabad,20,0.0,0.0,8.0,0.0
2021/2022,Joni Ensio Kauko,ATK Mohun Bagan,30,0.0,0.0,6.0,0.0
2021/2022,Mohammed Rafique,East Bengal,5,0.0,0.0,3.0,0.0
2021/2022,Lalruatthara Lalruatthara,Odisha,11,0.0,0.0,2.0,0.0
2021/2022,Rohit Danu,Hyderabad,11,0.0,0.0,0.0,
2021/2022,Lionel Andrés Messi Cuccittini,Paris Saint-Germain,55,0.0,0.0,17.0,0.0
2021/2022,Marcos Aoás Corrêa,Paris Saint-Germain,61,0.0,0.0,20.0,0.0
2021/2022,Konsham Chinglensana Singh,Hyderabad,20,0.0,0.0,9.0,0.0
2021/2022,Sourav Das,East Bengal,21,0.0,0.0,1.0,0.0
2021/2022,Suhair Vadakkepeedika,NorthEast United,14,0.0,0.0,6.0,0.0
2021/2022,Laxmikant Kattimani,Hyderabad,13,0.0,0.0,10.0,0.0
2021/2022,Naocha Huidrom Singh,East Bengal,35,0.0,0.0,16.0,0.0
2021/2022,Isaac Vanmalsawma Chhakchhuak,Odisha,36,0.0,0.0,14.0,0.0
2021/2022,Thilo Kehrer,Paris Saint-Germain,24,0.0,0.0,9.0,0.0
2021/2022,David Pereira da Costa,Lens,32,0.0,0.0,9.0,0.0
2021/2022,Laxmikant Kattimani,Hyderabad,18,0.0,0.0,14.0,0.0
2021/2022,Amrinder Singh,ATK Mohun Bagan,12,0.0,0.0,8.0,0.0
2021/2022,Princeton Rebello,Goa,39,0.0,0.0,12.0,0.0
2021/2022,Subhasish Bose,ATK Mohun Bagan,39,0.0,0.0,14.0,0.0
2021/2022,Lionel Andrés Messi Cuccittini,Paris Saint-Germain,68,0.0,0.0,22.0,0.0
2021/2022,Lalengmawia Ralte,Mumbai City,55,0.0,0.0,20.0,0.0
2021/2022,Naorem Mahesh Singh,East Bengal,29,0.0,0.0,12.0,0.0
2021/2022,Kamaljit Singh,Odisha,18,0.0,0.0,13.0,0.0
2021/2022,Vladimir Koman Jr.,Chennaiyin,31,0.0,0.0,11.0,0.0
2021/2022,Raynier Fernandes,Mumbai City,6,0.0,0.0,3.0,0.0
2021/2022,Wahengbam Angousana Luwang,East Bengal,14,0.0,0.0,3.0,0.0
2021/2022,Boris Singh Thangjam,Jamshedpur,15,0.0,0.0,4.0,0.0
2021/2022,Mohammed Rafique,East Bengal,7,0.0,0.0,2.0,0.0
2021/2022,Patrick Flottmann,NorthEast United,25,0.0,0.0,10.0,0.0
2021/2022,Alexandre Monteiro de Lima,Jamshedpur,8,0.0,0.0,1.0,0.0
2021/2022,Carl Gerard McHugh,ATK Mohun Bagan,35,0.0,0.0,14.0,0.0
2021/2022,Francisco Javier Hernández González,Odisha,20,0.0,0.0,4.0,0.0
2021/2022,Iván Garrido González,Goa,35,0.0,0.0,18.0,0.0
2021/2022,Rohit Danu,Hyderabad,10,0.0,0.0,2.0,0.0
2021/2022,Gurpreet Singh Sandhu,Bengaluru,20,0.0,0.0,12.0,0.0
2021/2022,Deshorn Brown,NorthEast United,16,0.0,0.0,3.0,0.0
2021/2022,Ariday Cabrera Suárez,Odisha,12,0.0,0.0,6.0,0.0
2021/2022,Redeem Tlang,Odisha,6,0.0,0.0,1.0,0.0
2021/2022,Liston Colaco,ATK Mohun Bagan,14,0.0,0.0,1.0,0.0
2021/2022,Greg Stewart,Jamshedpur,42,0.0,0.0,20.0,0.0
2021/2022,Arindam Bhattacharja,East Bengal,15,0.0,0.0,8.0,0.0
2021/2022,Adrián Nicolás Luna Retamar,Kerala Blasters,26,0.0,0.0,8.0,0.0
2021/2022,Vladimir Koman Jr.,Chennaiyin,36,0.0,0.0,13.0,0.0
2021/2022,Bradden Inman,Mumbai City,13,0.0,0.0,1.0,0.0
2021/2022,Joel Joseph Chianese,Hyderabad,12,0.0,0.0,4.0,0.0
2021/2022,Arshdeep Singh Saini,Odisha,30,0.0,0.0,16.0,0.0
2021/2022,Neymar da Silva Santos Junior,Paris Saint-Germain,72,0.0,0.0,9.0,0.0
2021/2022,Bartholomew Owogbalor Ogbeche,Hyderabad,13,0.0,0.0,4.0,0.0
2021/2022,Jeakson Singh Thaunaojam,Kerala Blasters,5,0.0,0.0,2.0,0.0
2021/2022,Ui-Jo Hwang,Bordeaux,14,0.0,0.0,1.0,0.0
2021/2022,Mohammad Yasir,Hyderabad,13,0.0,0.0,5.0,0.0
2021/2022,David Joel Williams,ATK Mohun Bagan,6,0.0,0.0,2.0,0.0
2021/2022,Vincy Barretto,Kerala Blasters,18,0.0,0.0,3.0,0.0
2021/2022,Vignesh Dakshinamurthy,Mumbai City,8,0.0,0.0,3.0,0.0
2021/2022,Jerry Mawihmingthanga,Odisha,21,0.0,0.0,1.0,0.0
2021/2022,Lalhmangaihsanga Ralte,Goa,16,0.0,0.0,7.0,0.0
2021/2022,Igor Angulo Albóniga,Mumbai City,12,0.0,0.0,0.0,
2021/2022,Prabhushkan Singh Gill,Kerala Blasters,10,0.0,0.0,6.0,0.0
2021/2022,Thilo Kehrer,Paris Saint-Germain,6,0.0,0.0,1.0,0.0
2021/2022,Juan Antonio González Fernández,Hyderabad,27,0.0,0.0,11.0,0.0
2021/2022,Jitendra Singh,Jamshedpur,9,0.0,0.0,5.0,0.0
2021/2022,Gaurav Bora,Odisha,18,0.0,0.0,7.0,0.0
2021/2022,Rochharzela Rochharzela,NorthEast United,7,0.0,0.0,1.0,0.0
2021/2022,Konsham Chinglensana Singh,Hyderabad,29,0.0,0.0,12.0,0.0
2021/2022,Prabir Das,ATK Mohun Bagan,23,0.0,0.0,6.0,0.0
2021/2022,Daniel Chima Chukwu,East Bengal,6,0.0,0.0,1.0,0.0
2021/2022,Hernán Daniel Santana Trujillo,NorthEast United,45,0.0,0.0,11.0,0.0
2021/2022,Naorem Roshan Singh,Bengaluru,41,0.0,0.0,10.0,0.0
2021/2022,Enes Sipović,Kerala Blasters,10,0.0,0.0,4.0,0.0
2021/2022,Souvik Chakrabarti,Hyderabad,38,0.0,0.0,4.0,0.0
2021/2022,Nikhil Poojary,Hyderabad,10,0.0,0.0,5.0,0.0
2021/2022,Joel Joseph Chianese,Hyderabad,7,0.0,0.0,1.0,0.0
2021/2022,Soraisham Sandeep Singh,Kerala Blasters,5,0.0,0.0,3.0,0.0
2021/2022,Leon Augustine Asokan,Bengaluru,11,0.0,0.0,2.0,0.0
2021/2022,Gaurav Bora,Odisha,12,0.0,0.0,6.0,0.0
2021/2022,Seminlen Doungel,Jamshedpur,9,0.0,0.0,3.0,0.0
2021/2022,Álvaro Vázquez García,Kerala Blasters,7,0.0,0.0,2.0,0.0
2021/2022,Hernán Daniel Santana Trujillo,NorthEast United,42,0.0,0.0,17.0,0.0
2021/2022,Mohammad Nawaz,Mumbai City,18,0.0,0.0,15.0,0.0
2021/2022,Devendra Dhaku Murgaokar,Goa,6,0.0,0.0,0.0,
2021/2022,Sergio Ramos García,Paris Saint-Germain,14,0.0,0.0,6.0,0.0
2021/2022,Tomislav Mrčela,East Bengal,22,0.0,0.0,11.0,0.0
2021/2022,Daniel Chima Chukwu,East Bengal,6,0.0,0.0,0.0,
2021/2022,Chencho Gyeltshen,Kerala Blasters,10,0.0,0.0,3.0,0.0
2021/2022,Jonathas Cristian de Jesus,Odisha,20,0.0,0.0,2.0,0.0
2021/2022,Harmanjot Singh Khabra,Kerala Blasters,19,0.0,0.0,8.0,0.0
2021/2022,Harmanjot Singh Khabra,Kerala Blasters,48,0.0,0.0,10.0,0.0
2021/2022,Joni Ensio Kauko,ATK Mohun Bagan,10,0.0,0.0,2.0,0.0
2021/2022,Fabien Lemoine,Lorient,14,0.0,0.0,3.0,0.0
2021/2022,Nuno Mendes,Paris Saint-Germain,57,0.0,0.0,7.0,0.0
2021/2022,Joel Joseph Chianese,Hyderabad,6,0.0,0.0,0.0,
2021/2022,Isak Vanlalruatfela,Odisha,6,0.0,0.0,2.0,0.0
2021/2022,Lucas Tolentino Coelho de Lima,Lyon,42,0.0,0.0,5.0,0.0
2021/2022,Achraf Hakimi Mouh,Paris Saint-Germain,51,0.0,0.0,6.0,0.0
2021/2022,Alban Lafont,Nantes,8,0.0,0.0,7.0,0.0
2021/2022,Héctor Rodas Ramírez,Odisha,50,0.0,0.0,19.0,0.0
2021/2022,Igor Angulo Albóniga,Mumbai City,15,0.0,0.0,1.0,0.0
2021/2022,Jonathas Cristian de Jesus,Odisha,13,0.0,0.0,2.0,0.0
2021/2022,Antonio Perošević,East Bengal,9,0.0,0.0,3.0,0.0
2021/2022,Subhasish Roy Chowdhury,NorthEast United,8,0.0,0.0,7.0,0.0
2021/2022,Slavko Damjanović,Chennaiyin,7,0.0,0.0,2.0,0.0
2021/2022,Ajith Kumar,Bengaluru,13,0.0,0.0,6.0,0.0
2021/2022,Denis Bouanga,Saint-Étienne,11,0.0,0.0,1.0,0.0
2021/2022,Javier Siverio Toro,Hyderabad,6,0.0,0.0,1.0,0.0
2021/2022,Wesley Saïd,Lens,5,0.0,0.0,2.0,0.0
2021/2022,Juan Antonio González Fernández,Hyderabad,32,0.0,0.0,15.0,0.0
2021/2022,Sergio Ramos García,Paris Saint-Germain,5,0.0,0.0,3.0,0.0
2021/2022,Souvik Chakrabarti,Hyderabad,5,0.0,0.0,2.0,0.0
2021/2022,Thongkhosiem Haokip,East Bengal,5,0.0,0.0,1.0,0.0
2021/2022,Peter Hartley,Jamshedpur,31,0.0,0.0,15.0,0.0
2021/2022,Udanta Kumam Singh,Bengaluru,8,0.0,0.0,1.0,0.0
2021/2022,Jeakson Singh Thaunaojam,Kerala Blasters,55,0.0,0.0,18.0,0.0
2021/2022,Boubacar Kamara,Marseille,93,0.0,0.0,12.0,0.0
2021/2022,Roy Krishna,ATK Mohun Bagan,6,0.0,0.0,2.0,0.0
2021/2022,Daniel Lalhlimpuia,Odisha,7,0.0,0.0,3.0,0.0
2021/2022,Eli Sabia Filho,Jamshedpur,5,0.0,0.0,4.0,0.0
