season_name,match_id,team,player,tackles,interceptions,pressures,blocks,clearances,ball_recoveries,fouls_committed,duels_won,total_duels,defensive_third_actions,middle_third_actions,attacking_third_actions,high_turnovers,total_defensive_actions,duel_win_pct,pressure_pct,tackle_interception_pct,high_turnover_pct,attacking_third_pct,defensive_profile
2021/2022,3802665,Paris Saint-Germain,Marco Verratti,0.0,1.0,20.0,2.0,0.0,3.0,0.0,1.0,5.0,11.0,13.0,7.0,0.0,23.0,20.0,86.96,4.35,0.0,22.58,Balanced Defender
2021/2022,3827337,Jamshedpur,Jitendra Singh,0.0,1.0,19.0,3.0,2.0,5.0,1.0,2.0,6.0,6.0,28.0,3.0,1.0,23.0,33.33,82.61,4.35,4.35,8.11,Balanced Defender
2021/2022,3817850,East Bengal,Hira Mondal,0.0,4.0,13.0,6.0,7.0,11.0,0.0,0.0,4.0,31.0,9.0,5.0,3.0,23.0,0.0,56.52,17.39,13.04,11.11,Protector
2021/2022,3817891,Bengaluru,Danish Farooq Bhat,0.0,0.0,19.0,4.0,1.0,4.0,3.0,0.0,2.0,5.0,21.0,7.0,1.0,23.0,0.0,82.61,0.0,4.35,21.21,Balanced Defender
2021/2022,3817902,East Bengal,Francisco José Sota Bernard,0.0,1.0,21.0,1.0,0.0,4.0,0.0,0.0,5.0,7.0,20.0,5.0,3.0,23.0,0.0,91.3,4.35,13.04,15.62,Balanced Defender
2021/2022,3813273,Odisha,Jerry Mawihmingthanga,0.0,1.0,22.0,0.0,1.0,3.0,0.0,0.0,2.0,10.0,15.0,4.0,1.0,23.0,0.0,95.65,4.35,4.35,13.79,Balanced Defender
2022,3857272,United States,Sergino Dest,0.0,0.0,19.0,4.0,4.0,3.0,3.0,0.0,1.0,14.0,16.0,4.0,1.0,23.0,0.0,82.61,0.0,4.35,11.76,Balanced Defender
2021/2022,3813296,NorthEast United,Khassa Camara,0.0,4.0,16.0,3.0,1.0,8.0,1.0,1.0,1.0,11.0,13.0,10.0,7.0,23.0,100.0,69.57,17.39,30.43,29.41,Aggressive Presser
2021/2022,3817888,East Bengal,Darren Sidoel,0.0,3.0,20.0,0.0,0.0,3.0,1.0,0.0,1.0,9.0,15.0,4.0,3.0,23.0,0.0,86.96,13.04,13.04,14.29,Balanced Defender
2021/2022,3817894,Goa,Alberto Noguera Ripoll,0.0,1.0,20.0,2.0,1.0,3.0,6.0,0.0,1.0,11.0,14.0,9.0,1.0,23.0,0.0,86.96,4.35,4.35,26.47,Balanced Defender
2021/2022,3817860,Odisha,Jerry Mawihmingthanga,0.0,0.0,22.0,1.0,1.0,4.0,0.0,0.0,4.0,9.0,14.0,9.0,3.0,23.0,0.0,95.65,0.0,13.04,28.12,Balanced Defender
2021/2022,3817899,Odisha,Nikhil Raj Murugesh Kumar,0.0,1.0,18.0,4.0,1.0,1.0,2.0,0.0,1.0,13.0,14.0,1.0,0.0,23.0,0.0,78.26,4.35,0.0,3.57,Balanced Defender
2021/2022,3817852,Chennaiyin,Anirudh Thapa,0.0,4.0,17.0,2.0,0.0,8.0,2.0,1.0,4.0,15.0,14.0,8.0,2.0,23.0,25.0,73.91,17.39,8.7,21.62,Balanced Defender
2021/2022,3813270,Mumbai City,Lalengmawia Ralte,0.0,2.0,15.0,6.0,0.0,1.0,1.0,0.0,3.0,9.0,17.0,2.0,0.0,23.0,0.0,65.22,8.7,0.0,7.14,Balanced Defender
2021/2022,3813308,Odisha,Jerry Mawihmingthanga,0.0,0.0,22.0,1.0,0.0,8.0,2.0,0.0,2.0,4.0,13.0,18.0,3.0,23.0,0.0,95.65,0.0,13.04,51.43,Balanced Defender
2021/2022,3802802,Paris Saint-Germain,Thilo Kehrer,0.0,3.0,19.0,1.0,0.0,2.0,1.0,1.0,2.0,7.0,12.0,9.0,2.0,23.0,50.0,82.61,13.04,8.7,32.14,Balanced Defender
2022,3857284,Japan,Ao Tanaka,0.0,0.0,18.0,5.0,1.0,0.0,0.0,0.0,3.0,13.0,12.0,2.0,0.0,23.0,0.0,78.26,0.0,0.0,7.41,Balanced Defender
2021/2022,3813301,NorthEast United,Rochharzela Rochharzela,0.0,1.0,21.0,1.0,0.0,4.0,1.0,0.0,8.0,4.0,26.0,6.0,1.0,23.0,0.0,91.3,4.35,4.35,16.67,Balanced Defender
2021/2022,3813271,Kerala Blasters,Adrián Nicolás Luna Retamar,0.0,4.0,15.0,4.0,0.0,5.0,1.0,1.0,4.0,5.0,25.0,3.0,1.0,23.0,25.0,65.22,17.39,4.35,9.09,Balanced Defender
2021/2022,3802930,Paris Saint-Germain,Ángel Fabián Di María Hernández,0.0,1.0,21.0,1.0,0.0,4.0,2.0,0.0,4.0,10.0,11.0,12.0,1.0,23.0,0.0,91.3,4.35,4.35,36.36,Balanced Defender
2021/2022,3802685,Lens,David Pereira da Costa,0.0,1.0,18.0,4.0,0.0,2.0,1.0,0.0,2.0,4.0,10.0,14.0,2.0,23.0,0.0,78.26,4.35,8.7,50.0,Balanced Defender
2021/2022,3817883,Bengaluru,Danish Farooq Bhat,0.0,0.0,23.0,0.0,2.0,5.0,2.0,1.0,5.0,7.0,21.0,9.0,1.0,23.0,20.0,100.0,0.0,4.35,24.32,Balanced Defender
2021/2022,3817884,ATK Mohun Bagan,Liston Colaco,0.0,0.0,22.0,1.0,1.0,4.0,0.0,1.0,2.0,7.0,16.0,7.0,2.0,23.0,50.0,95.65,0.0,8.7,23.33,Balanced Defender
2022,3857298,Ghana,Mohammed Kudus,0.0,0.0,20.0,3.0,0.0,6.0,1.0,1.0,4.0,11.0,15.0,8.0,3.0,23.0,25.0,86.96,0.0,13.04,23.53,Balanced Defender
2021/2022,3813274,Bengaluru,Jayesh Dilip Rane,0.0,1.0,20.0,2.0,1.0,3.0,2.0,0.0,1.0,2.0,14.0,14.0,2.0,23.0,0.0,86.96,4.35,8.7,46.67,Balanced Defender
2021/2022,3813300,Kerala Blasters,Jeakson Singh Thaunaojam,0.0,3.0,16.0,4.0,3.0,6.0,3.0,0.0,2.0,15.0,22.0,0.0,1.0,23.0,0.0,69.57,13.04,4.35,0.0,Balanced Defender
2021/2022,3813272,Hyderabad,Akash Mishra,0.0,1.0,19.0,3.0,3.0,4.0,0.0,1.0,5.0,19.0,9.0,7.0,3.0,23.0,20.0,82.61,4.35,13.04,20.0,Balanced Defender
2022,3869420,Brazil,Éder Gabriel Militão,0.0,1.0,19.0,3.0,1.0,8.0,2.0,2.0,5.0,13.0,16.0,10.0,3.0,23.0,40.0,82.61,4.35,13.04,25.64,Balanced Defender
2022,3869152,France,Antoine Griezmann,0.0,3.0,17.0,3.0,1.0,7.0,0.0,0.0,0.0,9.0,14.0,8.0,5.0,23.0,,73.91,13.04,21.74,25.81,Balanced Defender
2021/2022,3817893,East Bengal,Naocha Huidrom Singh,0.0,3.0,18.0,2.0,0.0,7.0,0.0,1.0,4.0,19.0,11.0,4.0,1.0,23.0,25.0,78.26,13.04,4.35,11.76,Balanced Defender
2022,3869321,Netherlands,Jurriën David Norman Timber,0.0,4.0,18.0,1.0,6.0,5.0,5.0,1.0,4.0,17.0,26.0,0.0,2.0,23.0,25.0,78.26,17.39,8.7,0.0,Balanced Defender
2021/2022,3817854,ATK Mohun Bagan,Carl Gerard McHugh,0.0,4.0,18.0,1.0,2.0,8.0,4.0,0.0,1.0,11.0,21.0,6.0,5.0,23.0,0.0,78.26,17.39,21.74,15.79,Balanced Defender
2022,3857277,Morocco,Azzedine Ounahi,0.0,2.0,21.0,0.0,0.0,4.0,0.0,0.0,4.0,9.0,16.0,6.0,2.0,23.0,0.0,91.3,8.7,8.7,19.35,Balanced Defender
2021/2022,3813275,Jamshedpur,Boris Singh Thangjam,0.0,1.0,22.0,0.0,3.0,1.0,1.0,2.0,8.0,8.0,15.0,13.0,1.0,23.0,25.0,95.65,4.35,4.35,36.11,Balanced Defender
2021/2022,3813269,Odisha,Vinit Rai Chamling,0.0,1.0,19.0,3.0,1.0,7.0,3.0,3.0,8.0,21.0,19.0,2.0,2.0,23.0,37.5,82.61,4.35,8.7,4.76,Balanced Defender
2021/2022,3817881,Kerala Blasters,Sahal Abdul Samad,0.0,3.0,17.0,3.0,1.0,5.0,1.0,1.0,4.0,11.0,15.0,8.0,2.0,23.0,25.0,73.91,13.04,8.7,23.53,Balanced Defender
2022,3857266,France,Antoine Griezmann,0.0,3.0,18.0,2.0,0.0,4.0,0.0,1.0,4.0,12.0,14.0,5.0,3.0,23.0,25.0,78.26,13.04,13.04,16.13,Balanced Defender
2021/2022,3802699,Paris Saint-Germain,Idrissa Gana Gueye,0.0,2.0,19.0,2.0,0.0,5.0,1.0,1.0,1.0,9.0,16.0,5.0,1.0,23.0,100.0,82.61,8.7,4.35,16.67,Dominant Duelist
2022,3857282,Wales,Aaron Ramsey,0.0,0.0,23.0,0.0,3.0,6.0,0.0,0.0,3.0,13.0,18.0,4.0,0.0,23.0,0.0,100.0,0.0,0.0,11.43,Balanced Defender
2021/2022,3817897,Hyderabad,Joel Joseph Chianese,0.0,1.0,21.0,1.0,1.0,5.0,3.0,1.0,2.0,4.0,12.0,18.0,4.0,23.0,50.0,91.3,4.35,17.39,52.94,Balanced Defender
2022,3857273,Iran,Saeid Ezatolahi Afagh,0.0,0.0,18.0,5.0,1.0,3.0,1.0,0.0,6.0,15.0,14.0,5.0,1.0,23.0,0.0,78.26,0.0,4.35,14.71,Balanced Defender
2022,3857274,Ecuador,Pervis Josué Estupiñán Tenorio,0.0,3.0,15.0,5.0,0.0,6.0,2.0,1.0,4.0,13.0,13.0,9.0,4.0,23.0,25.0,65.22,13.04,17.39,25.71,Balanced Defender
2022,3869118,Senegal,Ismaïla Sarr,0.0,0.0,22.0,1.0,0.0,3.0,0.0,0.0,4.0,3.0,13.0,14.0,3.0,23.0,0.0,95.65,0.0,13.04,46.67,Balanced Defender
2021/2022,3802643,Paris Saint-Germain,Neymar da Silva Santos Junior,0.0,3.0,19.0,1.0,0.0,3.0,1.0,0.0,2.0,8.0,12.0,9.0,3.0,23.0,0.0,82.61,13.04,13.04,31.03,Balanced Defender
2021/2022,3813307,Bengaluru,Danish Farooq Bhat,0.0,1.0,21.0,1.0,0.0,4.0,5.0,0.0,4.0,12.0,18.0,6.0,0.0,23.0,0.0,91.3,4.35,0.0,16.67,Balanced Defender
2021/2022,3817876,Chennaiyin,Anirudh Thapa,0.0,2.0,19.0,2.0,1.0,8.0,1.0,0.0,2.0,14.0,16.0,5.0,3.0,23.0,0.0,82.61,8.7,13.04,14.29,Balanced Defender
2022,3869321,Netherlands,Wout Weghorst,0.0,0.0,21.0,2.0,1.0,1.0,3.0,0.0,1.0,9.0,18.0,2.0,0.0,23.0,0.0,91.3,0.0,0.0,6.9,Balanced Defender
2021/2022,3813295,Odisha,Isaac Vanmalsawma Chhakchhuak,0.0,0.0,18.0,5.0,0.0,4.0,0.0,0.0,4.0,12.0,15.0,4.0,2.0,23.0,0.0,78.26,0.0,8.7,12.9,Balanced Defender
2021/2022,3813265,East Bengal,Adil Khan,0.0,2.0,18.0,3.0,13.0,3.0,1.0,1.0,4.0,36.0,8.0,0.0,0.0,23.0,25.0,78.26,8.7,0.0,0.0,Protector
2021/2022,3813296,Kerala Blasters,Vincy Barretto,0.0,1.0,20.0,2.0,0.0,6.0,1.0,0.0,2.0,7.0,17.0,8.0,1.0,23.0,0.0,86.96,4.35,4.35,25.0,Balanced Defender
2022,3857259,Serbia,Sergej Milinković-Savić,0.0,2.0,15.0,6.0,1.0,10.0,0.0,1.0,2.0,9.0,17.0,10.0,5.0,23.0,50.0,65.22,8.7,21.74,27.78,Balanced Defender
2021/2022,3813268,Jamshedpur,Pronay Halder,0.0,1.0,19.0,3.0,2.0,2.0,2.0,0.0,3.0,9.0,23.0,0.0,0.0,23.0,0.0,82.61,4.35,0.0,0.0,Balanced Defender
2021/2022,3817866,Kerala Blasters,Lalthathanga Khawlhring,0.0,1.0,21.0,1.0,1.0,3.0,1.0,0.0,2.0,13.0,15.0,2.0,0.0,23.0,0.0,91.3,4.35,0.0,6.67,Balanced Defender
2021/2022,3817887,Hyderabad,Khassa Camara,0.0,2.0,19.0,2.0,0.0,5.0,0.0,0.0,3.0,2.0,23.0,6.0,4.0,23.0,0.0,82.61,8.7,17.39,19.35,Balanced Defender
2021/2022,3813317,East Bengal,Hira Mondal,0.0,8.0,14.0,1.0,2.0,3.0,2.0,0.0,3.0,18.0,12.0,3.0,1.0,23.0,0.0,60.87,34.78,4.35,9.09,Balanced Defender
2021/2022,3817867,NorthEast United,Suhair Vadakkepeedika,0.0,1.0,21.0,1.0,1.0,2.0,1.0,2.0,4.0,14.0,12.0,5.0,1.0,23.0,50.0,91.3,4.35,4.35,16.13,Balanced Defender
2021/2022,3813290,Hyderabad,Rohit Danu,0.0,0.0,21.0,2.0,0.0,4.0,3.0,0.0,3.0,11.0,10.0,12.0,2.0,23.0,0.0,91.3,0.0,8.7,36.36,Balanced Defender
2021/2022,3813309,Hyderabad,Akash Mishra,0.0,1.0,19.0,3.0,2.0,3.0,3.0,0.0,3.0,15.0,14.0,5.0,3.0,23.0,0.0,82.61,4.35,13.04,14.71,Balanced Defender
2022,3869354,England,Bukayo Saka,0.0,1.0,21.0,1.0,1.0,3.0,3.0,0.0,3.0,9.0,11.0,13.0,4.0,23.0,0.0,91.3,4.35,17.39,39.39,Balanced Defender
2021/2022,3813270,Goa,Alberto Noguera Ripoll,0.0,1.0,19.0,3.0,0.0,6.0,1.0,1.0,2.0,6.0,16.0,10.0,3.0,23.0,50.0,82.61,4.35,13.04,31.25,Balanced Defender
2021/2022,3817901,Jamshedpur,Daniel Chima Chukwu,0.0,2.0,19.0,2.0,0.0,4.0,1.0,0.0,9.0,1.0,15.0,21.0,4.0,23.0,0.0,82.61,8.7,17.39,56.76,Balanced Defender
2021/2022,3817857,Jamshedpur,Daniel Chima Chukwu,0.0,1.0,19.0,3.0,0.0,2.0,1.0,0.0,5.0,0.0,10.0,21.0,1.0,23.0,0.0,82.61,4.35,4.35,67.74,Balanced Defender
2021/2022,3813284,Mumbai City,Ahmed Jahouh,0.0,1.0,21.0,1.0,6.0,10.0,2.0,1.0,5.0,21.0,22.0,3.0,2.0,23.0,20.0,91.3,4.35,8.7,6.52,Balanced Defender
2021/2022,3802837,Paris Saint-Germain,Achraf Hakimi Mouh,0.0,1.0,19.0,3.0,2.0,1.0,0.0,3.0,8.0,15.0,13.0,6.0,0.0,23.0,37.5,82.61,4.35,0.0,17.65,Balanced Defender
2022,3857275,Tunisia,Ellyes Joris Skhiri,0.0,3.0,18.0,2.0,1.0,5.0,3.0,2.0,6.0,10.0,26.0,2.0,0.0,23.0,33.33,78.26,13.04,0.0,5.26,Balanced Defender
2021/2022,3817848,ATK Mohun Bagan,Liston Colaco,0.0,1.0,17.0,5.0,0.0,8.0,0.0,0.0,1.0,9.0,16.0,7.0,3.0,23.0,0.0,73.91,4.35,13.04,21.88,Balanced Defender
2021/2022,3802802,Stade de Reims,Andreaw Gravillon,0.0,2.0,14.0,7.0,4.0,3.0,0.0,0.0,3.0,23.0,10.0,0.0,0.0,23.0,0.0,60.87,8.7,0.0,0.0,Protector
2021/2022,3813297,NorthEast United,Khassa Camara,0.0,4.0,14.0,5.0,0.0,8.0,1.0,0.0,0.0,5.0,24.0,3.0,3.0,23.0,,60.87,17.39,13.04,9.38,Balanced Defender
2021/2022,3802752,Paris Saint-Germain,Ángel Fabián Di María Hernández,0.0,0.0,21.0,2.0,0.0,3.0,2.0,2.0,4.0,4.0,11.0,17.0,2.0,23.0,50.0,91.3,0.0,8.7,53.12,Balanced Defender
2021/2022,3802907,Paris Saint-Germain,Kylian Mbappé Lottin,0.0,2.0,20.0,1.0,0.0,7.0,2.0,0.0,0.0,1.0,10.0,21.0,4.0,23.0,,86.96,8.7,17.39,65.62,Balanced Defender
2021/2022,3817877,NorthEast United,Provat Lakra,0.0,1.0,19.0,3.0,5.0,8.0,2.0,2.0,5.0,26.0,16.0,1.0,1.0,23.0,40.0,82.61,4.35,4.35,2.33,Balanced Defender
2021/2022,3813279,Chennaiyin,Anirudh Thapa,0.0,5.0,15.0,3.0,3.0,5.0,4.0,0.0,2.0,19.0,13.0,5.0,2.0,23.0,0.0,65.22,21.74,8.7,13.51,Balanced Defender
2022,3869321,Netherlands,Daley Blind,0.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,17.0,4.0,0.0,23.0,50.0,91.3,8.7,0.0,16.0,Balanced Defender
2022,3869219,Japan,Junya Ito,0.0,4.0,14.0,5.0,1.0,4.0,0.0,0.0,3.0,15.0,12.0,4.0,0.0,23.0,0.0,60.87,17.39,0.0,12.9,Balanced Defender
2022,3869253,South Korea,Jae-Sung Lee,0.0,1.0,21.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,7.0,13.0,0.0,23.0,0.0,91.3,4.35,0.0,46.43,Balanced Defender
2021/2022,3817858,Chennaiyin,Vladimir Koman Jr.,0.0,0.0,20.0,3.0,1.0,7.0,1.0,1.0,1.0,9.0,17.0,7.0,1.0,23.0,100.0,86.96,0.0,4.35,21.21,Dominant Duelist
2021/2022,3803000,Clermont Foot,Akim Zedadka,0.0,1.0,21.0,1.0,0.0,3.0,1.0,0.0,3.0,18.0,10.0,2.0,1.0,23.0,0.0,91.3,4.35,4.35,6.67,Balanced Defender
2022,3857280,Cameroon,Nicolas Moumi Ngamaleu,0.0,1.0,21.0,1.0,0.0,5.0,2.0,0.0,4.0,10.0,13.0,11.0,2.0,23.0,0.0,91.3,4.35,8.7,32.35,Balanced Defender
2022,3857290,Cameroon,André-Frank Zambo Anguissa,0.0,3.0,20.0,0.0,1.0,2.0,2.0,0.0,3.0,10.0,17.0,4.0,2.0,23.0,0.0,86.96,13.04,8.7,12.9,Balanced Defender
2021/2022,3817853,Goa,Alberto Noguera Ripoll,0.0,1.0,21.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,17.0,11.0,2.0,23.0,0.0,91.3,4.35,8.7,39.29,Balanced Defender
2022,3857284,Germany,David Raum,0.0,1.0,16.0,6.0,2.0,3.0,1.0,0.0,5.0,9.0,13.0,12.0,3.0,23.0,0.0,69.57,4.35,13.04,35.29,Balanced Defender
2021/2022,3813314,Kerala Blasters,Jeakson Singh Thaunaojam,0.0,2.0,19.0,2.0,2.0,9.0,0.0,0.0,5.0,4.0,31.0,4.0,2.0,23.0,0.0,82.61,8.7,8.7,10.26,Balanced Defender
2021/2022,3817895,Chennaiyin,Germanpreet Singh,0.0,1.0,21.0,1.0,0.0,1.0,3.0,0.0,1.0,5.0,21.0,2.0,0.0,23.0,0.0,91.3,4.35,0.0,7.14,Balanced Defender
2022,3857297,Saudi Arabia,Abdulelah Saad Hameed Al-Malki,0.0,0.0,19.0,4.0,1.0,5.0,3.0,0.0,2.0,15.0,7.0,12.0,3.0,23.0,0.0,82.61,0.0,13.04,35.29,Balanced Defender
2021/2022,3813310,East Bengal,Lalrinliana Hnamte,0.0,3.0,19.0,1.0,0.0,2.0,2.0,0.0,5.0,10.0,17.0,5.0,3.0,23.0,0.0,82.61,13.04,13.04,15.62,Balanced Defender
2021/2022,3817889,Chennaiyin,Vladimir Koman Jr.,0.0,0.0,21.0,2.0,1.0,7.0,1.0,0.0,0.0,8.0,17.0,7.0,1.0,23.0,,91.3,0.0,4.35,21.88,Balanced Defender
2021/2022,3827336,ATK Mohun Bagan,Joni Ensio Kauko,0.0,3.0,18.0,2.0,0.0,8.0,2.0,0.0,0.0,3.0,15.0,15.0,7.0,23.0,,78.26,13.04,30.43,45.45,Aggressive Presser
2021/2022,3817872,Bengaluru,Naorem Roshan Singh,0.0,6.0,14.0,2.0,3.0,6.0,2.0,1.0,3.0,13.0,18.0,5.0,1.0,22.0,33.33,63.64,27.27,4.55,13.89,Balanced Defender
2021/2022,3817899,Jamshedpur,Seminlen Doungel,0.0,1.0,19.0,2.0,0.0,5.0,2.0,3.0,11.0,6.0,12.0,22.0,5.0,22.0,27.27,86.36,4.55,22.73,55.0,Balanced Defender
2022,3869354,France,Ousmane Dembélé,0.0,1.0,21.0,0.0,0.0,2.0,3.0,0.0,2.0,10.0,13.0,6.0,2.0,22.0,0.0,95.45,4.55,9.09,20.69,Balanced Defender
2022,3869519,Argentina,Leandro Daniel Paredes,0.0,1.0,17.0,4.0,2.0,4.0,1.0,1.0,4.0,17.0,15.0,1.0,1.0,22.0,25.0,77.27,4.55,4.55,3.03,Balanced Defender
2022,3857283,Belgium,Thorgan Hazard,0.0,0.0,21.0,1.0,0.0,3.0,2.0,1.0,4.0,14.0,8.0,9.0,2.0,22.0,25.0,95.45,0.0,9.09,29.03,Balanced Defender
2021/2022,3817891,Bengaluru,Naorem Roshan Singh,0.0,2.0,17.0,3.0,1.0,11.0,2.0,0.0,7.0,21.0,17.0,5.0,2.0,22.0,0.0,77.27,9.09,9.09,11.63,Balanced Defender
2022,3869253,Brazil,Richarlison de Andrade,0.0,1.0,19.0,2.0,3.0,6.0,3.0,0.0,7.0,7.0,13.0,21.0,5.0,22.0,0.0,86.36,4.55,22.73,51.22,Balanced Defender
2021/2022,3813267,Goa,Glan Martins,0.0,3.0,16.0,3.0,4.0,4.0,3.0,0.0,2.0,9.0,18.0,8.0,4.0,22.0,0.0,72.73,13.64,18.18,22.86,Balanced Defender
2022,3857277,Croatia,Luka Modrić,0.0,4.0,17.0,1.0,1.0,8.0,5.0,0.0,0.0,10.0,15.0,11.0,3.0,22.0,,77.27,18.18,13.64,30.56,Balanced Defender
2022,3857265,Poland,Jakub Kamiński,0.0,0.0,18.0,4.0,1.0,4.0,3.0,1.0,3.0,16.0,7.0,10.0,2.0,22.0,33.33,81.82,0.0,9.09,30.3,Balanced Defender
2021/2022,3813272,Hyderabad,Bartholomew Owogbalor Ogbeche,0.0,0.0,22.0,0.0,4.0,6.0,4.0,0.0,9.0,10.0,19.0,16.0,1.0,22.0,0.0,100.0,0.0,4.55,35.56,Balanced Defender
2021/2022,3817892,Odisha,Sebastian Thangmuansang,0.0,0.0,21.0,1.0,3.0,4.0,0.0,3.0,4.0,24.0,6.0,3.0,0.0,22.0,75.0,95.45,0.0,0.0,9.09,Dominant Duelist
2021/2022,3802930,Troyes,Giulian Biancone,0.0,4.0,17.0,1.0,3.0,2.0,3.0,4.0,8.0,23.0,15.0,0.0,0.0,22.0,50.0,77.27,18.18,0.0,0.0,Balanced Defender
2022,3857296,Croatia,Josip Juranović,0.0,2.0,13.0,7.0,1.0,7.0,0.0,0.0,1.0,20.0,6.0,5.0,3.0,22.0,0.0,59.09,9.09,13.64,16.13,Balanced Defender
2021/2022,3817901,Jamshedpur,Greg Stewart,0.0,3.0,17.0,2.0,1.0,1.0,2.0,1.0,6.0,7.0,12.0,13.0,1.0,22.0,16.67,77.27,13.64,4.55,40.62,Balanced Defender
2021/2022,3802904,Bordeaux,Stian Rode Gregersen,0.0,0.0,22.0,0.0,0.0,3.0,2.0,2.0,4.0,18.0,10.0,3.0,0.0,22.0,50.0,100.0,0.0,0.0,9.68,Balanced Defender
2021/2022,3817857,Hyderabad,Akash Mishra,0.0,2.0,17.0,3.0,5.0,5.0,2.0,0.0,4.0,27.0,8.0,3.0,1.0,22.0,0.0,77.27,9.09,4.55,7.89,Balanced Defender
2021/2022,3813302,Jamshedpur,Greg Stewart,0.0,1.0,19.0,2.0,1.0,6.0,1.0,1.0,4.0,5.0,19.0,10.0,4.0,22.0,25.0,86.36,4.55,18.18,29.41,Balanced Defender
2021/2022,3813276,NorthEast United,Rochharzela Rochharzela,0.0,0.0,18.0,4.0,0.0,4.0,2.0,1.0,5.0,2.0,20.0,11.0,2.0,22.0,20.0,81.82,0.0,9.09,33.33,Balanced Defender
2021/2022,3827338,ATK Mohun Bagan,Subhasish Bose,0.0,3.0,15.0,4.0,5.0,5.0,3.0,0.0,1.0,18.0,13.0,5.0,1.0,22.0,0.0,68.18,13.64,4.55,13.89,Protector
2021/2022,3817889,ATK Mohun Bagan,Carl Gerard McHugh,0.0,2.0,18.0,2.0,2.0,3.0,0.0,0.0,3.0,8.0,17.0,5.0,3.0,22.0,0.0,81.82,9.09,13.64,16.67,Balanced Defender
2022,3869219,Japan,Wataru Endo,0.0,2.0,18.0,2.0,4.0,13.0,1.0,0.0,4.0,21.0,14.0,9.0,7.0,22.0,0.0,81.82,9.09,31.82,20.45,Aggressive Presser
2021/2022,3813275,Kerala Blasters,Jessel Carneiro,0.0,2.0,17.0,3.0,2.0,2.0,1.0,0.0,3.0,20.0,9.0,1.0,0.0,22.0,0.0,77.27,9.09,0.0,3.33,Balanced Defender
2021/2022,3817862,Odisha,Lalruatthara Lalruatthara,0.0,1.0,19.0,2.0,3.0,4.0,5.0,0.0,2.0,21.0,8.0,7.0,0.0,22.0,0.0,86.36,4.55,0.0,19.44,Balanced Defender
2021/2022,3817861,Kerala Blasters,Lalthathanga Khawlhring,0.0,2.0,18.0,2.0,0.0,3.0,4.0,0.0,4.0,12.0,15.0,6.0,3.0,22.0,0.0,81.82,9.09,13.64,18.18,Balanced Defender
2021/2022,3817879,Hyderabad,Asish Rai,0.0,3.0,17.0,2.0,4.0,9.0,0.0,4.0,7.0,26.0,11.0,5.0,5.0,22.0,57.14,77.27,13.64,22.73,11.9,Balanced Defender
2021/2022,3813265,East Bengal,Thongkhosiem Haokip,0.0,0.0,18.0,4.0,1.0,8.0,2.0,0.0,8.0,11.0,14.0,16.0,3.0,22.0,0.0,81.82,0.0,13.64,39.02,Balanced Defender
2021/2022,3817876,Chennaiyin,Vladimir Koman Jr.,0.0,0.0,20.0,2.0,0.0,5.0,1.0,1.0,2.0,7.0,16.0,7.0,2.0,22.0,50.0,90.91,0.0,9.09,23.33,Balanced Defender
2021/2022,3817884,ATK Mohun Bagan,Lenny Rodrigues,0.0,0.0,20.0,2.0,3.0,2.0,2.0,0.0,0.0,13.0,10.0,6.0,1.0,22.0,,90.91,0.0,4.55,20.69,Balanced Defender
2022,3857295,Japan,Ritsu Doan,0.0,1.0,18.0,3.0,0.0,3.0,2.0,1.0,5.0,3.0,15.0,14.0,4.0,22.0,20.0,81.82,4.55,18.18,43.75,Balanced Defender
2021/2022,3817867,Mumbai City,Vignesh Dakshinamurthy,0.0,5.0,15.0,2.0,2.0,3.0,0.0,0.0,1.0,14.0,12.0,2.0,0.0,22.0,0.0,68.18,22.73,0.0,7.14,Balanced Defender
2021/2022,3802907,Lille,Jonathan David,0.0,1.0,21.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,10.0,13.0,1.0,22.0,0.0,95.45,4.55,4.55,52.0,Balanced Defender
2021/2022,3813271,Goa,Muhammed Nemil Valiyattil,0.0,1.0,19.0,2.0,2.0,5.0,1.0,0.0,2.0,3.0,21.0,8.0,1.0,22.0,0.0,86.36,4.55,4.55,25.0,Balanced Defender
2022,3869219,Japan,Hidemasa Morita,0.0,0.0,17.0,5.0,4.0,10.0,2.0,0.0,4.0,19.0,15.0,8.0,6.0,22.0,0.0,77.27,0.0,27.27,19.05,Protector
2021/2022,3817881,Jamshedpur,Boris Singh Thangjam,0.0,2.0,19.0,1.0,0.0,3.0,0.0,2.0,5.0,2.0,14.0,14.0,4.0,22.0,40.0,86.36,9.09,18.18,46.67,Balanced Defender
2021/2022,3817873,ATK Mohun Bagan,Subhasish Bose,0.0,1.0,17.0,4.0,1.0,4.0,1.0,0.0,5.0,10.0,19.0,4.0,3.0,22.0,0.0,77.27,4.55,13.64,12.12,Balanced Defender
2021/2022,3817860,Odisha,Lalhrezuala Sailung,0.0,5.0,15.0,2.0,2.0,5.0,1.0,1.0,6.0,16.0,17.0,3.0,3.0,22.0,16.67,68.18,22.73,13.64,8.33,Balanced Defender
