season_name,player,team,total_passes,total_opponents_packed,avg_packing_per_pass,progressive_passes,avg_packing_progressive
2023,Victor Ulloa,Inter Miami,6,0.0,0.0,1.0,0.0
2023,Zito André Sebastião Luvumbo,Angola,5,0.0,0.0,2.0,0.0
2022/2023,Warren Zaire Emery,Paris Saint-Germain,7,0.0,0.0,3.0,0.0
2022/2023,Enzo Gianni Tchato Mbiayi,Montpellier,5,0.0,0.0,1.0,0.0
2023,Victor James Osimhen,Nigeria,6,0.0,0.0,4.0,0.0
2022/2023,Jordan Veretout,Marseille,57,0.0,0.0,19.0,0.0
2023,Lamine Camara,Senegal,72,0.0,0.0,14.0,0.0
2023,Siyanda Xulu,South Africa,55,0.0,0.0,16.0,0.0
2023,Meschak Elia,Congo DR,7,0.0,0.0,1.0,0.0
2022/2023,Pablo Paulino Rosario,OGC Nice,42,0.0,0.0,14.0,0.0
2022/2023,Achraf Hakimi Mouh,Paris Saint-Germain,52,0.0,0.0,8.0,0.0
2022/2023,Mario Lemina,OGC Nice,39,0.0,0.0,5.0,0.0
2023,Tom Barlow,New York Red Bulls,6,0.0,0.0,1.0,0.0
2022/2023,Sergio Ramos García,Paris Saint-Germain,97,0.0,0.0,32.0,0.0
2023,Kevin Lenini Gonçalves Pereira de Pina,Cape Verde Islands,20,0.0,0.0,4.0,0.0
2023,Franck Yannick Kessié,Côte d'Ivoire,31,0.0,0.0,6.0,0.0
2022/2023,Gerzino Nyamsi,Strasbourg,36,0.0,0.0,17.0,0.0
2022/2023,Anthony Lopes,Lyon,25,0.0,0.0,13.0,0.0
2023,Esteban Obiang Obono,Equatorial Guinea,28,0.0,0.0,7.0,0.0
2023,Khuliso Johnson Mudau,South Africa,50,0.0,0.0,10.0,0.0
2023,Lionel Andrés Messi Cuccittini,Inter Miami,34,0.0,0.0,6.0,0.0
2022/2023,Renato Júnior Luz Sanches,Paris Saint-Germain,49,0.0,0.0,5.0,0.0
2022/2023,Mohamed Youssouf,AC Ajaccio,20,0.0,0.0,9.0,0.0
2023,Christopher Wooh,Cameroon,40,0.0,0.0,14.0,0.0
2023,Frank Onyeka,Nigeria,27,0.0,0.0,4.0,0.0
2022/2023,Carlos Soler Barragán,Paris Saint-Germain,22,0.0,0.0,2.0,0.0
2022/2023,Nordi Mukiele Mulere,Paris Saint-Germain,24,0.0,0.0,4.0,0.0
2023,Mohamed Abdel Monem,Egypt,57,0.0,0.0,20.0,0.0
2023,Sphephelo S''Miso Sithole,South Africa,39,0.0,0.0,11.0,0.0
2022/2023,Jordan Ferri,Montpellier,59,0.0,0.0,6.0,0.0
2023,Dimitry Bertaud,Congo DR,19,0.0,0.0,11.0,0.0
2023,Mohamed Hamdy Sharaf,Egypt,20,0.0,0.0,8.0,0.0
2022/2023,Sergio Ramos García,Paris Saint-Germain,58,0.0,0.0,21.0,0.0
2022/2023,Chancel Mbemba Mangulu,Marseille,53,0.0,0.0,21.0,0.0
2022/2023,Jonathan Clauss,Marseille,47,0.0,0.0,14.0,0.0
2022/2023,Achraf Hakimi Mouh,Paris Saint-Germain,50,0.0,0.0,6.0,0.0
2022/2023,Sofiane Diop,OGC Nice,57,0.0,0.0,7.0,0.0
2022/2023,Gideon Mensah,Auxerre,50,0.0,0.0,9.0,0.0
2022/2023,Himad Abdelli,Angers,87,0.0,0.0,27.0,0.0
2023,Arthur Masuaku,Congo DR,58,0.0,0.0,17.0,0.0
2022/2023,Désiré Doué,Rennes,25,0.0,0.0,9.0,0.0
2023,Salis Abdul Samed,Ghana,32,0.0,0.0,5.0,0.0
2023,Hamari Traoré,Mali,50,0.0,0.0,13.0,0.0
2022/2023,Danilo Luís Hélio Pereira,Paris Saint-Germain,76,0.0,0.0,27.0,0.0
2023,Darlin Zidane Yongwa Ngameni,Cameroon,38,0.0,0.0,8.0,0.0
2022/2023,Ado Onaiwu,Toulouse,5,0.0,0.0,0.0,
2022/2023,Jean-Kevin Duverne,Stade Brestois,47,0.0,0.0,16.0,0.0
2022/2023,Darlin Zidane Yongwa Ngameni,Lorient,36,0.0,0.0,4.0,0.0
2023,Oswin Reagan Appollis,South Africa,12,0.0,0.0,4.0,0.0
2023,Sergio Busquets i Burgos,Inter Miami,72,0.0,0.0,20.0,0.0
2023,Sikou Niakate,Mali,65,0.0,0.0,26.0,0.0
2023,Jefferson Anilson Silva Encada,Guinea-Bissau,42,0.0,0.0,15.0,0.0
2023,Ayoub El Kaabi,Morocco,10,0.0,0.0,0.0,
2023,Mohamed Konaté,Burkina Faso,5,0.0,0.0,1.0,0.0
2023,Dixon Jair Arroyo Espinoza,Inter Miami,22,0.0,0.0,3.0,0.0
2023,Aaron Tshibola,Congo DR,6,0.0,0.0,1.0,0.0
2023,Anthony Louis Mandréa,Algeria,14,0.0,0.0,8.0,0.0
2023,Alfredo Kulembe Ribeiro,Angola,32,0.0,0.0,10.0,0.0
2023,Bakari Nondo Mwamnyeto,Tanzania,61,0.0,0.0,16.0,0.0
2023,Lucas Lima Linhares,New York Red Bulls,22,0.0,0.0,4.0,0.0
2023,Gedeon Kalulu Kyatengwa,Congo DR,40,0.0,0.0,11.0,0.0
2022/2023,Achraf Hakimi Mouh,Paris Saint-Germain,86,0.0,0.0,13.0,0.0
2022/2023,Carlos Soler Barragán,Paris Saint-Germain,45,0.0,0.0,2.0,0.0
2022/2023,Renato Júnior Luz Sanches,Paris Saint-Germain,21,0.0,0.0,2.0,0.0
2022/2023,Marcos Aoás Corrêa,Paris Saint-Germain,48,0.0,0.0,13.0,0.0
2022/2023,Aaron Ramsey,OGC Nice,69,0.0,0.0,23.0,0.0
2023,Kevin Lenini Gonçalves Pereira de Pina,Cape Verde Islands,42,0.0,0.0,10.0,0.0
2023,Gedeon Kalulu Kyatengwa,Congo DR,19,0.0,0.0,4.0,0.0
2022/2023,Nuno Mendes,Paris Saint-Germain,34,0.0,0.0,7.0,0.0
2023,Ellyes Joris Skhiri,Tunisia,32,0.0,0.0,11.0,0.0
2023,Teboho Mokoena,South Africa,69,0.0,0.0,16.0,0.0
2022/2023,Achraf Hakimi Mouh,Paris Saint-Germain,38,0.0,0.0,4.0,0.0
2023,Edouard Mendy,Senegal,18,0.0,0.0,10.0,0.0
2022/2023,Lionel Andrés Messi Cuccittini,Paris Saint-Germain,43,0.0,0.0,12.0,0.0
2023,Andrés Felipe Reyes Ambuila,New York Red Bulls,36,0.0,0.0,11.0,0.0
2023,Mohamed Elias Achouri,Tunisia,19,0.0,0.0,2.0,0.0
2022/2023,Ismaily Gonçalves dos Santos,Lille,48,0.0,0.0,9.0,0.0
2023,Cédric Bakambu,Congo DR,6,0.0,0.0,4.0,0.0
2023,Jules Olivier Ntcham,Cameroon,43,0.0,0.0,14.0,0.0
2022/2023,Téji Savanier,Montpellier,62,0.0,0.0,12.0,0.0
2022/2023,Romain Hamouma,AC Ajaccio,14,0.0,0.0,3.0,0.0
2023,Carlos Joaquim Dos Santos,Inter Miami,41,0.0,0.0,21.0,0.0
2022/2023,Carlos Soler Barragán,Paris Saint-Germain,9,0.0,0.0,1.0,0.0
2022/2023,Hugo Magnetti,Stade Brestois,39,0.0,0.0,11.0,0.0
2022/2023,Sinaly Diomande,Lyon,46,0.0,0.0,16.0,0.0
2022/2023,Vitor Machado Ferreira,Paris Saint-Germain,108,0.0,0.0,16.0,0.0
2022/2023,Juan Bernat Velasco,Paris Saint-Germain,14,0.0,0.0,3.0,0.0
2023,Jesús David Murillo Largacha,LAFC,14,0.0,0.0,5.0,0.0
2022/2023,Leonardo Julián Balerdi Rossa,Marseille,36,0.0,0.0,15.0,0.0
2022/2023,Morgan Sanson,Strasbourg,42,0.0,0.0,14.0,0.0
2022/2023,Marcos Aoás Corrêa,Paris Saint-Germain,39,0.0,0.0,19.0,0.0
2023,Temitayo Olufisayo Olaoluwa Aina,Nigeria,32,0.0,0.0,8.0,0.0
2023,Mauro Daniel Rodrigues Teixeira,Guinea-Bissau,13,0.0,0.0,3.0,0.0
2023,Gedeon Kalulu Kyatengwa,Congo DR,51,0.0,0.0,18.0,0.0
2023,Simon Adingra,Côte d'Ivoire,28,0.0,0.0,9.0,0.0
2023,Mostafa Mohamed Ahmed Abdallah,Egypt,16,0.0,0.0,1.0,0.0
2022/2023,Fabián Ruiz Peña,Paris Saint-Germain,38,0.0,0.0,12.0,0.0
2022/2023,El Chadaille Bitshiabu,Paris Saint-Germain,65,0.0,0.0,16.0,0.0
2022/2023,Fabián Ruiz Peña,Paris Saint-Germain,33,0.0,0.0,3.0,0.0
2022/2023,Youcef Atal,OGC Nice,18,0.0,0.0,2.0,0.0
2022/2023,Mattia Viti,OGC Nice,46,0.0,0.0,17.0,0.0
2022/2023,Antoine Mendy,OGC Nice,25,0.0,0.0,1.0,0.0
2023,Achraf Hakimi Mouh,Morocco,52,0.0,0.0,15.0,0.0
2023,Ghislain Konan,Côte d'Ivoire,34,0.0,0.0,7.0,0.0
2023,Santiago Arias Naranjo,Cincinnati,25,0.0,0.0,10.0,0.0
2023,Sean Nealis,New York Red Bulls,44,0.0,0.0,13.0,0.0
2022/2023,Ruslan Malinovskiy,Marseille,28,0.0,0.0,10.0,0.0
2022/2023,Ousmane Camara,Angers,29,0.0,0.0,9.0,0.0
2023,Charles Pickel,Congo DR,33,0.0,0.0,5.0,0.0
2022/2023,Marcos Aoás Corrêa,Paris Saint-Germain,22,0.0,0.0,7.0,0.0
2023,Ricardo Martins Guimarães,Mozambique,28,0.0,0.0,8.0,0.0
2023,Jean Michaël Seri,Côte d'Ivoire,31,0.0,0.0,3.0,0.0
2022/2023,Nordi Mukiele Mulere,Paris Saint-Germain,49,0.0,0.0,15.0,0.0
2022/2023,Pierrick Capelle,Angers,21,0.0,0.0,2.0,0.0
2023,Jules Olivier Ntcham,Cameroon,31,0.0,0.0,11.0,0.0
2022/2023,Marco Bizot,Stade Brestois,21,0.0,0.0,18.0,0.0
2022/2023,Gianluigi Donnarumma,Paris Saint-Germain,25,0.0,0.0,11.0,0.0
2023,Carlos Mendes Gomes,Guinea-Bissau,12,0.0,0.0,2.0,0.0
2022/2023,Achraf Hakimi Mouh,Paris Saint-Germain,72,0.0,0.0,10.0,0.0
2023,Alex Iwobi,Nigeria,28,0.0,0.0,8.0,0.0
2023,Yassine Bounou,Morocco,24,0.0,0.0,9.0,0.0
2023,Jesús Lázaro Owono Ngua Akeng,Equatorial Guinea,21,0.0,0.0,18.0,0.0
2023,Logan Costa,Cape Verde Islands,36,0.0,0.0,18.0,0.0
2023,Edouard Mendy,Senegal,30,0.0,0.0,26.0,0.0
2023,Cristóvão Paciência Mabululo,Angola,11,0.0,0.0,0.0,
2023,Signori Dominique Nymi António,Angola,18,0.0,0.0,12.0,0.0
2022/2023,Haris Belkebla,Stade Brestois,41,0.0,0.0,8.0,0.0
2022/2023,Achraf Hakimi Mouh,Paris Saint-Germain,44,0.0,0.0,4.0,0.0
2023,Djigui Diarra,Mali,22,0.0,0.0,13.0,0.0
2022/2023,Kamory Doumbia,Stade de Reims,10,0.0,0.0,3.0,0.0
2022/2023,Miha Blažič,Angers,30,0.0,0.0,14.0,0.0
2023,Percy Tau,South Africa,30,0.0,0.0,6.0,0.0
2023,Ivan Kamberipa,Namibia,29,0.0,0.0,13.0,0.0
2023,Babacar Niasse,Mauritania,19,0.0,0.0,14.0,0.0
2023,Sofiane Boufal,Morocco,19,0.0,0.0,6.0,0.0
2023,Kennedy Musonda,Zambia,14,0.0,0.0,3.0,0.0
2023,Bilal El Khannous,Morocco,9,0.0,0.0,1.0,0.0
2022/2023,Gianluigi Donnarumma,Paris Saint-Germain,15,0.0,0.0,10.0,0.0
2023,Temitayo Olufisayo Olaoluwa Aina,Nigeria,36,0.0,0.0,14.0,0.0
2023,Gustavo Fabrice Sangaré,Burkina Faso,17,0.0,0.0,3.0,0.0
2023,Oumar Gonzalez,Cameroon,15,0.0,0.0,7.0,0.0
2023,Amade Momade,Mozambique,8,0.0,0.0,3.0,0.0
2023,Mahmoud Ibrahim Hassan,Egypt,13,0.0,0.0,5.0,0.0
2022/2023,Yehvann Diouf,Stade de Reims,19,0.0,0.0,14.0,0.0
2023,Lionel Mpasi-Nzau,Congo DR,11,0.0,0.0,10.0,0.0
2023,Mohamed El Amine Amoura,Algeria,7,0.0,0.0,1.0,0.0
2023,Bodda Mouhsine,Mauritania,17,0.0,0.0,7.0,0.0
2023,Riaan Hanamub,Namibia,30,0.0,0.0,12.0,0.0
2023,Moriba Kourouma Kourouma,Guinea,24,0.0,0.0,7.0,0.0
2022/2023,Zakaria Aboukhlal,Toulouse,17,0.0,0.0,1.0,0.0
2023,Jordi Alba Ramos,Inter Miami,37,0.0,0.0,4.0,0.0
2023,Ibou Touray,Gambia,16,0.0,0.0,1.0,0.0
2022/2023,Gianluigi Donnarumma,Paris Saint-Germain,11,0.0,0.0,7.0,0.0
2023,Morgan Guilavogui,Guinea,19,0.0,0.0,6.0,0.0
2022/2023,Jim Allevinah,Clermont Foot,20,0.0,0.0,4.0,0.0
2023,Brandon Vázquez Toledo,Cincinnati,9,0.0,0.0,3.0,0.0
2023,Noah Allen,Inter Miami,6,0.0,0.0,0.0,
2023,Thapelo James Morena,South Africa,11,0.0,0.0,5.0,0.0
2023,Manconi Soriano Mané,Guinea-Bissau,32,0.0,0.0,13.0,0.0
2023,Idrissa Thiam,Mauritania,9,0.0,0.0,4.0,0.0
2023,Dixon Jair Arroyo Espinoza,Inter Miami,10,0.0,0.0,1.0,0.0
2022/2023,Warren Zaire Emery,Paris Saint-Germain,12,0.0,0.0,1.0,0.0
2022/2023,Mostafa Mohamed Ahmed Abdallah,Nantes,7,0.0,0.0,1.0,0.0
2023,Amir Richardson,Morocco,6,0.0,0.0,2.0,0.0
2023,Meschak Elia,Congo DR,6,0.0,0.0,0.0,
2023,Stanley Ratifo,Mozambique,5,0.0,0.0,1.0,0.0
2023,Shaquille Momad Nangy,Mozambique,5,0.0,0.0,3.0,0.0
2023,Cletous Chama,Zambia,6,0.0,0.0,1.0,0.0
2023,João Paulo Moreira Fernandes,Cape Verde Islands,40,0.0,0.0,12.0,0.0
2022/2023,Han-Noah Massengo,Auxerre,51,0.0,0.0,14.0,0.0
2022/2023,Marco Verratti,Paris Saint-Germain,90,0.0,0.0,21.0,0.0
2022/2023,Danilo Luís Hélio Pereira,Paris Saint-Germain,86,0.0,0.0,31.0,0.0
2022/2023,Marco Verratti,Paris Saint-Germain,95,0.0,0.0,20.0,0.0
2023,François Kamano,Guinea,5,0.0,0.0,0.0,
2023,Mothobi Mvala,South Africa,57,0.0,0.0,22.0,0.0
2022/2023,Mahdi Camara,Stade Brestois,28,0.0,0.0,6.0,0.0
2023,Youcef Atal,Algeria,45,0.0,0.0,13.0,0.0
2023,Azzedine Ounahi,Morocco,63,0.0,0.0,11.0,0.0
2023,Ronwen Williams,South Africa,55,0.0,0.0,16.0,0.0
2022/2023,Neymar da Silva Santos Junior,Paris Saint-Germain,57,0.0,0.0,13.0,0.0
2023,Dixon Jair Arroyo Espinoza,Inter Miami,50,0.0,0.0,16.0,0.0
2022/2023,Danilo Luís Hélio Pereira,Paris Saint-Germain,49,0.0,0.0,16.0,0.0
2022/2023,Marcos Aoás Corrêa,Paris Saint-Germain,80,0.0,0.0,22.0,0.0
2023,Ramy Bensebaini,Algeria,64,0.0,0.0,21.0,0.0
2023,Edmilson Gabriel Dove,Mozambique,36,0.0,0.0,18.0,0.0
2023,DeAndre Yedlin,Inter Miami,44,0.0,0.0,2.0,0.0
2022/2023,Birama Touré,Auxerre,40,0.0,0.0,9.0,0.0
2023,Mothobi Mvala,South Africa,48,0.0,0.0,15.0,0.0
2022/2023,El Chadaille Bitshiabu,Paris Saint-Germain,45,0.0,0.0,20.0,0.0
2023,Arthur Masuaku,Congo DR,55,0.0,0.0,21.0,0.0
2023,Issa Kabore,Burkina Faso,42,0.0,0.0,9.0,0.0
2023,James Gomez,Gambia,42,0.0,0.0,11.0,0.0
2023,Edmond Fayçal Tapsoba,Burkina Faso,47,0.0,0.0,24.0,0.0
2022/2023,Leandro Daniel Paredes,Paris Saint-Germain,34,0.0,0.0,9.0,0.0
2023,Simon Adingra,Côte d'Ivoire,17,0.0,0.0,4.0,0.0
2023,Aaron Tshibola,Congo DR,27,0.0,0.0,8.0,0.0
2022/2023,Gianluigi Donnarumma,Paris Saint-Germain,20,0.0,0.0,6.0,0.0
2022/2023,Marcos Aoás Corrêa,Paris Saint-Germain,61,0.0,0.0,16.0,0.0
2022/2023,Jean-Charles Castelletto,Nantes,20,0.0,0.0,4.0,0.0
2023,Nkosinathi Sibisi,South Africa,69,0.0,0.0,18.0,0.0
2022/2023,Warren Zaire Emery,Paris Saint-Germain,5,0.0,0.0,0.0,
2023,Logan Costa,Cape Verde Islands,56,0.0,0.0,34.0,0.0
2023,Stephane Aziz Ki,Burkina Faso,30,0.0,0.0,10.0,0.0
2022/2023,Juan Bernat Velasco,Paris Saint-Germain,39,0.0,0.0,5.0,0.0
2023,Lassine Sinayoko,Mali,5,0.0,0.0,1.0,0.0
2023,Sofyan Amrabat,Morocco,34,0.0,0.0,6.0,0.0
2023,Serhiy Kryvtsov,Inter Miami,30,0.0,0.0,8.0,0.0
2022/2023,Jeff Reine-Adélaïde,Lyon,13,0.0,0.0,6.0,0.0
2023,Ibrahim Blati Touré,Burkina Faso,51,0.0,0.0,10.0,0.0
2023,Enzo Nahuel Copetti,Charlotte,13,0.0,0.0,1.0,0.0
2022/2023,Lionel Andrés Messi Cuccittini,Paris Saint-Germain,47,0.0,0.0,14.0,0.0
2023,Teboho Mokoena,South Africa,47,0.0,0.0,16.0,0.0
2023,Lassana Coulibaly,Mali,40,0.0,0.0,7.0,0.0
2022/2023,Fabián Ruiz Peña,Paris Saint-Germain,39,0.0,0.0,4.0,0.0
2022/2023,Nuno Mendes,Paris Saint-Germain,18,0.0,0.0,3.0,0.0
2022/2023,Lionel Andrés Messi Cuccittini,Paris Saint-Germain,57,0.0,0.0,21.0,0.0
2023,Serhiy Kryvtsov,Inter Miami,63,0.0,0.0,19.0,0.0
2023,Joaquim Marcos Cunga Balanga,Angola,37,0.0,0.0,11.0,0.0
2023,Franck Yannick Kessié,Côte d'Ivoire,38,0.0,0.0,8.0,0.0
2022/2023,Gianluigi Donnarumma,Paris Saint-Germain,21,0.0,0.0,10.0,0.0
2023,Stopilla Sunzu,Zambia,50,0.0,0.0,17.0,0.0
2022/2023,Bilal Brahimi,OGC Nice,22,0.0,0.0,4.0,0.0
2023,Aïssa Bilal Laïdouni,Tunisia,23,0.0,0.0,9.0,0.0
2023,Stanley Bobo Nwabali,Nigeria,16,0.0,0.0,16.0,0.0
2023,Rayan Aït Nouri,Algeria,44,0.0,0.0,10.0,0.0
2023,Arthur Masuaku,Congo DR,37,0.0,0.0,11.0,0.0
2023,Yoane Wissa,Congo DR,23,0.0,0.0,4.0,0.0
2022/2023,Gianluigi Donnarumma,Paris Saint-Germain,15,0.0,0.0,5.0,0.0
2023,Samuel Moutoussamy,Congo DR,42,0.0,0.0,16.0,0.0
2022/2023,Juan Bernat Velasco,Paris Saint-Germain,35,0.0,0.0,2.0,0.0
2023,Aboubakar Kamara,Mauritania,5,0.0,0.0,2.0,0.0
2023,Miguel Changa Chaiwa,Zambia,7,0.0,0.0,2.0,0.0
2022/2023,Kylian Mbappé Lottin,Paris Saint-Germain,46,0.0,0.0,6.0,0.0
2023,Alfa Semedo Esteves,Guinea-Bissau,25,0.0,0.0,7.0,0.0
2023,Willy Afonso Semedo Johnson,Cape Verde Islands,18,0.0,0.0,4.0,0.0
2022/2023,Lionel Andrés Messi Cuccittini,Paris Saint-Germain,61,0.0,0.0,14.0,0.0
2023,Obite Evan Ndicka,Côte d'Ivoire,47,0.0,0.0,15.0,0.0
2023,Luciano Federico Acosta,Cincinnati,32,0.0,0.0,14.0,0.0
2023,Adilson Malanda,Charlotte,28,0.0,0.0,12.0,0.0
2023,Montassar Omar Talbi,Tunisia,38,0.0,0.0,15.0,0.0
2023,Franck Yannick Kessié,Côte d'Ivoire,47,0.0,0.0,17.0,0.0
2023,Jesús Lázaro Owono Ngua Akeng,Equatorial Guinea,21,0.0,0.0,15.0,0.0
2023,Jean-Charles Castelletto,Cameroon,51,0.0,0.0,19.0,0.0
2023,Percy Tau,South Africa,28,0.0,0.0,4.0,0.0
2022/2023,Sergio Ramos García,Paris Saint-Germain,70,0.0,0.0,20.0,0.0
2023,Himid Mao Mkami,Tanzania,45,0.0,0.0,12.0,0.0
2022/2023,Batista Mendy,Angers,42,0.0,0.0,17.0,0.0
2022/2023,Carlos Soler Barragán,Paris Saint-Germain,41,0.0,0.0,10.0,0.0
2022/2023,Neymar da Silva Santos Junior,Paris Saint-Germain,40,0.0,0.0,12.0,0.0
2023,Hamza Barry,Gambia,13,0.0,0.0,1.0,0.0
2023,Amine Adli,Morocco,14,0.0,0.0,1.0,0.0
2022/2023,Branco van den Boomen,Toulouse,36,0.0,0.0,12.0,0.0
2022/2023,Kylian Mbappé Lottin,Paris Saint-Germain,11,0.0,0.0,3.0,0.0
2023,Ismaïla Sarr,Senegal,13,0.0,0.0,6.0,0.0
2022/2023,Anthony Rouault,Toulouse,34,0.0,0.0,11.0,0.0
2022/2023,Jordan Veretout,Marseille,59,0.0,0.0,15.0,0.0
