season_name,match_id,team,player,tackles,interceptions,pressures,blocks,clearances,ball_recoveries,fouls_committed,duels_won,total_duels,defensive_third_actions,middle_third_actions,attacking_third_actions,high_turnovers,total_defensive_actions,duel_win_pct,pressure_pct,tackle_interception_pct,high_turnover_pct,attacking_third_pct,defensive_profile
2023,3920410,Mozambique,Ricardo Martins Guimarães,0.0,0.0,24.0,1.0,0.0,6.0,0.0,0.0,4.0,6.0,20.0,9.0,3.0,25.0,0.0,96.0,0.0,12.0,25.71,Balanced Defender
2023,3922658,Cape Verde Islands,Jamiro Gregory Monteiro Alvarenga,0.0,0.0,25.0,0.0,0.0,4.0,1.0,1.0,3.0,6.0,17.0,10.0,3.0,25.0,33.33,100.0,0.0,12.0,30.3,Balanced Defender
2022/2023,3837947,Lens,Facundo Axel Medina,0.0,1.0,21.0,3.0,0.0,4.0,0.0,1.0,4.0,19.0,9.0,5.0,2.0,25.0,25.0,84.0,4.0,8.0,15.15,Balanced Defender
2023,3922658,South Africa,Sphephelo S''Miso Sithole,0.0,0.0,21.0,4.0,1.0,5.0,3.0,1.0,5.0,16.0,18.0,5.0,1.0,25.0,20.0,84.0,0.0,4.0,12.82,Balanced Defender
2023,3920397,Equatorial Guinea,Basilio Ndong Owono Nchamaaa,0.0,0.0,19.0,6.0,2.0,3.0,3.0,0.0,6.0,25.0,12.0,2.0,0.0,25.0,0.0,76.0,0.0,0.0,5.13,Balanced Defender
2022/2023,3837844,Montpellier,Stephy Alvaro Mavididi,0.0,1.0,23.0,1.0,0.0,6.0,0.0,0.0,1.0,8.0,17.0,7.0,2.0,25.0,0.0,92.0,4.0,8.0,21.88,Balanced Defender
2022/2023,3837859,Toulouse,Zakaria Aboukhlal,0.0,3.0,20.0,2.0,1.0,2.0,4.0,0.0,2.0,17.0,6.0,11.0,1.0,25.0,0.0,80.0,12.0,4.0,32.35,Balanced Defender
2022/2023,3837859,Toulouse,Brecht Dejaegere,0.0,0.0,22.0,3.0,0.0,3.0,3.0,0.0,1.0,11.0,12.0,9.0,2.0,25.0,0.0,88.0,0.0,8.0,28.12,Balanced Defender
2023,3922242,Senegal,Nicolas Jackson,0.0,1.0,24.0,0.0,0.0,1.0,2.0,1.0,3.0,5.0,9.0,17.0,2.0,25.0,33.33,96.0,4.0,8.0,54.84,Balanced Defender
2022/2023,3837947,Lens,Adrien Thomasson,0.0,0.0,25.0,0.0,0.0,2.0,0.0,0.0,1.0,11.0,8.0,9.0,2.0,25.0,0.0,100.0,0.0,8.0,32.14,Balanced Defender
2022/2023,3837680,Paris Saint-Germain,Achraf Hakimi Mouh,0.0,1.0,21.0,3.0,0.0,3.0,2.0,2.0,3.0,9.0,13.0,11.0,2.0,25.0,66.67,84.0,4.0,8.0,33.33,Dominant Duelist
2023,3922241,Cape Verde Islands,João Paulo Moreira Fernandes,0.0,2.0,19.0,4.0,1.0,5.0,2.0,0.0,5.0,15.0,15.0,8.0,0.0,25.0,0.0,76.0,8.0,0.0,21.05,Balanced Defender
2023,3920413,Cameroon,André-Frank Zambo Anguissa,0.0,1.0,22.0,2.0,2.0,10.0,2.0,1.0,2.0,14.0,19.0,8.0,5.0,25.0,50.0,88.0,4.0,20.0,19.51,Balanced Defender
2023,3920411,Egypt,Marwan Attia Fahim Ghallab,0.0,1.0,23.0,1.0,1.0,5.0,3.0,1.0,3.0,10.0,22.0,5.0,3.0,25.0,33.33,92.0,4.0,12.0,13.51,Balanced Defender
2023,3877090,LAFC,Mateusz Bogusz,0.0,0.0,22.0,3.0,0.0,8.0,2.0,1.0,4.0,5.0,21.0,13.0,4.0,25.0,25.0,88.0,0.0,16.0,33.33,Balanced Defender
2023,3920419,Morocco,Achraf Hakimi Mouh,0.0,0.0,23.0,2.0,0.0,2.0,3.0,0.0,5.0,19.0,9.0,7.0,1.0,25.0,0.0,92.0,0.0,4.0,20.0,Balanced Defender
2023,3922238,Nigeria,Zaidu Sanusi,0.0,0.0,23.0,2.0,3.0,3.0,4.0,1.0,2.0,17.0,14.0,6.0,1.0,25.0,50.0,92.0,0.0,4.0,16.22,Balanced Defender
2022/2023,3837998,Auxerre,Lassine Sinayoko,0.0,3.0,22.0,0.0,0.0,2.0,2.0,1.0,1.0,7.0,15.0,8.0,2.0,25.0,100.0,88.0,12.0,8.0,26.67,Dominant Duelist
2022/2023,3837998,Paris Saint-Germain,Marco Verratti,0.0,2.0,23.0,0.0,2.0,3.0,1.0,0.0,4.0,15.0,14.0,6.0,2.0,25.0,0.0,92.0,8.0,8.0,17.14,Balanced Defender
2023,3923880,Congo DR,Simon Bokote Banza,0.0,0.0,25.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,9.0,18.0,3.0,25.0,,100.0,0.0,12.0,64.29,Balanced Defender
2022/2023,3837885,Marseille,Mattéo Guendouzi Olié,0.0,0.0,23.0,2.0,0.0,5.0,2.0,1.0,5.0,5.0,23.0,9.0,1.0,25.0,20.0,92.0,0.0,4.0,24.32,Balanced Defender
2022/2023,3837918,Rennes,Karl Brillant Toko Ekambi,0.0,0.0,23.0,2.0,1.0,3.0,0.0,0.0,5.0,9.0,15.0,10.0,1.0,25.0,0.0,92.0,0.0,4.0,29.41,Balanced Defender
2023,3920387,Ghana,Ransford Königsdörffer,0.0,0.0,22.0,3.0,0.0,3.0,2.0,0.0,1.0,5.0,17.0,9.0,2.0,25.0,0.0,88.0,0.0,8.0,29.03,Balanced Defender
2023,3920415,Mauritania,Omaré Gassama,0.0,1.0,21.0,3.0,1.0,5.0,0.0,1.0,2.0,17.0,12.0,4.0,2.0,25.0,50.0,84.0,4.0,8.0,12.12,Balanced Defender
2023,3922242,Senegal,Krépin Diatta,0.0,2.0,22.0,1.0,5.0,3.0,3.0,0.0,5.0,28.0,9.0,4.0,2.0,25.0,0.0,88.0,8.0,8.0,9.76,Balanced Defender
2023,3920406,Zambia,Patson Daka,0.0,0.0,20.0,5.0,2.0,2.0,3.0,1.0,2.0,4.0,15.0,15.0,1.0,25.0,50.0,80.0,0.0,4.0,44.12,Balanced Defender
2023,3922238,Nigeria,Victor James Osimhen,0.0,0.0,24.0,1.0,2.0,4.0,2.0,0.0,4.0,4.0,18.0,15.0,3.0,25.0,0.0,96.0,0.0,12.0,40.54,Balanced Defender
2023,3920418,Tanzania,Mbwana Ally Samatta,0.0,0.0,24.0,1.0,0.0,7.0,0.0,0.0,4.0,9.0,18.0,9.0,2.0,25.0,0.0,96.0,0.0,8.0,25.0,Balanced Defender
2022/2023,3837747,Paris Saint-Germain,Marco Verratti,0.0,1.0,24.0,0.0,2.0,5.0,1.0,0.0,3.0,13.0,17.0,6.0,2.0,25.0,0.0,96.0,4.0,8.0,16.67,Balanced Defender
2023,3920387,Ghana,Gideon Mensah,0.0,4.0,17.0,4.0,3.0,2.0,1.0,1.0,7.0,19.0,19.0,0.0,0.0,25.0,14.29,68.0,16.0,0.0,0.0,Balanced Defender
2023,3922837,Nigeria,Ademola Lookman,0.0,1.0,24.0,0.0,0.0,2.0,6.0,1.0,1.0,5.0,13.0,16.0,2.0,25.0,100.0,96.0,4.0,8.0,47.06,Dominant Duelist
2023,3920416,Tunisia,Anis Ben Slimane,0.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,15.0,9.0,0.0,24.0,0.0,100.0,0.0,0.0,32.14,Balanced Defender
2022/2023,3837680,AS Monaco,Youssouf Fofana,0.0,5.0,18.0,1.0,0.0,4.0,2.0,0.0,2.0,11.0,19.0,2.0,1.0,24.0,0.0,75.0,20.83,4.17,6.25,Balanced Defender
2023,3920391,Mali,Lassine Sinayoko,0.0,0.0,22.0,2.0,0.0,5.0,1.0,1.0,5.0,6.0,14.0,15.0,4.0,24.0,20.0,91.67,0.0,16.67,42.86,Balanced Defender
2022/2023,3837938,OGC Nice,Terem Igobor Moffi,0.0,0.0,23.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,10.0,19.0,2.0,24.0,,95.83,0.0,8.33,65.52,Balanced Defender
2023,3922244,Mali,Lassine Sinayoko,0.0,0.0,21.0,3.0,0.0,2.0,4.0,0.0,1.0,1.0,8.0,22.0,2.0,24.0,0.0,87.5,0.0,8.33,70.97,Balanced Defender
2023,3877072,Inter Miami,Diego Alexander Gómez Amarilla,0.0,2.0,20.0,2.0,1.0,1.0,4.0,1.0,4.0,2.0,14.0,18.0,3.0,24.0,25.0,83.33,8.33,12.5,52.94,Balanced Defender
2023,3922321,Nigeria,Temitayo Olufisayo Olaoluwa Aina,0.0,1.0,19.0,4.0,1.0,9.0,0.0,2.0,7.0,11.0,25.0,5.0,3.0,24.0,28.57,79.17,4.17,12.5,12.2,Balanced Defender
2023,3922659,Mali,Nene Dorgeles,0.0,2.0,21.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0,13.0,6.0,0.0,24.0,0.0,87.5,8.33,0.0,23.08,Balanced Defender
2023,3920401,Guinea,Aguibou Camara,0.0,1.0,18.0,5.0,0.0,3.0,2.0,0.0,2.0,4.0,14.0,13.0,3.0,24.0,0.0,75.0,4.17,12.5,41.94,Balanced Defender
2023,3920391,Mali,Aliou Dieng,0.0,2.0,16.0,6.0,1.0,3.0,2.0,2.0,4.0,10.0,15.0,9.0,1.0,24.0,50.0,66.67,8.33,4.17,26.47,Balanced Defender
2022/2023,3837844,Paris Saint-Germain,Achraf Hakimi Mouh,0.0,5.0,18.0,1.0,1.0,7.0,4.0,1.0,3.0,7.0,19.0,13.0,6.0,24.0,33.33,75.0,20.83,25.0,33.33,Balanced Defender
2023,3920401,Guinea,Morgan Guilavogui,0.0,1.0,19.0,4.0,0.0,6.0,1.0,0.0,4.0,4.0,15.0,16.0,4.0,24.0,0.0,79.17,4.17,16.67,45.71,Balanced Defender
2023,3920401,Gambia,Ebrima Darboe,0.0,0.0,21.0,3.0,1.0,3.0,2.0,0.0,3.0,18.0,10.0,5.0,1.0,24.0,0.0,87.5,0.0,4.17,15.15,Balanced Defender
2022/2023,3837947,Lens,Jonathan Gradit,0.0,2.0,19.0,3.0,1.0,2.0,2.0,1.0,4.0,19.0,10.0,4.0,0.0,24.0,25.0,79.17,8.33,0.0,12.12,Balanced Defender
2023,3920417,Namibia,Prins Menelik Tjiueza,0.0,0.0,23.0,1.0,0.0,5.0,3.0,1.0,5.0,6.0,24.0,7.0,2.0,24.0,20.0,95.83,0.0,8.33,18.92,Balanced Defender
2022/2023,3837771,Troyes,Rominigue Kouamé N''Guessan,0.0,2.0,18.0,4.0,2.0,6.0,2.0,0.0,1.0,28.0,4.0,3.0,1.0,24.0,0.0,75.0,8.33,4.17,8.57,Balanced Defender
2023,3920391,South Africa,Sphephelo S''Miso Sithole,0.0,1.0,21.0,2.0,0.0,5.0,1.0,0.0,2.0,6.0,23.0,3.0,2.0,24.0,0.0,87.5,4.17,8.33,9.38,Balanced Defender
2022/2023,3837938,Paris Saint-Germain,Carlos Soler Barragán,0.0,0.0,21.0,3.0,2.0,3.0,0.0,0.0,5.0,16.0,7.0,11.0,2.0,24.0,0.0,87.5,0.0,8.33,32.35,Balanced Defender
2022/2023,3838004,Strasbourg,Frédéric Guilbert,0.0,2.0,22.0,0.0,1.0,2.0,1.0,0.0,4.0,8.0,19.0,5.0,1.0,24.0,0.0,91.67,8.33,4.17,15.62,Balanced Defender
2022/2023,3837896,Nantes,Andrei Girotto,0.0,0.0,23.0,1.0,4.0,1.0,1.0,0.0,8.0,35.0,3.0,0.0,0.0,24.0,0.0,95.83,0.0,0.0,0.0,Balanced Defender
2023,3920412,Senegal,Sadio Mané,0.0,3.0,19.0,2.0,1.0,4.0,1.0,1.0,3.0,2.0,12.0,19.0,4.0,24.0,33.33,79.17,12.5,16.67,57.58,Balanced Defender
2022/2023,3837717,Lyon,Malo Gusto,0.0,7.0,14.0,3.0,2.0,3.0,2.0,1.0,5.0,14.0,15.0,7.0,2.0,24.0,20.0,58.33,29.17,8.33,19.44,Balanced Defender
2022/2023,3837818,Angers,Batista Mendy,0.0,0.0,22.0,2.0,1.0,3.0,3.0,0.0,2.0,17.0,16.0,0.0,1.0,24.0,0.0,91.67,0.0,4.17,0.0,Balanced Defender
2023,3922244,Mali,Mohamed Camara,0.0,2.0,20.0,2.0,0.0,5.0,3.0,0.0,1.0,10.0,20.0,3.0,2.0,24.0,0.0,83.33,8.33,8.33,9.09,Balanced Defender
2023,3922837,South Africa,Percy Tau,0.0,0.0,21.0,3.0,0.0,2.0,0.0,0.0,2.0,6.0,12.0,10.0,1.0,24.0,0.0,87.5,0.0,4.17,35.71,Balanced Defender
2023,3920385,Egypt,Mohamed Salah,0.0,0.0,24.0,0.0,0.0,10.0,1.0,0.0,1.0,2.0,17.0,17.0,6.0,24.0,0.0,100.0,0.0,25.0,47.22,Balanced Defender
2022/2023,3837839,Stade de Reims,Folarin Balogun,0.0,0.0,22.0,2.0,0.0,3.0,1.0,0.0,1.0,3.0,8.0,18.0,2.0,24.0,0.0,91.67,0.0,8.33,62.07,Balanced Defender
2022/2023,3837727,OGC Nice,Mario Lemina,0.0,2.0,20.0,2.0,1.0,5.0,1.0,0.0,2.0,14.0,18.0,1.0,2.0,24.0,0.0,83.33,8.33,8.33,3.03,Balanced Defender
2023,3920397,Equatorial Guinea,Ibán Salvador Edu,0.0,1.0,21.0,2.0,0.0,2.0,1.0,0.0,2.0,9.0,15.0,5.0,0.0,24.0,0.0,87.5,4.17,0.0,17.24,Balanced Defender
2023,3920396,Ghana,Antoine Semenyo,0.0,0.0,23.0,1.0,0.0,2.0,3.0,0.0,2.0,0.0,22.0,9.0,0.0,24.0,0.0,95.83,0.0,0.0,29.03,Balanced Defender
2023,3920391,South Africa,Thapelo Maseko,0.0,1.0,23.0,0.0,0.0,5.0,0.0,0.0,1.0,7.0,16.0,7.0,3.0,24.0,0.0,95.83,4.17,12.5,23.33,Balanced Defender
2023,3920392,Mauritania,Aboubakary Koita,0.0,0.0,22.0,1.0,0.0,4.0,0.0,2.0,4.0,9.0,12.0,10.0,2.0,23.0,50.0,95.65,0.0,8.7,32.26,Balanced Defender
2023,3920407,South Africa,Aubrey Maphosa Modiba,0.0,0.0,18.0,5.0,0.0,16.0,1.0,0.0,4.0,19.0,19.0,6.0,4.0,23.0,0.0,78.26,0.0,17.39,13.64,Balanced Defender
2023,3922244,Mali,Adama Traoré,0.0,0.0,22.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,12.0,16.0,1.0,23.0,0.0,95.65,0.0,4.35,57.14,Balanced Defender
2022/2023,3837954,Paris Saint-Germain,Fabián Ruiz Peña,0.0,3.0,19.0,1.0,3.0,5.0,1.0,1.0,1.0,12.0,14.0,7.0,0.0,23.0,100.0,82.61,13.04,0.0,21.21,Dominant Duelist
2023,3920388,Gambia,Ebrima Darboe,0.0,0.0,23.0,0.0,2.0,2.0,3.0,2.0,6.0,19.0,15.0,2.0,0.0,23.0,33.33,100.0,0.0,0.0,5.56,Balanced Defender
2023,3922240,Egypt,Mostafa Mohamed Ahmed Abdallah,0.0,0.0,17.0,6.0,2.0,9.0,1.0,0.0,5.0,7.0,18.0,15.0,3.0,23.0,0.0,73.91,0.0,13.04,37.5,Balanced Defender
2022/2023,3837938,OGC Nice,Jean-Clair Todibo,0.0,4.0,15.0,4.0,2.0,4.0,0.0,1.0,2.0,20.0,9.0,2.0,1.0,23.0,50.0,65.22,17.39,4.35,6.45,Balanced Defender
2023,3920407,Namibia,Ryan Nyambe,0.0,1.0,20.0,2.0,0.0,2.0,1.0,1.0,5.0,6.0,22.0,3.0,0.0,23.0,20.0,86.96,4.35,0.0,9.68,Balanced Defender
2022/2023,3837947,Lens,Przemysław Frankowski,0.0,2.0,19.0,2.0,0.0,0.0,2.0,0.0,4.0,13.0,6.0,10.0,0.0,23.0,0.0,82.61,8.7,0.0,34.48,Balanced Defender
2022/2023,3837771,Paris Saint-Germain,Nordi Mukiele Mulere,0.0,4.0,18.0,1.0,3.0,4.0,1.0,3.0,7.0,15.0,16.0,7.0,4.0,23.0,42.86,78.26,17.39,17.39,18.42,Balanced Defender
2023,3920399,Cape Verde Islands,Kevin Lenini Gonçalves Pereira de Pina,0.0,1.0,17.0,5.0,3.0,4.0,3.0,0.0,3.0,15.0,17.0,4.0,0.0,23.0,0.0,73.91,4.35,0.0,11.11,Balanced Defender
2023,3920392,Burkina Faso,Steeve Yago,0.0,4.0,17.0,2.0,2.0,3.0,4.0,1.0,4.0,9.0,18.0,9.0,1.0,23.0,25.0,73.91,17.39,4.35,25.0,Balanced Defender
2022/2023,3837998,Auxerre,Han-Noah Massengo,0.0,0.0,23.0,0.0,2.0,6.0,0.0,1.0,3.0,6.0,21.0,7.0,5.0,23.0,33.33,100.0,0.0,21.74,20.59,Balanced Defender
2022/2023,3837928,Paris Saint-Germain,Achraf Hakimi Mouh,0.0,1.0,19.0,3.0,2.0,6.0,0.0,0.0,2.0,9.0,13.0,11.0,5.0,23.0,0.0,82.61,4.35,21.74,33.33,Balanced Defender
2023,3877072,Nashville SC,Fafà Picault,0.0,1.0,18.0,4.0,0.0,3.0,0.0,1.0,2.0,5.0,19.0,4.0,1.0,23.0,50.0,78.26,4.35,4.35,14.29,Balanced Defender
2023,3920407,Namibia,Riaan Hanamub,0.0,3.0,14.0,6.0,3.0,6.0,1.0,0.0,5.0,28.0,8.0,2.0,0.0,23.0,0.0,60.87,13.04,0.0,5.26,Balanced Defender
2023,3920404,Tunisia,Ellyes Joris Skhiri,0.0,1.0,19.0,3.0,1.0,1.0,1.0,0.0,4.0,8.0,18.0,4.0,0.0,23.0,0.0,82.61,4.35,0.0,13.33,Balanced Defender
2022/2023,3838004,Strasbourg,Habibou Mouhamadou Diallo,0.0,1.0,21.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,12.0,14.0,1.0,23.0,0.0,91.3,4.35,4.35,53.85,Balanced Defender
2023,3920407,South Africa,Percy Tau,0.0,0.0,22.0,1.0,0.0,8.0,4.0,0.0,1.0,11.0,19.0,6.0,2.0,23.0,0.0,95.65,0.0,8.7,16.67,Balanced Defender
2023,3920392,Mauritania,Guessouma Fofana,0.0,1.0,22.0,0.0,1.0,0.0,0.0,0.0,4.0,12.0,15.0,1.0,0.0,23.0,0.0,95.65,4.35,0.0,3.57,Balanced Defender
2023,3922659,Mali,Diadie Samassekou,0.0,5.0,18.0,0.0,5.0,5.0,4.0,0.0,8.0,15.0,27.0,3.0,1.0,23.0,0.0,78.26,21.74,4.35,6.67,Balanced Defender
2023,3920414,Angola,Alfredo Kulembe Ribeiro,0.0,0.0,19.0,4.0,2.0,4.0,4.0,0.0,1.0,15.0,12.0,7.0,1.0,23.0,0.0,82.61,0.0,4.35,20.59,Balanced Defender
2023,3922237,Namibia,Absalom Iimbondi,0.0,1.0,18.0,4.0,1.0,0.0,3.0,0.0,4.0,6.0,19.0,6.0,0.0,23.0,0.0,78.26,4.35,0.0,19.35,Balanced Defender
2023,3877194,Charlotte,Jere Juhani Uronen,0.0,4.0,16.0,3.0,4.0,5.0,0.0,0.0,4.0,14.0,16.0,6.0,2.0,23.0,0.0,69.57,17.39,8.7,16.67,Balanced Defender
2022/2023,3837859,Paris Saint-Germain,Achraf Hakimi Mouh,0.0,5.0,18.0,0.0,0.0,2.0,1.0,0.0,0.0,8.0,9.0,9.0,3.0,23.0,,78.26,21.74,13.04,34.62,Balanced Defender
2023,3920403,Mauritania,Ibrahima Keita,0.0,0.0,18.0,5.0,1.0,7.0,1.0,0.0,5.0,20.0,13.0,4.0,1.0,23.0,0.0,78.26,0.0,4.35,10.81,Balanced Defender
2023,3877115,Toronto FC,Jonathan Osorio,0.0,1.0,19.0,3.0,1.0,3.0,0.0,0.0,0.0,9.0,13.0,5.0,2.0,23.0,,82.61,4.35,8.7,18.52,Balanced Defender
2023,3877194,Inter Miami,Sergio Busquets i Burgos,0.0,4.0,14.0,5.0,2.0,5.0,0.0,1.0,5.0,20.0,15.0,0.0,1.0,23.0,20.0,60.87,17.39,4.35,0.0,Balanced Defender
2023,3877194,Charlotte,Andrew Privett,0.0,0.0,22.0,1.0,1.0,7.0,0.0,1.0,5.0,9.0,19.0,8.0,2.0,23.0,20.0,95.65,0.0,8.7,22.22,Balanced Defender
2023,3920416,Tunisia,Mohamed Elias Achouri,0.0,0.0,22.0,1.0,1.0,3.0,2.0,0.0,2.0,10.0,14.0,7.0,3.0,23.0,0.0,95.65,0.0,13.04,22.58,Balanced Defender
2022/2023,3838017,Paris Saint-Germain,Marco Verratti,0.0,2.0,21.0,0.0,0.0,4.0,1.0,1.0,1.0,8.0,15.0,6.0,0.0,23.0,100.0,91.3,8.7,0.0,20.69,Dominant Duelist
2023,3920414,Angola,Augusto de Jesus Corte Real Carneiro,0.0,1.0,20.0,2.0,9.0,8.0,1.0,2.0,5.0,34.0,9.0,3.0,0.0,23.0,40.0,86.96,4.35,0.0,6.52,Protector
2023,3922837,South Africa,Evidence Makgopa,0.0,1.0,20.0,2.0,3.0,5.0,3.0,1.0,3.0,10.0,14.0,13.0,3.0,23.0,33.33,86.96,4.35,13.04,35.14,Balanced Defender
2022/2023,3837954,Angers,Justin-Noël Kalumba Mwana Ngongo,0.0,1.0,22.0,0.0,0.0,6.0,0.0,0.0,2.0,13.0,10.0,8.0,3.0,23.0,0.0,95.65,4.35,13.04,25.81,Balanced Defender
2022/2023,3837844,Paris Saint-Germain,Carlos Soler Barragán,0.0,1.0,21.0,1.0,0.0,5.0,2.0,0.0,0.0,6.0,14.0,10.0,3.0,23.0,,91.3,4.35,13.04,33.33,Balanced Defender
2023,3920408,Equatorial Guinea,Basilio Ndong Owono Nchamaaa,0.0,0.0,19.0,4.0,3.0,8.0,1.0,0.0,3.0,25.0,13.0,0.0,1.0,23.0,0.0,82.61,0.0,4.35,0.0,Balanced Defender
2022/2023,3837727,Paris Saint-Germain,Vitor Machado Ferreira,0.0,1.0,21.0,1.0,1.0,8.0,1.0,1.0,2.0,5.0,17.0,13.0,6.0,23.0,50.0,91.3,4.35,26.09,37.14,Balanced Defender
2023,3877170,Inter Miami,Sergio Busquets i Burgos,0.0,2.0,17.0,4.0,1.0,4.0,2.0,3.0,10.0,12.0,21.0,7.0,4.0,23.0,30.0,73.91,8.7,17.39,17.5,Balanced Defender
2022/2023,3837885,Paris Saint-Germain,Nuno Mendes,0.0,3.0,17.0,3.0,0.0,3.0,1.0,1.0,5.0,21.0,9.0,2.0,0.0,23.0,20.0,73.91,13.04,0.0,6.25,Balanced Defender
2023,3922244,Mali,Kamory Doumbia,0.0,2.0,20.0,1.0,0.0,6.0,2.0,1.0,3.0,3.0,24.0,7.0,4.0,23.0,33.33,86.96,8.7,17.39,20.59,Balanced Defender
2023,3920418,Tanzania,Himid Mao Mkami,0.0,0.0,19.0,4.0,2.0,5.0,1.0,1.0,2.0,18.0,15.0,0.0,1.0,23.0,50.0,82.61,0.0,4.35,0.0,Balanced Defender
2022/2023,3838017,Paris Saint-Germain,Warren Zaire Emery,0.0,2.0,18.0,2.0,2.0,2.0,3.0,1.0,2.0,20.0,4.0,7.0,1.0,22.0,50.0,81.82,9.09,4.55,22.58,Balanced Defender
2023,3920385,Mozambique,Alfons Amade,0.0,2.0,19.0,1.0,2.0,2.0,1.0,1.0,1.0,16.0,9.0,3.0,1.0,22.0,100.0,86.36,9.09,4.55,10.71,Dominant Duelist
2023,3920384,Guinea-Bissau,Jefferson Anilson Silva Encada,0.0,2.0,16.0,4.0,2.0,6.0,1.0,2.0,4.0,25.0,8.0,2.0,0.0,22.0,50.0,72.73,9.09,0.0,5.71,Balanced Defender
2022/2023,3837928,Lyon,Mathis Rayan Cherki,0.0,0.0,21.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,17.0,4.0,0.0,22.0,0.0,95.45,0.0,0.0,16.0,Balanced Defender
2023,3920400,Senegal,Sadio Mané,0.0,0.0,17.0,5.0,1.0,6.0,2.0,0.0,1.0,9.0,9.0,14.0,1.0,22.0,0.0,77.27,0.0,4.55,43.75,Balanced Defender
2023,3920390,Angola,Loide António Augusto,0.0,2.0,18.0,2.0,2.0,4.0,2.0,0.0,0.0,15.0,11.0,4.0,2.0,22.0,,81.82,9.09,9.09,13.33,Balanced Defender
2023,3920414,Burkina Faso,Dango Aboubacar Faissal Ouattara,0.0,0.0,22.0,0.0,0.0,9.0,1.0,0.0,1.0,1.0,5.0,27.0,9.0,22.0,0.0,100.0,0.0,40.91,81.82,Aggressive Presser
2023,3920418,Congo DR,Silas Katompa Mvumpa,0.0,0.0,19.0,3.0,0.0,2.0,0.0,0.0,2.0,3.0,18.0,5.0,0.0,22.0,0.0,86.36,0.0,0.0,19.23,Balanced Defender
2023,3923881,Nigeria,Ademola Lookman,0.0,0.0,21.0,1.0,0.0,3.0,2.0,1.0,2.0,9.0,12.0,8.0,1.0,22.0,50.0,95.45,0.0,4.55,27.59,Balanced Defender
2022/2023,3837876,Lille,Rémy Cabella,0.0,1.0,21.0,0.0,0.0,4.0,1.0,0.0,3.0,5.0,18.0,7.0,1.0,22.0,0.0,95.45,4.55,4.55,23.33,Balanced Defender
2023,3920393,Namibia,Riaan Hanamub,0.0,3.0,15.0,4.0,2.0,7.0,0.0,0.0,3.0,13.0,19.0,2.0,4.0,22.0,0.0,68.18,13.64,18.18,5.88,Balanced Defender
2022/2023,3837827,Paris Saint-Germain,Warren Zaire Emery,0.0,1.0,20.0,1.0,0.0,1.0,0.0,1.0,3.0,7.0,15.0,4.0,0.0,22.0,33.33,90.91,4.55,0.0,15.38,Balanced Defender
2023,3920394,Tanzania,Novatus Dismas Miroshi,0.0,0.0,20.0,2.0,3.0,5.0,2.0,1.0,3.0,18.0,16.0,1.0,0.0,22.0,33.33,90.91,0.0,0.0,2.86,Balanced Defender
2023,3920387,Ghana,Iddrisu Baba Mohammed,0.0,3.0,18.0,1.0,0.0,6.0,2.0,0.0,1.0,8.0,19.0,4.0,1.0,22.0,0.0,81.82,13.64,4.55,12.9,Balanced Defender
2023,3923880,Congo DR,Grady Diangana,0.0,1.0,20.0,1.0,1.0,1.0,2.0,0.0,0.0,7.0,13.0,6.0,1.0,22.0,,90.91,4.55,4.55,23.08,Balanced Defender
2022/2023,3837771,Paris Saint-Germain,Marco Verratti,0.0,0.0,20.0,2.0,0.0,4.0,2.0,1.0,6.0,3.0,18.0,13.0,2.0,22.0,16.67,90.91,0.0,9.09,38.24,Balanced Defender
2023,3920391,South Africa,Percy Tau,0.0,0.0,20.0,2.0,0.0,2.0,4.0,0.0,4.0,6.0,14.0,12.0,1.0,22.0,0.0,90.91,0.0,4.55,37.5,Balanced Defender
2023,3920394,Morocco,Selim Amallah,0.0,0.0,20.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,17.0,10.0,0.0,22.0,0.0,90.91,0.0,0.0,35.71,Balanced Defender
2022/2023,3837659,Montpellier,Téji Savanier,0.0,3.0,18.0,1.0,1.0,5.0,3.0,2.0,6.0,27.0,8.0,2.0,1.0,22.0,33.33,81.82,13.64,4.55,5.41,Balanced Defender
2023,3920414,Burkina Faso,Gustavo Fabrice Sangaré,0.0,0.0,21.0,1.0,0.0,8.0,2.0,2.0,4.0,14.0,18.0,4.0,3.0,22.0,50.0,95.45,0.0,13.64,11.11,Balanced Defender
2023,3877090,Inter Miami,Tomás Agustín Avilés Mancilla,0.0,4.0,17.0,1.0,3.0,2.0,1.0,1.0,3.0,18.0,11.0,2.0,1.0,22.0,33.33,77.27,18.18,4.55,6.45,Balanced Defender
2023,3920400,Cameroon,Olivier Michel Kemen,0.0,0.0,20.0,2.0,0.0,3.0,3.0,0.0,1.0,4.0,15.0,10.0,1.0,22.0,0.0,90.91,0.0,4.55,34.48,Balanced Defender
