season_name,match_id,team,player,total_pressures,counterpresses,pressure_regains,high_pressures,pressure_success_pct,minutes_played,pressures_per_90
2023,3920414,Angola,Augusto de Jesus Corte Real Carneiro,20,2.0,8.0,2,40.0,98,18.37
2022/2023,3837662,Paris Saint-Germain,Neymar da Silva Santos Junior,20,7.0,2.0,5,10.0,90,20.0
2022/2023,3837987,AC Ajaccio,Ismaël Chester Diallo,20,5.0,5.0,2,25.0,67,26.87
2023,3922658,Cape Verde Islands,Kenny Rocha Santos,20,7.0,3.0,4,15.0,117,15.38
2022/2023,3837998,Auxerre,Gideon Mensah,20,3.0,4.0,6,20.0,95,18.95
2023,3920416,South Africa,Themba Zwane,20,2.0,3.0,8,15.0,79,22.78
2023,3920394,Morocco,Sofyan Amrabat,20,3.0,5.0,4,25.0,94,19.15
2022/2023,3837947,Paris Saint-Germain,Fabián Ruiz Peña,20,5.0,6.0,3,30.0,92,19.57
2023,3877170,Inter Miami,Facundo Farías,20,5.0,1.0,11,5.0,91,19.78
2023,3920393,Namibia,Kennedy Amutenya,20,4.0,3.0,0,15.0,96,18.75
2023,3922659,Côte d'Ivoire,Max-Alain Gradel,20,3.0,3.0,3,15.0,71,25.35
2022/2023,3837827,Paris Saint-Germain,Warren Zaire Emery,20,5.0,6.0,4,30.0,71,25.35
2023,3922237,Namibia,Bethuel Muzeu,20,2.0,4.0,4,20.0,69,26.09
2023,3877072,Inter Miami,Diego Alexander Gómez Amarilla,20,6.0,4.0,8,20.0,69,26.09
2023,3922658,South Africa,Aubrey Maphosa Modiba,20,2.0,8.0,2,40.0,125,14.4
2023,3920407,Namibia,Prins Menelik Tjiueza,20,2.0,5.0,5,25.0,72,25.0
2023,3920404,Tunisia,Hamza Rafia,20,2.0,1.0,3,5.0,77,23.38
2023,3877170,Inter Miami,Benjamin Cremaschi,20,1.0,5.0,6,25.0,95,18.95
2023,3877060,Inter Miami,Leonardo Campana Romero,20,3.0,6.0,7,30.0,59,30.51
2023,3922243,South Africa,Teboho Mokoena,20,4.0,6.0,1,30.0,100,18.0
2023,3920406,Zambia,Patson Daka,20,1.0,3.0,12,15.0,97,18.56
2022/2023,3837876,Lille,Jonathan Bamba,20,1.0,3.0,5,15.0,96,18.75
2023,3922244,Mali,Kamory Doumbia,20,7.0,3.0,3,15.0,98,18.37
2022/2023,3837727,OGC Nice,Mario Lemina,20,2.0,7.0,0,35.0,73,24.66
2022/2023,3837818,Paris Saint-Germain,Vitor Machado Ferreira,20,5.0,5.0,4,25.0,85,21.18
2023,3922244,Mali,Mohamed Camara,20,5.0,4.0,2,20.0,92,19.57
2022/2023,3837938,Paris Saint-Germain,Fabián Ruiz Peña,20,4.0,5.0,0,25.0,83,21.69
2023,3920391,South Africa,Percy Tau,20,3.0,5.0,8,25.0,91,19.78
2022/2023,3838004,Strasbourg,Ismael Doukoure,20,0.0,7.0,0,35.0,84,21.43
2023,3922244,Burkina Faso,Issa Kabore,20,8.0,4.0,6,20.0,95,18.95
2023,3920392,Mauritania,Omaré Gassama,20,3.0,6.0,0,30.0,97,18.56
2023,3920394,Tanzania,Novatus Dismas Miroshi,20,4.0,5.0,1,25.0,68,26.47
2023,3920394,Morocco,Selim Amallah,20,3.0,4.0,7,20.0,69,26.09
2022/2023,3837785,Auxerre,Hamza Sakhi,20,4.0,5.0,1,25.0,83,21.69
2023,3922242,Côte d'Ivoire,Ibrahim Sangaré,20,6.0,8.0,2,40.0,71,25.35
2022/2023,3837659,Paris Saint-Germain,Neymar da Silva Santos Junior,20,2.0,6.0,11,30.0,89,20.22
2023,3923880,Congo DR,Grady Diangana,20,2.0,2.0,4,10.0,67,26.87
2023,3920386,Equatorial Guinea,Basilio Ndong Owono Nchamaaa,19,4.0,8.0,3,42.11,94,18.19
2023,3920418,Congo DR,Silas Katompa Mvumpa,19,5.0,4.0,5,21.05,52,32.88
2023,3920413,Cameroon,Frank Magri,19,6.0,4.0,13,21.05,71,24.08
2023,3922241,Mauritania,Sidi Bouna Sidi Amar,19,3.0,7.0,3,36.84,65,26.31
2023,3877194,Inter Miami,Leonardo Campana Romero,19,2.0,5.0,13,26.32,89,19.21
2022/2023,3837947,Lens,Przemysław Frankowski,19,4.0,3.0,7,15.79,91,18.79
2023,3920412,Senegal,Sadio Mané,19,5.0,1.0,14,5.26,95,18.0
2023,3920404,Tunisia,Ellyes Joris Skhiri,19,2.0,4.0,2,21.05,96,17.81
2022/2023,3837902,Stade Brestois,Romain Del Castillo,19,5.0,4.0,2,21.05,74,23.11
2022/2023,3837987,AC Ajaccio,Mohamed Youssouf,19,1.0,9.0,4,47.37,86,19.88
2023,3920390,Angola,Zito André Sebastião Luvumbo,19,4.0,4.0,4,21.05,77,22.21
2023,3920401,Guinea,Morgan Guilavogui,19,6.0,5.0,8,26.32,74,23.11
2022/2023,3837947,Lens,Jean Emile Junior Onana Onana,19,1.0,2.0,2,10.53,47,36.38
2022/2023,3837938,OGC Nice,Antoine Mendy,19,4.0,5.0,7,26.32,62,27.58
2022/2023,3837928,Paris Saint-Germain,Achraf Hakimi Mouh,19,4.0,7.0,6,36.84,92,18.59
2023,3877115,Toronto FC,Jonathan Osorio,19,6.0,3.0,3,15.79,87,19.66
2023,3877170,Cincinnati,Ian Murphy,19,4.0,6.0,1,31.58,93,18.39
2022/2023,3837938,OGC Nice,Khéphren Thuram-Ulien,19,3.0,1.0,8,5.26,91,18.79
2022/2023,3838004,Strasbourg,Lucas Perrin,19,0.0,1.0,4,5.26,85,20.12
2023,3920418,Tanzania,Himid Mao Mkami,19,2.0,4.0,0,21.05,70,24.43
2023,3920397,Equatorial Guinea,Basilio Ndong Owono Nchamaaa,19,3.0,6.0,1,31.58,94,18.19
2023,3922321,Nigeria,Temitayo Olufisayo Olaoluwa Aina,19,2.0,12.0,1,63.16,94,18.19
2023,3920386,Equatorial Guinea,Federico Bikoro Akieme Nchama,19,4.0,3.0,0,15.79,95,18.0
2022/2023,3837785,Paris Saint-Germain,Achraf Hakimi Mouh,19,1.0,4.0,9,21.05,91,18.79
2022/2023,3837885,Marseille,Jordan Veretout,19,3.0,4.0,6,21.05,91,18.79
2022/2023,3837954,Paris Saint-Germain,Vitor Machado Ferreira,19,9.0,8.0,4,42.11,87,19.66
2023,3922244,Mali,Lassana Coulibaly,19,7.0,3.0,9,15.79,73,23.42
2023,3922241,Cape Verde Islands,João Paulo Moreira Fernandes,19,4.0,8.0,5,42.11,100,17.1
2023,3920400,Senegal,Ismail Jakobs,19,3.0,3.0,2,15.79,97,17.63
2022/2023,3837818,Angers,Nabil Bentaleb,19,1.0,6.0,0,31.58,92,18.59
2022/2023,3837998,Auxerre,Gauthier Hein,19,3.0,2.0,6,10.53,84,20.36
2023,3920408,Equatorial Guinea,Basilio Ndong Owono Nchamaaa,19,1.0,5.0,0,26.32,95,18.0
2022/2023,3838017,Clermont Foot,Grejohn Kyei,19,2.0,2.0,13,10.53,83,20.6
2022/2023,3837839,Stade de Reims,Alexis Flips,19,4.0,6.0,7,31.58,74,23.11
2022/2023,3837896,Nantes,Ignatius Kpene Ganago,19,2.0,0.0,4,0.0,79,21.65
2022/2023,3837695,Nantes,Samuel Moutoussamy,19,2.0,3.0,2,15.79,78,21.92
2022/2023,3838004,Paris Saint-Germain,Vitor Machado Ferreira,19,8.0,4.0,2,21.05,83,20.6
2022/2023,3837928,Lyon,Junior Castello Lukeba,19,2.0,3.0,1,15.79,90,19.0
2023,3920385,Mozambique,Alfons Amade,19,1.0,3.0,3,15.79,99,17.27
2023,3877115,Inter Miami,Tomás Agustín Avilés Mancilla,19,5.0,8.0,4,42.11,65,26.31
2023,3877115,Toronto FC,Deandre Kerr,19,3.0,5.0,7,26.32,67,25.52
2022/2023,3837947,Lens,Jonathan Gradit,19,1.0,3.0,1,15.79,81,21.11
2023,3920391,South Africa,Teboho Mokoena,19,10.0,0.0,2,0.0,93,18.39
2022/2023,3837650,Paris Saint-Germain,Marco Verratti,19,7.0,2.0,4,10.53,81,21.11
2023,3920413,Gambia,Ali Sowe,19,5.0,3.0,14,15.79,72,23.75
2023,3920390,Angola,Cristóvão Paciência Mabululo,19,2.0,2.0,7,10.53,52,32.88
2022/2023,3837727,OGC Nice,Melvin Bard,19,2.0,6.0,6,31.58,92,18.59
2023,3920397,Guinea-Bissau,Moreto Moro Cassamã,19,3.0,5.0,3,26.32,63,27.14
2022/2023,3837947,Lens,Seko Fofana,19,0.0,1.0,3,5.26,89,19.21
2022/2023,3837954,Paris Saint-Germain,Fabián Ruiz Peña,19,5.0,3.0,5,15.79,92,18.59
2023,3920416,Tunisia,Ellyes Joris Skhiri,19,3.0,6.0,2,31.58,83,20.6
2022/2023,3837998,Paris Saint-Germain,Fabián Ruiz Peña,19,9.0,5.0,10,26.32,78,21.92
2023,3920414,Angola,Alfredo Kulembe Ribeiro,19,4.0,4.0,3,21.05,76,22.5
2022/2023,3837885,Marseille,Nuno Albertino Varela Tavares,18,3.0,6.0,7,33.33,90,18.0
2022/2023,3837928,Lyon,Maxence Caqueret,18,2.0,4.0,0,22.22,31,52.26
2023,3920403,Mauritania,Ibrahima Keita,18,7.0,9.0,3,50.0,95,17.05
2023,3920416,South Africa,Aubrey Maphosa Modiba,18,3.0,5.0,3,27.78,92,17.61
2023,3920406,Tanzania,Simon Happygod Msuva,18,4.0,1.0,6,5.56,94,17.23
2023,3922659,Mali,Amadou Haïdara,18,2.0,5.0,2,27.78,61,26.56
2023,3877060,New York Red Bulls,Daniel Edelman,18,3.0,6.0,3,33.33,92,17.61
2022/2023,3837963,Lorient,Ibrahima Koné,18,3.0,2.0,2,11.11,64,25.31
2022/2023,3837885,Marseille,Leonardo Julián Balerdi Rossa,18,2.0,7.0,2,38.89,90,18.0
2023,3920402,Algeria,Rayan Aït Nouri,18,5.0,9.0,3,50.0,98,16.53
2023,3920413,Cameroon,Darlin Zidane Yongwa Ngameni,18,7.0,5.0,4,27.78,73,22.19
2023,3920399,Mozambique,Ricardo Martins Guimarães,18,5.0,5.0,1,27.78,95,17.05
2023,3920401,Gambia,Musa Barrow,18,2.0,1.0,4,5.56,96,16.88
2023,3920402,Algeria,Baghdad Bounedjah,18,1.0,3.0,9,16.67,98,16.53
2023,3920401,Guinea,Aguibou Camara,18,4.0,4.0,9,22.22,94,17.23
2023,3920418,Congo DR,Gedeon Kalulu Kyatengwa,18,2.0,3.0,0,16.67,93,17.42
2023,3920419,Morocco,Sofyan Amrabat,18,4.0,7.0,1,38.89,93,17.42
2022/2023,3837928,Paris Saint-Germain,Fabián Ruiz Peña,18,4.0,5.0,4,27.78,35,46.29
2022/2023,3837717,Lyon,Mateus Cardoso Lemos Martins,18,5.0,2.0,6,11.11,74,21.89
2023,3922658,Cape Verde Islands,Garry Mendes Rodrigues,18,2.0,3.0,6,16.67,70,23.14
2022/2023,3837706,Paris Saint-Germain,Presnel Kimpembe,18,4.0,7.0,1,38.89,94,17.23
2022/2023,3838004,Paris Saint-Germain,Renato Júnior Luz Sanches,18,3.0,3.0,4,16.67,90,18.0
2022/2023,3838004,Paris Saint-Germain,Warren Zaire Emery,18,2.0,1.0,1,5.56,90,18.0
2022/2023,3837876,Paris Saint-Germain,Neymar da Silva Santos Junior,18,3.0,3.0,3,16.67,49,33.06
2022/2023,3837859,Paris Saint-Germain,Achraf Hakimi Mouh,18,3.0,0.0,6,0.0,92,17.61
2023,3923881,Nigeria,Frank Onyeka,18,2.0,5.0,2,27.78,84,19.29
2022/2023,3837683,Toulouse,Moussa Diarra,18,0.0,5.0,1,27.78,89,18.2
2022/2023,3837659,Montpellier,Téji Savanier,18,3.0,7.0,1,38.89,85,19.06
2023,3877090,Inter Miami,Facundo Farías,18,4.0,2.0,4,11.11,73,22.19
2023,3922237,Namibia,Absalom Iimbondi,18,2.0,7.0,4,38.89,67,24.18
2023,3922238,Nigeria,Alex Iwobi,18,6.0,2.0,4,11.11,97,16.7
2022/2023,3837844,Paris Saint-Germain,Achraf Hakimi Mouh,18,9.0,5.0,7,27.78,93,17.42
2023,3920387,Ghana,Iddrisu Baba Mohammed,18,1.0,1.0,3,5.56,97,16.7
2023,3922243,Morocco,Youssef En-Nesyri,18,1.0,5.0,7,27.78,100,16.2
2022/2023,3837680,AS Monaco,Aleksandr Golovin,18,4.0,2.0,4,11.11,63,25.71
2023,3922237,Namibia,Aprocious Petrus,18,4.0,2.0,3,11.11,93,17.42
2022/2023,3837650,Clermont Foot,Maxime Gonalons,18,2.0,2.0,5,11.11,84,19.29
2023,3922837,South Africa,Sphephelo S''Miso Sithole,18,6.0,4.0,1,22.22,120,13.5
2023,3877060,New York Red Bulls,Andrés Felipe Reyes Ambuila,18,6.0,3.0,1,16.67,92,17.61
2023,3920407,South Africa,Aubrey Maphosa Modiba,18,5.0,9.0,2,50.0,93,17.42
2023,3922238,Nigeria,Moses Daddy-Ajala Simon,18,6.0,4.0,7,22.22,95,17.05
2023,3920409,Nigeria,Frank Onyeka,18,3.0,3.0,4,16.67,61,26.56
2023,3922659,Mali,Diadie Samassekou,18,4.0,6.0,2,33.33,101,16.04
2023,3920390,Angola,Loide António Augusto,18,1.0,4.0,2,22.22,77,21.04
2023,3920416,South Africa,Evidence Makgopa,18,5.0,5.0,5,27.78,83,19.52
2022/2023,3837902,Stade Brestois,Jean-Kevin Duverne,18,4.0,5.0,3,27.78,91,17.8
2022/2023,3837771,Paris Saint-Germain,Nordi Mukiele Mulere,18,4.0,9.0,2,50.0,92,17.61
2023,3922242,Côte d'Ivoire,Jean Michaël Seri,18,6.0,5.0,1,27.78,118,13.73
2023,3922321,Nigeria,Frank Onyeka,18,2.0,3.0,2,16.67,86,18.84
2023,3877072,Nashville SC,Fafà Picault,18,2.0,4.0,2,22.22,80,20.25
2022/2023,3837902,Paris Saint-Germain,Timothee Pembele,18,2.0,5.0,3,27.78,74,21.89
2022/2023,3837680,AS Monaco,Youssouf Fofana,18,3.0,5.0,0,27.78,92,17.61
2022/2023,3837947,Paris Saint-Germain,Achraf Hakimi Mouh,18,5.0,5.0,9,27.78,90,18.0
2022/2023,3837839,Stade de Reims,Yunis Abdelhamid,18,1.0,4.0,6,22.22,93,17.42
2023,3922837,South Africa,Teboho Mokoena,18,2.0,2.0,1,11.11,119,13.61
2023,3877090,Inter Miami,Benjamin Cremaschi,18,2.0,2.0,1,11.11,73,22.19
2022/2023,3837771,Troyes,Rominigue Kouamé N''Guessan,18,5.0,5.0,2,27.78,75,21.6
2022/2023,3838017,Paris Saint-Germain,Warren Zaire Emery,18,2.0,5.0,4,27.78,92,17.61
2022/2023,3837659,Montpellier,Enzo Gianni Tchato Mbiayi,17,1.0,6.0,1,35.29,88,17.39
2023,3922239,Equatorial Guinea,Ibán Salvador Edu,17,5.0,5.0,5,29.41,91,16.81
2023,3922239,Equatorial Guinea,Pablo Ganet Cómitre,17,3.0,3.0,2,17.65,95,16.11
2023,3920407,South Africa,Themba Zwane,17,4.0,5.0,5,29.41,69,22.17
2023,3920403,Mauritania,Omaré Gassama,17,4.0,4.0,2,23.53,93,16.45
2022/2023,3837839,Stade de Reims,Thibault De Smet,17,3.0,3.0,5,17.65,93,16.45
2023,3920396,Ghana,Gideon Mensah,17,1.0,5.0,0,29.41,91,16.81
2022/2023,3837839,Paris Saint-Germain,Fabián Ruiz Peña,17,7.0,4.0,5,23.53,67,22.84
2023,3920415,Mauritania,Idrissa Thiam,17,2.0,6.0,0,35.29,73,20.96
2023,3922244,Mali,Amadou Haïdara,17,3.0,2.0,5,11.76,72,21.25
2022/2023,3837839,Paris Saint-Germain,Neymar da Silva Santos Junior,17,2.0,4.0,7,23.53,81,18.89
2023,3920392,Burkina Faso,Ibrahim Blati Touré,17,3.0,3.0,2,17.65,97,15.77
2023,3920417,Namibia,Aprocious Petrus,17,4.0,4.0,3,23.53,81,18.89
2022/2023,3837727,OGC Nice,Aaron Ramsey,17,5.0,2.0,4,11.76,60,25.5
2023,3920387,Ghana,Joseph Paintsil,17,5.0,6.0,1,35.29,60,25.5
2023,3920400,Senegal,Habibou Mouhamadou Diallo,17,6.0,4.0,7,23.53,80,19.13
2022/2023,3837885,Paris Saint-Germain,Nuno Mendes,17,5.0,6.0,2,35.29,75,20.4
2023,3877115,Inter Miami,David Ruiz,17,2.0,5.0,11,29.41,64,23.91
2022/2023,3837662,Paris Saint-Germain,Kylian Mbappé Lottin,17,1.0,1.0,11,5.88,89,17.19
2022/2023,3837818,Paris Saint-Germain,Juan Bernat Velasco,17,5.0,6.0,2,35.29,91,16.81
2022/2023,3837827,Rennes,Désiré Doué,17,4.0,8.0,0,47.06,66,23.18
2023,3920399,Cape Verde Islands,Jamiro Gregory Monteiro Alvarenga,17,1.0,3.0,6,17.65,78,19.62
2023,3920402,Burkina Faso,Gustavo Fabrice Sangaré,17,5.0,2.0,5,11.76,82,18.66
2023,3922658,Cape Verde Islands,Steven Moreira,17,7.0,2.0,6,11.76,120,12.75
2023,3920410,Ghana,Salis Abdul Samed,17,1.0,4.0,1,23.53,93,16.45
2023,3920409,Guinea-Bissau,Famana Quizera,17,3.0,4.0,6,23.53,67,22.84
2022/2023,3837859,Paris Saint-Germain,Carlos Soler Barragán,17,2.0,5.0,5,29.41,75,20.4
2023,3920387,Ghana,Antoine Semenyo,17,3.0,1.0,8,5.88,60,25.5
2023,3922244,Burkina Faso,Mohamed Konaté,17,1.0,2.0,8,11.76,98,15.61
2023,3920391,South Africa,Evidence Makgopa,17,2.0,3.0,7,17.65,68,22.5
2023,3920408,Côte d'Ivoire,Franck Yannick Kessié,17,3.0,4.0,0,23.53,96,15.94
2023,3922240,Congo DR,Simon Bokote Banza,17,8.0,6.0,10,35.29,56,27.32
2023,3920386,Equatorial Guinea,Pablo Ganet Cómitre,17,5.0,4.0,2,23.53,73,20.96
2022/2023,3837785,Auxerre,Mathias Autret,17,2.0,1.0,2,5.88,64,23.91
2023,3920396,Egypt,Omar Kamal Abdel Wahed,17,2.0,7.0,2,41.18,95,16.11
2023,3920404,Mali,Lassana Coulibaly,17,1.0,6.0,2,35.29,95,16.11
2023,3920415,Mauritania,Khadim Diaw,17,2.0,5.0,1,29.41,98,15.61
2022/2023,3837885,Paris Saint-Germain,Marcos Aoás Corrêa,17,5.0,2.0,2,11.76,91,16.81
2023,3920418,Congo DR,Yoane Wissa,17,3.0,3.0,4,17.65,93,16.45
2023,3920407,South Africa,Sphephelo S''Miso Sithole,17,9.0,6.0,3,35.29,69,22.17
2023,3920417,Namibia,Ivan Kamberipa,17,2.0,6.0,4,35.29,93,16.45
2023,3920405,Congo DR,Samuel Moutoussamy,17,2.0,3.0,2,17.65,89,17.19
2023,3920404,Tunisia,Aïssa Bilal Laïdouni,17,3.0,1.0,0,5.88,96,15.94
2022/2023,3837844,Montpellier,Christ-Emmanuel Faitout Maouassa,17,2.0,4.0,3,23.53,81,18.89
2022/2023,3837827,Rennes,Amine Gouiri,17,3.0,2.0,4,11.76,88,17.39
2023,3920392,Burkina Faso,Steeve Yago,17,2.0,8.0,6,47.06,96,15.94
2023,3877170,Inter Miami,Sergio Busquets i Burgos,17,10.0,10.0,4,58.82,95,16.11
2022/2023,3837928,Paris Saint-Germain,Marco Verratti,17,4.0,5.0,3,29.41,59,25.93
2023,3920395,Zambia,Patson Daka,17,4.0,3.0,6,17.65,95,16.11
2022/2023,3838017,Paris Saint-Germain,Achraf Hakimi Mouh,17,4.0,3.0,5,17.65,92,16.63
2023,3920403,Mauritania,Bodda Mouhsine,17,3.0,3.0,1,17.65,86,17.79
2023,3920399,Cape Verde Islands,Kevin Lenini Gonçalves Pereira de Pina,17,5.0,5.0,3,29.41,94,16.28
2023,3920400,Senegal,Sadio Mané,17,1.0,1.0,9,5.88,97,15.77
2023,3922238,Cameroon,Frank Magri,17,5.0,5.0,8,29.41,100,15.3
2023,3877090,LAFC,Ilie Sánchez Farrés,17,4.0,7.0,3,41.18,80,19.13
2023,3920397,Equatorial Guinea,Federico Bikoro Akieme Nchama,17,3.0,4.0,1,23.53,96,15.94
2023,3877090,Inter Miami,Tomás Agustín Avilés Mancilla,17,3.0,2.0,0,11.76,94,16.28
2023,3922240,Egypt,Mostafa Mohamed Ahmed Abdallah,17,0.0,3.0,7,17.65,123,12.44
2023,3922239,Equatorial Guinea,Carlos Akapo Martínez,17,6.0,3.0,3,17.65,93,16.45
2022/2023,3838017,Clermont Foot,Muhammed Cham Saracevic,17,5.0,2.0,8,11.76,69,22.17
2023,3920409,Guinea-Bissau,Janio Bikel Figueiredo Silva,17,2.0,4.0,3,23.53,94,16.28
2023,3877115,Toronto FC,Franco Ibarra,17,1.0,3.0,4,17.65,57,26.84
2023,3877115,Inter Miami,DeAndre Yedlin,17,3.0,1.0,7,5.88,91,16.81
2022/2023,3837876,Paris Saint-Germain,Marco Verratti,17,5.0,6.0,2,35.29,95,16.11
2023,3920387,Ghana,Gideon Mensah,17,3.0,5.0,0,29.41,98,15.61
2023,3920387,Cape Verde Islands,Steven Moreira,17,3.0,6.0,2,35.29,99,15.45
2023,3920416,Tunisia,Ali Abdi,17,4.0,5.0,4,29.41,92,16.63
2023,3922241,Mauritania,Aboubakary Koita,17,6.0,4.0,7,23.53,95,16.11
2023,3920414,Angola,Bruno Lourenço Pinto de Almeida Paz,17,4.0,3.0,1,17.65,63,24.29
2023,3920387,Ghana,Denis Odoi,17,1.0,4.0,0,23.53,98,15.61
2023,3920396,Ghana,Majeed Ashimeru,17,2.0,4.0,0,23.53,59,25.93
2023,3922237,Angola,Cristóvão Paciência Mabululo,17,5.0,4.0,7,23.53,82,18.66
2023,3920406,Tanzania,Mbwana Ally Samatta,17,4.0,1.0,6,5.88,96,15.94
2023,3920419,Zambia,Kennedy Musonda,17,7.0,0.0,2,0.0,70,21.86
2023,3920393,Tunisia,Mohamed Elias Achouri,17,4.0,5.0,4,29.41,91,16.81
2023,3920419,Zambia,Lameck Banda,17,2.0,6.0,2,35.29,92,16.63
2023,3920397,Guinea-Bissau,Janio Bikel Figueiredo Silva,17,3.0,2.0,1,11.76,97,15.77
2022/2023,3837928,Paris Saint-Germain,Marcos Aoás Corrêa,17,8.0,9.0,2,52.94,93,16.45
2023,3920404,Tunisia,Mohamed Elias Achouri,17,3.0,3.0,5,17.65,69,22.17
2023,3920404,Mali,Amadou Haïdara,17,3.0,3.0,6,17.65,69,22.17
2022/2023,3838017,Clermont Foot,Maxime Gonalons,17,2.0,4.0,5,23.53,69,22.17
2023,3922837,Nigeria,Temitayo Olufisayo Olaoluwa Aina,17,3.0,3.0,3,17.65,123,12.44
2023,3920409,Guinea-Bissau,Fernando de Lacerda Gomes,17,4.0,4.0,0,23.53,93,16.45
2023,3920397,Equatorial Guinea,José Ndong Machín Dicombo,17,2.0,3.0,4,17.65,96,15.94
2023,3920419,Morocco,Ayoub El Kaabi,17,5.0,3.0,9,17.65,72,21.25
2023,3920414,Angola,Valdomiro Tualungo Paulo Lameiras,17,2.0,3.0,0,17.65,94,16.28
2023,3877170,Inter Miami,David Ruiz,16,6.0,4.0,7,25.0,53,27.17
2023,3920385,Egypt,Mohamed Naser Elsayed Elneny,16,4.0,2.0,2,12.5,76,18.95
2023,3920398,Nigeria,Calvin Bassey Ughelumba,16,2.0,6.0,1,37.5,98,14.69
2022/2023,3837844,Montpellier,Boubakar Kouyate,16,0.0,7.0,0,43.75,93,15.48
2023,3877072,Nashville SC,Shaquell Moore,16,1.0,4.0,0,25.0,92,15.65
2023,3920384,Guinea-Bissau,Jefferson Anilson Silva Encada,16,2.0,8.0,2,50.0,92,15.65
2023,3877194,Charlotte,Jere Juhani Uronen,16,7.0,6.0,3,37.5,89,16.18
2023,3920414,Burkina Faso,Stephane Aziz Ki,16,3.0,3.0,8,18.75,87,16.55
2023,3920403,Angola,Alfredo Kulembe Ribeiro,16,4.0,5.0,1,31.25,85,16.94
2023,3922241,Mauritania,Souleymane Anne,16,4.0,2.0,4,12.5,78,18.46
2023,3877060,New York Red Bulls,Lucas Lima Linhares,16,1.0,5.0,10,31.25,91,15.82
2023,3920407,Namibia,Aprocious Petrus,16,2.0,5.0,1,31.25,94,15.32
2023,3920389,Cameroon,André-Frank Zambo Anguissa,16,4.0,4.0,4,25.0,96,15.0
2022/2023,3837818,Angers,Pierrick Capelle,16,5.0,3.0,1,18.75,60,24.0
2023,3920408,Equatorial Guinea,Ibán Salvador Edu,16,2.0,7.0,2,43.75,77,18.7
2022/2023,3837885,Paris Saint-Germain,Lionel Andrés Messi Cuccittini,16,4.0,5.0,8,31.25,88,16.36
2023,3920391,South Africa,Khuliso Johnson Mudau,16,3.0,4.0,3,25.0,89,16.18
2023,3920391,Mali,Aliou Dieng,16,5.0,6.0,3,37.5,76,18.95
2022/2023,3838004,Strasbourg,Colin Dagba,16,2.0,1.0,0,6.25,64,22.5
2023,3920408,Côte d'Ivoire,Oumar Diakité,16,6.0,3.0,4,18.75,82,17.56
2022/2023,3837844,Paris Saint-Germain,Fabián Ruiz Peña,16,2.0,4.0,9,25.0,90,16.0
2022/2023,3837928,Paris Saint-Germain,Nuno Mendes,16,6.0,3.0,4,18.75,92,15.65
2023,3922242,Senegal,Kalidou Koulibaly,16,2.0,4.0,0,25.0,120,12.0
2023,3920404,Tunisia,Anis Ben Slimane,16,3.0,2.0,4,12.5,87,16.55
2023,3920391,South Africa,Themba Zwane,16,2.0,2.0,4,12.5,72,20.0
2023,3920391,Mali,Yves Bissouma,16,2.0,6.0,4,37.5,57,25.26
2023,3877170,Cincinnati,Luciano Federico Acosta,16,5.0,5.0,6,31.25,87,16.55
2023,3920399,Cape Verde Islands,Jovane Eduardo Borges Cabral,16,2.0,5.0,3,31.25,74,19.46
2022/2023,3837987,Paris Saint-Germain,Fabián Ruiz Peña,16,7.0,4.0,6,25.0,63,22.86
2023,3920415,Mauritania,Aboubakary Koita,16,2.0,2.0,3,12.5,80,18.0
2023,3920411,Egypt,Omar Marmoush,16,5.0,2.0,11,12.5,80,18.0
2023,3922838,Congo DR,Gedeon Kalulu Kyatengwa,16,6.0,7.0,2,43.75,88,16.36
2023,3920399,Cape Verde Islands,Ryan Isaac Mendes da Graça,16,3.0,6.0,4,37.5,93,15.48
2023,3922837,South Africa,Mothobi Mvala,16,1.0,7.0,0,43.75,126,11.43
2022/2023,3837818,Angers,Adrien Hunou,16,3.0,1.0,8,6.25,61,23.61
2023,3922356,Congo DR,Samuel Moutoussamy,16,2.0,2.0,1,12.5,90,16.0
2023,3922659,Côte d'Ivoire,Ghislain Konan,16,2.0,6.0,0,37.5,118,12.2
2023,3922242,Senegal,Moussa Niakhate,16,1.0,6.0,0,37.5,124,11.61
2022/2023,3837918,Rennes,Birger Meling,16,1.0,5.0,4,31.25,88,16.36
2023,3920414,Angola,Cristóvão Paciência Mabululo,16,3.0,4.0,7,25.0,76,18.95
2023,3920415,Algeria,Ramiz Larbi Zerrouki,16,6.0,4.0,2,25.0,100,14.4
2023,3920406,Tanzania,Morice Michael Abraham,16,5.0,0.0,2,0.0,38,37.89
2022/2023,3837876,Lille,André Filipe Tavares Gomes,16,2.0,1.0,2,6.25,92,15.65
2023,3920396,Ghana,Salis Abdul Samed,16,4.0,8.0,0,50.0,84,17.14
2022/2023,3837844,Montpellier,Valère Germain,16,7.0,3.0,7,18.75,57,25.26
2022/2023,3837963,Paris Saint-Germain,Sergio Ramos García,16,1.0,4.0,0,25.0,94,15.32
2023,3877090,LAFC,Mario González Gutiérrez,16,2.0,1.0,11,6.25,60,24.0
2023,3920389,Guinea,Morgan Guilavogui,16,2.0,4.0,3,25.0,55,26.18
2023,3922837,South Africa,Aubrey Maphosa Modiba,16,1.0,6.0,1,37.5,116,12.41
2023,3922239,Guinea,Aguibou Camara,16,3.0,3.0,5,18.75,97,14.85
