season_name,match_id,player,team,possessions_with_buildup,xg_buildup,avg_xg_per_possession,total_touches_in_buildup,minutes_played,xg_buildup_per90
2023/2024,3895158,Marius Wolf,Borussia Dortmund,3,0.503,0.126,15.0,376.0,0.12
2024,3930163,Kieran Trippier,England,3,0.366,0.122,5.0,276.0,0.119
2024,3930173,Jules Koundé,France,7,0.853,0.122,21.0,644.0,0.119
2024,3938642,David Jurásek,Czech Republic,7,0.838,0.105,38.0,632.0,0.119
2023/2024,3895275,Jeremie Frimpong,Bayer Leverkusen,4,0.434,0.109,18.0,328.0,0.119
2024,3939987,Telasco José Segovia Pérez,Venezuela,8,0.869,0.097,26.0,657.0,0.119
2024,3930178,Giacomo Raspadori,Italy,3,0.286,0.095,6.0,216.0,0.119
2023/2024,3895202,Jonas Hofmann,Bayer Leverkusen,10,1.335,0.121,38.0,1012.0,0.119
2024,3939991,Andreas Hoelgebaum Pereira,Brazil,1,0.065,0.065,5.0,49.0,0.119
2024,3941022,Christoph Baumgartner,Austria,4,0.496,0.124,10.0,376.0,0.119
2023/2024,3895113,Josip Stanišić,Bayer Leverkusen,5,0.572,0.114,16.0,435.0,0.118
2024,3940878,Stephan El Shaarawy,Italy,1,0.06,0.06,2.0,46.0,0.118
2024,3938644,João Félix Sequeira,Portugal,8,1.217,0.122,36.0,930.0,0.118
2024,3930163,Dušan Tadić,Serbia,2,0.078,0.039,3.0,60.0,0.118
2024,3942227,Remo Freuler,Switzerland,6,0.908,0.151,25.0,690.0,0.118
2024,3930184,Salih Özcan,Turkey,2,0.231,0.058,20.0,176.0,0.118
2023/2024,3895107,Lukáš Hrádecký,Bayer Leverkusen,6,0.676,0.113,15.0,516.0,0.118
2024,3941017,Matúš Bero,Slovakia,3,0.149,0.05,9.0,114.0,0.118
2024,3938639,Arda Güler,Turkey,5,0.513,0.103,17.0,390.0,0.118
2023/2024,3895074,Odilon Kossonou,Bayer Leverkusen,4,0.621,0.124,15.0,475.0,0.118
2024,3938640,Georgiy Sudakov,Ukraine,5,0.576,0.115,13.0,445.0,0.117
2024,3938637,Joey Veerman,Netherlands,9,0.79,0.079,27.0,610.0,0.117
2023/2024,3895167,Edmond Fayçal Tapsoba,Bayer Leverkusen,7,0.956,0.12,29.0,736.0,0.117
2024,3942228,Lionel Andrés Messi Cuccittini,Argentina,3,0.465,0.155,7.0,357.0,0.117
2024,3938642,Matěj Jurásek,Czech Republic,3,0.152,0.051,6.0,117.0,0.117
2023/2024,3895292,Granit Xhaka,Bayer Leverkusen,9,1.113,0.124,33.0,855.0,0.117
2023/2024,3895232,Florian Wirtz,Bayer Leverkusen,5,0.577,0.115,21.0,445.0,0.117
2024,3941021,Xavi Simons,Netherlands,2,0.359,0.12,6.0,276.0,0.117
2024,3942752,Jesús Navas González,Spain,1,0.074,0.074,2.0,57.0,0.117
2024,3939985,Jacob Shaffelburg,Canada,2,0.156,0.078,2.0,120.0,0.117
2023/2024,3895266,Tiago Barreiros de Melo Tomás,Wolfsburg,3,0.227,0.076,5.0,174.0,0.117
2024,3942229,Yeferson Julio Soteldo Martínez,Venezuela,4,0.415,0.104,9.0,320.0,0.117
2024,3941021,Stefan de Vrij,Netherlands,10,1.343,0.112,63.0,1032.0,0.117
2024,3943043,Aymeric Laporte,Spain,9,1.18,0.118,38.0,910.0,0.117
2024,3930168,Kai Havertz,Germany,3,0.219,0.073,7.0,171.0,0.116
2024,3930178,Federico Dimarco,Italy,5,0.361,0.072,11.0,280.0,0.116
2024,3939975,Yerry Fernando Mina González,Colombia,3,0.275,0.092,5.0,213.0,0.116
2024,3941022,Nicolas Seiwald,Austria,6,0.838,0.12,20.0,651.0,0.116
2023/2024,3895348,Felix Uduokhai,Augsburg,4,0.473,0.118,11.0,368.0,0.116
2024,3943043,Robin Aime Robert Le Normand,Spain,7,0.849,0.106,25.0,656.0,0.116
2024,3939976,Vinícius José Paixão de Oliveira Júnior,Brazil,5,0.536,0.089,17.0,414.0,0.116
2024,3941017,Martin Dúbravka,Slovakia,5,0.774,0.155,13.0,600.0,0.116
2024,3930173,Theo Bernard François Hernández,France,7,0.845,0.121,25.0,658.0,0.116
2023/2024,3895086,Granit Xhaka,Bayer Leverkusen,6,0.845,0.121,14.0,658.0,0.116
2024,3939982,Facundo Pellistri Rebollo,Uruguay,5,0.548,0.11,15.0,425.0,0.116
2024,3941019,Romelu Lukaku Menama,Belgium,2,0.189,0.094,4.0,148.0,0.115
2023/2024,3895333,Nathan Tella,Bayer Leverkusen,3,0.271,0.09,5.0,213.0,0.115
2024,3938640,Oleksandr Tymchyk,Ukraine,6,0.68,0.113,14.0,534.0,0.115
2023/2024,3895348,Phillip Tietz,Augsburg,2,0.187,0.093,5.0,146.0,0.115
2023/2024,3895250,Brajan Gruda,FSV Mainz 05,2,0.159,0.079,3.0,124.0,0.115
2024,3943043,Declan Rice,England,2,0.236,0.118,3.0,184.0,0.115
2024,3943077,Alexis Mac Allister,Argentina,3,0.365,0.122,5.0,285.0,0.115
2024,3942382,Nathan Aké,Netherlands,4,0.468,0.094,23.0,365.0,0.115
2023/2024,3895348,Mert Kömür,Augsburg,2,0.187,0.093,8.0,146.0,0.115
2024,3930162,Jannik Vestergaard,Denmark,5,0.808,0.115,18.0,630.0,0.115
2023/2024,3895292,Alejandro Grimaldo García,Bayer Leverkusen,6,0.737,0.123,17.0,576.0,0.115
2024,3939986,Nicolás Alejandro Tagliafico,Argentina,4,0.591,0.118,19.0,465.0,0.114
2023/2024,3895060,Edmond Fayçal Tapsoba,Bayer Leverkusen,10,1.37,0.114,52.0,1080.0,0.114
2023/2024,3895107,Exequiel Alejandro Palacios,Bayer Leverkusen,12,1.52,0.117,74.0,1196.0,0.114
2023/2024,3895113,Jonathan Tah,Bayer Leverkusen,7,0.795,0.114,21.0,630.0,0.114
2023/2024,3895333,Willian Joel Pacho Tenorio,Eintracht Frankfurt,2,0.238,0.119,16.0,188.0,0.114
2024,3938645,Orel Mangala,Belgium,2,0.122,0.041,20.0,96.0,0.114
2024,3939989,Orlando Mosquera,Panama,5,0.585,0.117,7.0,465.0,0.113
2024,3930178,Gianluigi Donnarumma,Italy,1,0.115,0.115,1.0,92.0,0.113
2023/2024,3895060,Jonathan Tah,Bayer Leverkusen,7,0.931,0.116,35.0,744.0,0.113
2024,3930173,Virgil van Dijk,Netherlands,4,0.582,0.116,20.0,465.0,0.113
2024,3930179,Arbër Hoxha,Albania,2,0.058,0.029,4.0,46.0,0.113
2024,3930174,João Pedro Cavaco Cancelo,Portugal,4,0.332,0.083,12.0,264.0,0.113
2023/2024,3895107,Jonathan Tah,Bayer Leverkusen,12,1.499,0.115,47.0,1196.0,0.113
2024,3942785,Gonzalo Ariel Montiel,Argentina,5,0.447,0.089,11.0,355.0,0.113
2024,3938641,Nicolas Seiwald,Austria,5,0.571,0.114,16.0,460.0,0.112
2024,3930184,Kaan Ayhan,Turkey,2,0.126,0.063,4.0,102.0,0.112
2024,3942229,Jhonder Leonel Cádiz Fernández,Venezuela,1,0.08,0.08,2.0,64.0,0.112
2024,3939972,Nahuel Adolfo Ferraresi Hernández,Venezuela,5,0.701,0.117,24.0,564.0,0.112
2024,3941017,Denis Vavro,Slovakia,5,0.748,0.15,14.0,600.0,0.112
2024,3941019,Timothy Castagne,Belgium,1,0.106,0.106,3.0,85.0,0.112
2024,3938639,Giorgi Kochorashvili,Georgia,4,0.584,0.117,10.0,470.0,0.112
2024,3939979,Julián Andrés Quiñones Quiñones,Mexico,4,0.475,0.095,10.0,380.0,0.112
2023/2024,3895244,Robert Andrich,Bayer Leverkusen,9,1.156,0.116,24.0,930.0,0.112
2023/2024,3895113,Pavao Pervan,Wolfsburg,2,0.335,0.112,3.0,270.0,0.112
2024,3939973,Mathías Olivera Miramontes,Uruguay,6,0.729,0.073,21.0,590.0,0.111
2024,3942228,Ray Kendry Páez Andrade,Ecuador,1,0.183,0.091,4.0,148.0,0.111
2024,3942228,Nahuel Molina Lucero,Argentina,1,0.116,0.116,1.0,94.0,0.111
2024,3939976,João Victor Gomes da Silva,Brazil,8,0.913,0.101,35.0,738.0,0.111
2024,3930173,Jeremie Frimpong,Netherlands,5,0.616,0.088,11.0,504.0,0.11
2024,3942228,Jeremy Leonel Sarmiento Morante,Ecuador,1,0.183,0.091,10.0,150.0,0.11
2023/2024,3895320,Piero Martín Hincapié Reyna,Bayer Leverkusen,1,0.06,0.06,4.0,49.0,0.11
2023/2024,3895194,Fredrik Jensen,Augsburg,3,0.286,0.095,6.0,234.0,0.11
2024,3942227,Michel Aebischer,Switzerland,6,0.847,0.141,36.0,696.0,0.11
2024,3942819,Wout Weghorst,Netherlands,1,0.12,0.06,4.0,98.0,0.11
2024,3930183,Juraj Kucka,Slovakia,2,0.202,0.101,7.0,166.0,0.11
2024,3939990,Manuel Ugarte Ribeiro,Uruguay,2,0.197,0.099,6.0,162.0,0.11
2023/2024,3895074,Serge Gnabry,Bayern Munich,3,0.252,0.084,7.0,207.0,0.109
2024,3943077,Gonzalo Ariel Montiel,Argentina,3,0.258,0.086,6.0,213.0,0.109
2024,3930167,Arlind Afrim Ajeti,Albania,3,0.348,0.116,5.0,288.0,0.109
2024,3939987,Rafael Enrique Romo Pérez,Venezuela,5,0.549,0.11,12.0,455.0,0.109
2024,3942785,Ismael Koné,Canada,3,0.333,0.111,4.0,276.0,0.109
2023/2024,3895302,Amine Adli,Bayer Leverkusen,2,0.117,0.058,11.0,96.0,0.109
2024,3942349,Kléper Laveran Lima Ferreira,Portugal,6,0.957,0.137,33.0,791.0,0.109
2024,3940983,Joshua Kimmich,Germany,4,0.46,0.115,18.0,380.0,0.109
2024,3939969,Cyle Larin,Canada,1,0.096,0.096,1.0,79.0,0.109
2024,3930162,Joachim Andersen,Denmark,5,0.782,0.112,32.0,644.0,0.109
2023/2024,3895302,Victor Okoh Boniface,Bayer Leverkusen,1,0.074,0.074,2.0,61.0,0.109
2024,3938642,Giorgi Kochorashvili,Georgia,3,0.343,0.114,20.0,282.0,0.109
2024,3939972,José Andrés Martínez Torres,Venezuela,4,0.663,0.111,17.0,552.0,0.108
2023/2024,3895258,Granit Xhaka,Bayer Leverkusen,9,1.059,0.096,58.0,880.0,0.108
2024,3930175,Dennis Man,Romania,6,0.655,0.109,11.0,546.0,0.108
2024,3939992,Hernesto Ezequiel Caballero Benítez,Paraguay,5,0.306,0.061,14.0,255.0,0.108
2024,3938637,Xavi Simons,Netherlands,5,0.585,0.073,32.0,488.0,0.108
2023/2024,3895232,Jamal Musiala,Bayern Munich,4,0.383,0.096,8.0,320.0,0.108
2024,3939969,Ángel Fabián Di María Hernández,Argentina,2,0.153,0.077,4.0,128.0,0.108
2023/2024,3895286,Granit Xhaka,Bayer Leverkusen,15,1.916,0.113,70.0,1598.0,0.108
2024,3930168,Manuel Neuer,Germany,3,0.32,0.107,6.0,270.0,0.107
2024,3942415,Diego Nicolás De La Cruz Arcosa,Uruguay,2,0.225,0.075,4.0,189.0,0.107
2024,3941018,Daniel Olmo Carvajal,Spain,1,0.046,0.046,4.0,39.0,0.107
2024,3939978,Sergio Fernando Peña Flores,Peru,3,0.278,0.093,4.0,234.0,0.107
2024,3939978,Wilder José Cartagena Mendoza,Peru,2,0.23,0.115,3.0,194.0,0.107
2023/2024,3895158,Amine Adli,Bayer Leverkusen,2,0.071,0.036,5.0,60.0,0.107
2024,3941021,Ianis Hagi,Romania,2,0.165,0.082,4.0,138.0,0.107
2024,3930174,Rúben Santos Gato Alves Dias,Portugal,7,0.757,0.108,18.0,637.0,0.107
2024,3938641,Jakub Moder,Poland,4,0.223,0.056,15.0,188.0,0.107
2024,3938638,Oleksandr Tymchyk,Ukraine,3,0.068,0.023,4.0,57.0,0.107
2024,3943043,Unai Simón Mendibil,Spain,4,0.44,0.11,12.0,372.0,0.106
2024,3940983,Alexander Hartmann Bah,Denmark,3,0.276,0.092,5.0,234.0,0.106
2024,3939987,Yordan Hernando Osorio Paredes,Venezuela,6,0.644,0.107,21.0,546.0,0.106
2024,3930166,Rúben Santos Gato Alves Dias,Portugal,6,0.759,0.108,27.0,644.0,0.106
2024,3939985,Derek Cornelius,Canada,2,0.229,0.114,17.0,194.0,0.106
2024,3942852,Jhon Adolfo Arias Andrade,Colombia,2,0.106,0.053,3.0,90.0,0.106
2023/2024,3895194,Iago Amaral Borduchi,Augsburg,1,0.104,0.104,2.0,88.0,0.106
2024,3942382,Steven Bergwijn,Netherlands,2,0.103,0.052,3.0,88.0,0.106
2024,3939978,Marcos Johan López Lanfranco,Peru,3,0.343,0.114,5.0,291.0,0.106
2024,3930170,Predrag Rajković,Serbia,3,0.322,0.107,5.0,273.0,0.106
2024,3930174,Kléper Laveran Lima Ferreira,Portugal,5,0.483,0.097,14.0,410.0,0.106
2023/2024,3895340,Jonathan Tah,Bayer Leverkusen,12,1.304,0.109,55.0,1116.0,0.105
2024,3938641,Gernot Trauner,Austria,1,0.067,0.067,3.0,57.0,0.105
2024,3930172,Pedro González López,Spain,5,0.401,0.08,14.0,345.0,0.105
2023/2024,3895107,Granit Xhaka,Bayer Leverkusen,9,1.074,0.107,43.0,920.0,0.105
2023/2024,3895086,Norman Theuerkauf,FC Heidenheim,1,0.08,0.08,2.0,69.0,0.105
2024,3939989,Edgar Yoel Bárcenas Herrera,Panama,5,0.548,0.11,16.0,470.0,0.105
2023/2024,3895153,Jonas Hofmann,Bayer Leverkusen,6,0.718,0.103,20.0,616.0,0.105
2024,3940983,Robert Andrich,Germany,1,0.074,0.074,2.0,63.0,0.105
2024,3941019,Amadou Onana,Belgium,1,0.106,0.106,2.0,91.0,0.105
2024,3942228,Carlos Armando Gruezo Arboleda,Ecuador,2,0.27,0.09,5.0,231.0,0.105
2024,3930159,Dominik Szoboszlai,Hungary,3,0.335,0.112,7.0,288.0,0.105
2023/2024,3895052,Edmond Fayçal Tapsoba,Bayer Leverkusen,4,0.442,0.111,15.0,380.0,0.105
2024,3939972,Alexander David González Sibulo,Venezuela,5,0.663,0.11,22.0,570.0,0.105
2024,3943076,Federico Santiago Valverde Dipetta,Uruguay,1,0.134,0.134,1.0,115.0,0.105
2024,3930162,Andreas Christensen,Denmark,6,0.854,0.107,48.0,736.0,0.104
2024,3930174,Vitor Machado Ferreira,Portugal,6,0.588,0.098,13.0,510.0,0.104
2024,3930173,William Saliba,France,8,0.872,0.109,38.0,752.0,0.104
2023/2024,3895194,Finn Dahmen,Augsburg,1,0.104,0.104,2.0,90.0,0.104
2024,3938644,Diogo Meireles Costa,Portugal,5,0.526,0.105,9.0,460.0,0.103
2024,3930168,Jonathan Tah,Germany,7,0.853,0.107,39.0,744.0,0.103
2024,3930162,Benjamin Šeško,Slovenia,2,0.317,0.106,5.0,276.0,0.103
2023/2024,3895139,Granit Xhaka,Bayer Leverkusen,8,0.926,0.103,57.0,810.0,0.103
2024,3939992,Ángel Rodrigo Romero Villamayor,Paraguay,1,0.055,0.055,2.0,48.0,0.103
2023/2024,3895067,Odilon Kossonou,Bayer Leverkusen,12,1.596,0.106,51.0,1395.0,0.103
2024,3940983,Andreas Christensen,Denmark,3,0.274,0.091,20.0,240.0,0.103
2023/2024,3895309,Robert Andrich,Bayer Leverkusen,3,0.315,0.105,13.0,276.0,0.103
2024,3942227,Fabian Lukas Schär,Switzerland,7,1.11,0.139,28.0,968.0,0.103
2024,3943077,Giovani Lo Celso,Argentina,1,0.026,0.026,1.0,23.0,0.103
2024,3930183,Lukáš Haraslín,Slovakia,2,0.315,0.079,7.0,276.0,0.103
2023/2024,3895266,Cédric Zesiger,Wolfsburg,2,0.195,0.097,3.0,170.0,0.103
2024,3930183,Stanislav Lobotka,Slovakia,3,0.312,0.104,10.0,273.0,0.103
2024,3930174,Hakan Çalhanoğlu,Turkey,6,0.641,0.107,17.0,558.0,0.103
2024,3942382,Hakan Çalhanoğlu,Turkey,4,0.421,0.105,5.0,368.0,0.103
2023/2024,3895220,Gerrit Holtmann,Darmstadt 98,1,0.073,0.073,4.0,64.0,0.103
2024,3930176,Maximilian Mittelstädt,Germany,4,0.34,0.068,13.0,300.0,0.102
2024,3942752,Daniel Olmo Carvajal,Spain,3,0.254,0.085,7.0,225.0,0.102
2024,3938641,Stefan Posch,Austria,5,0.529,0.106,9.0,465.0,0.102
2024,3943076,Nahitan Michel Nández Acosta,Uruguay,1,0.099,0.099,1.0,88.0,0.102
2024,3930176,Jamal Musiala,Germany,6,0.598,0.085,16.0,525.0,0.102
2023/2024,3895286,Florian Wirtz,Bayer Leverkusen,16,1.776,0.104,49.0,1564.0,0.102
2024,3930167,Elseid Hysaj,Albania,3,0.32,0.107,5.0,282.0,0.102
2024,3930173,Mike Maignan,France,3,0.316,0.105,5.0,282.0,0.101
2023/2024,3895232,Joshua Kimmich,Bayern Munich,4,0.157,0.039,13.0,140.0,0.101
2024,3930166,Kléper Laveran Lima Ferreira,Portugal,8,0.882,0.098,41.0,783.0,0.101
2024,3930181,Jude Bellingham,England,5,0.521,0.104,11.0,465.0,0.101
2024,3938637,Przemysław Frankowski,Poland,3,0.41,0.103,12.0,364.0,0.101
2024,3930165,Kevin Danso,Austria,2,0.219,0.11,6.0,196.0,0.101
2024,3930159,Milos Kerkez,Hungary,1,0.084,0.084,2.0,75.0,0.101
2024,3939971,Luis Francisco Romo Barrón,Mexico,4,0.278,0.07,10.0,248.0,0.101
2024,3930167,Ivan Perišić,Croatia,4,0.366,0.092,10.0,328.0,0.101
2024,3939970,Darío Esteban Osorio Osorio,Chile,1,0.052,0.052,2.0,47.0,0.101
2024,3940878,Breel-Donald Embolo,Switzerland,2,0.171,0.085,4.0,152.0,0.101
2023/2024,3895320,Jamie Leweling,VfB Stuttgart,3,0.406,0.101,9.0,360.0,0.101
2024,3938641,Philipp Mwene,Austria,3,0.208,0.069,17.0,186.0,0.101
2023/2024,3895182,Robert Andrich,Bayer Leverkusen,5,0.49,0.098,17.0,440.0,0.1
2023/2024,3895210,Granit Xhaka,Bayer Leverkusen,17,2.084,0.104,94.0,1880.0,0.1
2024,3938645,Timothy Castagne,Belgium,3,0.304,0.101,8.0,273.0,0.1
2023/2024,3895113,Ridle Bote Baku,Wolfsburg,5,0.628,0.105,30.0,564.0,0.1
2024,3938640,Lukáš Haraslín,Slovakia,2,0.216,0.072,8.0,195.0,0.1
2024,3930173,Dayotchanculle Upamecano,France,9,0.923,0.103,53.0,828.0,0.1
2024,3930170,Petar Stojanović,Slovenia,2,0.167,0.083,3.0,150.0,0.1
2024,3930169,Yann Sommer,Switzerland,3,0.296,0.099,6.0,267.0,0.1
2023/2024,3895220,Fabian Holland,Darmstadt 98,1,0.073,0.073,2.0,66.0,0.1
2023/2024,3895220,Oscar Vilhelmsson,Darmstadt 98,1,0.073,0.073,2.0,66.0,0.1
2023/2024,3895182,Jeremie Frimpong,Bayer Leverkusen,2,0.206,0.103,4.0,186.0,0.1
2024,3942415,Endrick Felipe Moreira de Sousa,Brazil,1,0.103,0.103,2.0,93.0,0.1
2024,3930176,Manuel Neuer,Germany,1,0.095,0.095,2.0,86.0,0.1
2024,3939972,Eduard Alexander Bello Gil,Venezuela,1,0.052,0.052,1.0,47.0,0.1
2023/2024,3895107,Alejandro Grimaldo García,Bayer Leverkusen,8,0.817,0.102,24.0,736.0,0.1
2023/2024,3895348,Exequiel Alejandro Palacios,Bayer Leverkusen,8,0.6,0.075,23.0,544.0,0.099
2024,3930166,Bernardo Mota Veiga de Carvalho e Silva,Portugal,7,0.792,0.099,28.0,720.0,0.099
2024,3942226,Maximilian Mittelstädt,Germany,8,0.59,0.074,34.0,536.0,0.099
2024,3939987,Alexander David González Sibulo,Venezuela,10,1.007,0.092,30.0,913.0,0.099
2023/2024,3895060,Florian Wirtz,Bayer Leverkusen,9,0.914,0.102,16.0,828.0,0.099
2024,3939974,Giovanni Reyna,United States,5,0.334,0.067,13.0,305.0,0.099
2024,3939978,Moise Bombito,Canada,1,0.107,0.107,1.0,97.0,0.099
2023/2024,3895266,Lovro Majer,Wolfsburg,2,0.137,0.069,9.0,124.0,0.099
2024,3939975,Omar Federico Alderete Fernández,Paraguay,2,0.209,0.105,3.0,190.0,0.099
2024,3939991,Camilo Andrés Vargas Gil,Colombia,1,0.103,0.103,2.0,94.0,0.098
2023/2024,3895333,Fares Chaïbi,Eintracht Frankfurt,2,0.334,0.083,4.0,308.0,0.098
2024,3930176,Mohamed Zeki Amdouni,Switzerland,1,0.028,0.028,2.0,26.0,0.098
2024,3939985,Jonathan David,Canada,3,0.306,0.102,12.0,282.0,0.098
2024,3942229,Jonathan Osorio,Canada,6,0.518,0.086,12.0,474.0,0.098
2024,3943043,Nicholas Williams Arthuer,Spain,8,0.868,0.096,22.0,801.0,0.098
2024,3942819,Joey Veerman,Netherlands,1,0.12,0.06,34.0,110.0,0.098
2023/2024,3895052,Jonathan Tah,Bayer Leverkusen,5,0.481,0.096,14.0,440.0,0.098
2023/2024,3895302,Piero Martín Hincapié Reyna,Bayer Leverkusen,4,0.321,0.08,17.0,296.0,0.098
2024,3939978,Alexander Martín Marquinho Callens Asín,Peru,1,0.104,0.104,1.0,95.0,0.098
2023/2024,3895139,Odilon Kossonou,Bayer Leverkusen,6,0.688,0.098,26.0,637.0,0.097
2023/2024,3895107,Odilon Kossonou,Bayer Leverkusen,10,1.087,0.099,39.0,1012.0,0.097
2024,3939974,Timothy Weah,United States,6,0.55,0.092,11.0,510.0,0.097
2023/2024,3895121,Granit Xhaka,Bayer Leverkusen,10,0.894,0.089,62.0,830.0,0.097
2024,3938645,Ruslan Malinovskiy,Ukraine,2,0.049,0.025,4.0,46.0,0.097
2023/2024,3895309,Piero Martín Hincapié Reyna,Bayer Leverkusen,4,0.352,0.088,24.0,328.0,0.096
2024,3939985,Moise Bombito,Canada,3,0.308,0.103,4.0,288.0,0.096
2024,3938639,Ferdi Erenay Kadıoğlu,Turkey,8,0.789,0.099,27.0,736.0,0.096
2024,3930169,Fabian Lukas Schär,Switzerland,3,0.296,0.099,5.0,276.0,0.096
2024,3943077,Kevin Duvan Castaño Gil,Colombia,2,0.064,0.032,3.0,60.0,0.096
2024,3938643,Bradley Barcola,France,2,0.126,0.063,4.0,118.0,0.096
2023/2024,3895302,Edmond Fayçal Tapsoba,Bayer Leverkusen,9,0.835,0.093,41.0,783.0,0.096
2024,3939976,Lucas Tolentino Coelho de Lima,Brazil,6,0.768,0.096,30.0,720.0,0.096
2023/2024,3895153,Robert Andrich,Bayer Leverkusen,6,0.589,0.098,13.0,552.0,0.096
2023/2024,3895292,Brenden Aaronson,Union Berlin,1,0.082,0.082,2.0,77.0,0.096
2024,3930159,Ádám Nagy,Hungary,2,0.141,0.07,3.0,132.0,0.096
2024,3940983,İlkay Gündoğan,Germany,3,0.274,0.069,7.0,256.0,0.096
2024,3939987,Jon Mikel Aramburu Mejías,Venezuela,2,0.166,0.083,9.0,156.0,0.096
2024,3930170,Sergej Milinković-Savić,Serbia,1,0.033,0.033,1.0,31.0,0.096
2023/2024,3895210,Robin Hack,Borussia Mönchengladbach,1,0.065,0.065,2.0,61.0,0.095
2023/2024,3895292,András Schäfer,Union Berlin,2,0.131,0.066,3.0,124.0,0.095
2024,3930160,Mikel Oyarzabal Ugarte,Spain,1,0.027,0.027,2.0,26.0,0.095
2024,3941021,Bogdan Racovițan,Romania,1,0.057,0.057,1.0,54.0,0.095
2023/2024,3895139,Exequiel Alejandro Palacios,Bayer Leverkusen,7,0.716,0.089,69.0,680.0,0.095
2024,3930167,Mateo Kovačić,Croatia,10,1.122,0.102,43.0,1067.0,0.095
2024,3930160,Mikel Merino Zazón,Spain,1,0.027,0.027,1.0,26.0,0.095
2024,3939972,Moisés Isaac Caicedo Corozo,Ecuador,2,0.2,0.1,2.0,190.0,0.095
2024,3939985,Marcos Nikolas Bolados Hidalgo,Chile,1,0.101,0.05,2.0,96.0,0.094
2024,3938645,Oleksandr Zinchenko,Ukraine,3,0.104,0.035,8.0,99.0,0.094
2024,3930177,Lawrence Shankland,Scotland,1,0.026,0.026,1.0,25.0,0.094
2024,3930175,Andrei Burcă Andonie,Romania,6,0.58,0.097,19.0,558.0,0.094
2024,3938640,Róbert Boženík,Slovakia,1,0.062,0.062,1.0,59.0,0.094
2024,3939992,Rodrigo Mario Morínigo Acosta,Paraguay,2,0.191,0.096,3.0,184.0,0.094
2024,3942819,Harry Kane,England,3,0.248,0.083,10.0,237.0,0.094
2024,3930158,Pascal Groß,Germany,5,0.423,0.047,70.0,405.0,0.094
2024,3938639,Solomon Kverkvelia,Georgia,4,0.346,0.087,17.0,336.0,0.093
2023/2024,3895348,Mads Pedersen,Augsburg,5,0.458,0.092,21.0,445.0,0.093
2023/2024,3895292,Yorbe Vertessen,Union Berlin,1,0.049,0.049,2.0,47.0,0.093
2024,3939982,Matías Nicolás Viña Susperreguy,Uruguay,8,0.749,0.083,18.0,729.0,0.093
2024,3939979,Luis Gerardo Chávez Magallón,Mexico,3,0.481,0.096,6.0,465.0,0.093
2024,3930181,Kyle Walker,England,6,0.569,0.095,16.0,552.0,0.093
2024,3943043,Marc Cucurella Saseta,Spain,7,0.735,0.092,16.0,712.0,0.093
2024,3930168,Antonio Rüdiger,Germany,11,1.141,0.095,47.0,1104.0,0.093
2024,3941020,Timi Elšnik,Slovenia,3,0.323,0.108,4.0,312.0,0.093
2024,3942382,Bart Verbruggen,Netherlands,3,0.37,0.093,9.0,360.0,0.093
2024,3940878,Nicolò Fagioli,Italy,7,0.677,0.085,37.0,656.0,0.093
2024,3939969,Derek Cornelius,Canada,1,0.096,0.096,1.0,93.0,0.093
2023/2024,3895210,Patrik Schick,Bayer Leverkusen,4,0.471,0.094,13.0,455.0,0.093
2023/2024,3895232,Leon Goretzka,Bayern Munich,2,0.136,0.068,7.0,132.0,0.093
2023/2024,3895266,Kevin Paredes,Wolfsburg,1,0.09,0.09,1.0,87.0,0.093
2024,3942227,Steven Zuber,Switzerland,2,0.17,0.057,16.0,165.0,0.093
2024,3930167,Berat Djimsiti,Albania,4,0.392,0.098,15.0,384.0,0.092
2024,3939985,Stephen Antunes Eustáquio,Canada,4,0.384,0.096,15.0,376.0,0.092
2024,3939984,Davinson Sánchez Mina,Colombia,3,0.272,0.091,17.0,267.0,0.092
2024,3942229,Eduard Alexander Bello Gil,Venezuela,3,0.339,0.085,5.0,332.0,0.092
2023/2024,3895113,Moritz Jenz,Wolfsburg,5,0.568,0.095,22.0,558.0,0.092
2024,3942229,Alistair Johnston,Canada,7,0.65,0.093,11.0,637.0,0.092
2024,3940983,Nico Schlotterbeck,Germany,3,0.288,0.096,7.0,282.0,0.092
2024,3930183,Ivan Schranz,Slovakia,4,0.466,0.078,10.0,456.0,0.092
2023/2024,3895220,Marcel Schuhen,Darmstadt 98,1,0.095,0.095,2.0,92.0,0.092
2023/2024,3895202,Nathan Tella,Bayer Leverkusen,4,0.255,0.064,13.0,248.0,0.092
2024,3941018,Fabián Ruiz Peña,Spain,10,0.889,0.081,64.0,869.0,0.092
2024,3942226,Jonathan Tah,Germany,6,0.485,0.081,26.0,474.0,0.092
2024,3939985,Cyle Larin,Canada,1,0.077,0.077,2.0,75.0,0.092
2024,3930171,Yussuf Yurary Poulsen,Denmark,1,0.023,0.023,2.0,22.0,0.092
2024,3939976,Bruno Guimarães Rodriguez Moura,Brazil,10,1.031,0.094,40.0,1012.0,0.092
2023/2024,3895333,Robin Koch,Eintracht Frankfurt,4,0.382,0.095,15.0,376.0,0.091
2023/2024,3895052,Florian Wirtz,Bayer Leverkusen,2,0.148,0.074,3.0,146.0,0.091
2024,3939971,Roberto Carlos Alvarado Hernández,Mexico,1,0.014,0.014,2.0,14.0,0.091
2024,3939975,Víctor Gustavo Velázquez Ramos,Paraguay,5,0.472,0.094,7.0,465.0,0.091
