season_name,match_id,player,team,possessions_with_shot,xg_chain,shots_in_chain,goals_in_chain,avg_xg_per_possession,total_touches_in_chains,minutes_played,xg_chain_per90,team_involvement_pct
2024,3939985,Alexis Alejandro Sánchez Sánchez,Chile,3,0.197,4.0,0.0,0.066,10.0,291.0,0.061,47.76
2024,3930175,Marius Mihai Marin,Romania,4,0.179,4.0,0.0,0.045,8.0,264.0,0.061,14.37
2023/2024,3895220,Bartol Franjić,Darmstadt 98,2,0.108,2.0,0.0,0.054,4.0,160.0,0.061,15.19
2024,3930171,Jonas Older Wind,Denmark,6,0.224,6.0,0.0,0.037,19.0,336.0,0.06,30.55
2024,3943077,Rodrigo Javier De Paul,Argentina,6,0.481,6.0,0.0,0.08,17.0,720.0,0.06,44.43
2024,3941022,Kenan Yildiz,Turkey,1,0.051,1.0,0.0,0.051,1.0,77.0,0.06,5.78
2024,3941019,Kylian Mbappé Lottin,France,15,0.926,15.0,0.0,0.062,60.0,1380.0,0.06,73.37
2024,3930178,Jorge Luiz Frello Filho,Italy,7,0.367,7.0,0.0,0.052,33.0,553.0,0.06,37.24
2024,3943077,James David Rodríguez Rubio,Colombia,11,0.685,11.0,0.0,0.062,31.0,1023.0,0.06,69.32
2024,3930164,Stanislav Lobotka,Slovakia,4,0.26,4.0,0.0,0.065,19.0,388.0,0.06,41.9
2023/2024,3895250,Jonathan Tah,Bayer Leverkusen,6,0.379,6.0,1.0,0.063,22.0,564.0,0.06,34.06
2023/2024,3895232,Alejandro Grimaldo García,Bayer Leverkusen,8,0.471,9.0,1.0,0.059,30.0,712.0,0.06,50.32
2023/2024,3895121,Exequiel Alejandro Palacios,Bayer Leverkusen,10,0.628,10.0,1.0,0.063,55.0,940.0,0.06,44.06
2024,3942228,Nicolás Iván González,Argentina,3,0.191,3.0,0.0,0.064,6.0,288.0,0.06,4.05
2024,3930175,Amadou Onana,Belgium,5,0.309,5.0,0.0,0.062,15.0,465.0,0.06,18.92
2024,3942382,Arda Güler,Turkey,10,0.623,10.0,1.0,0.062,24.0,940.0,0.06,56.52
2024,3930161,Nedim Bajrami,Albania,2,0.115,2.0,1.0,0.058,3.0,172.0,0.06,32.43
2024,3930182,Pierre-Emile Højbjerg,Denmark,7,0.44,7.0,0.0,0.063,35.0,658.0,0.06,79.78
2024,3942349,Rúben Santos Gato Alves Dias,Portugal,3,0.237,3.0,0.0,0.079,24.0,357.0,0.06,5.45
2024,3938637,Bart Verbruggen,Netherlands,4,0.249,5.0,0.0,0.062,10.0,376.0,0.06,20.66
2023/2024,3895309,Jamie Jermaine Bynoe-Gittens,Borussia Dortmund,5,0.273,6.0,0.0,0.055,12.0,410.0,0.06,52.85
2024,3939976,Warren Steven Madrigal Molina,Costa Rica,1,0.02,1.0,0.0,0.02,2.0,30.0,0.06,54.45
2024,3942819,Tijjani Reijnders,Netherlands,1,0.062,2.0,0.0,0.062,13.0,93.0,0.06,17.5
2023/2024,3895052,Exequiel Alejandro Palacios,Bayer Leverkusen,3,0.189,3.0,1.0,0.063,5.0,282.0,0.06,12.41
2024,3942349,Antoine Griezmann,France,4,0.175,5.0,0.0,0.044,15.0,264.0,0.06,3.53
2024,3939992,Adam Fernando Bareiro Gamarra,Paraguay,1,0.03,1.0,0.0,0.03,1.0,45.0,0.06,2.21
2024,3938643,Aurélien Djani Tchouaméni,France,7,0.373,7.0,0.0,0.053,24.0,560.0,0.06,20.29
2024,3941018,Robin Aime Robert Le Normand,Spain,15,0.936,17.0,1.0,0.062,55.0,1395.0,0.06,36.6
2024,3930179,Qazim Laçi,Albania,1,0.045,1.0,0.0,0.045,2.0,69.0,0.059,9.85
2024,3939979,Johan Felipe Vásquez Ibarra,Mexico,7,0.43,9.0,0.0,0.061,25.0,658.0,0.059,20.44
2024,3930163,Saša Lukić,Serbia,1,0.037,1.0,0.0,0.037,4.0,56.0,0.059,14.84
2024,3930171,Victor Bernth Kristansen,Denmark,6,0.22,6.0,1.0,0.037,9.0,336.0,0.059,30.0
2023/2024,3895134,Jonas Hofmann,Bayer Leverkusen,4,0.206,4.0,1.0,0.052,11.0,316.0,0.059,17.06
2024,3939983,Omar Federico Alderete Fernández,Paraguay,8,0.481,10.0,1.0,0.06,24.0,736.0,0.059,75.98
2023/2024,3895292,Mikkel Kaufmann,Union Berlin,1,0.032,1.0,0.0,0.032,1.0,49.0,0.059,5.87
2023/2024,3895180,Fares Chaïbi,Eintracht Frankfurt,2,0.107,2.0,0.0,0.054,3.0,164.0,0.059,57.87
2024,3939990,Christian Pulisic,United States,4,0.246,5.0,0.0,0.061,14.0,376.0,0.059,56.06
2024,3942227,Kobbie Mainoo,England,5,0.253,5.0,0.0,0.051,26.0,385.0,0.059,5.8
2024,3930183,Andrei Florin Ratiu,Romania,2,0.121,3.0,0.0,0.061,14.0,184.0,0.059,11.78
2024,3930162,Žan Karničnik,Slovenia,4,0.242,5.0,0.0,0.061,7.0,368.0,0.059,28.22
2024,3942349,Eduardo Camavinga,France,6,0.351,8.0,0.0,0.058,22.0,540.0,0.059,7.07
2023/2024,3895107,Dejan Ljubicic,FC Köln,2,0.116,2.0,0.0,0.058,13.0,176.0,0.059,11.57
2024,3938643,Bradley Barcola,France,5,0.192,5.0,0.0,0.038,13.0,295.0,0.059,10.44
2023/2024,3895258,Timo Hübers,FC Köln,2,0.121,2.0,0.0,0.061,2.0,184.0,0.059,17.63
2024,3942819,Cody Mathès Gakpo,Netherlands,1,0.062,2.0,0.0,0.062,8.0,94.0,0.059,17.5
2023/2024,3895153,Florian Wirtz,Bayer Leverkusen,5,0.26,5.0,0.0,0.052,18.0,400.0,0.059,24.54
2023/2024,3895348,Edmond Fayçal Tapsoba,Bayer Leverkusen,11,0.661,12.0,0.0,0.06,40.0,1012.0,0.059,32.11
2023/2024,3895182,Manuel Riemann,Bochum,2,0.121,2.0,0.0,0.06,4.0,186.0,0.059,46.67
2024,3942852,Maximiliano Javier Araújo Vilches,Uruguay,5,0.306,5.0,0.0,0.061,16.0,465.0,0.059,40.55
2024,3942819,Nathan Aké,Netherlands,1,0.062,2.0,0.0,0.062,8.0,94.0,0.059,17.5
2024,3939992,Miguel Ángel Almirón Rejala,Paraguay,2,0.054,2.0,0.0,0.027,5.0,82.0,0.059,3.98
2024,3940878,Granit Xhaka,Switzerland,11,0.655,14.0,2.0,0.06,50.0,1001.0,0.059,93.56
2023/2024,3895134,Jonathan Tah,Bayer Leverkusen,2,0.122,2.0,0.0,0.061,12.0,190.0,0.058,10.11
2024,3938645,Georgiy Sudakov,Ukraine,9,0.529,9.0,0.0,0.059,25.0,819.0,0.058,74.59
2024,3941017,Kobbie Mainoo,England,6,0.322,6.0,0.0,0.054,21.0,498.0,0.058,21.01
2023/2024,3895121,Kiliann Sildillia,Freiburg,3,0.179,4.0,0.0,0.06,6.0,276.0,0.058,24.35
2024,3930172,Davide Frattesi,Italy,1,0.029,1.0,0.0,0.029,2.0,45.0,0.058,20.22
2024,3930164,Ondrej Duda,Slovakia,6,0.353,6.0,0.0,0.059,17.0,552.0,0.058,56.89
2024,3930161,Thomas Strakosha,Albania,2,0.119,2.0,0.0,0.059,3.0,184.0,0.058,33.56
2024,3930169,Billy Gilmour,Scotland,3,0.15,3.0,1.0,0.05,5.0,234.0,0.058,22.86
2024,3930177,Willi Orban,Hungary,5,0.307,5.0,0.0,0.061,12.0,480.0,0.058,30.67
2024,3930179,Daniel Olmo Carvajal,Spain,8,0.424,8.0,1.0,0.053,24.0,656.0,0.058,44.55
2024,3939971,Johan Felipe Vásquez Ibarra,Mexico,9,0.527,9.0,0.0,0.059,25.0,819.0,0.058,46.39
2024,3930166,Lukáš Provod,Czech Republic,2,0.101,3.0,1.0,0.05,3.0,156.0,0.058,47.32
2023/2024,3895309,Niclas Füllkrug,Borussia Dortmund,6,0.374,7.0,1.0,0.062,8.0,582.0,0.058,72.4
2023/2024,3895202,Exequiel Alejandro Palacios,Bayer Leverkusen,8,0.448,8.0,0.0,0.056,59.0,696.0,0.058,24.33
2024,3930166,Pavel Šulc,Czech Republic,2,0.101,3.0,1.0,0.05,3.0,156.0,0.058,47.32
2024,3930166,Robin Hranáč,Czech Republic,1,0.061,1.0,0.0,0.061,1.0,94.0,0.058,28.58
2024,3942852,Jhon Andrés Córdoba Copete,Colombia,5,0.24,5.0,0.0,0.048,8.0,375.0,0.058,20.48
2024,3930183,Marius Mihai Marin,Romania,1,0.059,2.0,0.0,0.059,3.0,92.0,0.058,5.74
2024,3939977,Rodrigo Eduardo Echeverría Sáez,Chile,2,0.121,2.0,0.0,0.06,4.0,188.0,0.058,92.37
2024,3930175,Valentin Mihai Mihăilă,Romania,7,0.3,7.0,0.0,0.043,16.0,469.0,0.058,24.08
2023/2024,3895220,Gerrit Holtmann,Darmstadt 98,2,0.082,2.0,0.0,0.041,6.0,128.0,0.058,11.53
2024,3942819,Kobbie Mainoo,England,7,0.418,7.0,1.0,0.06,29.0,644.0,0.058,33.35
2024,3930183,Martin Dúbravka,Slovakia,4,0.226,4.0,1.0,0.057,8.0,352.0,0.058,28.83
2024,3930179,Rey Manaj,Albania,2,0.073,2.0,0.0,0.036,4.0,116.0,0.057,15.98
2024,3943077,Nicolás Alejandro Tagliafico,Argentina,8,0.618,8.0,0.0,0.077,20.0,968.0,0.057,57.08
2023/2024,3895153,Marvin Ducksch,Werder Bremen,1,0.058,1.0,0.0,0.058,1.0,92.0,0.057,31.19
2024,3941019,Arthur Theate,Belgium,4,0.232,4.0,0.0,0.058,15.0,368.0,0.057,63.87
2024,3941019,Jeremy Doku,Belgium,4,0.232,4.0,0.0,0.058,9.0,368.0,0.057,63.87
2024,3930172,Jorge Luiz Frello Filho,Italy,1,0.029,1.0,0.0,0.029,1.0,46.0,0.057,20.22
2024,3930178,Riccardo Calafiori,Italy,6,0.347,6.0,1.0,0.058,21.0,546.0,0.057,35.21
2024,3938644,Otar Kiteishvili,Georgia,3,0.172,3.0,0.0,0.057,11.0,273.0,0.057,12.78
2024,3942416,Eduardo Antonio Guerrero Lozcano,Panama,3,0.084,5.0,0.0,0.028,6.0,132.0,0.057,16.81
2023/2024,3895121,Jonathan Tah,Bayer Leverkusen,7,0.396,7.0,0.0,0.057,54.0,630.0,0.057,27.78
2024,3930161,Ylber Ramadani,Albania,2,0.119,2.0,0.0,0.059,3.0,188.0,0.057,33.56
2024,3930182,Christian Dannemann Eriksen,Denmark,10,0.552,10.0,0.0,0.055,33.0,870.0,0.057,100.08
2023/2024,3895250,Leandro Barreiro Martins,FSV Mainz 05,3,0.178,5.0,0.0,0.059,4.0,279.0,0.057,16.14
2024,3942227,Kieran Trippier,England,5,0.237,5.0,0.0,0.047,16.0,375.0,0.057,5.43
2024,3938640,Peter Pekarík,Slovakia,5,0.292,7.0,0.0,0.058,15.0,465.0,0.057,44.66
2024,3942226,Unai Simón Mendibil,Spain,5,0.397,5.0,0.0,0.079,9.0,630.0,0.057,25.88
2024,3942819,Denzel Dumfries,Netherlands,4,0.233,5.0,1.0,0.058,11.0,368.0,0.057,65.76
2024,3941018,Otar Kakabadze,Georgia,1,0.053,1.0,0.0,0.053,2.0,84.0,0.057,46.87
2024,3942819,Xavi Simons,Netherlands,3,0.174,4.0,1.0,0.058,9.0,273.0,0.057,49.11
2024,3939975,Richard Rios Montoya,Colombia,5,0.303,5.0,0.0,0.061,14.0,480.0,0.057,48.72
2024,3939979,Israel Reyes Romero,Mexico,3,0.088,3.0,0.0,0.029,14.0,141.0,0.056,4.18
2024,3930179,Berat Djimsiti,Albania,3,0.172,4.0,0.0,0.057,5.0,276.0,0.056,37.65
2024,3941022,Orkun Kökçü,Turkey,1,0.051,1.0,0.0,0.051,2.0,82.0,0.056,5.78
2024,3930168,Robert Andrich,Germany,5,0.216,5.0,0.0,0.043,20.0,350.0,0.056,14.87
2024,3939977,Rodrigo Javier De Paul,Argentina,12,0.712,13.0,0.0,0.059,33.0,1140.0,0.056,28.9
2024,3941019,N'Golo Kanté,France,11,0.617,11.0,0.0,0.056,49.0,990.0,0.056,48.89
2024,3939979,Luis Francisco Romo Barrón,Mexico,9,0.531,10.0,0.0,0.059,25.0,846.0,0.056,25.24
2024,3939991,Bruno Guimarães Rodriguez Moura,Brazil,3,0.156,3.0,0.0,0.052,11.0,252.0,0.056,51.01
2024,3939974,Miguel Ángel Terceros,Bolivia,4,0.116,4.0,0.0,0.029,8.0,188.0,0.056,77.49
2023/2024,3895158,Gregor Kobel,Borussia Dortmund,1,0.057,2.0,0.0,0.057,2.0,92.0,0.056,7.12
2024,3930179,Jesús Navas González,Spain,7,0.403,7.0,0.0,0.058,22.0,651.0,0.056,42.34
2024,3939971,Jorge Eduardo Sánchez Ramos,Mexico,10,0.574,10.0,1.0,0.057,22.0,920.0,0.056,50.52
2024,3939976,Éder Gabriel Militão,Brazil,9,0.519,9.0,0.0,0.058,32.0,837.0,0.056,36.28
2024,3930182,Kasper Dolberg,Denmark,1,0.021,1.0,0.0,0.021,1.0,34.0,0.056,3.81
2024,3939978,Gianluca Lapadula Vargas,Peru,4,0.172,4.0,0.0,0.043,7.0,276.0,0.056,29.84
2024,3930184,Jindřich Staněk,Czech Republic,1,0.033,1.0,0.0,0.033,2.0,53.0,0.056,2.71
2024,3930184,Ladislav Krejčí,Czech Republic,5,0.295,6.0,0.0,0.059,8.0,475.0,0.056,24.26
2023/2024,3895286,Pavel Kadeřábek,Hoffenheim,1,0.059,1.0,0.0,0.059,3.0,94.0,0.056,9.09
2023/2024,3895182,Patrick Osterhage,Bochum,1,0.058,1.0,0.0,0.058,2.0,94.0,0.056,22.37
2023/2024,3895067,Marvin Mehlem,Darmstadt 98,3,0.127,3.0,0.0,0.042,10.0,204.0,0.056,21.93
2024,3938645,Kevin De Bruyne,Belgium,10,0.577,11.0,0.0,0.058,29.0,930.0,0.056,98.72
2024,3930184,Ferdi Erenay Kadıoğlu,Turkey,8,0.479,13.0,1.0,0.06,37.0,776.0,0.056,50.27
2024,3930174,Diogo Meireles Costa,Portugal,2,0.113,2.0,0.0,0.057,5.0,182.0,0.056,5.94
2024,3942819,Bart Verbruggen,Netherlands,2,0.111,3.0,1.0,0.056,3.0,180.0,0.056,31.33
2024,3942226,Joshua Kimmich,Germany,14,1.053,14.0,1.0,0.075,34.0,1708.0,0.055,64.64
2024,3941022,Barış Alper Yılmaz,Turkey,2,0.115,2.0,0.0,0.057,5.0,188.0,0.055,13.03
2024,3943043,Jude Bellingham,England,5,0.266,5.0,1.0,0.053,14.0,435.0,0.055,47.23
2024,3930176,Robert Andrich,Germany,6,0.237,6.0,0.0,0.04,20.0,390.0,0.055,16.5
2024,3930173,Denzel Dumfries,Netherlands,3,0.171,3.0,0.0,0.057,8.0,282.0,0.055,28.58
2023/2024,3895074,Dayotchanculle Upamecano,Bayern Munich,4,0.236,4.0,0.0,0.059,12.0,388.0,0.055,11.3
2024,3930181,Timi Elšnik,Slovenia,2,0.112,2.0,0.0,0.056,4.0,182.0,0.055,67.91
2024,3939971,Gerardo Daniel Arteaga Zamora,Mexico,9,0.455,9.0,1.0,0.051,19.0,738.0,0.055,40.05
2023/2024,3895158,Exequiel Alejandro Palacios,Bayer Leverkusen,12,0.567,14.0,0.0,0.047,40.0,936.0,0.055,27.28
2024,3930177,Márton Dárdai,Hungary,3,0.134,3.0,0.0,0.045,7.0,219.0,0.055,13.39
2024,3939992,Josimar Alcócer,Costa Rica,1,0.041,1.0,1.0,0.041,4.0,67.0,0.055,15.07
2024,3930169,Remo Freuler,Switzerland,3,0.129,3.0,0.0,0.043,5.0,213.0,0.055,13.03
2024,3942227,Luke Shaw,England,4,0.101,4.0,1.0,0.025,12.0,164.0,0.055,2.31
2024,3930184,Adam Hložek,Czech Republic,2,0.065,2.0,0.0,0.032,4.0,106.0,0.055,5.35
2023/2024,3895060,Ko Itakura,Borussia Mönchengladbach,6,0.32,6.0,0.0,0.053,15.0,522.0,0.055,40.04
2024,3939984,Camilo Andrés Vargas Gil,Colombia,4,0.219,4.0,0.0,0.055,7.0,360.0,0.055,8.28
2024,3939975,Daniel Muñoz Mejía,Colombia,7,0.401,7.0,1.0,0.057,17.0,651.0,0.055,64.48
2024,3939976,Alejandro Jesús Bran Flores,Costa Rica,2,0.037,2.0,0.0,0.018,5.0,60.0,0.055,100.73
2024,3939992,Néstor Rafael Giménez Florentín,Paraguay,8,0.449,8.0,1.0,0.056,18.0,736.0,0.055,33.13
2024,3939975,Jhon Janer Lucumí Bonilla,Colombia,1,0.014,1.0,0.0,0.014,8.0,23.0,0.055,2.25
2023/2024,3895182,Anthony Losilla,Bochum,2,0.105,2.0,0.0,0.053,4.0,172.0,0.055,40.5
2024,3930184,Merih Demiral,Turkey,8,0.473,12.0,1.0,0.059,16.0,776.0,0.055,49.64
2024,3939980,Alan Steven Franco Palma,Ecuador,6,0.299,7.0,0.0,0.05,17.0,498.0,0.054,13.1
2024,3938638,Viktor Tsygankov,Ukraine,5,0.187,5.0,0.0,0.037,11.0,310.0,0.054,34.41
2024,3930161,Berat Djimsiti,Albania,4,0.216,4.0,0.0,0.054,8.0,360.0,0.054,60.91
2024,3939990,Matthew Charles Turner,United States,1,0.056,1.0,0.0,0.056,2.0,94.0,0.054,12.76
2024,3930182,Kasper Schmeichel,Denmark,3,0.167,3.0,0.0,0.056,8.0,279.0,0.054,30.28
2023/2024,3895202,Nicolas Seiwald,RB Leipzig,4,0.179,4.0,1.0,0.045,14.0,296.0,0.054,16.77
2024,3939988,Julián Andrés Quiñones Quiñones,Mexico,8,0.401,10.0,0.0,0.05,22.0,672.0,0.054,45.75
2024,3939988,Ray Kendry Páez Andrade,Ecuador,3,0.115,4.0,0.0,0.038,5.0,192.0,0.054,39.93
2024,3938643,William Saliba,France,6,0.339,6.0,0.0,0.057,18.0,564.0,0.054,18.44
2023/2024,3895340,Tim Oermann,Bochum,1,0.039,1.0,0.0,0.039,1.0,65.0,0.054,12.42
2023/2024,3895340,Lukáš Hrádecký,Bayer Leverkusen,8,0.429,8.0,1.0,0.054,16.0,720.0,0.054,10.19
2024,3938640,Martin Dúbravka,Slovakia,5,0.257,6.0,0.0,0.051,11.0,430.0,0.054,39.31
2024,3930183,Dávid Hancko,Slovakia,5,0.278,5.0,1.0,0.056,14.0,460.0,0.054,35.47
2024,3939992,Julio César Enciso Espínola,Paraguay,14,0.786,14.0,1.0,0.056,33.0,1302.0,0.054,58.0
2024,3943043,Jordan Pickford,England,4,0.218,4.0,1.0,0.054,6.0,368.0,0.053,38.71
2024,3930171,Mikkel Damsgaard,Denmark,2,0.04,2.0,0.0,0.02,5.0,68.0,0.053,5.45
2024,3943043,Luke Shaw,England,1,0.049,1.0,0.0,0.049,6.0,83.0,0.053,8.7
2024,3938645,Oleksandr Svatok,Ukraine,5,0.235,5.0,0.0,0.047,11.0,400.0,0.053,33.14
2024,3938645,Anatolii Trubin,Ukraine,4,0.217,4.0,0.0,0.054,8.0,368.0,0.053,30.6
2024,3930172,Andrea Cambiaso,Italy,1,0.028,1.0,0.0,0.028,3.0,48.0,0.053,19.53
2023/2024,3895250,Edmond Fayçal Tapsoba,Bayer Leverkusen,10,0.544,10.0,1.0,0.054,46.0,920.0,0.053,48.89
2024,3938641,Paweł Dawidowicz,Poland,6,0.312,6.0,0.0,0.052,9.0,534.0,0.053,25.3
2024,3938643,Przemysław Frankowski,Poland,2,0.104,2.0,0.0,0.052,8.0,176.0,0.053,8.82
2024,3930161,Bryan Cristante,Italy,1,0.01,1.0,0.0,0.01,16.0,17.0,0.053,0.73
2024,3930180,Maximilian Wöber,Austria,1,0.055,2.0,0.0,0.055,1.0,94.0,0.053,5.58
2024,3942229,José Andrés Martínez Torres,Venezuela,4,0.209,4.0,0.0,0.052,10.0,356.0,0.053,3.72
2023/2024,3895250,Odilon Kossonou,Bayer Leverkusen,8,0.436,8.0,1.0,0.054,28.0,744.0,0.053,39.18
2023/2024,3895232,Granit Xhaka,Bayer Leverkusen,7,0.353,9.0,0.0,0.05,30.0,595.0,0.053,37.71
2024,3938638,Mykola Shaparenko,Ukraine,4,0.146,4.0,0.0,0.037,20.0,248.0,0.053,26.86
2024,3930179,Fermin Lopez Marin,Spain,2,0.038,2.0,0.0,0.019,4.0,64.0,0.053,3.99
2024,3939989,César Rodolfo Blackman Camarena,Panama,5,0.275,5.0,0.0,0.055,14.0,465.0,0.053,20.51
2024,3930182,Andreas Skov Olsen,Denmark,3,0.082,3.0,0.0,0.027,16.0,138.0,0.053,14.87
2024,3930179,Martín Zubimendi Ibáñez,Spain,8,0.434,8.0,0.0,0.054,24.0,736.0,0.053,45.6
2024,3930162,Benjamin Šeško,Slovenia,5,0.272,6.0,0.0,0.054,11.0,460.0,0.053,31.72
2024,3930182,Strahinja Pavlović,Serbia,4,0.22,4.0,0.0,0.055,12.0,372.0,0.053,67.81
2024,3939979,Jon Mikel Aramburu Mejías,Venezuela,2,0.11,3.0,0.0,0.055,4.0,188.0,0.053,9.84
2024,3938643,Mike Maignan,France,5,0.276,6.0,0.0,0.055,9.0,470.0,0.053,15.01
2023/2024,3895107,Rasmus Carstensen,FC Köln,2,0.106,2.0,0.0,0.053,9.0,180.0,0.053,10.57
2024,3940878,Fabian Lukas Schär,Switzerland,4,0.216,5.0,1.0,0.054,20.0,368.0,0.053,30.85
2023/2024,3895067,Thomas Poppler Isherwood,Darmstadt 98,1,0.031,1.0,0.0,0.031,2.0,53.0,0.053,5.35
2024,3930184,Arda Güler,Turkey,6,0.336,8.0,0.0,0.056,29.0,576.0,0.053,35.27
2024,3942852,José María Giménez de Vargas,Uruguay,4,0.221,4.0,0.0,0.055,13.0,376.0,0.053,29.29
2024,3941018,Guram Kashia,Georgia,1,0.053,1.0,0.0,0.053,2.0,90.0,0.053,46.87
2024,3942819,Jerdy Schouten,Netherlands,2,0.111,3.0,1.0,0.056,16.0,188.0,0.053,31.33
2024,3941021,Andrei Burcă Andonie,Romania,2,0.096,2.0,0.0,0.048,9.0,162.0,0.053,35.86
2024,3941022,Kaan Ayhan,Turkey,1,0.051,1.0,0.0,0.051,2.0,88.0,0.052,5.78
2024,3943043,Kyle Walker,England,2,0.097,2.0,0.0,0.049,4.0,168.0,0.052,17.22
2024,3930163,Ivan Ilić,Serbia,3,0.083,3.0,0.0,0.028,13.0,144.0,0.052,33.28
2024,3941022,Philipp Mwene,Austria,2,0.052,2.0,0.0,0.026,6.0,90.0,0.052,2.22
2024,3939990,Federico Santiago Valverde Dipetta,Uruguay,7,0.386,8.0,0.0,0.055,22.0,665.0,0.052,32.96
2023/2024,3895095,Dominik Kohr,FSV Mainz 05,2,0.08,2.0,0.0,0.04,2.0,138.0,0.052,18.38
2024,3939973,Roderick Alonso Miller Molina,Panama,6,0.311,6.0,1.0,0.052,15.0,534.0,0.052,57.5
2024,3938644,Pedro Lomba Neto,Portugal,7,0.299,8.0,0.0,0.043,26.0,518.0,0.052,12.94
2023/2024,3895232,Amine Adli,Bayer Leverkusen,4,0.189,5.0,0.0,0.047,14.0,328.0,0.052,20.19
2024,3939974,Rodrigo Luis Ramallo Cornejo,Bolivia,2,0.054,2.0,0.0,0.027,6.0,94.0,0.052,36.07
2024,3930164,Denis Vavro,Slovakia,5,0.266,5.0,0.0,0.053,15.0,460.0,0.052,42.87
2024,3938643,Piotr Zieliński,Poland,4,0.214,4.0,0.0,0.054,11.0,372.0,0.052,18.15
2023/2024,3895180,Ansgar Knauff,Eintracht Frankfurt,1,0.053,1.0,0.0,0.053,2.0,92.0,0.052,28.66
2024,3930183,Andrei Burcă Andonie,Romania,2,0.096,3.0,0.0,0.048,5.0,166.0,0.052,9.35
2024,3930174,Yunus Akgün,Turkey,3,0.117,4.0,0.0,0.039,5.0,204.0,0.052,15.18
2024,3930183,Nicușor Silviu Bancu,Romania,5,0.236,7.0,0.0,0.047,9.0,410.0,0.052,22.98
2023/2024,3895202,Lukas Klostermann,RB Leipzig,4,0.216,5.0,1.0,0.054,10.0,376.0,0.052,20.23
2024,3941020,João Maria Lobo Alves Palhinha Gonçalves,Portugal,6,0.414,7.0,0.0,0.069,15.0,714.0,0.052,10.29
2023/2024,3895202,Junior Castello Lukeba,RB Leipzig,4,0.216,5.0,1.0,0.054,21.0,376.0,0.052,20.23
2024,3939992,Damián Josué Bobadilla Benítez,Paraguay,6,0.286,6.0,1.0,0.048,17.0,492.0,0.052,21.1
2023/2024,3895182,Matúš Bero,Bochum,1,0.05,2.0,0.0,0.05,2.0,86.0,0.052,19.28
2023/2024,3895182,Keven Schlotterbeck,Bochum,2,0.108,3.0,0.0,0.054,2.0,186.0,0.052,41.65
2024,3938643,Theo Bernard François Hernández,France,12,0.654,14.0,0.0,0.054,48.0,1128.0,0.052,35.57
2024,3930182,Aleksandar Mitrović,Serbia,3,0.159,3.0,0.0,0.053,3.0,273.0,0.052,49.01
2024,3942226,Robin Aime Robert Le Normand,Spain,3,0.078,3.0,0.0,0.026,13.0,135.0,0.052,5.08
2024,3938645,Jeremy Doku,Belgium,3,0.132,4.0,0.0,0.044,16.0,228.0,0.052,22.58
2024,3943043,John Stones,England,1,0.049,1.0,0.0,0.049,6.0,87.0,0.051,8.7
2024,3939971,Bobby Armani De Cordova-Reid,Jamaica,6,0.27,6.0,0.0,0.045,12.0,480.0,0.051,53.34
2024,3939990,Sergio Rochet Álvarez,Uruguay,3,0.157,4.0,0.0,0.052,4.0,279.0,0.051,13.41
2024,3930164,Milan Škriniar,Slovakia,4,0.204,4.0,0.0,0.051,7.0,360.0,0.051,32.88
2024,3938641,Wojciech Szczęsny,Poland,4,0.209,4.0,0.0,0.052,5.0,368.0,0.051,16.95
2024,3939974,Héctor Manuel Cuellar Rosales,Bolivia,2,0.054,2.0,0.0,0.027,5.0,96.0,0.051,36.07
2023/2024,3895250,Florian Wirtz,Bayer Leverkusen,10,0.498,10.0,1.0,0.05,41.0,880.0,0.051,44.76
2023/2024,3895250,Robert Andrich,Bayer Leverkusen,9,0.469,9.0,1.0,0.052,35.0,828.0,0.051,42.15
2024,3939974,César Alejandro Menacho Claros,Bolivia,1,0.026,1.0,0.0,0.026,2.0,46.0,0.051,17.37
2023/2024,3895210,Robert Andrich,Bayer Leverkusen,15,0.797,17.0,0.0,0.053,79.0,1410.0,0.051,32.76
2024,3939971,Julián Andrés Quiñones Quiñones,Mexico,11,0.567,11.0,0.0,0.052,36.0,1001.0,0.051,49.91
2023/2024,3895180,Kevin Trapp,Eintracht Frankfurt,1,0.053,1.0,0.0,0.053,1.0,94.0,0.051,28.66
2023/2024,3895202,Janis Blaswich,RB Leipzig,6,0.32,7.0,1.0,0.053,19.0,564.0,0.051,29.97
2024,3930166,Jindřich Staněk,Czech Republic,2,0.101,3.0,1.0,0.05,3.0,178.0,0.051,47.32
2024,3930183,Nicolae Claudiu Stanciu,Romania,3,0.153,5.0,0.0,0.051,6.0,270.0,0.051,14.9
2024,3939985,Marcelino Ignacio Nuñez Espinoza,Chile,1,0.022,1.0,0.0,0.022,1.0,39.0,0.051,5.33
2023/2024,3895232,Leroy Sané,Bayern Munich,6,0.314,6.0,0.0,0.052,14.0,558.0,0.051,50.8
2023/2024,3895320,Hiroki Ito,VfB Stuttgart,4,0.222,5.0,1.0,0.055,13.0,388.0,0.051,12.93
2024,3942226,Daniel Carvajal Ramos,Spain,11,0.746,11.0,1.0,0.068,34.0,1309.0,0.051,48.63
2024,3939975,Luis Fernando Díaz Marulanda,Colombia,5,0.262,5.0,0.0,0.052,12.0,465.0,0.051,42.13
2024,3930182,Saša Lukić,Serbia,2,0.097,2.0,0.0,0.049,4.0,172.0,0.051,29.9
2024,3941019,William Saliba,France,10,0.501,10.0,0.0,0.05,46.0,900.0,0.05,39.7
