season_name,match_id,team,player,tackles,interceptions,pressures,blocks,clearances,ball_recoveries,fouls_committed,duels_won,total_duels,defensive_third_actions,middle_third_actions,attacking_third_actions,high_turnovers,total_defensive_actions,duel_win_pct,pressure_pct,tackle_interception_pct,high_turnover_pct,attacking_third_pct,defensive_profile
2024,3930178,Croatia,Ante Budimir,0.0,0.0,22.0,3.0,2.0,1.0,5.0,0.0,3.0,6.0,13.0,17.0,1.0,25.0,0.0,88.0,0.0,4.0,47.22,Balanced Defender
2024,3942416,Colombia,Richard Rios Montoya,0.0,2.0,22.0,1.0,2.0,4.0,2.0,0.0,0.0,9.0,13.0,11.0,1.0,25.0,,88.0,8.0,4.0,33.33,Balanced Defender
2023/2024,3895095,FSV Mainz 05,Dominik Kohr,0.0,1.0,24.0,0.0,0.0,1.0,1.0,2.0,6.0,4.0,23.0,6.0,1.0,25.0,33.33,96.0,4.0,4.0,18.18,Balanced Defender
2024,3942415,Brazil,Lucas Tolentino Coelho de Lima,0.0,1.0,24.0,0.0,1.0,2.0,1.0,1.0,3.0,3.0,23.0,6.0,1.0,25.0,33.33,96.0,4.0,4.0,18.75,Balanced Defender
2024,3941017,England,Jude Bellingham,0.0,0.0,22.0,3.0,0.0,5.0,2.0,1.0,7.0,3.0,20.0,16.0,3.0,25.0,14.29,88.0,0.0,12.0,41.03,Balanced Defender
2024,3930169,Switzerland,Remo Freuler,0.0,1.0,22.0,2.0,3.0,2.0,1.0,1.0,2.0,16.0,11.0,6.0,1.0,25.0,50.0,88.0,4.0,4.0,18.18,Balanced Defender
2024,3930176,Germany,Florian Wirtz,0.0,1.0,22.0,2.0,0.0,8.0,2.0,0.0,1.0,7.0,17.0,12.0,4.0,25.0,0.0,88.0,4.0,16.0,33.33,Balanced Defender
2023/2024,3895107,FC Köln,Denis Huseinbašić,0.0,1.0,22.0,2.0,1.0,3.0,0.0,3.0,6.0,11.0,21.0,3.0,0.0,25.0,50.0,88.0,4.0,0.0,8.57,Balanced Defender
2024,3939989,Panama,Jovani Francisco Welch Lopez,0.0,3.0,20.0,2.0,2.0,3.0,1.0,1.0,7.0,9.0,20.0,9.0,3.0,25.0,14.29,80.0,12.0,12.0,23.68,Balanced Defender
2024,3930164,Slovakia,Dávid Hancko,0.0,0.0,20.0,5.0,2.0,2.0,0.0,0.0,2.0,19.0,8.0,4.0,0.0,25.0,0.0,80.0,0.0,0.0,12.9,Balanced Defender
2024,3938643,France,Ousmane Dembélé,0.0,1.0,20.0,4.0,1.0,3.0,1.0,1.0,3.0,6.0,15.0,12.0,0.0,25.0,33.33,80.0,4.0,0.0,36.36,Balanced Defender
2024,3942752,France,Ousmane Dembélé,0.0,0.0,22.0,3.0,0.0,1.0,2.0,0.0,3.0,7.0,13.0,11.0,1.0,25.0,0.0,88.0,0.0,4.0,35.48,Balanced Defender
2024,3939980,Jamaica,Joël Latibeaudiere,0.0,0.0,18.0,7.0,1.0,3.0,3.0,0.0,3.0,20.0,14.0,1.0,0.0,25.0,0.0,72.0,0.0,0.0,2.86,Balanced Defender
2023/2024,3895286,Hoffenheim,Ozan Muhammed Kabak,0.0,3.0,18.0,4.0,3.0,1.0,2.0,0.0,2.0,31.0,1.0,1.0,0.0,25.0,0.0,72.0,12.0,0.0,3.03,Balanced Defender
2024,3938645,Ukraine,Georgiy Sudakov,0.0,0.0,23.0,2.0,1.0,3.0,0.0,0.0,0.0,17.0,8.0,4.0,1.0,25.0,,92.0,0.0,4.0,13.79,Balanced Defender
2024,3942229,Canada,Alistair Johnston,0.0,1.0,18.0,6.0,3.0,1.0,1.0,0.0,8.0,27.0,11.0,0.0,0.0,25.0,0.0,72.0,4.0,0.0,0.0,Balanced Defender
2023/2024,3895232,Bayern Munich,Aleksandar Pavlović,0.0,2.0,22.0,1.0,0.0,4.0,0.0,1.0,1.0,6.0,17.0,7.0,3.0,25.0,100.0,88.0,8.0,12.0,23.33,Dominant Duelist
2024,3942228,Argentina,Alexis Mac Allister,0.0,1.0,22.0,2.0,1.0,6.0,3.0,4.0,7.0,7.0,31.0,4.0,4.0,25.0,57.14,88.0,4.0,16.0,9.52,Balanced Defender
2024,3941022,Turkey,Mert Müldür,0.0,2.0,20.0,3.0,3.0,6.0,0.0,0.0,3.0,20.0,11.0,6.0,3.0,25.0,0.0,80.0,8.0,12.0,16.22,Balanced Defender
2023/2024,3895244,FC Heidenheim,Nikola Dovedan,0.0,0.0,23.0,2.0,1.0,6.0,0.0,0.0,0.0,8.0,17.0,7.0,2.0,25.0,,92.0,0.0,8.0,21.88,Balanced Defender
2024,3939970,Peru,Wilder José Cartagena Mendoza,0.0,2.0,23.0,0.0,1.0,2.0,3.0,1.0,6.0,11.0,26.0,0.0,0.0,25.0,16.67,92.0,8.0,0.0,0.0,Balanced Defender
2023/2024,3895182,Bochum,Bernardo Fernandes da Silva Junior,0.0,1.0,18.0,6.0,2.0,4.0,1.0,0.0,6.0,17.0,16.0,5.0,0.0,25.0,0.0,72.0,4.0,0.0,13.16,Balanced Defender
2024,3930178,Croatia,Mateo Kovačić,0.0,2.0,21.0,2.0,0.0,1.0,0.0,2.0,2.0,5.0,13.0,10.0,1.0,25.0,100.0,84.0,8.0,4.0,35.71,Dominant Duelist
2024,3939974,Bolivia,Gabriel Alejandro Villamíl Cortéz,0.0,2.0,20.0,3.0,2.0,9.0,4.0,1.0,1.0,12.0,18.0,11.0,4.0,25.0,100.0,80.0,8.0,16.0,26.83,Dominant Duelist
2024,3939978,Peru,Andy Jorman Polo Andrade,0.0,6.0,16.0,3.0,2.0,2.0,1.0,0.0,4.0,12.0,13.0,9.0,1.0,25.0,0.0,64.0,24.0,4.0,26.47,Balanced Defender
2023/2024,3895302,Bayer Leverkusen,Granit Xhaka,0.0,1.0,19.0,5.0,0.0,5.0,1.0,0.0,1.0,5.0,15.0,12.0,0.0,25.0,0.0,76.0,4.0,0.0,37.5,Balanced Defender
2024,3941020,Slovenia,Timi Elšnik,0.0,1.0,23.0,1.0,1.0,7.0,3.0,1.0,6.0,22.0,15.0,5.0,2.0,25.0,16.67,92.0,4.0,8.0,11.9,Balanced Defender
2023/2024,3895309,Borussia Dortmund,Jamie Jermaine Bynoe-Gittens,0.0,0.0,24.0,1.0,0.0,5.0,0.0,0.0,2.0,9.0,18.0,5.0,1.0,25.0,0.0,96.0,0.0,4.0,15.62,Balanced Defender
2023/2024,3895182,Bochum,Keven Schlotterbeck,0.0,2.0,19.0,4.0,2.0,4.0,3.0,0.0,4.0,15.0,16.0,7.0,1.0,25.0,0.0,76.0,8.0,4.0,18.42,Balanced Defender
2024,3939971,Mexico,Julián Andrés Quiñones Quiñones,0.0,1.0,22.0,2.0,0.0,7.0,1.0,1.0,4.0,10.0,18.0,9.0,3.0,25.0,25.0,88.0,4.0,12.0,24.32,Balanced Defender
2024,3939978,Canada,Alistair Johnston,0.0,1.0,20.0,4.0,2.0,3.0,2.0,0.0,1.0,14.0,17.0,2.0,1.0,25.0,0.0,80.0,4.0,4.0,6.06,Balanced Defender
2024,3930167,Albania,Rey Manaj,0.0,1.0,24.0,0.0,1.0,3.0,4.0,0.0,5.0,8.0,17.0,13.0,3.0,25.0,0.0,96.0,4.0,12.0,34.21,Balanced Defender
2023/2024,3895244,FC Heidenheim,Eren Sami Dinkçi,0.0,0.0,23.0,2.0,0.0,7.0,1.0,1.0,1.0,8.0,14.0,12.0,3.0,25.0,100.0,92.0,0.0,12.0,35.29,Dominant Duelist
2024,3930167,Albania,Ylber Ramadani,0.0,2.0,19.0,4.0,1.0,5.0,0.0,0.0,1.0,18.0,13.0,1.0,1.0,25.0,0.0,76.0,8.0,4.0,3.12,Balanced Defender
2024,3930172,Spain,Marc Cucurella Saseta,0.0,5.0,18.0,2.0,1.0,3.0,2.0,1.0,6.0,12.0,18.0,7.0,2.0,25.0,16.67,72.0,20.0,8.0,18.92,Balanced Defender
2024,3941020,Slovenia,Žan Karničnik,0.0,2.0,19.0,4.0,5.0,3.0,2.0,3.0,7.0,31.0,11.0,0.0,0.0,25.0,42.86,76.0,8.0,0.0,0.0,Balanced Defender
2024,3930172,Spain,Pedro González López,0.0,1.0,23.0,1.0,0.0,5.0,2.0,0.0,1.0,4.0,11.0,18.0,5.0,25.0,0.0,92.0,4.0,20.0,54.55,Balanced Defender
2023/2024,3895107,Bayer Leverkusen,Florian Wirtz,0.0,0.0,25.0,0.0,0.0,7.0,1.0,0.0,3.0,3.0,13.0,20.0,5.0,25.0,0.0,100.0,0.0,20.0,55.56,Balanced Defender
2023/2024,3895182,Bayer Leverkusen,Florian Wirtz,0.0,0.0,21.0,4.0,0.0,4.0,2.0,1.0,3.0,3.0,22.0,9.0,1.0,25.0,33.33,84.0,0.0,4.0,26.47,Balanced Defender
2024,3939975,Paraguay,Matías David Espinoza Acosta,0.0,3.0,18.0,4.0,4.0,2.0,2.0,1.0,6.0,16.0,18.0,5.0,1.0,25.0,16.67,72.0,12.0,4.0,12.82,Balanced Defender
2024,3939969,Argentina,Alexis Mac Allister,0.0,0.0,18.0,6.0,1.0,6.0,2.0,0.0,1.0,5.0,20.0,9.0,3.0,24.0,0.0,75.0,0.0,12.5,26.47,Balanced Defender
2024,3940878,Italy,Federico Chiesa,0.0,1.0,21.0,2.0,1.0,7.0,0.0,0.0,2.0,17.0,9.0,8.0,3.0,24.0,0.0,87.5,4.17,12.5,23.53,Balanced Defender
2023/2024,3895158,Bayer Leverkusen,Exequiel Alejandro Palacios,0.0,2.0,17.0,5.0,0.0,11.0,3.0,1.0,6.0,11.0,16.0,17.0,9.0,24.0,16.67,70.83,8.33,37.5,38.64,Aggressive Presser
2024,3939989,Bolivia,Marcelo Sebastián Suárez Justiniano,0.0,2.0,16.0,6.0,3.0,4.0,3.0,0.0,2.0,24.0,12.0,0.0,0.0,24.0,0.0,66.67,8.33,0.0,0.0,Balanced Defender
2024,3939979,Venezuela,Miguel Ángel Navarro Zárate,0.0,3.0,17.0,4.0,8.0,5.0,2.0,0.0,1.0,29.0,10.0,1.0,1.0,24.0,0.0,70.83,12.5,4.17,2.5,Protector
2023/2024,3895258,FC Köln,Linton Maina,0.0,0.0,24.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,14.0,5.0,0.0,24.0,,100.0,0.0,0.0,19.23,Balanced Defender
2024,3939990,United States,Ricardo Daniel Pepi,0.0,0.0,23.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,13.0,13.0,1.0,24.0,0.0,95.83,0.0,4.17,48.15,Balanced Defender
2024,3930184,Czech Republic,Tomáš Souček,0.0,0.0,20.0,4.0,4.0,5.0,4.0,0.0,1.0,15.0,15.0,8.0,3.0,24.0,0.0,83.33,0.0,12.5,21.05,Balanced Defender
2024,3930179,Albania,Ylber Ramadani,0.0,1.0,20.0,3.0,0.0,6.0,0.0,3.0,5.0,14.0,14.0,7.0,2.0,24.0,60.0,83.33,4.17,8.33,20.0,Balanced Defender
2024,3939976,Brazil,Bruno Guimarães Rodriguez Moura,0.0,1.0,21.0,2.0,0.0,10.0,3.0,0.0,4.0,5.0,19.0,17.0,7.0,24.0,0.0,87.5,4.17,29.17,41.46,Balanced Defender
2024,3941022,Turkey,Arda Güler,0.0,1.0,22.0,1.0,1.0,4.0,0.0,0.0,5.0,12.0,20.0,2.0,0.0,24.0,0.0,91.67,4.17,0.0,5.88,Balanced Defender
2024,3939991,Colombia,Richard Rios Montoya,0.0,1.0,20.0,3.0,1.0,8.0,2.0,0.0,1.0,3.0,22.0,11.0,4.0,24.0,0.0,83.33,4.17,16.67,30.56,Balanced Defender
2023/2024,3895266,Wolfsburg,Yannick Gerhardt,0.0,1.0,21.0,2.0,1.0,2.0,1.0,0.0,2.0,22.0,8.0,0.0,0.0,24.0,0.0,87.5,4.17,0.0,0.0,Balanced Defender
2024,3939975,Colombia,Richard Rios Montoya,0.0,1.0,19.0,4.0,5.0,9.0,1.0,3.0,5.0,15.0,21.0,8.0,3.0,24.0,60.0,79.17,4.17,12.5,18.18,Balanced Defender
2024,3942785,Canada,Stephen Antunes Eustáquio,0.0,2.0,20.0,2.0,1.0,5.0,1.0,0.0,1.0,9.0,15.0,8.0,1.0,24.0,0.0,83.33,8.33,4.17,25.0,Balanced Defender
2023/2024,3895210,Borussia Mönchengladbach,Rocco Reitz,0.0,3.0,17.0,4.0,1.0,5.0,0.0,2.0,4.0,28.0,6.0,0.0,0.0,24.0,50.0,70.83,12.5,0.0,0.0,Balanced Defender
2024,3930183,Romania,Andrei Florin Ratiu,0.0,4.0,14.0,6.0,1.0,4.0,0.0,2.0,5.0,21.0,8.0,5.0,2.0,24.0,40.0,58.33,16.67,8.33,14.71,Balanced Defender
2023/2024,3895052,Bayer Leverkusen,Jonas Hofmann,0.0,2.0,22.0,0.0,1.0,3.0,0.0,2.0,6.0,3.0,14.0,17.0,4.0,24.0,33.33,91.67,8.33,16.67,50.0,Balanced Defender
2024,3930162,Slovenia,Žan Karničnik,0.0,2.0,17.0,5.0,2.0,5.0,1.0,1.0,6.0,24.0,13.0,1.0,0.0,24.0,16.67,70.83,8.33,0.0,2.63,Balanced Defender
2023/2024,3895244,FC Heidenheim,Jan-Niklas Beste,0.0,0.0,21.0,3.0,0.0,3.0,1.0,2.0,7.0,8.0,19.0,8.0,0.0,24.0,28.57,87.5,0.0,0.0,22.86,Balanced Defender
2024,3939984,Costa Rica,Joel Nathaniel Campbell Samuels,0.0,0.0,23.0,1.0,0.0,3.0,3.0,1.0,1.0,10.0,20.0,1.0,0.0,24.0,100.0,95.83,0.0,0.0,3.23,Dominant Duelist
2024,3941022,Austria,Nicolas Seiwald,0.0,2.0,21.0,1.0,0.0,8.0,0.0,1.0,2.0,10.0,16.0,8.0,4.0,24.0,50.0,87.5,8.33,16.67,23.53,Balanced Defender
2023/2024,3895121,Freiburg,Kiliann Sildillia,0.0,0.0,21.0,3.0,2.0,4.0,1.0,3.0,7.0,22.0,6.0,10.0,3.0,24.0,42.86,87.5,0.0,12.5,26.32,Balanced Defender
2024,3939975,Colombia,Rafael Santos Borré Amaury,0.0,0.0,21.0,3.0,1.0,4.0,0.0,0.0,4.0,4.0,17.0,12.0,1.0,24.0,0.0,87.5,0.0,4.17,36.36,Balanced Defender
2024,3943077,Argentina,Rodrigo Javier De Paul,0.0,0.0,20.0,4.0,0.0,5.0,1.0,0.0,3.0,11.0,17.0,5.0,2.0,24.0,0.0,83.33,0.0,8.33,15.15,Balanced Defender
2023/2024,3895153,Werder Bremen,Mitchell Weiser,0.0,1.0,22.0,1.0,0.0,2.0,1.0,0.0,2.0,7.0,13.0,9.0,1.0,24.0,0.0,91.67,4.17,4.17,31.03,Balanced Defender
2024,3939983,Paraguay,Adrián Andrés Cubas,0.0,1.0,21.0,2.0,0.0,7.0,2.0,1.0,5.0,19.0,16.0,3.0,2.0,24.0,20.0,87.5,4.17,8.33,7.89,Balanced Defender
2024,3943043,Spain,Álvaro Borja Morata Martín,0.0,0.0,23.0,1.0,1.0,3.0,0.0,0.0,5.0,7.0,13.0,13.0,1.0,24.0,0.0,95.83,0.0,4.17,39.39,Balanced Defender
2024,3930176,Switzerland,Michel Aebischer,0.0,0.0,22.0,2.0,0.0,6.0,0.0,1.0,2.0,16.0,11.0,5.0,2.0,24.0,50.0,91.67,0.0,8.33,15.62,Balanced Defender
2024,3942226,Germany,Toni Kroos,0.0,1.0,23.0,0.0,1.0,4.0,5.0,0.0,6.0,18.0,21.0,1.0,0.0,24.0,0.0,95.83,4.17,0.0,2.5,Balanced Defender
2024,3930175,Belgium,Kevin De Bruyne,0.0,0.0,22.0,2.0,0.0,7.0,3.0,0.0,4.0,9.0,11.0,18.0,4.0,24.0,0.0,91.67,0.0,16.67,47.37,Balanced Defender
2024,3942349,Portugal,Bernardo Mota Veiga de Carvalho e Silva,0.0,0.0,23.0,1.0,1.0,8.0,1.0,0.0,2.0,11.0,13.0,12.0,3.0,24.0,0.0,95.83,0.0,12.5,33.33,Balanced Defender
2024,3943076,Uruguay,Nahitan Michel Nández Acosta,0.0,3.0,18.0,3.0,2.0,3.0,1.0,0.0,2.0,22.0,8.0,2.0,1.0,24.0,0.0,75.0,12.5,4.17,6.25,Balanced Defender
2024,3939977,Chile,Erick Antonio Pulgar Farfán,0.0,2.0,20.0,2.0,2.0,5.0,0.0,0.0,3.0,12.0,20.0,2.0,0.0,24.0,0.0,83.33,8.33,0.0,5.88,Balanced Defender
2024,3930169,Scotland,John McGinn,0.0,0.0,24.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,11.0,17.0,1.0,24.0,0.0,100.0,0.0,4.17,58.62,Balanced Defender
2024,3939972,Ecuador,Moisés Isaac Caicedo Corozo,0.0,3.0,17.0,4.0,2.0,7.0,3.0,0.0,4.0,17.0,18.0,5.0,2.0,24.0,0.0,70.83,12.5,8.33,12.5,Balanced Defender
2023/2024,3895348,Augsburg,Ermedin Demirović,0.0,0.0,24.0,0.0,0.0,7.0,1.0,0.0,4.0,0.0,20.0,16.0,5.0,24.0,0.0,100.0,0.0,20.83,44.44,Balanced Defender
2024,3930158,Germany,Jamal Musiala,0.0,1.0,19.0,4.0,0.0,3.0,0.0,1.0,3.0,1.0,15.0,14.0,0.0,24.0,33.33,79.17,4.17,0.0,46.67,Balanced Defender
2024,3940878,Switzerland,Fabian Rieder,0.0,1.0,21.0,2.0,0.0,2.0,0.0,1.0,2.0,7.0,14.0,7.0,1.0,24.0,50.0,87.5,4.17,4.17,25.0,Balanced Defender
2024,3939970,Chile,Gabriel Alonso Suazo Urbina,0.0,0.0,22.0,2.0,2.0,6.0,2.0,1.0,3.0,11.0,20.0,6.0,1.0,24.0,33.33,91.67,0.0,4.17,16.22,Balanced Defender
2023/2024,3895202,RB Leipzig,David Raum,0.0,2.0,17.0,5.0,1.0,0.0,1.0,1.0,3.0,11.0,12.0,6.0,0.0,24.0,33.33,70.83,8.33,0.0,20.69,Balanced Defender
2024,3939975,Paraguay,Adrián Andrés Cubas,0.0,1.0,22.0,1.0,0.0,8.0,1.0,1.0,3.0,20.0,16.0,0.0,1.0,24.0,33.33,91.67,4.17,4.17,0.0,Balanced Defender
2023/2024,3895052,RB Leipzig,Xaver Schlager,0.0,1.0,21.0,1.0,1.0,6.0,2.0,1.0,2.0,11.0,19.0,4.0,1.0,23.0,50.0,91.3,4.35,4.35,11.76,Balanced Defender
2023/2024,3895194,Augsburg,Fredrik Jensen,0.0,2.0,19.0,2.0,2.0,8.0,1.0,1.0,4.0,16.0,17.0,5.0,3.0,23.0,25.0,82.61,8.7,13.04,13.16,Balanced Defender
2023/2024,3895107,FC Köln,Davie Selke,0.0,0.0,22.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,14.0,12.0,0.0,23.0,0.0,95.65,0.0,0.0,44.44,Balanced Defender
2024,3930160,Croatia,Luka Modrić,0.0,0.0,21.0,2.0,0.0,5.0,2.0,0.0,0.0,6.0,18.0,6.0,2.0,23.0,,91.3,0.0,8.7,20.0,Balanced Defender
2024,3942226,Spain,Daniel Carvajal Ramos,0.0,1.0,17.0,5.0,1.0,4.0,4.0,0.0,6.0,20.0,14.0,4.0,2.0,23.0,0.0,73.91,4.35,8.7,10.53,Balanced Defender
2024,3930182,Denmark,Pierre-Emile Højbjerg,0.0,2.0,19.0,2.0,2.0,3.0,1.0,0.0,2.0,6.0,13.0,12.0,3.0,23.0,0.0,82.61,8.7,13.04,38.71,Balanced Defender
2024,3942852,Uruguay,Sebastián Enzo Cáceres Ramos,0.0,0.0,21.0,2.0,2.0,4.0,1.0,1.0,6.0,17.0,16.0,3.0,1.0,23.0,16.67,91.3,0.0,4.35,8.33,Balanced Defender
2024,3939988,Ecuador,Moisés Isaac Caicedo Corozo,0.0,1.0,16.0,6.0,1.0,10.0,2.0,0.0,5.0,17.0,23.0,1.0,2.0,23.0,0.0,69.57,4.35,8.7,2.44,Balanced Defender
2023/2024,3895060,Borussia Mönchengladbach,Maximilian Wöber,0.0,4.0,15.0,4.0,5.0,1.0,1.0,1.0,6.0,24.0,11.0,1.0,0.0,23.0,16.67,65.22,17.39,0.0,2.78,Balanced Defender
2024,3939991,Brazil,Bruno Guimarães Rodriguez Moura,0.0,0.0,21.0,2.0,1.0,3.0,4.0,0.0,1.0,14.0,13.0,5.0,1.0,23.0,0.0,91.3,0.0,4.35,15.62,Balanced Defender
2023/2024,3895232,Bayern Munich,Noussair Mazraoui,0.0,3.0,19.0,1.0,1.0,4.0,0.0,1.0,7.0,11.0,13.0,11.0,1.0,23.0,14.29,82.61,13.04,4.35,31.43,Balanced Defender
2023/2024,3895074,Bayern Munich,Thomas Müller,0.0,1.0,20.0,2.0,1.0,0.0,1.0,1.0,6.0,3.0,20.0,8.0,1.0,23.0,16.67,86.96,4.35,4.35,25.81,Balanced Defender
2023/2024,3895158,Borussia Dortmund,Emre Can,0.0,1.0,18.0,4.0,4.0,6.0,2.0,0.0,1.0,27.0,9.0,0.0,0.0,23.0,0.0,78.26,4.35,0.0,0.0,Balanced Defender
2023/2024,3895107,FC Köln,Rasmus Carstensen,0.0,2.0,21.0,0.0,5.0,4.0,1.0,1.0,4.0,24.0,13.0,0.0,0.0,23.0,25.0,91.3,8.7,0.0,0.0,Balanced Defender
2024,3938639,Georgia,Giorgi Chakvetadze,0.0,0.0,21.0,2.0,0.0,3.0,1.0,1.0,4.0,21.0,7.0,3.0,0.0,23.0,25.0,91.3,0.0,0.0,9.68,Balanced Defender
2024,3941022,Turkey,Ferdi Erenay Kadıoğlu,0.0,0.0,20.0,3.0,1.0,2.0,0.0,0.0,7.0,22.0,7.0,4.0,0.0,23.0,0.0,86.96,0.0,0.0,12.12,Balanced Defender
2024,3930174,Portugal,Nuno Mendes,0.0,1.0,17.0,5.0,3.0,1.0,1.0,0.0,5.0,18.0,12.0,3.0,1.0,23.0,0.0,73.91,4.35,4.35,9.09,Balanced Defender
2024,3942785,Argentina,Ángel Fabián Di María Hernández,0.0,0.0,22.0,1.0,1.0,3.0,0.0,0.0,1.0,5.0,14.0,9.0,1.0,23.0,0.0,95.65,0.0,4.35,32.14,Balanced Defender
2024,3941017,Slovakia,Ivan Schranz,0.0,0.0,22.0,1.0,3.0,4.0,2.0,0.0,3.0,15.0,17.0,3.0,0.0,23.0,0.0,95.65,0.0,0.0,8.57,Balanced Defender
2023/2024,3895320,VfB Stuttgart,Enzo Millot,0.0,1.0,22.0,0.0,1.0,7.0,5.0,1.0,3.0,17.0,12.0,10.0,2.0,23.0,33.33,95.65,4.35,8.7,25.64,Balanced Defender
2024,3939990,United States,Tyler Adams,0.0,0.0,20.0,3.0,2.0,7.0,3.0,0.0,2.0,15.0,14.0,8.0,2.0,23.0,0.0,86.96,0.0,8.7,21.62,Balanced Defender
2024,3930164,Belgium,Amadou Onana,0.0,0.0,21.0,2.0,1.0,2.0,1.0,0.0,3.0,12.0,13.0,5.0,1.0,23.0,0.0,91.3,0.0,4.35,16.67,Balanced Defender
2024,3939984,Costa Rica,Orlando Moisés Galo Calderón,0.0,0.0,20.0,3.0,4.0,5.0,1.0,1.0,3.0,12.0,18.0,6.0,2.0,23.0,33.33,86.96,0.0,8.7,16.67,Balanced Defender
2024,3930172,Italy,Federico Chiesa,0.0,0.0,23.0,0.0,1.0,2.0,3.0,0.0,1.0,8.0,13.0,9.0,1.0,23.0,0.0,100.0,0.0,4.35,30.0,Balanced Defender
2023/2024,3895320,VfB Stuttgart,Deniz Undav,0.0,1.0,22.0,0.0,0.0,1.0,2.0,1.0,3.0,5.0,16.0,8.0,0.0,23.0,33.33,95.65,4.35,0.0,27.59,Balanced Defender
2023/2024,3895220,Darmstadt 98,Tim Skarke,0.0,0.0,22.0,1.0,1.0,5.0,0.0,0.0,1.0,10.0,14.0,6.0,1.0,23.0,0.0,95.65,0.0,4.35,20.0,Balanced Defender
2023/2024,3895244,Bayer Leverkusen,Alejandro Grimaldo García,0.0,2.0,16.0,5.0,1.0,5.0,1.0,0.0,4.0,20.0,5.0,9.0,4.0,23.0,0.0,69.57,8.7,17.39,26.47,Balanced Defender
2024,3939984,Costa Rica,Warren Steven Madrigal Molina,0.0,0.0,23.0,0.0,0.0,3.0,2.0,1.0,10.0,7.0,18.0,13.0,1.0,23.0,10.0,100.0,0.0,4.35,34.21,Balanced Defender
2023/2024,3895250,FSV Mainz 05,Nadiem Amiri,0.0,1.0,20.0,2.0,0.0,10.0,2.0,0.0,0.0,12.0,18.0,5.0,0.0,23.0,,86.96,4.35,0.0,14.29,Balanced Defender
2024,3930160,Spain,Fabián Ruiz Peña,0.0,0.0,22.0,1.0,0.0,5.0,0.0,0.0,1.0,11.0,15.0,3.0,0.0,23.0,0.0,95.65,0.0,0.0,10.34,Balanced Defender
2024,3930170,Slovenia,Žan Karničnik,0.0,2.0,17.0,4.0,3.0,5.0,0.0,0.0,5.0,21.0,12.0,3.0,1.0,23.0,0.0,73.91,8.7,4.35,8.33,Balanced Defender
2024,3939974,Bolivia,Roberto Carlos Fernández Toro,0.0,2.0,19.0,2.0,2.0,2.0,1.0,1.0,2.0,13.0,10.0,7.0,1.0,23.0,50.0,82.61,8.7,4.35,23.33,Balanced Defender
2024,3941017,Slovakia,Juraj Kucka,0.0,0.0,22.0,1.0,0.0,4.0,4.0,0.0,1.0,14.0,11.0,7.0,1.0,23.0,0.0,95.65,0.0,4.35,21.88,Balanced Defender
2023/2024,3895158,Borussia Dortmund,Mats Hummels,0.0,4.0,14.0,5.0,13.0,2.0,1.0,1.0,5.0,37.0,6.0,1.0,0.0,23.0,20.0,60.87,17.39,0.0,2.27,Protector
2023/2024,3895333,Eintracht Frankfurt,Omar Marmoush,0.0,1.0,22.0,0.0,0.0,4.0,2.0,0.0,1.0,2.0,16.0,12.0,3.0,23.0,0.0,95.65,4.35,13.04,40.0,Balanced Defender
2024,3930180,Austria,Nicolas Seiwald,0.0,2.0,19.0,2.0,3.0,11.0,0.0,0.0,5.0,19.0,18.0,5.0,6.0,23.0,0.0,82.61,8.7,26.09,11.9,Balanced Defender
2024,3930181,Slovenia,Jan Mlakar,0.0,0.0,22.0,1.0,0.0,1.0,1.0,1.0,4.0,8.0,15.0,6.0,1.0,23.0,25.0,95.65,0.0,4.35,20.69,Balanced Defender
2024,3939976,Costa Rica,Brandon Aguilera Zamora,0.0,0.0,23.0,0.0,4.0,7.0,0.0,0.0,5.0,22.0,17.0,0.0,1.0,23.0,0.0,100.0,0.0,4.35,0.0,Balanced Defender
2024,3941020,Portugal,Bruno Miguel Borges Fernandes,0.0,1.0,21.0,1.0,1.0,3.0,2.0,2.0,5.0,7.0,17.0,10.0,4.0,23.0,40.0,91.3,4.35,17.39,29.41,Balanced Defender
2024,3930178,Italy,Nicolò Barella,0.0,0.0,20.0,3.0,0.0,6.0,2.0,0.0,3.0,11.0,19.0,4.0,4.0,23.0,0.0,86.96,0.0,17.39,11.76,Balanced Defender
2024,3939991,Colombia,James David Rodríguez Rubio,0.0,1.0,18.0,4.0,0.0,3.0,1.0,2.0,4.0,9.0,8.0,14.0,2.0,23.0,50.0,78.26,4.35,8.7,45.16,Balanced Defender
2023/2024,3895258,FC Köln,Eric Martel,0.0,0.0,20.0,3.0,2.0,1.0,2.0,0.0,2.0,17.0,13.0,0.0,0.0,23.0,0.0,86.96,0.0,0.0,0.0,Balanced Defender
2024,3942349,France,Eduardo Camavinga,0.0,0.0,17.0,6.0,2.0,6.0,4.0,0.0,2.0,14.0,15.0,8.0,3.0,23.0,0.0,73.91,0.0,13.04,21.62,Balanced Defender
2023/2024,3895060,Borussia Mönchengladbach,Marvin Friedrich,0.0,2.0,15.0,6.0,5.0,4.0,0.0,0.0,2.0,20.0,11.0,3.0,0.0,23.0,0.0,65.22,8.7,0.0,8.82,Protector
