team,player,total_mins,progressive_passes,progressive_carries,progressive_passes_received,progressive_passes_p90,progressive_carries_p90,progressive_passes_received_p90,total_progressive_actions_p90,progression_type
Poland,Nicola Zalewski,256.0,4.0,6.0,5.0,1.41,2.11,1.76,5.279999999999999,Supporting Progressor
Paraguay,Damián Josué Bobadilla Benítez,205.0,7.0,1.0,4.0,3.07,0.44,1.76,5.27,Progressive Passer
Albania,Taulant Sulejmanov,103.0,2.0,2.0,2.0,1.75,1.75,1.75,5.25,Supporting Progressor
Hungary,András Schäfer,292.0,6.0,7.0,4.0,1.85,2.16,1.23,5.24,Supporting Progressor
Chile,Gabriel Alonso Suazo Urbina,379.0,11.0,3.0,8.0,2.61,0.71,1.9,5.22,Supporting Progressor
Belgium,Youri Tielemans,156.0,8.0,1.0,0.0,4.62,0.58,0.0,5.2,Progressive Passer
Ukraine,Oleksandr Zinchenko,226.0,8.0,1.0,4.0,3.19,0.4,1.59,5.18,Progressive Passer
VfB Stuttgart,Enzo Millot,139.0,2.0,1.0,5.0,1.29,0.65,3.24,5.18,Limited Progression
Brazil,João Victor Gomes da Silva,331.0,11.0,4.0,4.0,2.99,1.09,1.09,5.17,Progressive Passer
Turkey,Yusuf Yazıcı,70.0,2.0,1.0,1.0,2.57,1.29,1.29,5.15,Supporting Progressor
Belgium,Arthur Theate,263.0,8.0,3.0,4.0,2.74,1.03,1.37,5.140000000000001,Supporting Progressor
FSV Mainz 05,Josuha Guilavogui,35.0,2.0,0.0,0.0,5.14,0.0,0.0,5.14,Progressive Passer
Borussia Mönchengladbach,Robin Hack,88.0,2.0,0.0,3.0,2.05,0.0,3.07,5.119999999999999,Supporting Progressor
United States,Antonee Robinson,284.0,4.0,5.0,7.0,1.27,1.58,2.22,5.07,Supporting Progressor
Chile,Eduardo Jesús Vargas Rojas,195.0,3.0,5.0,3.0,1.38,2.31,1.38,5.07,Supporting Progressor
Belgium,Timothy Castagne,374.0,6.0,7.0,8.0,1.44,1.68,1.93,5.05,Supporting Progressor
Union Berlin,Brenden Aaronson,107.0,2.0,2.0,2.0,1.68,1.68,1.68,5.04,Supporting Progressor
Wolfsburg,Tiago Barreiros de Melo Tomás,107.0,3.0,0.0,3.0,2.52,0.0,2.52,5.04,Supporting Progressor
Canada,Jonathan Osorio,341.0,8.0,7.0,4.0,2.11,1.85,1.06,5.02,Supporting Progressor
England,Declan Rice,718.0,24.0,9.0,7.0,3.01,1.13,0.88,5.02,Progressive Passer
Netherlands,Micky van de Ven,90.0,3.0,1.0,1.0,3.0,1.0,1.0,5.0,Progressive Passer
Werder Bremen,Christian Groß,90.0,3.0,2.0,0.0,3.0,2.0,0.0,5.0,Progressive Passer
Darmstadt 98,Filip Stojilković,36.0,0.0,2.0,0.0,0.0,5.0,0.0,5.0,Ball Carrier
Spain,Alejandro Baena Rodríguez,36.0,1.0,1.0,0.0,2.5,2.5,0.0,5.0,Ball Carrier
Argentina,Enzo Fernandez,361.0,6.0,7.0,7.0,1.5,1.75,1.75,5.0,Supporting Progressor
Czech Republic,Ladislav Krejčí,288.0,12.0,3.0,1.0,3.75,0.94,0.31,4.999999999999999,Progressive Passer
England,Trent Alexander-Arnold,144.0,5.0,1.0,2.0,3.12,0.62,1.25,4.99,Progressive Passer
Italy,Bryan Cristante,144.0,5.0,2.0,1.0,3.12,1.25,0.62,4.99,Progressive Passer
Peru,Marcos Johan López Lanfranco,235.0,4.0,4.0,5.0,1.53,1.53,1.91,4.97,Supporting Progressor
Bolivia,Fernando Javier Saucedo Pereyra,109.0,3.0,2.0,1.0,2.48,1.65,0.83,4.96,Supporting Progressor
Ecuador,Kevin José Rodríguez Cortez,275.0,2.0,4.0,9.0,0.65,1.31,2.95,4.91,Supporting Progressor
Canada,Kamal Miller,55.0,2.0,1.0,0.0,3.27,1.64,0.0,4.91,Progressive Passer
Wolfsburg,Ridle Bote Baku,184.0,2.0,4.0,4.0,0.98,1.96,1.96,4.9,Supporting Progressor
FC Köln,Rasmus Carstensen,184.0,2.0,3.0,5.0,0.98,1.47,2.45,4.9,Supporting Progressor
Croatia,Marcelo Brozović,239.0,7.0,5.0,1.0,2.64,1.88,0.38,4.8999999999999995,Supporting Progressor
Wolfsburg,Maxence Lacroix,184.0,9.0,0.0,1.0,4.4,0.0,0.49,4.890000000000001,Progressive Passer
Slovenia,Benjamin Šeško,369.0,3.0,9.0,8.0,0.73,2.2,1.95,4.88,Supporting Progressor
FSV Mainz 05,Karim Onisiwo,166.0,1.0,3.0,5.0,0.54,1.63,2.71,4.88,Supporting Progressor
England,Luke Shaw,166.0,2.0,1.0,6.0,1.08,0.54,3.25,4.87,Limited Progression
Canada,Alistair Johnston,574.0,17.0,9.0,5.0,2.67,1.41,0.78,4.86,Supporting Progressor
Serbia,Dušan Vlahović,185.0,2.0,3.0,5.0,0.97,1.46,2.43,4.859999999999999,Supporting Progressor
Germany,Nico Schlotterbeck,130.0,5.0,2.0,0.0,3.46,1.38,0.0,4.84,Progressive Passer
Werder Bremen,Marco Friedl,93.0,3.0,2.0,0.0,2.9,1.94,0.0,4.84,Progressive Passer
Netherlands,Jerdy Schouten,523.0,20.0,3.0,5.0,3.44,0.52,0.86,4.82,Progressive Passer
Brazil,Marcos Aoás Corrêa,411.0,19.0,3.0,0.0,4.16,0.66,0.0,4.82,Progressive Passer
Venezuela,José Andrés Martínez Torres,375.0,14.0,2.0,4.0,3.36,0.48,0.96,4.8,Progressive Passer
Georgia,Georges Mikautadze,357.0,4.0,9.0,6.0,1.01,2.27,1.51,4.79,Supporting Progressor
RB Leipzig,Mohamed Simakan,170.0,4.0,3.0,2.0,2.12,1.59,1.06,4.77,Supporting Progressor
United States,Joseph Scally,265.0,6.0,5.0,3.0,2.04,1.7,1.02,4.76,Supporting Progressor
Poland,Przemysław Frankowski,285.0,3.0,8.0,4.0,0.95,2.53,1.26,4.739999999999999,Ball Carrier
Czech Republic,Vladimír Coufal,287.0,7.0,5.0,3.0,2.2,1.57,0.94,4.710000000000001,Supporting Progressor
England,Marc Guehi,591.0,24.0,5.0,2.0,3.65,0.76,0.3,4.71,Progressive Passer
FC Heidenheim,Jonas Föhrenbach,191.0,2.0,2.0,6.0,0.94,0.94,2.83,4.71,Limited Progression
Germany,Robert Andrich,326.0,15.0,1.0,1.0,4.14,0.28,0.28,4.7,Progressive Passer
Uruguay,Mathías Olivera Miramontes,422.0,15.0,6.0,1.0,3.2,1.28,0.21,4.69,Progressive Passer
Hoffenheim,David Jurásek,96.0,0.0,1.0,4.0,0.0,0.94,3.75,4.6899999999999995,Progression Outlet
Bolivia,Leonel Justiniano Arauz,77.0,3.0,1.0,0.0,3.51,1.17,0.0,4.68,Progressive Passer
Serbia,Ivan Ilić,212.0,8.0,2.0,1.0,3.4,0.85,0.42,4.67,Progressive Passer
RB Leipzig,Benjamin Henrichs,116.0,0.0,2.0,4.0,0.0,1.55,3.1,4.65,Supporting Progressor
Slovakia,Juraj Kucka,368.0,4.0,7.0,8.0,0.98,1.71,1.96,4.65,Supporting Progressor
Italy,Riccardo Calafiori,290.0,11.0,3.0,1.0,3.41,0.93,0.31,4.6499999999999995,Progressive Passer
Slovenia,Andraž Šporar,349.0,0.0,6.0,12.0,0.0,1.55,3.09,4.64,Supporting Progressor
Romania,Denis Mihai Drăguş,292.0,2.0,6.0,7.0,0.62,1.85,2.16,4.630000000000001,Supporting Progressor
Romania,Ianis Hagi,195.0,1.0,5.0,4.0,0.46,2.31,1.85,4.62,Supporting Progressor
Venezuela,Cristian Sleiker Cásseres Yepes,156.0,5.0,2.0,1.0,2.88,1.15,0.58,4.609999999999999,Progressive Passer
United States,João Lucas de Souza Cardoso,78.0,3.0,0.0,1.0,3.46,0.0,1.15,4.609999999999999,Progressive Passer
Eintracht Frankfurt,Hugo Larsson,98.0,3.0,1.0,1.0,2.76,0.92,0.92,4.6,Supporting Progressor
FC Heidenheim,Tim Kleindienst,176.0,1.0,2.0,6.0,0.51,1.02,3.07,4.6,Limited Progression
Bolivia,Miguel Ángel Terceros,196.0,1.0,5.0,4.0,0.46,2.3,1.84,4.6,Supporting Progressor
Freiburg,Matthias Ginter,157.0,6.0,2.0,0.0,3.44,1.15,0.0,4.59,Progressive Passer
Panama,Jovani Francisco Welch Lopez,216.0,7.0,3.0,1.0,2.92,1.25,0.42,4.59,Progressive Passer
Paraguay,Hernesto Ezequiel Caballero Benítez,118.0,3.0,2.0,1.0,2.29,1.53,0.76,4.58,Supporting Progressor
Borussia Dortmund,Julian Brandt,178.0,3.0,3.0,3.0,1.52,1.52,1.52,4.5600000000000005,Supporting Progressor
Freiburg,Philipp Lienhart,99.0,4.0,1.0,0.0,3.64,0.91,0.0,4.55,Progressive Passer
Slovenia,Timi Elšnik,415.0,7.0,9.0,5.0,1.52,1.95,1.08,4.55,Supporting Progressor
Ecuador,Piero Martín Hincapié Reyna,418.0,10.0,2.0,9.0,2.15,0.43,1.94,4.52,Supporting Progressor
France,Randal Kolo Muani,219.0,3.0,3.0,5.0,1.23,1.23,2.05,4.51,Supporting Progressor
Borussia Mönchengladbach,Rocco Reitz,60.0,2.0,1.0,0.0,3.0,1.5,0.0,4.5,Progressive Passer
Bolivia,Roberto Carlos Fernández Toro,120.0,3.0,2.0,1.0,2.25,1.5,0.75,4.5,Supporting Progressor
Romania,Florinel Teodor Coman,120.0,2.0,3.0,1.0,1.5,2.25,0.75,4.5,Supporting Progressor
Panama,Abdiel Armando Ayarza Cocanegra,81.0,2.0,0.0,2.0,2.22,0.0,2.22,4.44,Supporting Progressor
Jamaica,Shamar Nicholson,203.0,0.0,1.0,9.0,0.0,0.44,3.99,4.430000000000001,Progression Outlet
Borussia Dortmund,Nico Schlotterbeck,163.0,8.0,0.0,0.0,4.42,0.0,0.0,4.42,Progressive Passer
Werder Bremen,Milos Veljkovic,183.0,6.0,1.0,2.0,2.95,0.49,0.98,4.42,Progressive Passer
Uruguay,Nahitan Michel Nández Acosta,531.0,9.0,9.0,8.0,1.53,1.53,1.36,4.42,Supporting Progressor
Romania,Deian Cristian Sorescu,41.0,0.0,1.0,1.0,0.0,2.2,2.2,4.4,Supporting Progressor
Panama,Carlos Miguel Harvey Cesneros,123.0,6.0,0.0,0.0,4.39,0.0,0.0,4.39,Progressive Passer
Jamaica,Demarai Gray,206.0,2.0,4.0,4.0,0.87,1.75,1.75,4.37,Supporting Progressor
Czech Republic,Tomáš Souček,288.0,8.0,2.0,4.0,2.5,0.62,1.25,4.37,Supporting Progressor
Romania,Andrei Florin Ratiu,371.0,3.0,9.0,6.0,0.73,2.18,1.46,4.37,Supporting Progressor
RB Leipzig,Xavi Simons,144.0,5.0,1.0,1.0,3.12,0.62,0.62,4.36,Progressive Passer
Freiburg,Manuel Gulde,124.0,5.0,1.0,0.0,3.63,0.73,0.0,4.359999999999999,Progressive Passer
United States,Tyler Adams,186.0,9.0,0.0,0.0,4.35,0.0,0.0,4.35,Progressive Passer
FC Köln,Dejan Ljubicic,186.0,6.0,2.0,1.0,2.9,0.97,0.48,4.35,Progressive Passer
England,Eberechi Eze,62.0,1.0,1.0,1.0,1.45,1.45,1.45,4.35,Supporting Progressor
Union Berlin,Rani Khedira,62.0,3.0,0.0,0.0,4.35,0.0,0.0,4.35,Progressive Passer
Colombia,Jefferson Andrés Lerma Solís,435.0,12.0,7.0,2.0,2.48,1.45,0.41,4.34,Supporting Progressor
Uruguay,Giorgian Daniel De Arrascaeta Benedetti,249.0,3.0,3.0,6.0,1.08,1.08,2.17,4.33,Limited Progression
Borussia Mönchengladbach,Joseph Scally,187.0,2.0,1.0,6.0,0.96,0.48,2.89,4.33,Limited Progression
Hungary,Dominik Szoboszlai,292.0,4.0,4.0,6.0,1.23,1.23,1.85,4.3100000000000005,Supporting Progressor
Darmstadt 98,Matthias Bader,188.0,5.0,2.0,2.0,2.39,0.96,0.96,4.3100000000000005,Supporting Progressor
Bochum,Gonçalo Mendes Paciencia,63.0,1.0,1.0,1.0,1.43,1.43,1.43,4.29,Supporting Progressor
Freiburg,Michael Gregoritsch,63.0,0.0,1.0,2.0,0.0,1.43,2.86,4.29,Supporting Progressor
Peru,Édison Michael Flores Peralta,189.0,3.0,3.0,3.0,1.43,1.43,1.43,4.29,Supporting Progressor
Belgium,Amadou Onana,379.0,14.0,4.0,0.0,3.32,0.95,0.0,4.27,Progressive Passer
RB Leipzig,David Raum,190.0,4.0,2.0,3.0,1.89,0.95,1.42,4.26,Supporting Progressor
Union Berlin,Alex Král,127.0,2.0,1.0,3.0,1.42,0.71,2.13,4.26,Limited Progression
Eintracht Frankfurt,Willian Joel Pacho Tenorio,191.0,8.0,1.0,0.0,3.77,0.47,0.0,4.24,Progressive Passer
Netherlands,Wout Weghorst,170.0,1.0,1.0,6.0,0.53,0.53,3.18,4.24,Limited Progression
FC Köln,Denis Huseinbašić,85.0,2.0,1.0,1.0,2.12,1.06,1.06,4.24,Supporting Progressor
Serbia,Saša Lukić,212.0,5.0,5.0,0.0,2.12,2.12,0.0,4.24,Supporting Progressor
Hungary,Bendegúz Bolla,213.0,3.0,1.0,6.0,1.27,0.42,2.54,4.23,Limited Progression
Hoffenheim,Anton Stach,191.0,3.0,4.0,2.0,1.41,1.88,0.94,4.23,Supporting Progressor
Argentina,Julián Álvarez,384.0,5.0,7.0,6.0,1.17,1.64,1.41,4.22,Supporting Progressor
Canada,Richie Laryea,410.0,1.0,10.0,8.0,0.22,2.2,1.76,4.180000000000001,Supporting Progressor
Scotland,Lawrence Shankland,43.0,1.0,1.0,0.0,2.09,2.09,0.0,4.18,Supporting Progressor
Borussia Dortmund,Julian Ryerson,194.0,4.0,0.0,5.0,1.86,0.0,2.32,4.18,Supporting Progressor
Ukraine,Illia Zabarnyi,283.0,10.0,3.0,0.0,3.18,0.95,0.0,4.13,Progressive Passer
Turkey,Samet Akaydin,351.0,13.0,3.0,0.0,3.33,0.77,0.0,4.1,Progressive Passer
Czech Republic,Adam Hložek,110.0,1.0,2.0,2.0,0.82,1.64,1.64,4.1,Supporting Progressor
Slovakia,Peter Pekarík,421.0,6.0,5.0,8.0,1.28,1.07,1.71,4.0600000000000005,Limited Progression
Freiburg,Merlin Röhl,155.0,1.0,3.0,3.0,0.58,1.74,1.74,4.06,Supporting Progressor
Jamaica,Renaldo Showayne Cephas,67.0,0.0,0.0,3.0,0.0,0.0,4.03,4.03,Progression Outlet
Albania,Armando Broja,112.0,0.0,2.0,3.0,0.0,1.61,2.41,4.0200000000000005,Supporting Progressor
Bolivia,César Alejandro Menacho Claros,45.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,Progression Outlet
Czech Republic,Tomáš Chorý,45.0,0.0,1.0,1.0,0.0,2.0,2.0,4.0,Supporting Progressor
Colombia,Deiver Andrés Machado Mena,45.0,1.0,1.0,0.0,2.0,2.0,0.0,4.0,Supporting Progressor
Serbia,Nemanja Gudelj,90.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,Progressive Passer
Slovenia,Jon Gorenc Stankovič,113.0,4.0,0.0,1.0,3.19,0.0,0.8,3.99,Progressive Passer
Ecuador,Enner Remberto Valencia Lastra,273.0,3.0,4.0,5.0,0.99,1.32,1.65,3.96,Supporting Progressor
Argentina,Nahuel Molina Lucero,297.0,5.0,1.0,7.0,1.52,0.3,2.12,3.9400000000000004,Limited Progression
Switzerland,Fabian Lukas Schär,503.0,11.0,7.0,4.0,1.97,1.25,0.72,3.9399999999999995,Supporting Progressor
Union Berlin,Paul Jaeckel,92.0,4.0,0.0,0.0,3.91,0.0,0.0,3.91,Progressive Passer
Wolfsburg,Maximilian Arnold,184.0,7.0,1.0,0.0,3.42,0.49,0.0,3.91,Progressive Passer
Argentina,Leandro Daniel Paredes,161.0,6.0,1.0,0.0,3.35,0.56,0.0,3.91,Progressive Passer
Colombia,Rafael Santos Borré Amaury,139.0,0.0,1.0,5.0,0.0,0.65,3.24,3.89,Limited Progression
Bochum,Bernardo Fernandes da Silva Junior,139.0,4.0,1.0,1.0,2.59,0.65,0.65,3.8899999999999997,Supporting Progressor
Albania,Rey Manaj,162.0,0.0,2.0,5.0,0.0,1.11,2.78,3.8899999999999997,Limited Progression
Portugal,Rúben Santos Gato Alves Dias,441.0,12.0,5.0,2.0,2.45,1.02,0.41,3.8800000000000003,Supporting Progressor
Denmark,Thomas Delaney,93.0,2.0,1.0,1.0,1.94,0.97,0.97,3.88,Supporting Progressor
Slovakia,Ondrej Duda,325.0,6.0,2.0,6.0,1.66,0.55,1.66,3.87,Supporting Progressor
Turkey,Kaan Ayhan,373.0,13.0,1.0,2.0,3.14,0.24,0.48,3.86,Progressive Passer
Borussia Mönchengladbach,Marvin Friedrich,187.0,2.0,3.0,3.0,0.96,1.44,1.44,3.84,Supporting Progressor
FSV Mainz 05,Anthony Caci,188.0,3.0,3.0,2.0,1.44,1.44,0.96,3.84,Supporting Progressor
Bolivia,José Manuel Sagredo Chávez,282.0,7.0,2.0,3.0,2.23,0.64,0.96,3.83,Supporting Progressor
Eintracht Frankfurt,Niels Nkounkou,165.0,3.0,3.0,1.0,1.64,1.64,0.55,3.83,Supporting Progressor
Bochum,Maximilian Wittek,94.0,1.0,2.0,1.0,0.96,1.91,0.96,3.83,Supporting Progressor
Borussia Mönchengladbach,Nico Elvedi,94.0,1.0,2.0,1.0,0.96,1.91,0.96,3.83,Supporting Progressor
Wolfsburg,Joakim Mæhle,94.0,0.0,1.0,3.0,0.0,0.96,2.87,3.83,Limited Progression
FSV Mainz 05,Sepp van den Berg,188.0,6.0,1.0,1.0,2.87,0.48,0.48,3.83,Progressive Passer
Chile,Diego Alfonso Valdés Contreras,94.0,0.0,2.0,2.0,0.0,1.91,1.91,3.82,Supporting Progressor
Ukraine,Oleksandr Tymchyk,212.0,1.0,3.0,5.0,0.42,1.27,2.12,3.81,Supporting Progressor
Denmark,Jannik Vestergaard,378.0,13.0,3.0,0.0,3.1,0.71,0.0,3.81,Progressive Passer
Uruguay,Rodrigo Bentancur Colmán,259.0,7.0,2.0,2.0,2.43,0.69,0.69,3.81,Supporting Progressor
Venezuela,Jon Mikel Aramburu Mejías,308.0,8.0,3.0,2.0,2.34,0.88,0.58,3.8,Supporting Progressor
VfB Stuttgart,Dan-Axel Zagadou,95.0,4.0,0.0,0.0,3.79,0.0,0.0,3.79,Progressive Passer
Albania,Iván Balliu Campeny,95.0,2.0,0.0,2.0,1.89,0.0,1.89,3.78,Supporting Progressor
Paraguay,Víctor Gustavo Velázquez Ramos,263.0,3.0,4.0,4.0,1.03,1.37,1.37,3.7700000000000005,Supporting Progressor
FC Heidenheim,Lennard Maloney,191.0,6.0,0.0,2.0,2.83,0.0,0.94,3.77,Progressive Passer
Hoffenheim,Ozan Muhammed Kabak,191.0,4.0,3.0,1.0,1.88,1.41,0.47,3.76,Supporting Progressor
Augsburg,Kevin Mbabu,96.0,0.0,2.0,2.0,0.0,1.88,1.88,3.76,Supporting Progressor
Freiburg,Lukas Kübler,96.0,3.0,0.0,1.0,2.81,0.0,0.94,3.75,Progressive Passer
Italy,Matteo Darmian,168.0,1.0,2.0,4.0,0.54,1.07,2.14,3.75,Limited Progression
FC Heidenheim,Tim Siersleben,96.0,4.0,0.0,0.0,3.75,0.0,0.0,3.75,Progressive Passer
United States,Yunus Dimoara Musah,120.0,0.0,2.0,3.0,0.0,1.5,2.25,3.75,Supporting Progressor
Slovenia,Žan Karničnik,408.0,6.0,4.0,7.0,1.32,0.88,1.54,3.74,Limited Progression
Turkey,Abdülkerim Bardakcı,384.0,12.0,3.0,1.0,2.81,0.7,0.23,3.7399999999999998,Progressive Passer
Bayern Munich,Leon Goretzka,169.0,5.0,0.0,2.0,2.66,0.0,1.07,3.7300000000000004,Supporting Progressor
VfB Stuttgart,Waldemar Anton,193.0,6.0,2.0,0.0,2.8,0.93,0.0,3.73,Supporting Progressor
Union Berlin,Lucas Tousart,97.0,1.0,2.0,1.0,0.93,1.86,0.93,3.72,Supporting Progressor
Mexico,Johan Felipe Vásquez Ibarra,290.0,9.0,3.0,0.0,2.79,0.93,0.0,3.72,Supporting Progressor
Scotland,Scott McTominay,290.0,1.0,4.0,7.0,0.31,1.24,2.17,3.7199999999999998,Supporting Progressor
Borussia Dortmund,Marcel Sabitzer,194.0,3.0,4.0,1.0,1.39,1.86,0.46,3.71,Supporting Progressor
Hungary,Ádám Nagy,170.0,7.0,0.0,0.0,3.71,0.0,0.0,3.71,Progressive Passer
Serbia,Srđan Mijailović,73.0,1.0,0.0,2.0,1.23,0.0,2.47,3.7,Limited Progression
Ecuador,Ángel Israel Mena Delgado,73.0,3.0,0.0,0.0,3.7,0.0,0.0,3.7,Progressive Passer
Canada,Stephen Antunes Eustáquio,491.0,14.0,3.0,3.0,2.57,0.55,0.55,3.67,Supporting Progressor
Augsburg,Mert Kömür,74.0,1.0,2.0,0.0,1.22,2.43,0.0,3.6500000000000004,Supporting Progressor
Denmark,Yussuf Yurary Poulsen,74.0,0.0,1.0,2.0,0.0,1.22,2.43,3.6500000000000004,Supporting Progressor
Georgia,Anzor Mekvabishvili,198.0,2.0,4.0,2.0,0.91,1.82,0.91,3.64,Supporting Progressor
Darmstadt 98,Oscar Vilhelmsson,124.0,1.0,3.0,1.0,0.73,2.18,0.73,3.64,Supporting Progressor
England,John Stones,718.0,24.0,4.0,1.0,3.01,0.5,0.13,3.6399999999999997,Progressive Passer
England,Harry Kane,717.0,7.0,8.0,14.0,0.88,1.0,1.76,3.6399999999999997,Limited Progression
Netherlands,Stefan de Vrij,572.0,18.0,5.0,0.0,2.83,0.79,0.0,3.62,Progressive Passer
Argentina,Nicolás Alejandro Tagliafico,498.0,9.0,2.0,9.0,1.63,0.36,1.63,3.6199999999999997,Supporting Progressor
Peru,Alexander Martín Marquinho Callens Asín,275.0,3.0,6.0,2.0,0.98,1.96,0.65,3.59,Supporting Progressor
Switzerland,Remo Freuler,526.0,12.0,3.0,6.0,2.05,0.51,1.03,3.59,Supporting Progressor
Scotland,Andrew Robertson,276.0,7.0,3.0,1.0,2.28,0.98,0.33,3.59,Supporting Progressor
Spain,José Ignacio Fernández Iglesias,226.0,6.0,3.0,0.0,2.39,1.19,0.0,3.58,Supporting Progressor
Slovenia,Erik Janža,280.0,3.0,2.0,6.0,0.96,0.64,1.93,3.5300000000000002,Limited Progression
Brazil,Wendell Nascimento Borges,179.0,1.0,3.0,3.0,0.5,1.51,1.51,3.5199999999999996,Supporting Progressor
Romania,Nicușor Silviu Bancu,282.0,7.0,2.0,2.0,2.23,0.64,0.64,3.5100000000000002,Supporting Progressor
Werder Bremen,Olivier Deman,77.0,0.0,1.0,2.0,0.0,1.17,2.34,3.51,Supporting Progressor
Brazil,Douglas Luiz Soares de Paulo,77.0,3.0,0.0,0.0,3.51,0.0,0.0,3.51,Progressive Passer
RB Leipzig,Junior Castello Lukeba,128.0,3.0,1.0,1.0,2.11,0.7,0.7,3.51,Supporting Progressor
Czech Republic,Jan Kuchta,103.0,1.0,2.0,1.0,0.87,1.75,0.87,3.49,Supporting Progressor
Jamaica,Kasey Palmer,283.0,8.0,3.0,0.0,2.54,0.95,0.0,3.49,Supporting Progressor
Slovenia,Žan Celar,78.0,0.0,2.0,1.0,0.0,2.31,1.15,3.46,Supporting Progressor
Czech Republic,Lukáš Provod,234.0,4.0,3.0,2.0,1.54,1.15,0.77,3.46,Supporting Progressor
Union Berlin,Jérôme Roussillon,78.0,0.0,1.0,2.0,0.0,1.15,2.31,3.46,Limited Progression
Panama,Roderick Alonso Miller Molina,234.0,4.0,3.0,2.0,1.54,1.15,0.77,3.46,Supporting Progressor
Italy,Gianluca Scamacca,262.0,2.0,2.0,6.0,0.69,0.69,2.06,3.44,Limited Progression
Venezuela,Darwin Daniel Machís Marcano,131.0,0.0,1.0,4.0,0.0,0.69,2.75,3.44,Limited Progression
Werder Bremen,Felix Agu,105.0,0.0,1.0,3.0,0.0,0.86,2.57,3.4299999999999997,Limited Progression
Poland,Kacper Urbanski,157.0,1.0,4.0,1.0,0.57,2.29,0.57,3.4299999999999997,Supporting Progressor
Darmstadt 98,Matej Maglica,106.0,4.0,0.0,0.0,3.4,0.0,0.0,3.4,Progressive Passer
Hungary,Milos Kerkez,239.0,1.0,6.0,2.0,0.38,2.26,0.75,3.3899999999999997,Supporting Progressor
Ukraine,Oleksandr Svatok,80.0,3.0,0.0,0.0,3.38,0.0,0.0,3.38,Progressive Passer
Darmstadt 98,Fabian Holland,160.0,5.0,0.0,1.0,2.81,0.0,0.56,3.37,Progressive Passer
Venezuela,Miguel Ángel Navarro Zárate,322.0,4.0,2.0,6.0,1.12,0.56,1.68,3.3600000000000003,Limited Progression
Darmstadt 98,Luca Pfeiffer,188.0,0.0,4.0,3.0,0.0,1.91,1.44,3.3499999999999996,Supporting Progressor
Scotland,Billy Gilmour,189.0,3.0,2.0,2.0,1.43,0.95,0.95,3.33,Limited Progression
Chile,Rodrigo Eduardo Echeverría Sáez,189.0,4.0,1.0,2.0,1.9,0.48,0.95,3.33,Supporting Progressor
Borussia Dortmund,Emre Can,164.0,2.0,2.0,2.0,1.1,1.1,1.1,3.3000000000000003,Limited Progression
FC Köln,Linton Maina,82.0,1.0,1.0,1.0,1.1,1.1,1.1,3.3000000000000003,Limited Progression
Venezuela,Jhonder Leonel Cádiz Fernández,136.0,2.0,1.0,2.0,1.32,0.66,1.32,3.3,Limited Progression
FC Heidenheim,Benedikt Gimber,82.0,3.0,0.0,0.0,3.29,0.0,0.0,3.29,Progressive Passer
RB Leipzig,Yussuf Yurary Poulsen,55.0,0.0,0.0,2.0,0.0,0.0,3.27,3.27,Limited Progression
Borussia Dortmund,Niclas Füllkrug,193.0,1.0,3.0,3.0,0.47,1.4,1.4,3.2699999999999996,Supporting Progressor
Portugal,João Maria Lobo Alves Palhinha Gonçalves,305.0,11.0,0.0,0.0,3.25,0.0,0.0,3.25,Progressive Passer
Georgia,Giorgi Chakvetadze,250.0,3.0,5.0,1.0,1.08,1.8,0.36,3.2399999999999998,Supporting Progressor
Denmark,Andreas Christensen,363.0,12.0,1.0,0.0,2.98,0.25,0.0,3.23,Progressive Passer
Poland,Jakub Moder,195.0,5.0,1.0,1.0,2.31,0.46,0.46,3.23,Supporting Progressor
Chile,Erick Antonio Pulgar Farfán,225.0,5.0,2.0,1.0,2.0,0.8,0.4,3.1999999999999997,Supporting Progressor
Paraguay,Adam Fernando Bareiro Gamarra,85.0,0.0,1.0,2.0,0.0,1.06,2.12,3.18,Limited Progression
Portugal,Kléper Laveran Lima Ferreira,480.0,14.0,3.0,0.0,2.62,0.56,0.0,3.18,Supporting Progressor
Netherlands,Joey Veerman,228.0,4.0,2.0,2.0,1.58,0.79,0.79,3.16,Supporting Progressor
Hungary,Barnabás Varga,257.0,3.0,0.0,6.0,1.05,0.0,2.1,3.1500000000000004,Limited Progression
Czech Republic,Tomáš Holeš,286.0,8.0,1.0,1.0,2.52,0.31,0.31,3.14,Supporting Progressor
Uruguay,Manuel Ugarte Ribeiro,546.0,6.0,5.0,8.0,0.99,0.82,1.32,3.13,Limited Progression
Brazil,Éder Gabriel Militão,404.0,11.0,1.0,2.0,2.45,0.22,0.45,3.1200000000000006,Supporting Progressor
Augsburg,Elvis Rexhbeçaj,87.0,0.0,0.0,3.0,0.0,0.0,3.1,3.1,Limited Progression
Borussia Mönchengladbach,Florian Neuhaus,145.0,3.0,1.0,1.0,1.86,0.62,0.62,3.1,Supporting Progressor
Scotland,Callum McGregor,261.0,6.0,2.0,1.0,2.07,0.69,0.34,3.0999999999999996,Supporting Progressor
Slovakia,Stanislav Lobotka,408.0,10.0,4.0,0.0,2.21,0.88,0.0,3.09,Supporting Progressor
Bolivia,Carmelo Algarañaz Añez,204.0,0.0,2.0,5.0,0.0,0.88,2.21,3.09,Limited Progression
