season_name,player,team,total_passes,total_opponents_packed,avg_packing_per_pass,progressive_passes,avg_packing_progressive
2024,Nicușor Silviu Bancu,Romania,16,16.0,1.0,11.0,1.0
2023/2024,Victor Okoh Boniface,Bayer Leverkusen,9,9.0,1.0,1.0,1.0
2023/2024,Serhou Guirassy,VfB Stuttgart,9,9.0,1.0,0.0,
2024,Jorge Luiz Frello Filho,Italy,23,23.0,1.0,10.0,1.7
2023/2024,Robin Hack,Borussia Mönchengladbach,5,5.0,1.0,3.0,1.33
2023/2024,Leandro Barreiro Martins,FSV Mainz 05,5,5.0,1.0,1.0,1.0
2023/2024,Maximilian Beier,Hoffenheim,5,5.0,1.0,1.0,1.0
2024,Lasha Dvali,Georgia,5,5.0,1.0,4.0,1.0
2023/2024,Ikoma Loïs Openda,RB Leipzig,7,7.0,1.0,1.0,1.0
2023/2024,Denis Huseinbašić,FC Köln,13,13.0,1.0,6.0,1.17
2023/2024,Edmond Fayçal Tapsoba,Bayer Leverkusen,35,35.0,1.0,20.0,1.45
2023/2024,Florian Wirtz,Bayer Leverkusen,13,13.0,1.0,3.0,1.0
2024,Victor Bernth Kristansen,Denmark,15,15.0,1.0,5.0,2.2
2024,Remo Freuler,Switzerland,7,7.0,1.0,4.0,1.25
2023/2024,Jens Petter Hauge,Eintracht Frankfurt,6,6.0,1.0,3.0,1.33
2023/2024,Robert Andrich,Bayer Leverkusen,12,12.0,1.0,3.0,0.67
2024,Luke Shaw,England,9,9.0,1.0,4.0,1.5
2024,Amadou Onana,Belgium,25,25.0,1.0,8.0,2.25
2023/2024,Patrik Schick,Bayer Leverkusen,5,5.0,1.0,1.0,1.0
2023/2024,Aurélio Gabriel Ulineia Buta,Eintracht Frankfurt,17,17.0,1.0,4.0,1.5
2024,Eberechi Eze,England,6,6.0,1.0,2.0,1.0
2024,Mykhailo Mudryk,Ukraine,9,9.0,1.0,2.0,1.5
2024,Jannik Vestergaard,Denmark,17,17.0,1.0,5.0,1.8
2024,Kylian Mbappé Lottin,France,25,25.0,1.0,5.0,1.2
2024,Jakub Piotr Kiwior,Poland,22,22.0,1.0,11.0,1.64
2024,Joakim Mæhle,Denmark,15,15.0,1.0,5.0,1.8
2024,Declan Rice,England,28,28.0,1.0,11.0,1.64
2024,Kylian Mbappé Lottin,France,23,23.0,1.0,13.0,1.31
2024,Joshua Kimmich,Germany,19,19.0,1.0,8.0,1.63
2024,Otar Kakabadze,Georgia,8,8.0,1.0,3.0,1.67
2024,Ricardo Iván Rodríguez Araya,Switzerland,5,5.0,1.0,3.0,1.0
2024,Stuart Armstrong,Scotland,5,5.0,1.0,1.0,3.0
2024,Xavi Simons,Netherlands,8,8.0,1.0,2.0,1.5
2023/2024,Phillip Tietz,Augsburg,15,15.0,1.0,3.0,0.67
2024,Michel Aebischer,Switzerland,11,11.0,1.0,7.0,1.0
2023/2024,Lucas Höler,Freiburg,13,13.0,1.0,5.0,1.2
2024,Giorgi Kochorashvili,Georgia,11,11.0,1.0,6.0,1.0
2024,Petar Stojanović,Slovenia,5,5.0,1.0,3.0,1.0
2024,Răzvan Gabriel Marin,Romania,12,12.0,1.0,4.0,1.75
2023/2024,Deniz Undav,VfB Stuttgart,6,6.0,1.0,5.0,1.2
2024,Michel Aebischer,Switzerland,16,16.0,1.0,4.0,1.5
2023/2024,Patrick Osterhage,Bochum,10,10.0,1.0,4.0,1.0
2024,Conor Gallagher,England,5,5.0,1.0,2.0,1.0
2023/2024,Lukáš Hrádecký,Bayer Leverkusen,9,9.0,1.0,7.0,1.29
2023/2024,Niklas Dorsch,Augsburg,13,13.0,1.0,3.0,2.0
2023/2024,Davie Selke,FC Köln,5,5.0,1.0,1.0,1.0
2024,Marc Guehi,England,6,6.0,1.0,1.0,1.0
2023/2024,Granit Xhaka,Bayer Leverkusen,24,24.0,1.0,7.0,1.29
2023/2024,Luca Pfeiffer,Darmstadt 98,6,6.0,1.0,2.0,1.0
2023/2024,Wout Weghorst,Hoffenheim,5,5.0,1.0,2.0,1.5
2024,Matěj Kovář,Czech Republic,6,6.0,1.0,6.0,1.0
2023/2024,Florian Wirtz,Bayer Leverkusen,16,16.0,1.0,2.0,1.0
2023/2024,Alejandro Grimaldo García,Bayer Leverkusen,14,14.0,1.0,3.0,3.0
2024,Gernot Trauner,Austria,13,13.0,1.0,7.0,1.29
2024,Andreas Christensen,Denmark,10,10.0,1.0,1.0,5.0
2024,Silvan Widmer,Switzerland,8,8.0,1.0,3.0,2.0
2023/2024,Jonas Hofmann,Bayer Leverkusen,23,23.0,1.0,3.0,1.0
2023/2024,Jamie Leweling,VfB Stuttgart,11,11.0,1.0,4.0,1.75
2024,Alexander Prass,Austria,13,13.0,1.0,6.0,1.33
2023/2024,Florian Wirtz,Bayer Leverkusen,17,17.0,1.0,6.0,1.17
2023/2024,Alejandro Grimaldo García,Bayer Leverkusen,37,36.0,0.97,16.0,1.94
2023/2024,Edmond Fayçal Tapsoba,Bayer Leverkusen,36,35.0,0.97,18.0,1.39
2023/2024,Granit Xhaka,Bayer Leverkusen,35,34.0,0.97,19.0,1.16
2023/2024,Exequiel Alejandro Palacios,Bayer Leverkusen,31,30.0,0.97,13.0,1.23
2024,Vitor Machado Ferreira,Portugal,34,33.0,0.97,9.0,1.33
2023/2024,Josip Stanišić,Bayer Leverkusen,30,29.0,0.97,10.0,1.9
2024,Kevin Danso,Austria,32,31.0,0.97,19.0,1.42
2024,Nicholas Williams Arthuer,Spain,23,22.0,0.96,7.0,1.71
2023/2024,Edmond Fayçal Tapsoba,Bayer Leverkusen,27,26.0,0.96,15.0,1.33
2024,Mario Mitaj,Albania,26,25.0,0.96,15.0,1.27
2024,Jude Bellingham,England,24,23.0,0.96,9.0,1.44
2024,Fabián Ruiz Peña,Spain,24,23.0,0.96,10.0,1.3
2024,Nuno Mendes,Portugal,28,27.0,0.96,16.0,1.56
2024,Rodrigo Hernández Cascante,Spain,25,24.0,0.96,10.0,1.2
2024,John Stones,England,22,21.0,0.95,11.0,1.18
2024,Daniel Carvajal Ramos,Spain,22,21.0,0.95,5.0,1.0
2024,Jerdy Schouten,Netherlands,19,18.0,0.95,11.0,1.27
2023/2024,Jonathan Tah,Bayer Leverkusen,37,35.0,0.95,27.0,1.11
2023/2024,Florian Wirtz,Bayer Leverkusen,19,18.0,0.95,4.0,1.75
2024,Fabián Ruiz Peña,Spain,22,21.0,0.95,7.0,1.71
2023/2024,Mads Pedersen,Augsburg,20,19.0,0.95,7.0,1.43
2023/2024,Florian Wirtz,Bayer Leverkusen,20,19.0,0.95,8.0,1.25
2023/2024,Alassane Pléa,Borussia Mönchengladbach,19,18.0,0.95,8.0,0.88
2023/2024,Edmond Fayçal Tapsoba,Bayer Leverkusen,43,41.0,0.95,26.0,1.0
2023/2024,Frederik Rønnow,Union Berlin,19,18.0,0.95,13.0,1.23
2023/2024,Alejandro Grimaldo García,Bayer Leverkusen,20,19.0,0.95,4.0,4.0
2024,Bart Verbruggen,Netherlands,16,15.0,0.94,10.0,1.3
2023/2024,Florian Wirtz,Bayer Leverkusen,31,29.0,0.94,4.0,1.0
2024,Vladimír Coufal,Czech Republic,17,16.0,0.94,12.0,1.25
2023/2024,Odilon Kossonou,Bayer Leverkusen,16,15.0,0.94,6.0,1.17
2024,Piotr Zieliński,Poland,16,15.0,0.94,7.0,1.29
2023/2024,Edmond Fayçal Tapsoba,Bayer Leverkusen,32,30.0,0.94,15.0,1.47
2023/2024,Florian Wirtz,Bayer Leverkusen,33,31.0,0.94,9.0,0.67
2024,Jamal Musiala,Germany,18,17.0,0.94,7.0,1.43
2023/2024,Jonas Hofmann,Bayer Leverkusen,31,29.0,0.94,5.0,2.2
2023/2024,Jeremie Frimpong,Bayer Leverkusen,18,17.0,0.94,2.0,3.0
2023/2024,Emre Can,Borussia Dortmund,16,15.0,0.94,6.0,1.0
2023/2024,Exequiel Alejandro Palacios,Bayer Leverkusen,17,16.0,0.94,9.0,1.0
2023/2024,Exequiel Alejandro Palacios,Bayer Leverkusen,17,16.0,0.94,4.0,1.75
2023/2024,Oliver Baumann,Hoffenheim,16,15.0,0.94,14.0,1.07
2024,Christian Dannemann Eriksen,Denmark,16,15.0,0.94,9.0,1.22
2024,Kaan Ayhan,Turkey,17,16.0,0.94,7.0,1.57
2024,Fabián Ruiz Peña,Spain,18,17.0,0.94,12.0,1.08
2023/2024,Jonas Hofmann,Bayer Leverkusen,16,15.0,0.94,6.0,1.67
2024,Jannik Vestergaard,Denmark,18,17.0,0.94,10.0,1.2
2024,Joško Gvardiol,Croatia,16,15.0,0.94,10.0,1.0
2024,Florian Wirtz,Germany,17,16.0,0.94,5.0,1.4
2023/2024,Mario Götze,Eintracht Frankfurt,18,17.0,0.94,7.0,2.0
2024,Jordan Pickford,England,14,13.0,0.93,12.0,1.08
2024,Kobbie Mainoo,England,14,13.0,0.93,6.0,1.67
2024,David Raya Martin,Spain,14,13.0,0.93,10.0,1.1
2024,Jules Koundé,France,14,13.0,0.93,9.0,1.22
2024,Dušan Tadić,Serbia,14,13.0,0.93,6.0,1.17
2024,Memphis Depay,Netherlands,14,13.0,0.93,6.0,1.67
2024,Robin Aime Robert Le Normand,Spain,14,13.0,0.93,6.0,1.67
2023/2024,Michael Zetterer,Werder Bremen,29,27.0,0.93,18.0,1.44
2024,Kaan Ayhan,Turkey,14,13.0,0.93,4.0,2.25
2024,Jannik Vestergaard,Denmark,14,13.0,0.93,8.0,0.88
2023/2024,Granit Xhaka,Bayer Leverkusen,41,38.0,0.93,18.0,1.06
2024,Timothy Castagne,Belgium,14,13.0,0.93,6.0,1.17
2024,João Pedro Cavaco Cancelo,Portugal,14,13.0,0.93,5.0,1.6
2024,Altay Bayındır,Turkey,14,13.0,0.93,8.0,1.38
2024,Denis Vavro,Slovakia,15,14.0,0.93,11.0,1.18
2024,Adrien Rabiot,France,15,14.0,0.93,6.0,1.5
2023/2024,Lukáš Hrádecký,Bayer Leverkusen,14,13.0,0.93,12.0,1.0
2023/2024,Patrik Schick,Bayer Leverkusen,14,13.0,0.93,6.0,1.17
2023/2024,Kiliann Sildillia,Freiburg,14,13.0,0.93,5.0,1.6
2024,Daniel Carvajal Ramos,Spain,29,27.0,0.93,10.0,1.5
2024,Stanislav Lobotka,Slovakia,14,13.0,0.93,8.0,1.0
2024,Žan Karničnik,Slovenia,12,11.0,0.92,6.0,1.17
2023/2024,Jeremie Frimpong,Bayer Leverkusen,13,12.0,0.92,6.0,1.17
2023/2024,Jens Stage,Werder Bremen,12,11.0,0.92,6.0,0.83
2023/2024,Atakan Karazor,VfB Stuttgart,13,12.0,0.92,4.0,1.5
2024,Joshua Kimmich,Germany,26,24.0,0.92,8.0,1.75
2023/2024,Jonathan Tah,Bayer Leverkusen,26,24.0,0.92,12.0,1.08
2023/2024,Lukáš Hrádecký,Bayer Leverkusen,12,11.0,0.92,6.0,1.67
2023/2024,Alejandro Grimaldo García,Bayer Leverkusen,25,23.0,0.92,7.0,2.57
2023/2024,Rasmus Carstensen,FC Köln,12,11.0,0.92,6.0,1.33
2023/2024,Anthony Losilla,Bochum,13,12.0,0.92,4.0,2.25
2023/2024,Granit Xhaka,Bayer Leverkusen,39,36.0,0.92,15.0,1.27
2023/2024,Finn Ole Becker,Hoffenheim,13,12.0,0.92,4.0,1.5
2023/2024,Kouadio Emmanuel Koné,Borussia Mönchengladbach,13,12.0,0.92,3.0,1.0
2024,Jaka Bijol,Slovenia,12,11.0,0.92,8.0,1.25
2023/2024,Exequiel Alejandro Palacios,Bayer Leverkusen,26,24.0,0.92,14.0,1.14
2023/2024,Jae-Sung Lee,FSV Mainz 05,13,12.0,0.92,7.0,1.14
2023/2024,Pavao Pervan,Wolfsburg,13,12.0,0.92,11.0,1.0
2024,Oleksandr Tymchyk,Ukraine,13,12.0,0.92,7.0,1.29
2024,Saša Lukić,Serbia,12,11.0,0.92,2.0,1.0
2023/2024,Florian Wirtz,Bayer Leverkusen,25,23.0,0.92,4.0,1.75
2024,Ricardo Iván Rodríguez Araya,Switzerland,13,12.0,0.92,7.0,1.43
2023/2024,Robert Andrich,Bayer Leverkusen,36,33.0,0.92,15.0,1.2
2024,Kevin De Bruyne,Belgium,23,21.0,0.91,13.0,1.08
2023/2024,Edmond Fayçal Tapsoba,Bayer Leverkusen,11,10.0,0.91,6.0,1.17
2023/2024,Iago Amaral Borduchi,Augsburg,11,10.0,0.91,4.0,1.5
2023/2024,Edmond Fayçal Tapsoba,Bayer Leverkusen,32,29.0,0.91,10.0,1.4
2024,Toni Kroos,Germany,34,31.0,0.91,19.0,1.16
2024,Bukayo Saka,England,23,21.0,0.91,8.0,1.88
2024,Unai Simón Mendibil,Spain,11,10.0,0.91,10.0,1.0
2023/2024,Robert Andrich,Bayer Leverkusen,23,21.0,0.91,5.0,1.4
2023/2024,Lucas Höler,Freiburg,11,10.0,0.91,5.0,1.2
2023/2024,Edmond Fayçal Tapsoba,Bayer Leverkusen,35,32.0,0.91,23.0,1.13
2024,Unai Simón Mendibil,Spain,23,21.0,0.91,23.0,0.91
2023/2024,Omar Haktab Traorè,FC Heidenheim,22,20.0,0.91,9.0,1.78
2024,Joško Gvardiol,Croatia,22,20.0,0.91,5.0,1.8
2023/2024,Marius Bülter,Hoffenheim,11,10.0,0.91,2.0,2.0
2024,Dayotchanculle Upamecano,France,11,10.0,0.91,8.0,1.0
2024,Ondrej Duda,Slovakia,11,10.0,0.91,1.0,1.0
2024,Ivan Ilić,Serbia,22,20.0,0.91,13.0,1.08
2023/2024,Ozan Muhammed Kabak,Hoffenheim,11,10.0,0.91,7.0,1.0
2024,Andrej Kramarić,Croatia,11,10.0,0.91,4.0,1.25
2023/2024,Jonathan Tah,Bayer Leverkusen,23,21.0,0.91,15.0,1.13
2024,Marc Guehi,England,35,32.0,0.91,17.0,1.47
2023/2024,Jonas Hofmann,Bayer Leverkusen,20,18.0,0.9,4.0,0.75
2023/2024,Edmond Fayçal Tapsoba,Bayer Leverkusen,10,9.0,0.9,6.0,1.17
2024,Barış Alper Yılmaz,Turkey,10,9.0,0.9,2.0,3.0
2024,Kléper Laveran Lima Ferreira,Portugal,29,26.0,0.9,20.0,1.05
2023/2024,Stefan Bell,FSV Mainz 05,10,9.0,0.9,5.0,1.4
2024,Jonas Older Wind,Denmark,10,9.0,0.9,3.0,1.0
2023/2024,Julian Ryerson,Borussia Dortmund,10,9.0,0.9,4.0,1.25
2023/2024,Hugo Larsson,Eintracht Frankfurt,21,19.0,0.9,5.0,1.6
2024,Adrien Rabiot,France,20,18.0,0.9,6.0,1.83
2023/2024,Phillip Tietz,Augsburg,10,9.0,0.9,3.0,0.67
2024,Orel Mangala,Belgium,10,9.0,0.9,3.0,1.33
2023/2024,Milos Veljkovic,Werder Bremen,21,19.0,0.9,7.0,2.0
2023/2024,Leon Goretzka,Bayern Munich,21,19.0,0.9,10.0,1.2
2023/2024,Jeremie Frimpong,Bayer Leverkusen,20,18.0,0.9,6.0,2.0
2024,Marcelo Brozović,Croatia,19,17.0,0.89,10.0,1.1
2023/2024,Kevin Paredes,Wolfsburg,9,8.0,0.89,2.0,1.0
2023/2024,Xaver Schlager,RB Leipzig,19,17.0,0.89,9.0,1.44
2023/2024,Yannick Gerhardt,Wolfsburg,9,8.0,0.89,2.0,1.0
2024,Aymeric Laporte,Spain,28,25.0,0.89,16.0,1.19
2024,Andrew Robertson,Scotland,9,8.0,0.89,4.0,1.0
2023/2024,Kevin Trapp,Eintracht Frankfurt,19,17.0,0.89,13.0,1.23
2023/2024,Hiroki Ito,VfB Stuttgart,19,17.0,0.89,10.0,1.7
2023/2024,Tim Kleindienst,FC Heidenheim,9,8.0,0.89,1.0,1.0
2024,András Schäfer,Hungary,9,8.0,0.89,3.0,1.33
2023/2024,Jeremie Frimpong,Bayer Leverkusen,9,8.0,0.89,1.0,2.0
2024,Giorgi Chakvetadze,Georgia,9,8.0,0.89,5.0,1.0
2023/2024,Maxence Lacroix,Wolfsburg,9,8.0,0.89,2.0,2.0
2024,Samet Akaydin,Turkey,18,16.0,0.89,12.0,1.0
2024,Antonio Rüdiger,Germany,18,16.0,0.89,9.0,1.0
2023/2024,Romano Schmid,Werder Bremen,19,17.0,0.89,8.0,1.38
2024,İsmail Yüksek,Turkey,9,8.0,0.89,3.0,1.67
2024,John Stones,England,27,24.0,0.89,11.0,1.73
2024,Memphis Depay,Netherlands,9,8.0,0.89,6.0,1.17
2023/2024,Florian Wirtz,Bayer Leverkusen,9,8.0,0.89,1.0,2.0
2023/2024,Robin Zentner,FSV Mainz 05,9,8.0,0.89,8.0,1.0
2023/2024,Florian Neuhaus,Borussia Mönchengladbach,8,7.0,0.88,4.0,1.0
2024,Rodrigo Hernández Cascante,Spain,25,22.0,0.88,8.0,1.25
2023/2024,Robert Andrich,Bayer Leverkusen,34,30.0,0.88,6.0,1.33
2023/2024,Florian Kainz,FC Köln,8,7.0,0.88,5.0,1.0
2024,Mikel Merino Zazón,Spain,8,7.0,0.88,2.0,0.5
2024,Morten Hjulmand,Denmark,16,14.0,0.88,7.0,1.14
2024,Giorgi Kochorashvili,Georgia,17,15.0,0.88,12.0,0.83
2023/2024,Matúš Bero,Bochum,8,7.0,0.88,0.0,
2024,Pedro González López,Spain,8,7.0,0.88,3.0,1.33
2023/2024,Florian Wirtz,Bayer Leverkusen,25,22.0,0.88,6.0,1.0
2024,Oleksandr Zinchenko,Ukraine,25,22.0,0.88,9.0,1.11
2024,Nicușor Silviu Bancu,Romania,17,15.0,0.88,9.0,1.11
2024,Bryan Cristante,Italy,8,7.0,0.88,2.0,1.5
2024,Juraj Kucka,Slovakia,8,7.0,0.88,1.0,1.0
2023/2024,Ritsu Doan,Freiburg,8,7.0,0.88,3.0,1.67
2023/2024,Exequiel Alejandro Palacios,Bayer Leverkusen,8,7.0,0.88,4.0,1.25
2024,Bendegúz Bolla,Hungary,8,7.0,0.88,3.0,1.67
2024,András Schäfer,Hungary,16,14.0,0.88,6.0,1.33
2023/2024,Exequiel Alejandro Palacios,Bayer Leverkusen,26,23.0,0.88,8.0,1.38
2023/2024,Jadon Sancho,Borussia Dortmund,8,7.0,0.88,4.0,1.0
2023/2024,Robert Andrich,Bayer Leverkusen,32,28.0,0.88,13.0,1.23
2023/2024,Mathys Tel,Bayern Munich,8,7.0,0.88,3.0,1.67
2024,Ruben Vargas,Switzerland,8,7.0,0.88,3.0,1.33
2023/2024,Janis Blaswich,RB Leipzig,17,15.0,0.88,11.0,1.36
2024,Dodi Lukebakio,Belgium,8,7.0,0.88,3.0,1.0
2024,Romelu Lukaku Menama,Belgium,8,7.0,0.88,1.0,1.0
2024,Aleksandar Mitrović,Serbia,8,7.0,0.88,2.0,1.5
2024,Robert Lewandowski,Poland,8,7.0,0.88,3.0,1.67
2024,Yannick Ferreira Carrasco,Belgium,15,13.0,0.87,8.0,1.5
2024,Orkun Kökçü,Turkey,23,20.0,0.87,6.0,2.0
2024,Granit Xhaka,Switzerland,39,34.0,0.87,20.0,0.95
2023/2024,David Raum,RB Leipzig,31,27.0,0.87,9.0,2.44
2023/2024,Nico Schlotterbeck,Borussia Dortmund,31,27.0,0.87,19.0,1.11
2024,Jonathan Tah,Germany,15,13.0,0.87,11.0,1.09
2024,Virgil van Dijk,Netherlands,23,20.0,0.87,14.0,1.21
2024,N'Golo Kanté,France,23,20.0,0.87,11.0,0.82
2024,Declan Rice,England,30,26.0,0.87,11.0,1.82
2023/2024,Lukáš Hrádecký,Bayer Leverkusen,7,6.0,0.86,6.0,1.0
2024,Przemysław Frankowski,Poland,14,12.0,0.86,7.0,1.29
2024,Nicolas Seiwald,Austria,21,18.0,0.86,8.0,1.5
2024,Kylian Mbappé Lottin,France,14,12.0,0.86,2.0,0.5
2024,Konrad Laimer,Austria,14,12.0,0.86,5.0,1.2
2023/2024,Robert Andrich,Bayer Leverkusen,29,25.0,0.86,11.0,0.91
2023/2024,Amine Adli,Bayer Leverkusen,7,6.0,0.86,2.0,0.5
2024,Cody Mathès Gakpo,Netherlands,14,12.0,0.86,4.0,2.25
2023/2024,Florian Wirtz,Bayer Leverkusen,7,6.0,0.86,2.0,1.0
2024,Yann Sommer,Switzerland,7,6.0,0.86,6.0,1.0
2023/2024,Amine Adli,Bayer Leverkusen,7,6.0,0.86,2.0,1.0
2024,Barış Alper Yılmaz,Turkey,7,6.0,0.86,2.0,2.0
2024,Rúben Santos Gato Alves Dias,Portugal,28,24.0,0.86,15.0,1.33
2023/2024,Jan-Niklas Beste,FC Heidenheim,7,6.0,0.86,4.0,1.0
2023/2024,Odilon Kossonou,Bayer Leverkusen,35,30.0,0.86,16.0,1.13
2024,Nemanja Gudelj,Serbia,7,6.0,0.86,6.0,0.83
2023/2024,Jeremie Frimpong,Bayer Leverkusen,22,19.0,0.86,4.0,2.0
2024,Jakub Moder,Poland,7,6.0,0.86,4.0,1.0
2023/2024,Robin Koch,Eintracht Frankfurt,7,6.0,0.86,5.0,1.0
2023/2024,Adrian Beck,FC Heidenheim,7,6.0,0.86,5.0,1.0
2023/2024,Robin Hack,Borussia Mönchengladbach,7,6.0,0.86,2.0,1.0
2024,Stefan Posch,Austria,14,12.0,0.86,5.0,2.2
2024,Khvicha Kvaratskhelia,Georgia,7,6.0,0.86,1.0,3.0
2024,Bryan Cristante,Italy,7,6.0,0.86,3.0,1.0
2023/2024,Jonathan Tah,Bayer Leverkusen,7,6.0,0.86,3.0,1.0
2024,Daniel Olmo Carvajal,Spain,7,6.0,0.86,3.0,1.33
2024,Fabián Ruiz Peña,Spain,36,31.0,0.86,14.0,1.29
2024,İlkay Gündoğan,Germany,7,6.0,0.86,2.0,1.5
2023/2024,Felix Kalu Nmecha,Borussia Dortmund,7,6.0,0.86,2.0,2.0
2024,Christian Dannemann Eriksen,Denmark,14,12.0,0.86,5.0,1.0
2024,Youri Tielemans,Belgium,7,6.0,0.86,3.0,1.0
2024,Mijat Gaćinović,Serbia,7,6.0,0.86,1.0,0.0
2023/2024,Patrik Schick,Bayer Leverkusen,7,6.0,0.86,3.0,1.0
2023/2024,Kevin Trapp,Eintracht Frankfurt,7,6.0,0.86,4.0,1.0
2023/2024,Eric Martel,FC Köln,7,6.0,0.86,1.0,2.0
2023/2024,Noah Mbamba,Bayer Leverkusen,7,6.0,0.86,4.0,1.25
2023/2024,Victor Okoh Boniface,Bayer Leverkusen,7,6.0,0.86,0.0,
2024,Roland Sallai,Hungary,7,6.0,0.86,2.0,1.0
2023/2024,Rani Khedira,Union Berlin,7,6.0,0.86,3.0,1.33
2024,Giorgi Chakvetadze,Georgia,7,6.0,0.86,1.0,4.0
2023/2024,Bernardo Fernandes da Silva Junior,Bochum,7,6.0,0.86,2.0,1.0
2024,Nicolae Claudiu Stanciu,Romania,7,6.0,0.86,1.0,0.0
2023/2024,Exequiel Alejandro Palacios,Bayer Leverkusen,14,12.0,0.86,5.0,1.2
2024,Aymeric Laporte,Spain,33,28.0,0.85,25.0,0.88
2024,Kléper Laveran Lima Ferreira,Portugal,13,11.0,0.85,11.0,0.91
2024,Kieran Trippier,England,13,11.0,0.85,2.0,4.5
2024,Memphis Depay,Netherlands,13,11.0,0.85,5.0,1.2
2024,John Stones,England,20,17.0,0.85,11.0,1.0
2023/2024,Jonathan Tah,Bayer Leverkusen,20,17.0,0.85,10.0,1.2
2024,Robert Andrich,Germany,13,11.0,0.85,3.0,1.33
2023/2024,Julian Weigl,Borussia Mönchengladbach,13,11.0,0.85,2.0,1.0
2024,Abdülkerim Bardakcı,Turkey,13,11.0,0.85,5.0,2.2
2024,Alexander Prass,Austria,13,11.0,0.85,5.0,1.4
2023/2024,Mohamed Simakan,RB Leipzig,39,33.0,0.85,24.0,1.21
2024,Christian Nørgaard,Denmark,13,11.0,0.85,3.0,1.33
2024,Andriy Yarmolenko,Ukraine,13,11.0,0.85,5.0,0.8
2023/2024,Maximilian Wöber,Borussia Mönchengladbach,20,17.0,0.85,16.0,0.94
2023/2024,Keven Schlotterbeck,Bochum,13,11.0,0.85,7.0,0.86
2024,Michel Aebischer,Switzerland,19,16.0,0.84,11.0,1.27
2024,David Raum,Germany,19,16.0,0.84,5.0,2.2
2024,Robin Aime Robert Le Normand,Spain,25,21.0,0.84,13.0,1.23
2024,Rúben Santos Gato Alves Dias,Portugal,25,21.0,0.84,20.0,0.95
2023/2024,Leandro Barreiro Martins,FSV Mainz 05,19,16.0,0.84,10.0,0.8
2023/2024,Jonas Hofmann,Bayer Leverkusen,25,21.0,0.84,6.0,1.0
2024,Jeremy Doku,Belgium,12,10.0,0.83,2.0,1.0
2023/2024,Marvin Mehlem,Darmstadt 98,6,5.0,0.83,2.0,1.5
2024,Andraž Šporar,Slovenia,6,5.0,0.83,1.0,2.0
2024,Wout Faes,Belgium,18,15.0,0.83,6.0,1.33
2024,David Doudera,Czech Republic,12,10.0,0.83,7.0,1.14
2024,Kasper Schmeichel,Denmark,6,5.0,0.83,6.0,0.83
2024,João Maria Lobo Alves Palhinha Gonçalves,Portugal,18,15.0,0.83,6.0,1.33
2023/2024,Edmond Fayçal Tapsoba,Bayer Leverkusen,12,10.0,0.83,7.0,1.0
2024,Radu Drăgușin,Romania,6,5.0,0.83,4.0,0.75
2024,Christoph Baumgartner,Austria,6,5.0,0.83,3.0,1.0
2023/2024,Lukáš Hrádecký,Bayer Leverkusen,6,5.0,0.83,4.0,1.25
2024,Xavi Simons,Netherlands,12,10.0,0.83,6.0,1.33
2024,João Pedro Cavaco Cancelo,Portugal,24,20.0,0.83,7.0,1.71
2024,Nedim Bajrami,Albania,12,10.0,0.83,2.0,1.0
2024,Zuriko Davitashvili,Georgia,6,5.0,0.83,1.0,2.0
2023/2024,Jonathan Tah,Bayer Leverkusen,23,19.0,0.83,13.0,1.15
2024,Jan Bednarek,Poland,12,10.0,0.83,4.0,1.25
2024,Bernardo Mota Veiga de Carvalho e Silva,Portugal,24,20.0,0.83,6.0,1.0
2024,Jules Koundé,France,18,15.0,0.83,7.0,1.29
2023/2024,Marcel Schuhen,Darmstadt 98,12,10.0,0.83,11.0,0.91
2024,Nika Kvekveskiri,Georgia,6,5.0,0.83,4.0,1.0
2024,Wout Faes,Belgium,6,5.0,0.83,3.0,1.0
2024,Guram Kashia,Georgia,6,5.0,0.83,5.0,1.0
2024,Strahinja Pavlović,Serbia,12,10.0,0.83,6.0,1.5
2023/2024,Omar Marmoush,Eintracht Frankfurt,12,10.0,0.83,3.0,2.0
2024,Berat Djimsiti,Albania,12,10.0,0.83,7.0,1.0
2024,Riccardo Calafiori,Italy,18,15.0,0.83,9.0,1.56
2024,Fabian Rieder,Switzerland,6,5.0,0.83,2.0,0.5
2023/2024,Rocco Reitz,Borussia Mönchengladbach,6,5.0,0.83,4.0,1.0
2023/2024,Dominik Kohr,FSV Mainz 05,6,5.0,0.83,2.0,2.0
2023/2024,Jamal Musiala,Bayern Munich,6,5.0,0.83,1.0,1.0
2023/2024,Arthur Augusto de Matos Soares,Bayer Leverkusen,6,5.0,0.83,1.0,3.0
2023/2024,Wout Weghorst,Hoffenheim,6,5.0,0.83,2.0,1.0
2024,Mateo Kovačić,Croatia,18,15.0,0.83,5.0,1.0
2023/2024,Robert Andrich,Bayer Leverkusen,11,9.0,0.82,3.0,1.0
2023/2024,Jonas Hofmann,Bayer Leverkusen,28,23.0,0.82,6.0,1.0
2024,Ferdi Erenay Kadıoğlu,Turkey,17,14.0,0.82,5.0,1.8
2023/2024,Adam Hložek,Bayer Leverkusen,11,9.0,0.82,4.0,1.25
2024,Pedro Lomba Neto,Portugal,22,18.0,0.82,2.0,4.5
2024,Silvan Widmer,Switzerland,11,9.0,0.82,4.0,1.75
2023/2024,Min Jae Kim,Bayern Munich,22,18.0,0.82,7.0,2.0
