match_id,player,team,possessions_with_shot,xg_chain,shots_in_chain,goals_in_chain,avg_xg_per_possession,total_touches_in_chains,minutes_played,xg_chain_per90,team_involvement_pct
3857270,Luis Alberto Suárez Díaz,Uruguay,2,0.136,2.0,0.0,0.068,4.0,54.0,0.227,11.18
3939981,José Fajardo Nelson,Panama,2,0.232,3.0,1.0,0.116,3.0,92.0,0.227,35.75
3869321,Virgil van Dijk,Netherlands,3,0.906,3.0,0.0,0.302,9.0,360.0,0.227,20.19
3930167,Jasir Asani,Albania,5,0.793,6.0,1.0,0.159,12.0,315.0,0.227,60.42
3857294,Davy Klaassen,Netherlands,7,1.148,9.0,2.0,0.164,14.0,455.0,0.227,85.46
3869684,Azzedine Ounahi,Morocco,4,0.404,5.0,0.0,0.101,6.0,160.0,0.227,41.66
3869684,Badr Banoun,Morocco,1,0.073,1.0,0.0,0.073,1.0,29.0,0.227,7.53
3857277,Dejan Lovren,Croatia,3,0.708,3.0,0.0,0.236,4.0,282.0,0.226,90.65
3869685,Aurélien Djani Tchouaméni,France,3,0.927,3.0,0.0,0.309,5.0,369.0,0.226,17.15
3939972,Yordan Hernando Osorio Paredes,Venezuela,4,0.905,6.0,1.0,0.226,13.0,360.0,0.226,73.19
3857297,Piotr Zieliński,Poland,2,0.31,2.0,1.0,0.155,2.0,124.0,0.225,17.88
3869118,Philip Foden,England,4,0.639,4.0,3.0,0.16,11.0,256.0,0.225,62.65
3930175,Leandro Trossard,Belgium,3,0.263,3.0,0.0,0.088,8.0,105.0,0.225,16.1
3869254,Rafael Alexandre Conceição Leão,Portugal,1,0.01,1.0,1.0,0.01,5.0,4.0,0.225,0.44
3938642,Antonín Barák,Czech Republic,1,0.03,1.0,0.0,0.03,2.0,12.0,0.225,1.22
3939980,Kasey Palmer,Jamaica,3,0.635,4.0,1.0,0.212,5.0,255.0,0.224,78.48
3857259,Sergej Milinković-Savić,Serbia,7,1.356,7.0,2.0,0.194,28.0,546.0,0.224,78.56
3939992,Orlando Moisés Galo Calderón,Costa Rica,1,0.231,1.0,1.0,0.231,2.0,93.0,0.224,84.91
3857268,Eden Hazard,Belgium,2,0.297,2.0,1.0,0.148,6.0,120.0,0.223,44.33
3857296,Bruno Petković,Croatia,1,0.072,1.0,0.0,0.072,2.0,29.0,0.223,12.01
3857280,Gabriel Fernando de Jesus,Brazil,5,0.782,6.0,0.0,0.156,9.0,315.0,0.223,33.43
3857280,Frederico Rodrigues Santos,Brazil,4,0.536,5.0,0.0,0.134,10.0,216.0,0.223,22.91
3930177,Stuart Armstrong,Scotland,3,0.163,3.0,0.0,0.054,4.0,66.0,0.222,88.81
3857290,Noah Okafor,Switzerland,1,0.049,1.0,0.0,0.049,2.0,20.0,0.221,3.43
3930184,Matěj Jurásek,Czech Republic,1,0.027,1.0,0.0,0.027,4.0,11.0,0.221,2.22
3930167,Taulant Sulejmanov,Albania,2,0.167,2.0,0.0,0.083,4.0,68.0,0.221,12.72
3869552,Selim Amallah,Morocco,2,0.27,3.0,0.0,0.135,4.0,110.0,0.221,26.75
3857265,Arkadiusz Milik,Poland,1,0.022,1.0,0.0,0.022,4.0,9.0,0.22,2.12
3869220,Carlos Soler Barragán,Spain,7,0.993,8.0,0.0,0.142,10.0,406.0,0.22,35.39
3942227,Dan Ndoye,Switzerland,3,0.711,3.0,1.0,0.237,11.0,291.0,0.22,16.55
3939986,Giovani Lo Celso,Argentina,3,0.463,4.0,1.0,0.154,8.0,189.0,0.22,23.82
3857270,Giorgian Daniel De Arrascaeta Benedetti,Uruguay,5,0.453,5.0,0.0,0.091,7.0,185.0,0.22,37.23
3869219,Maya Yoshida,Japan,3,0.881,5.0,0.0,0.294,5.0,360.0,0.22,21.66
3857294,Frenkie de Jong,Netherlands,5,1.037,7.0,2.0,0.207,14.0,425.0,0.22,77.2
3942229,Liam Millar,Canada,7,1.029,7.0,0.0,0.147,18.0,420.0,0.22,17.03
3939983,Éder Gabriel Militão,Brazil,6,1.245,8.0,2.0,0.207,14.0,510.0,0.22,35.33
3939969,Lionel Andrés Messi Cuccittini,Argentina,12,2.743,13.0,2.0,0.229,33.0,1128.0,0.219,81.56
3857284,Junya Ito,Japan,4,0.897,6.0,1.0,0.224,11.0,368.0,0.219,76.86
3857263,Manuel Neuer,Germany,2,0.409,2.0,0.0,0.205,6.0,168.0,0.219,36.44
3939969,Tajon Buchanan,Canada,3,0.423,4.0,0.0,0.141,6.0,174.0,0.219,54.95
3857297,Robert Lewandowski,Poland,7,1.631,7.0,2.0,0.233,20.0,672.0,0.218,94.05
3942785,Rodrigo Javier De Paul,Argentina,7,1.542,8.0,2.0,0.22,19.0,637.0,0.218,94.73
3857279,Kingsley Coman,France,1,0.041,1.0,0.0,0.041,2.0,17.0,0.217,1.42
3857277,Joško Gvardiol,Croatia,2,0.458,2.0,0.0,0.229,5.0,190.0,0.217,58.64
3939986,Nicolás Alejandro Tagliafico,Argentina,6,1.348,8.0,1.0,0.225,15.0,558.0,0.217,69.34
3857296,Timothy Castagne,Belgium,8,1.775,10.0,0.0,0.222,35.0,736.0,0.217,80.23
3930174,Altay Bayındır,Turkey,2,0.454,2.0,0.0,0.227,6.0,188.0,0.217,58.89
3942752,Antoine Griezmann,France,2,0.154,2.0,0.0,0.077,3.0,64.0,0.217,18.1
3930176,Nico Schlotterbeck,Germany,2,0.12,2.0,0.0,0.06,5.0,50.0,0.216,8.35
3942819,Harry Kane,England,6,1.132,6.0,1.0,0.189,16.0,474.0,0.215,90.32
3857282,Brennan Johnson,Wales,1,0.043,1.0,0.0,0.043,2.0,18.0,0.215,3.08
3930174,Nuno Mendes,Portugal,6,1.335,6.0,2.0,0.222,19.0,558.0,0.215,70.22
3939987,Michail Antonio,Jamaica,4,0.603,5.0,0.0,0.151,11.0,252.0,0.215,93.89
3930164,Dodi Lukebakio,Belgium,1,0.031,1.0,0.0,0.031,1.0,13.0,0.215,1.96
3942226,Thomas Müller,Germany,6,0.644,6.0,1.0,0.107,15.0,270.0,0.215,39.53
3930166,Ondřej Lingr,Czech Republic,2,0.153,4.0,1.0,0.076,3.0,64.0,0.215,71.69
3857265,Robert Lewandowski,Poland,4,0.912,5.0,0.0,0.228,8.0,384.0,0.214,88.01
3938643,Olivier Giroud,France,2,0.157,3.0,0.0,0.078,4.0,66.0,0.214,8.54
3857264,Marcos Javier Acuña,Argentina,6,0.826,9.0,1.0,0.138,23.0,348.0,0.214,27.94
3930174,João Maria Lobo Alves Palhinha Gonçalves,Portugal,5,0.524,5.0,1.0,0.105,8.0,220.0,0.214,27.56
3857274,Gonzalo Jordy Plata Jiménez,Ecuador,6,1.271,9.0,1.0,0.212,10.0,534.0,0.214,84.68
3941017,Róbert Boženík,Slovakia,4,0.551,4.0,0.0,0.138,9.0,232.0,0.214,35.6
3857278,Seyed Majid Hosseini,Iran,3,0.704,3.0,0.0,0.235,7.0,297.0,0.213,76.46
3857267,Nampalys Mendy,Senegal,1,0.045,1.0,0.0,0.045,3.0,19.0,0.213,2.72
3939970,Claudio Andrés Bravo Muñoz,Chile,3,0.654,4.0,0.0,0.218,5.0,276.0,0.213,68.01
3940983,Thomas Delaney,Denmark,4,0.642,4.0,0.0,0.16,11.0,272.0,0.212,59.8
3869220,Walid Cheddira,Morocco,3,0.254,3.0,0.0,0.085,5.0,108.0,0.212,6.86
3869151,Craig Goodwin,Australia,4,0.358,4.0,0.0,0.09,10.0,152.0,0.212,84.01
3869254,Bernardo Mota Veiga de Carvalho e Silva,Portugal,6,1.131,6.0,2.0,0.188,18.0,480.0,0.212,49.51
3930165,Christoph Baumgartner,Austria,3,0.691,3.0,0.0,0.23,6.0,294.0,0.212,92.34
3930165,Nicolas Seiwald,Austria,3,0.691,3.0,0.0,0.23,10.0,294.0,0.212,92.34
3939972,Yeferson Julio Soteldo Martínez,Venezuela,5,0.952,7.0,1.0,0.19,14.0,405.0,0.212,76.99
3938645,Taras Stepanenko,Ukraine,3,0.155,3.0,0.0,0.052,9.0,66.0,0.211,21.86
3857259,Andrija Živković,Serbia,7,1.264,8.0,2.0,0.181,15.0,539.0,0.211,73.23
3938638,Nicolae Claudiu Stanciu,Romania,5,1.008,6.0,2.0,0.202,10.0,430.0,0.211,91.0
3938644,Georges Mikautadze,Georgia,5,1.087,5.0,2.0,0.217,16.0,465.0,0.21,80.79
3939984,James David Rodríguez Rubio,Colombia,9,1.452,11.0,1.0,0.161,13.0,621.0,0.21,54.9
3939983,Rodrygo Silva de Goes,Brazil,7,1.243,9.0,2.0,0.178,18.0,532.0,0.21,35.28
3939983,Wendell Nascimento Borges,Brazil,6,1.245,8.0,2.0,0.207,21.0,534.0,0.21,35.33
3942349,Ousmane Dembélé,France,11,1.378,12.0,1.0,0.125,39.0,594.0,0.209,27.76
3857292,Niklas Süle,Germany,11,2.372,11.0,2.0,0.216,42.0,1023.0,0.209,58.46
3857292,Leon Goretzka,Germany,4,0.391,4.0,0.0,0.098,8.0,168.0,0.209,9.64
3930170,Mijat Gaćinović,Serbia,3,0.341,3.0,0.0,0.114,9.0,147.0,0.209,23.6
3941020,Jure Balkovec,Slovenia,3,0.844,3.0,0.0,0.281,3.0,363.0,0.209,27.88
3869519,Lionel Andrés Messi Cuccittini,Argentina,9,1.864,9.0,3.0,0.207,22.0,801.0,0.209,99.98
3857278,Ramin Rezaeian,Iran,4,0.921,4.0,0.0,0.23,10.0,396.0,0.209,100.02
3942785,Cristian Gabriel Romero,Argentina,4,0.854,4.0,1.0,0.213,9.0,368.0,0.209,52.46
3857287,Jae-Sung Lee,South Korea,2,0.33,2.0,0.0,0.165,4.0,142.0,0.209,66.94
3930170,Benjamin Šeško,Slovenia,4,0.696,8.0,0.0,0.174,11.0,300.0,0.209,62.76
3939987,Tomás Eduardo Rincón Hernández,Venezuela,3,0.222,3.0,0.0,0.074,6.0,96.0,0.208,13.18
3857256,Manuel Obafemi Akanji,Switzerland,8,1.83,11.0,2.0,0.229,23.0,792.0,0.208,62.71
3939970,Víctor Alejandro Dávila Zavala,Chile,5,0.728,6.0,0.0,0.146,11.0,315.0,0.208,75.7
3869552,Youssouf Fofana,France,5,1.069,8.0,2.0,0.214,12.0,465.0,0.207,64.31
3869219,Ante Budimir,Croatia,1,0.101,3.0,0.0,0.101,1.0,44.0,0.207,2.61
3857258,Antony Matheus dos Santos,Brazil,3,0.124,4.0,0.0,0.041,12.0,54.0,0.207,6.36
3939971,Kaheim Dixon,Jamaica,2,0.046,2.0,0.0,0.023,6.0,20.0,0.207,9.09
3930174,Muhammed Kerem Aktürkoğlu,Turkey,5,0.644,5.0,0.0,0.129,15.0,280.0,0.207,83.53
3930160,Mateo Kovačić,Croatia,7,1.012,11.0,0.0,0.145,28.0,441.0,0.207,54.16
3857281,Ivan Perišić,Croatia,8,1.465,9.0,3.0,0.183,17.0,640.0,0.206,56.81
3938638,Denis Mihai Drăguş,Romania,6,1.032,7.0,2.0,0.172,14.0,450.0,0.206,93.17
3941019,Randal Kolo Muani,France,3,0.213,3.0,0.0,0.071,5.0,93.0,0.206,16.88
3942852,Johan Andrés Mojica Palacio,Colombia,2,0.44,2.0,0.0,0.22,5.0,192.0,0.206,37.54
3930159,Kwadwo Duah,Switzerland,4,0.612,4.0,1.0,0.153,5.0,268.0,0.206,29.2
3939991,Sávio Moreira de Oliveira,Brazil,1,0.041,1.0,0.0,0.041,7.0,18.0,0.205,13.41
3938641,Karol Świderski,Poland,1,0.073,1.0,0.0,0.073,2.0,32.0,0.205,5.92
3930177,Ryan Christie,Scotland,2,0.082,2.0,0.0,0.041,3.0,36.0,0.205,44.68
3939990,Joshua Sargent,United States,2,0.091,3.0,0.0,0.045,3.0,40.0,0.205,20.74
3857259,Jean-Charles Castelletto,Cameroon,6,1.286,7.0,2.0,0.214,10.0,564.0,0.205,66.88
3869685,Hugo Lloris,France,1,0.278,1.0,0.0,0.278,1.0,122.0,0.205,5.14
3857281,Dejan Lovren,Croatia,4,0.864,4.0,1.0,0.216,15.0,380.0,0.205,33.51
3930165,Kylian Mbappé Lottin,France,8,1.601,10.0,0.0,0.2,23.0,704.0,0.205,91.23
3939970,Igor Lichnovsky Osorio,Chile,3,0.648,3.0,0.0,0.216,5.0,285.0,0.205,67.38
3938642,Patrik Schick,Czech Republic,8,1.223,12.0,1.0,0.153,16.0,536.0,0.205,49.55
3930167,Lovro Majer,Croatia,2,0.205,2.0,0.0,0.103,5.0,90.0,0.205,11.54
3857254,Joachim Andersen,Denmark,5,1.063,7.0,0.0,0.213,17.0,470.0,0.204,83.86
3857301,Pathé Ismaël Ciss,Senegal,1,0.068,1.0,0.0,0.068,3.0,30.0,0.204,7.53
3930174,Pedro Lomba Neto,Portugal,2,0.222,2.0,0.0,0.111,6.0,98.0,0.204,11.68
3857280,Ederson Santana de Moraes,Brazil,3,0.613,4.0,0.0,0.204,7.0,270.0,0.204,26.2
3940983,Andreas Skov Olsen,Denmark,5,0.766,5.0,0.0,0.153,9.0,340.0,0.203,71.36
3939985,César Ignacio Pérez Maldonado,Chile,1,0.027,1.0,0.0,0.027,4.0,12.0,0.203,6.55
3857266,Jesper Lindstrøm,Denmark,1,0.189,1.0,0.0,0.189,1.0,84.0,0.203,23.46
3869118,Jude Bellingham,England,2,0.338,2.0,2.0,0.169,4.0,150.0,0.203,33.14
3857257,Robert Skov,Denmark,4,0.217,5.0,0.0,0.054,10.0,96.0,0.203,31.09
3939991,Carlos Eccehomo Cuesta Figueroa,Colombia,3,0.623,3.0,1.0,0.208,20.0,276.0,0.203,41.45
3939969,Nahuel Molina Lucero,Argentina,6,1.187,7.0,2.0,0.198,17.0,528.0,0.202,35.29
3938640,Leo Sauer,Slovakia,1,0.018,1.0,0.0,0.018,6.0,8.0,0.202,2.75
3857258,Vinícius José Paixão de Oliveira Júnior,Brazil,9,1.478,12.0,2.0,0.164,27.0,657.0,0.202,75.78
3857263,David Raum,Germany,4,0.765,5.0,0.0,0.191,9.0,340.0,0.202,68.15
3930166,Mojmír Chytil,Czech Republic,2,0.153,4.0,1.0,0.076,2.0,68.0,0.202,71.69
3930159,Roland Sallai,Hungary,4,0.863,4.0,1.0,0.216,10.0,384.0,0.202,78.25
3942226,Mikel Oyarzabal Ugarte,Spain,7,0.687,7.0,1.0,0.098,20.0,308.0,0.201,44.78
3938639,Barış Alper Yılmaz,Turkey,4,0.831,6.0,0.0,0.208,12.0,372.0,0.201,35.07
3939983,Vinícius José Paixão de Oliveira Júnior,Brazil,8,1.593,10.0,3.0,0.199,28.0,712.0,0.201,45.21
3857290,Remo Freuler,Switzerland,3,0.613,3.0,1.0,0.204,6.0,276.0,0.2,42.97
3857277,Ivan Perišić,Croatia,4,0.781,5.0,0.0,0.195,6.0,352.0,0.2,99.99
3857289,Lautaro Javier Martínez,Argentina,1,0.138,1.0,0.0,0.138,1.0,62.0,0.2,42.43
3930160,Pedro González López,Spain,3,0.386,3.0,1.0,0.129,10.0,174.0,0.2,24.63
3939982,Facundo Pellistri Rebollo,Uruguay,8,1.51,9.0,2.0,0.189,21.0,680.0,0.2,65.23
3939973,Diego Nicolás De La Cruz Arcosa,Uruguay,5,0.378,6.0,2.0,0.076,8.0,170.0,0.2,34.87
3930159,Willi Orban,Hungary,5,1.058,5.0,1.0,0.212,8.0,475.0,0.2,95.93
3857291,Marco Asensio Willemsen,Spain,8,1.194,8.0,3.0,0.149,37.0,536.0,0.2,43.23
3857291,Jordi Alba Ramos,Spain,9,1.259,9.0,3.0,0.14,42.0,567.0,0.2,45.58
3857281,Borna Sosa,Croatia,6,1.26,6.0,2.0,0.21,18.0,570.0,0.199,48.86
3857300,Nicolás Hernán Otamendi,Argentina,4,0.901,5.0,0.0,0.225,14.0,408.0,0.199,42.71
3942785,Ángel Fabián Di María Hernández,Argentina,6,0.993,7.0,1.0,0.166,10.0,450.0,0.199,61.0
3941021,Steven Bergwijn,Netherlands,2,0.195,2.0,0.0,0.098,6.0,88.0,0.199,8.45
3942415,José María Giménez de Vargas,Uruguay,4,0.815,4.0,0.0,0.204,6.0,368.0,0.199,18.02
3939983,Marcos Aoás Corrêa,Brazil,7,1.411,9.0,2.0,0.202,28.0,637.0,0.199,40.04
3942852,Luis Alberto Suárez Díaz,Uruguay,2,0.132,2.0,0.0,0.066,6.0,60.0,0.198,17.49
3930164,Jeremy Doku,Belgium,5,0.904,6.0,0.0,0.181,18.0,410.0,0.198,57.02
3943076,Manuel Ugarte Ribeiro,Uruguay,1,0.099,1.0,0.0,0.099,2.0,45.0,0.198,2.16
3930159,Dominik Szoboszlai,Hungary,5,1.058,5.0,1.0,0.212,11.0,480.0,0.198,95.93
3869321,Cristian Gabriel Romero,Argentina,3,0.508,3.0,1.0,0.169,13.0,231.0,0.198,8.67
3857298,Otávio Edmilson da Silva Monteiro,Portugal,6,0.709,6.0,0.0,0.118,13.0,324.0,0.197,33.81
3939986,Leandro Daniel Paredes,Argentina,6,1.012,8.0,0.0,0.169,16.0,462.0,0.197,52.05
3942415,Marcos Aoás Corrêa,Brazil,2,0.409,2.0,0.0,0.205,13.0,188.0,0.196,10.74
3942785,Enzo Fernandez,Argentina,7,1.385,8.0,2.0,0.198,21.0,637.0,0.196,85.09
3869152,Arkadiusz Milik,Poland,1,0.061,1.0,0.0,0.061,3.0,28.0,0.196,4.41
3857269,Gabriel Fernando de Jesus,Brazil,1,0.048,1.0,0.0,0.048,2.0,22.0,0.196,5.2
3939983,João Victor Gomes da Silva,Brazil,6,1.201,8.0,2.0,0.2,27.0,552.0,0.196,34.08
3938643,Eduardo Camavinga,France,3,0.201,4.0,0.0,0.067,8.0,93.0,0.195,10.93
3869220,Abdessamad Ezzalzouli,Morocco,1,0.119,1.0,0.0,0.119,1.0,55.0,0.195,3.21
3930163,Veljko Birmančević,Serbia,2,0.078,2.0,0.0,0.039,3.0,36.0,0.195,31.27
3939989,Kahiser Lenis Navarro,Panama,5,0.521,5.0,0.0,0.104,17.0,240.0,0.195,38.86
3869420,Raphael Dias Belloli,Brazil,2,0.237,2.0,0.0,0.118,3.0,110.0,0.194,4.84
3930170,Dušan Vlahović,Serbia,3,0.408,4.0,0.0,0.136,8.0,189.0,0.194,28.24
3857290,Granit Xhaka,Switzerland,3,0.613,3.0,1.0,0.204,6.0,285.0,0.194,42.97
3857254,Pierre-Emile Højbjerg,Denmark,5,0.947,6.0,0.0,0.189,17.0,440.0,0.194,74.71
3939986,Nicolás Hernán Otamendi,Argentina,2,0.396,2.0,1.0,0.198,8.0,184.0,0.194,20.37
3857261,Philip Foden,England,9,1.8,11.0,1.0,0.2,15.0,837.0,0.194,74.33
3939981,Antonee Robinson,United States,3,0.594,3.0,1.0,0.198,9.0,276.0,0.194,64.97
3869253,Vinícius José Paixão de Oliveira Júnior,Brazil,7,1.054,9.0,3.0,0.151,18.0,490.0,0.194,36.94
3869253,Rodrygo Silva de Goes,Brazil,1,0.028,1.0,0.0,0.028,2.0,13.0,0.194,0.98
3857292,Antonio Rüdiger,Germany,12,2.52,14.0,3.0,0.21,44.0,1176.0,0.193,62.1
3930162,Rasmus Winther Højlund,Denmark,4,0.688,6.0,0.0,0.172,8.0,320.0,0.193,48.31
3943043,Martín Zubimendi Ibáñez,Spain,5,0.451,6.0,1.0,0.09,16.0,210.0,0.193,25.88
3857267,Cheikh Ahmadou Bamba Mbacke Dieng,Senegal,1,0.045,1.0,0.0,0.045,1.0,21.0,0.193,2.72
3939970,Marcelino Ignacio Nuñez Espinoza,Chile,4,0.705,5.0,0.0,0.176,8.0,328.0,0.193,73.31
3857286,Mohammed Muntari,Qatar,1,0.045,1.0,0.0,0.045,1.0,21.0,0.193,14.79
3942349,Cristiano Ronaldo dos Santos Aveiro,Portugal,6,1.544,8.0,1.0,0.257,8.0,720.0,0.193,35.51
3857273,Mehdi Torabi,Iran,3,0.128,6.0,1.0,0.043,11.0,60.0,0.192,11.72
3857270,Rafael Alexandre Conceição Leão,Portugal,2,0.128,2.0,0.0,0.064,4.0,60.0,0.192,10.74
3930159,Remo Freuler,Switzerland,6,1.09,6.0,2.0,0.182,16.0,510.0,0.192,52.01
3939984,Davinson Sánchez Mina,Colombia,7,1.319,8.0,2.0,0.188,21.0,623.0,0.191,49.88
3930184,Salih Özcan,Turkey,2,0.187,4.0,0.0,0.093,10.0,88.0,0.191,19.63
3857299,Mohamed Salisu,Ghana,4,0.834,5.0,3.0,0.208,15.0,392.0,0.191,77.58
3857300,Lionel Andrés Messi Cuccittini,Argentina,9,1.948,11.0,1.0,0.216,14.0,918.0,0.191,92.34
3943077,Nahuel Molina Lucero,Argentina,2,0.212,2.0,0.0,0.106,4.0,100.0,0.191,19.58
3857255,Alejandro Balde Martínez,Spain,4,0.569,4.0,1.0,0.142,26.0,268.0,0.191,68.9
3940983,Benjamin Henrichs,Germany,1,0.019,1.0,0.0,0.019,2.0,9.0,0.19,0.87
3930165,N'Golo Kanté,France,4,0.817,6.0,0.0,0.204,16.0,388.0,0.19,46.56
3930158,Thomas Müller,Germany,2,0.076,2.0,1.0,0.038,6.0,36.0,0.19,4.33
3930179,Armando Broja,Albania,4,0.287,5.0,0.0,0.072,7.0,136.0,0.19,62.82
3930165,Patrick Pentz,Austria,1,0.198,1.0,0.0,0.198,1.0,94.0,0.19,26.46
3938637,Donyell Malen,Netherlands,2,0.131,2.0,1.0,0.066,5.0,62.0,0.19,10.87
3857266,Kasper Schmeichel,Denmark,1,0.189,1.0,0.0,0.189,2.0,90.0,0.189,23.46
3869321,Rodrigo Javier De Paul,Argentina,4,0.546,4.0,1.0,0.136,16.0,260.0,0.189,9.32
3857281,Nikola Vlašić,Croatia,1,0.046,1.0,0.0,0.046,4.0,22.0,0.188,1.78
3939979,Ernesto Alexis Vega Rojas,Mexico,4,0.3,5.0,0.0,0.075,6.0,144.0,0.188,14.26
3930170,Nikola Milenković,Serbia,3,0.587,3.0,0.0,0.196,20.0,282.0,0.187,40.63
3857277,Luka Modrić,Croatia,4,0.781,5.0,0.0,0.195,11.0,376.0,0.187,99.99
3857271,Jude Bellingham,England,5,0.997,5.0,3.0,0.199,29.0,480.0,0.187,50.17
3869117,Andries Noppert,Netherlands,2,0.398,2.0,2.0,0.199,6.0,192.0,0.187,28.61
3939975,Andrés Mateus Uribe Villa,Colombia,3,0.175,3.0,0.0,0.058,7.0,84.0,0.187,28.14
3930174,Rafael Alexandre Conceição Leão,Portugal,5,0.468,5.0,1.0,0.094,14.0,225.0,0.187,24.62
3857278,Saeid Ezatolahi Afagh,Iran,2,0.398,2.0,0.0,0.199,5.0,192.0,0.187,43.22
3857270,Gonçalo Matias Ramos,Portugal,1,0.027,1.0,0.0,0.027,1.0,13.0,0.187,2.27
3930170,Sergej Milinković-Savić,Serbia,2,0.128,2.0,0.0,0.064,2.0,62.0,0.186,8.86
3939978,Cyle Larin,Canada,3,0.501,3.0,1.0,0.167,8.0,243.0,0.186,55.11
3857301,Almoez Ali Zainalabiddin Abdulla,Qatar,4,0.762,4.0,0.0,0.19,8.0,368.0,0.186,79.37
3857257,Rasmus Nissen Kristensen,Denmark,2,0.19,3.0,0.0,0.095,13.0,92.0,0.186,27.22
3941022,Merih Demiral,Turkey,4,0.768,4.0,2.0,0.192,7.0,372.0,0.186,87.02
3930170,Andrija Živković,Serbia,5,0.831,5.0,0.0,0.166,26.0,405.0,0.185,57.52
3857275,Ousmane Dembélé,France,4,0.197,5.0,0.0,0.049,8.0,96.0,0.185,43.62
3942226,Ferrán Torres García,Spain,5,0.587,5.0,1.0,0.117,13.0,285.0,0.185,38.26
3857293,Facundo Pellistri Rebollo,Uruguay,2,0.267,2.0,1.0,0.133,4.0,130.0,0.185,19.59
3857291,Sergio Busquets i Burgos,Spain,10,1.276,10.0,3.0,0.128,52.0,620.0,0.185,46.2
3942227,Yann Sommer,Switzerland,3,0.781,3.0,1.0,0.26,7.0,381.0,0.184,18.18
3939987,Kasey Palmer,Jamaica,3,0.552,4.0,0.0,0.184,11.0,270.0,0.184,85.95
3938642,Petr Ševčík,Czech Republic,2,0.049,2.0,0.0,0.025,5.0,24.0,0.184,1.99
3857288,Wahbi Khazri,Tunisia,2,0.114,2.0,0.0,0.057,3.0,56.0,0.183,11.12
3857298,Salis Abdul Samed,Ghana,3,0.531,3.0,1.0,0.177,8.0,261.0,0.183,68.07
3939989,Christian Jesús Martinez,Panama,4,0.595,4.0,1.0,0.149,12.0,292.0,0.183,44.38
3939989,Ramiro Vaca Ponce,Bolivia,4,0.652,4.0,1.0,0.163,17.0,320.0,0.183,82.76
3942228,Lionel Andrés Messi Cuccittini,Argentina,6,1.451,7.0,1.0,0.242,14.0,714.0,0.183,30.78
3930167,Luka Sučić,Croatia,9,0.95,10.0,1.0,0.106,25.0,468.0,0.183,53.47
3857279,Aurélien Djani Tchouaméni,France,8,1.227,12.0,1.0,0.153,54.0,608.0,0.182,42.42
3939969,Leandro Daniel Paredes,Argentina,3,0.456,4.0,0.0,0.152,12.0,225.0,0.182,13.56
3930180,Cody Mathès Gakpo,Netherlands,6,1.152,6.0,2.0,0.192,11.0,570.0,0.182,76.28
3857301,Homam Alamin Ahmed,Qatar,3,0.497,3.0,0.0,0.166,7.0,246.0,0.182,51.77
3943076,Darwin Gabriel Núñez Ribeiro,Uruguay,2,0.182,2.0,0.0,0.091,3.0,90.0,0.182,3.97
3857294,Nathan Aké,Netherlands,5,0.959,7.0,1.0,0.192,17.0,475.0,0.182,71.39
3857292,David Raum,Germany,12,1.547,12.0,1.0,0.129,16.0,768.0,0.181,38.13
3857293,Kamaldeen Sulemana,Ghana,2,0.201,2.0,0.0,0.101,6.0,100.0,0.181,14.43
3939975,Omar Federico Alderete Fernández,Paraguay,3,0.574,3.0,1.0,0.191,4.0,285.0,0.181,70.18
3857299,Lawrence Ati-Zigi,Ghana,1,0.201,1.0,1.0,0.201,1.0,100.0,0.181,18.7
3930160,Rodrigo Hernández Cascante,Spain,3,0.506,3.0,1.0,0.169,10.0,252.0,0.181,32.29
3942852,Mathías Olivera Miramontes,Uruguay,3,0.272,3.0,0.0,0.091,5.0,135.0,0.181,36.05
3930171,Harry Kane,England,4,0.54,5.0,1.0,0.135,10.0,268.0,0.181,49.79
3942226,Waldemar Anton,Germany,3,0.205,3.0,0.0,0.068,9.0,102.0,0.181,12.58
3857261,Kyle Walker,England,4,0.451,4.0,0.0,0.113,16.0,224.0,0.181,18.62
3941022,Arda Güler,Turkey,5,0.775,5.0,2.0,0.155,9.0,385.0,0.181,87.82
3939985,Gabriel Alonso Suazo Urbina,Chile,1,0.042,1.0,0.0,0.042,2.0,21.0,0.18,10.18
3939987,Richard Larkland King,Jamaica,1,0.008,1.0,0.0,0.008,4.0,4.0,0.18,1.25
3857270,Maximiliano Gómez González,Uruguay,1,0.048,1.0,0.0,0.048,4.0,24.0,0.18,3.95
3939987,Alex Marshall,Jamaica,1,0.008,1.0,0.0,0.008,2.0,4.0,0.18,1.25
3930170,Timi Elšnik,Slovenia,5,0.9,9.0,1.0,0.18,30.0,450.0,0.18,81.15
3857294,Jurriën David Norman Timber,Netherlands,5,0.959,7.0,1.0,0.192,22.0,480.0,0.18,71.39
3857294,Virgil van Dijk,Netherlands,5,0.959,7.0,1.0,0.192,17.0,480.0,0.18,71.39
3930175,Zeno Debast,Belgium,1,0.034,1.0,0.0,0.034,4.0,17.0,0.18,2.08
3939983,Danilo Luiz da Silva,Brazil,7,1.277,9.0,2.0,0.182,22.0,637.0,0.18,36.24
3930159,Vincent Sierro,Switzerland,1,0.02,1.0,0.0,0.02,2.0,10.0,0.18,0.95
3857292,Manuel Neuer,Germany,6,1.155,6.0,2.0,0.192,8.0,582.0,0.179,28.46
3857292,İlkay Gündoğan,Germany,9,0.933,9.0,1.0,0.104,31.0,468.0,0.179,22.99
