match_id,team,zone,defensive_actions
3775588,Brighton & Hove Albion WFC,Defensive Third,33
3775588,Brighton & Hove Albion WFC,Middle Third,24
3775588,Tottenham Hotspur Women,Attacking Third,10
3775588,Tottenham Hotspur Women,Defensive Third,37
3775588,Tottenham Hotspur Women,Middle Third,15
3775589,Arsenal WFC,Attacking Third,11
3775589,Arsenal WFC,Defensive Third,37
3775589,Arsenal WFC,Middle Third,20
3775589,Reading WFC,Attacking Third,11
3775589,Reading WFC,Defensive Third,50
3775589,Reading WFC,Middle Third,21
3775590,Birmingham City WFC,Attacking Third,5
3775590,Birmingham City WFC,Defensive Third,55
3775590,Birmingham City WFC,Middle Third,15
3775590,Everton LFC,Attacking Third,5
3775590,Everton LFC,Defensive Third,31
3775590,Everton LFC,Middle Third,23
3775591,Chelsea FCW,Attacking Third,11
3775591,Chelsea FCW,Defensive Third,48
3775591,Chelsea FCW,Middle Third,36
3775591,West Ham United LFC,Attacking Third,7
3775591,West Ham United LFC,Defensive Third,55
3775591,West Ham United LFC,Middle Third,19
3775592,Reading WFC,Attacking Third,7
3775592,Reading WFC,Defensive Third,29
3775592,Reading WFC,Middle Third,21
3775592,Tottenham Hotspur Women,Attacking Third,6
3775592,Tottenham Hotspur Women,Defensive Third,35
3775592,Tottenham Hotspur Women,Middle Third,9
3775593,Chelsea FCW,Attacking Third,13
3775593,Chelsea FCW,Defensive Third,23
3775593,Chelsea FCW,Middle Third,22
3775593,Reading WFC,Attacking Third,2
3775593,Reading WFC,Defensive Third,61
3775593,Reading WFC,Middle Third,7
3775594,Birmingham City WFC,Attacking Third,2
3775594,Birmingham City WFC,Defensive Third,34
3775594,Birmingham City WFC,Middle Third,18
3775594,Manchester United,Attacking Third,9
3775594,Manchester United,Defensive Third,31
3775594,Manchester United,Middle Third,33
3775595,Brighton & Hove Albion WFC,Attacking Third,7
3775595,Brighton & Hove Albion WFC,Defensive Third,31
3775595,Brighton & Hove Albion WFC,Middle Third,31
3775595,Bristol City WFC,Attacking Third,7
3775595,Bristol City WFC,Defensive Third,43
3775595,Bristol City WFC,Middle Third,21
3775596,Bristol City WFC,Attacking Third,5
3775596,Bristol City WFC,Defensive Third,46
3775596,Bristol City WFC,Middle Third,17
3775596,Manchester City WFC,Attacking Third,8
3775596,Manchester City WFC,Defensive Third,28
3775596,Manchester City WFC,Middle Third,18
3775597,Arsenal WFC,Attacking Third,4
3775597,Arsenal WFC,Defensive Third,48
3775597,Arsenal WFC,Middle Third,17
3775597,Manchester United,Attacking Third,9
3775597,Manchester United,Defensive Third,33
3775597,Manchester United,Middle Third,33
3775598,Reading WFC,Attacking Third,13
3775598,Reading WFC,Defensive Third,25
3775598,Reading WFC,Middle Third,9
3775598,Tottenham Hotspur Women,Attacking Third,3
3775598,Tottenham Hotspur Women,Defensive Third,63
3775598,Tottenham Hotspur Women,Middle Third,14
3775599,Aston Villa,Attacking Third,10
3775599,Aston Villa,Defensive Third,85
3775599,Aston Villa,Middle Third,38
3775599,West Ham United LFC,Attacking Third,10
3775599,West Ham United LFC,Defensive Third,40
3775599,West Ham United LFC,Middle Third,25
3775600,Arsenal WFC,Attacking Third,13
3775600,Arsenal WFC,Defensive Third,29
3775600,Arsenal WFC,Middle Third,19
3775600,Manchester City WFC,Attacking Third,16
3775600,Manchester City WFC,Defensive Third,27
3775600,Manchester City WFC,Middle Third,26
3775601,Bristol City WFC,Attacking Third,4
3775601,Bristol City WFC,Defensive Third,46
3775601,Bristol City WFC,Middle Third,25
3775601,Manchester United,Attacking Third,7
3775601,Manchester United,Defensive Third,41
3775601,Manchester United,Middle Third,32
3775602,Reading WFC,Attacking Third,7
3775602,Reading WFC,Defensive Third,31
3775602,Reading WFC,Middle Third,13
3775602,West Ham United LFC,Attacking Third,3
3775602,West Ham United LFC,Defensive Third,33
3775602,West Ham United LFC,Middle Third,13
3775603,Brighton & Hove Albion WFC,Attacking Third,8
3775603,Brighton & Hove Albion WFC,Defensive Third,46
3775603,Brighton & Hove Albion WFC,Middle Third,21
3775603,West Ham United LFC,Attacking Third,10
3775603,West Ham United LFC,Defensive Third,40
3775603,West Ham United LFC,Middle Third,29
3775604,Manchester City WFC,Attacking Third,6
3775604,Manchester City WFC,Defensive Third,28
3775604,Manchester City WFC,Middle Third,31
3775604,Tottenham Hotspur Women,Attacking Third,3
3775604,Tottenham Hotspur Women,Defensive Third,25
3775604,Tottenham Hotspur Women,Middle Third,15
3775605,Chelsea FCW,Attacking Third,12
3775605,Chelsea FCW,Defensive Third,15
3775605,Chelsea FCW,Middle Third,11
3775605,Tottenham Hotspur Women,Attacking Third,4
3775605,Tottenham Hotspur Women,Defensive Third,41
3775605,Tottenham Hotspur Women,Middle Third,12
3775606,Chelsea FCW,Attacking Third,10
3775606,Chelsea FCW,Defensive Third,30
3775606,Chelsea FCW,Middle Third,19
3775606,Reading WFC,Attacking Third,3
3775606,Reading WFC,Defensive Third,46
3775606,Reading WFC,Middle Third,13
3775607,Bristol City WFC,Attacking Third,2
3775607,Bristol City WFC,Defensive Third,55
3775607,Bristol City WFC,Middle Third,22
3775607,Reading WFC,Attacking Third,8
3775607,Reading WFC,Defensive Third,30
3775607,Reading WFC,Middle Third,24
3775608,Tottenham Hotspur Women,Attacking Third,8
3775608,Tottenham Hotspur Women,Defensive Third,76
3775608,Tottenham Hotspur Women,Middle Third,19
3775608,West Ham United LFC,Attacking Third,5
3775608,West Ham United LFC,Defensive Third,25
3775608,West Ham United LFC,Middle Third,29
3775609,Arsenal WFC,Attacking Third,3
3775609,Arsenal WFC,Defensive Third,32
3775609,Arsenal WFC,Middle Third,17
3775609,West Ham United LFC,Attacking Third,12
3775609,West Ham United LFC,Defensive Third,34
3775609,West Ham United LFC,Middle Third,21
3775610,Bristol City WFC,Defensive Third,60
3775610,Bristol City WFC,Middle Third,7
3775610,Manchester United,Attacking Third,6
3775610,Manchester United,Defensive Third,21
3775610,Manchester United,Middle Third,14
3775611,Chelsea FCW,Attacking Third,8
3775611,Chelsea FCW,Defensive Third,19
3775611,Chelsea FCW,Middle Third,13
3775611,Manchester City WFC,Attacking Third,3
3775611,Manchester City WFC,Defensive Third,45
3775611,Manchester City WFC,Middle Third,21
3775612,Birmingham City WFC,Attacking Third,6
3775612,Birmingham City WFC,Defensive Third,50
3775612,Birmingham City WFC,Middle Third,9
3775612,Reading WFC,Attacking Third,4
3775612,Reading WFC,Defensive Third,32
3775612,Reading WFC,Middle Third,14
3775613,Arsenal WFC,Attacking Third,8
3775613,Arsenal WFC,Defensive Third,12
3775613,Arsenal WFC,Middle Third,14
3775613,Tottenham Hotspur Women,Attacking Third,5
3775613,Tottenham Hotspur Women,Defensive Third,39
3775613,Tottenham Hotspur Women,Middle Third,8
3775614,Bristol City WFC,Attacking Third,6
3775614,Bristol City WFC,Defensive Third,72
3775614,Bristol City WFC,Middle Third,19
3775614,Chelsea FCW,Attacking Third,10
3775614,Chelsea FCW,Defensive Third,26
3775614,Chelsea FCW,Middle Third,30
3775615,Aston Villa,Attacking Third,10
3775615,Aston Villa,Defensive Third,35
3775615,Aston Villa,Middle Third,13
3775615,Tottenham Hotspur Women,Attacking Third,4
3775615,Tottenham Hotspur Women,Defensive Third,23
3775615,Tottenham Hotspur Women,Middle Third,21
3775616,Bristol City WFC,Attacking Third,7
3775616,Bristol City WFC,Defensive Third,48
3775616,Bristol City WFC,Middle Third,14
3775616,West Ham United LFC,Attacking Third,5
3775616,West Ham United LFC,Defensive Third,24
3775616,West Ham United LFC,Middle Third,17
3775617,Brighton & Hove Albion WFC,Attacking Third,3
3775617,Brighton & Hove Albion WFC,Defensive Third,71
3775617,Brighton & Hove Albion WFC,Middle Third,26
3775617,Manchester United,Attacking Third,10
3775617,Manchester United,Defensive Third,29
3775617,Manchester United,Middle Third,23
3775618,Birmingham City WFC,Attacking Third,5
3775618,Birmingham City WFC,Defensive Third,48
3775618,Birmingham City WFC,Middle Third,14
3775618,Reading WFC,Attacking Third,8
3775618,Reading WFC,Defensive Third,21
3775618,Reading WFC,Middle Third,23
3775619,Brighton & Hove Albion WFC,Attacking Third,3
3775619,Brighton & Hove Albion WFC,Defensive Third,29
3775619,Brighton & Hove Albion WFC,Middle Third,16
3775619,Reading WFC,Attacking Third,9
3775619,Reading WFC,Defensive Third,32
3775619,Reading WFC,Middle Third,20
3775620,Everton LFC,Attacking Third,8
3775620,Everton LFC,Defensive Third,29
3775620,Everton LFC,Middle Third,6
3775620,West Ham United LFC,Attacking Third,4
3775620,West Ham United LFC,Defensive Third,29
3775620,West Ham United LFC,Middle Third,7
3775621,Bristol City WFC,Defensive Third,62
3775621,Bristol City WFC,Middle Third,12
3775621,Reading WFC,Attacking Third,14
3775621,Reading WFC,Defensive Third,19
3775621,Reading WFC,Middle Third,14
3775622,Manchester United,Attacking Third,7
3775622,Manchester United,Defensive Third,29
3775622,Manchester United,Middle Third,19
3775622,Tottenham Hotspur Women,Attacking Third,5
3775622,Tottenham Hotspur Women,Defensive Third,38
3775622,Tottenham Hotspur Women,Middle Third,27
3775623,Brighton & Hove Albion WFC,Attacking Third,4
3775623,Brighton & Hove Albion WFC,Defensive Third,38
3775623,Brighton & Hove Albion WFC,Middle Third,14
3775623,West Ham United LFC,Attacking Third,2
3775623,West Ham United LFC,Defensive Third,27
3775623,West Ham United LFC,Middle Third,18
3775624,Manchester City WFC,Attacking Third,6
3775624,Manchester City WFC,Defensive Third,22
3775624,Manchester City WFC,Middle Third,14
3775624,Manchester United,Attacking Third,5
3775624,Manchester United,Defensive Third,36
3775624,Manchester United,Middle Third,13
3775625,Bristol City WFC,Attacking Third,1
3775625,Bristol City WFC,Defensive Third,59
3775625,Bristol City WFC,Middle Third,5
3775625,Manchester City WFC,Attacking Third,7
3775625,Manchester City WFC,Defensive Third,6
3775625,Manchester City WFC,Middle Third,5
3775626,Aston Villa,Attacking Third,2
3775626,Aston Villa,Defensive Third,31
3775626,Aston Villa,Middle Third,13
3775626,Manchester City WFC,Attacking Third,8
3775626,Manchester City WFC,Defensive Third,7
3775626,Manchester City WFC,Middle Third,14
3775627,Arsenal WFC,Attacking Third,2
3775627,Arsenal WFC,Defensive Third,28
3775627,Arsenal WFC,Middle Third,16
3775627,Chelsea FCW,Attacking Third,8
3775627,Chelsea FCW,Defensive Third,33
3775627,Chelsea FCW,Middle Third,16
3775628,Manchester United,Attacking Third,7
3775628,Manchester United,Defensive Third,39
3775628,Manchester United,Middle Third,30
3775628,West Ham United LFC,Attacking Third,3
3775628,West Ham United LFC,Defensive Third,52
3775628,West Ham United LFC,Middle Third,17
3775629,Brighton & Hove Albion WFC,Attacking Third,6
3775629,Brighton & Hove Albion WFC,Defensive Third,45
3775629,Brighton & Hove Albion WFC,Middle Third,17
3775629,Manchester City WFC,Attacking Third,12
3775629,Manchester City WFC,Defensive Third,8
3775629,Manchester City WFC,Middle Third,16
3775630,Arsenal WFC,Attacking Third,10
3775630,Arsenal WFC,Defensive Third,17
3775630,Arsenal WFC,Middle Third,19
3775630,Birmingham City WFC,Attacking Third,3
3775630,Birmingham City WFC,Defensive Third,56
3775630,Birmingham City WFC,Middle Third,10
3775631,Bristol City WFC,Attacking Third,2
3775631,Bristol City WFC,Defensive Third,45
3775631,Bristol City WFC,Middle Third,3
3775631,Tottenham Hotspur Women,Attacking Third,5
3775631,Tottenham Hotspur Women,Defensive Third,23
3775631,Tottenham Hotspur Women,Middle Third,8
3775632,Everton LFC,Attacking Third,4
3775632,Everton LFC,Defensive Third,45
3775632,Everton LFC,Middle Third,3
3775632,Manchester City WFC,Attacking Third,7
3775632,Manchester City WFC,Defensive Third,25
3775632,Manchester City WFC,Middle Third,14
3775633,Aston Villa,Attacking Third,6
3775633,Aston Villa,Defensive Third,69
3775633,Aston Villa,Middle Third,21
3775633,Tottenham Hotspur Women,Attacking Third,5
3775633,Tottenham Hotspur Women,Defensive Third,26
3775633,Tottenham Hotspur Women,Middle Third,13
3775634,Aston Villa,Attacking Third,11
3775634,Aston Villa,Defensive Third,55
3775634,Aston Villa,Middle Third,29
3775634,Everton LFC,Attacking Third,8
3775634,Everton LFC,Defensive Third,32
3775634,Everton LFC,Middle Third,14
3775635,Everton LFC,Attacking Third,2
3775635,Everton LFC,Defensive Third,59
3775635,Everton LFC,Middle Third,32
3775635,West Ham United LFC,Attacking Third,10
3775635,West Ham United LFC,Defensive Third,57
3775635,West Ham United LFC,Middle Third,38
3775636,Birmingham City WFC,Attacking Third,8
3775636,Birmingham City WFC,Defensive Third,23
3775636,Birmingham City WFC,Middle Third,12
3775636,Bristol City WFC,Attacking Third,3
3775636,Bristol City WFC,Defensive Third,40
3775636,Bristol City WFC,Middle Third,19
3775637,Aston Villa,Attacking Third,5
3775637,Aston Villa,Defensive Third,28
3775637,Aston Villa,Middle Third,15
3775637,Bristol City WFC,Attacking Third,6
3775637,Bristol City WFC,Defensive Third,21
3775637,Bristol City WFC,Middle Third,25
3775638,Brighton & Hove Albion WFC,Attacking Third,5
3775638,Brighton & Hove Albion WFC,Defensive Third,51
3775638,Brighton & Hove Albion WFC,Middle Third,34
3775638,Tottenham Hotspur Women,Attacking Third,6
3775638,Tottenham Hotspur Women,Defensive Third,35
3775638,Tottenham Hotspur Women,Middle Third,17
3775639,Everton LFC,Attacking Third,1
3775639,Everton LFC,Defensive Third,51
3775639,Everton LFC,Middle Third,10
3775639,Manchester City WFC,Attacking Third,8
3775639,Manchester City WFC,Defensive Third,21
3775639,Manchester City WFC,Middle Third,21
3775640,Manchester United,Attacking Third,5
3775640,Manchester United,Defensive Third,36
3775640,Manchester United,Middle Third,19
3775640,Reading WFC,Attacking Third,10
3775640,Reading WFC,Defensive Third,47
3775640,Reading WFC,Middle Third,25
3775641,Aston Villa,Attacking Third,6
3775641,Aston Villa,Defensive Third,15
3775641,Aston Villa,Middle Third,18
3775641,Birmingham City WFC,Attacking Third,1
3775641,Birmingham City WFC,Defensive Third,28
3775641,Birmingham City WFC,Middle Third,16
3775642,Aston Villa,Attacking Third,8
3775642,Aston Villa,Defensive Third,51
3775642,Aston Villa,Middle Third,34
3775642,Brighton & Hove Albion WFC,Attacking Third,5
3775642,Brighton & Hove Albion WFC,Defensive Third,40
3775642,Brighton & Hove Albion WFC,Middle Third,21
3775643,Birmingham City WFC,Attacking Third,3
3775643,Birmingham City WFC,Defensive Third,56
3775643,Birmingham City WFC,Middle Third,19
3775643,West Ham United LFC,Attacking Third,15
3775643,West Ham United LFC,Defensive Third,62
3775643,West Ham United LFC,Middle Third,35
3775644,Manchester United,Attacking Third,7
3775644,Manchester United,Defensive Third,15
3775644,Manchester United,Middle Third,7
3775644,Tottenham Hotspur Women,Attacking Third,4
3775644,Tottenham Hotspur Women,Defensive Third,22
3775644,Tottenham Hotspur Women,Middle Third,4
3775645,Chelsea FCW,Attacking Third,7
3775645,Chelsea FCW,Defensive Third,32
3775645,Chelsea FCW,Middle Third,12
3775645,Everton LFC,Attacking Third,4
3775645,Everton LFC,Defensive Third,29
3775645,Everton LFC,Middle Third,10
3775646,Aston Villa,Attacking Third,5
3775646,Aston Villa,Defensive Third,56
3775646,Aston Villa,Middle Third,17
3775646,Chelsea FCW,Attacking Third,8
3775646,Chelsea FCW,Defensive Third,28
3775646,Chelsea FCW,Middle Third,19
3775647,Birmingham City WFC,Attacking Third,5
3775647,Birmingham City WFC,Defensive Third,56
3775647,Birmingham City WFC,Middle Third,18
3775647,Brighton & Hove Albion WFC,Attacking Third,7
3775647,Brighton & Hove Albion WFC,Defensive Third,34
3775647,Brighton & Hove Albion WFC,Middle Third,11
3775648,Arsenal WFC,Attacking Third,8
3775648,Arsenal WFC,Defensive Third,8
3775648,Arsenal WFC,Middle Third,18
3775648,Aston Villa,Attacking Third,6
3775648,Aston Villa,Defensive Third,66
3775648,Aston Villa,Middle Third,23
3775649,Reading WFC,Attacking Third,6
3775649,Reading WFC,Defensive Third,31
3775649,Reading WFC,Middle Third,24
3775649,West Ham United LFC,Attacking Third,6
3775649,West Ham United LFC,Defensive Third,41
3775649,West Ham United LFC,Middle Third,20
3775650,Chelsea FCW,Attacking Third,6
3775650,Chelsea FCW,Defensive Third,26
3775650,Chelsea FCW,Middle Third,15
3775650,West Ham United LFC,Attacking Third,2
3775650,West Ham United LFC,Defensive Third,50
3775650,West Ham United LFC,Middle Third,6
3775651,Manchester City WFC,Attacking Third,14
3775651,Manchester City WFC,Defensive Third,11
3775651,Manchester City WFC,Middle Third,12
3775651,West Ham United LFC,Attacking Third,3
3775651,West Ham United LFC,Defensive Third,56
3775651,West Ham United LFC,Middle Third,11
3775652,Brighton & Hove Albion WFC,Attacking Third,2
3775652,Brighton & Hove Albion WFC,Defensive Third,98
3775652,Brighton & Hove Albion WFC,Middle Third,11
3775652,Chelsea FCW,Attacking Third,11
3775652,Chelsea FCW,Defensive Third,14
3775652,Chelsea FCW,Middle Third,28
3775653,Birmingham City WFC,Attacking Third,9
3775653,Birmingham City WFC,Defensive Third,30
3775653,Birmingham City WFC,Middle Third,23
3775653,Everton LFC,Attacking Third,5
3775653,Everton LFC,Defensive Third,25
3775653,Everton LFC,Middle Third,37
3775654,Birmingham City WFC,Attacking Third,10
3775654,Birmingham City WFC,Defensive Third,45
3775654,Birmingham City WFC,Middle Third,21
3775654,Bristol City WFC,Attacking Third,5
3775654,Bristol City WFC,Defensive Third,56
3775654,Bristol City WFC,Middle Third,19
3775655,Bristol City WFC,Attacking Third,9
3775655,Bristol City WFC,Defensive Third,55
3775655,Bristol City WFC,Middle Third,17
3775655,West Ham United LFC,Attacking Third,5
3775655,West Ham United LFC,Defensive Third,48
3775655,West Ham United LFC,Middle Third,31
3775657,Arsenal WFC,Attacking Third,9
3775657,Arsenal WFC,Defensive Third,5
3775657,Arsenal WFC,Middle Third,14
3775657,Bristol City WFC,Defensive Third,63
3775657,Bristol City WFC,Middle Third,10
3775658,Manchester City WFC,Attacking Third,5
3775658,Manchester City WFC,Defensive Third,29
3775658,Manchester City WFC,Middle Third,23
3775658,Manchester United,Attacking Third,5
3775658,Manchester United,Defensive Third,40
3775658,Manchester United,Middle Third,20
3775659,Manchester City WFC,Attacking Third,8
3775659,Manchester City WFC,Defensive Third,20
3775659,Manchester City WFC,Middle Third,13
3775659,Reading WFC,Attacking Third,3
3775659,Reading WFC,Defensive Third,62
3775659,Reading WFC,Middle Third,9
3788741,Italy,Attacking Third,5
3788741,Italy,Defensive Third,22
3788741,Italy,Middle Third,19
3788741,Turkey,Attacking Third,3
3788741,Turkey,Defensive Third,54
3788741,Turkey,Middle Third,14
3788742,Denmark,Attacking Third,4
3788742,Denmark,Defensive Third,18
3788742,Denmark,Middle Third,16
3788742,Finland,Defensive Third,70
3788742,Finland,Middle Third,8
3788743,Belgium,Attacking Third,4
3788743,Belgium,Defensive Third,25
3788743,Belgium,Middle Third,14
3788743,Russia,Attacking Third,10
3788743,Russia,Defensive Third,22
3788743,Russia,Middle Third,12
3788744,Switzerland,Attacking Third,2
3788744,Switzerland,Defensive Third,24
3788744,Switzerland,Middle Third,8
3788744,Wales,Attacking Third,1
3788744,Wales,Defensive Third,34
3788744,Wales,Middle Third,6
3788745,Croatia,Attacking Third,2
3788745,Croatia,Defensive Third,23
3788745,Croatia,Middle Third,11
3788745,England,Attacking Third,4
3788745,England,Defensive Third,31
3788745,England,Middle Third,14
3788746,Netherlands,Attacking Third,6
3788746,Netherlands,Defensive Third,13
3788746,Netherlands,Middle Third,8
3788746,Ukraine,Attacking Third,2
3788746,Ukraine,Defensive Third,41
3788746,Ukraine,Middle Third,7
3788747,Austria,Attacking Third,4
3788747,Austria,Defensive Third,21
3788747,Austria,Middle Third,10
3788747,North Macedonia,Attacking Third,2
3788747,North Macedonia,Defensive Third,39
3788747,North Macedonia,Middle Third,10
3788748,Czech Republic,Attacking Third,6
3788748,Czech Republic,Defensive Third,70
3788748,Czech Republic,Middle Third,23
3788748,Scotland,Attacking Third,9
3788748,Scotland,Defensive Third,34
3788748,Scotland,Middle Third,30
3788749,Poland,Attacking Third,8
3788749,Poland,Defensive Third,18
3788749,Poland,Middle Third,12
3788749,Slovakia,Attacking Third,2
3788749,Slovakia,Defensive Third,61
3788749,Slovakia,Middle Third,11
3788750,Spain,Attacking Third,8
3788750,Spain,Defensive Third,21
3788750,Spain,Middle Third,14
3788750,Sweden,Attacking Third,2
3788750,Sweden,Defensive Third,71
3788750,Sweden,Middle Third,10
3788751,France,Attacking Third,3
3788751,France,Defensive Third,57
3788751,France,Middle Third,4
3788751,Germany,Attacking Third,9
3788751,Germany,Defensive Third,20
3788751,Germany,Middle Third,14
3788752,Hungary,Attacking Third,5
3788752,Hungary,Defensive Third,48
3788752,Hungary,Middle Third,8
3788752,Portugal,Attacking Third,7
3788752,Portugal,Defensive Third,20
3788752,Portugal,Middle Third,14
3788753,Finland,Attacking Third,5
3788753,Finland,Defensive Third,56
3788753,Finland,Middle Third,17
3788753,Russia,Attacking Third,3
3788753,Russia,Defensive Third,28
3788753,Russia,Middle Third,18
3788754,Italy,Attacking Third,7
3788754,Italy,Defensive Third,27
3788754,Italy,Middle Third,15
3788754,Switzerland,Attacking Third,3
3788754,Switzerland,Defensive Third,35
3788754,Switzerland,Middle Third,14
3788755,Turkey,Attacking Third,7
3788755,Turkey,Defensive Third,37
3788755,Turkey,Middle Third,6
3788755,Wales,Attacking Third,4
3788755,Wales,Defensive Third,51
3788755,Wales,Middle Third,8
3788756,Austria,Attacking Third,8
3788756,Austria,Defensive Third,28
3788756,Austria,Middle Third,20
3788756,Netherlands,Attacking Third,2
3788756,Netherlands,Defensive Third,28
3788756,Netherlands,Middle Third,11
3788757,Belgium,Attacking Third,1
3788757,Belgium,Defensive Third,36
3788757,Belgium,Middle Third,8
3788757,Denmark,Attacking Third,8
3788757,Denmark,Defensive Third,23
3788757,Denmark,Middle Third,18
3788758,North Macedonia,Attacking Third,6
3788758,North Macedonia,Defensive Third,28
3788758,North Macedonia,Middle Third,5
3788758,Ukraine,Attacking Third,8
3788758,Ukraine,Defensive Third,31
3788758,Ukraine,Middle Third,20
3788759,England,Attacking Third,4
3788759,England,Defensive Third,24
3788759,England,Middle Third,11
3788759,Scotland,Attacking Third,4
3788759,Scotland,Defensive Third,38
3788759,Scotland,Middle Third,17
3788760,Croatia,Attacking Third,7
3788760,Croatia,Defensive Third,38
3788760,Croatia,Middle Third,21
3788760,Czech Republic,Attacking Third,4
3788760,Czech Republic,Defensive Third,34
3788760,Czech Republic,Middle Third,13
3788761,Slovakia,Attacking Third,4
3788761,Slovakia,Defensive Third,51
3788761,Slovakia,Middle Third,8
3788761,Sweden,Attacking Third,10
3788761,Sweden,Defensive Third,37
3788761,Sweden,Middle Third,11
3788762,Poland,Attacking Third,6
3788762,Poland,Defensive Third,61
3788762,Poland,Middle Third,12
3788762,Spain,Attacking Third,5
3788762,Spain,Defensive Third,25
3788762,Spain,Middle Third,15
3788763,France,Attacking Third,8
3788763,France,Defensive Third,9
3788763,France,Middle Third,14
3788763,Hungary,Attacking Third,2
3788763,Hungary,Defensive Third,44
3788763,Hungary,Middle Third,7
3788764,Germany,Attacking Third,8
3788764,Germany,Defensive Third,29
3788764,Germany,Middle Third,14
3788764,Portugal,Defensive Third,35
3788764,Portugal,Middle Third,6
3788765,Switzerland,Attacking Third,3
3788765,Switzerland,Defensive Third,29
3788765,Switzerland,Middle Third,14
3788765,Turkey,Attacking Third,2
3788765,Turkey,Defensive Third,41
3788765,Turkey,Middle Third,9
3788766,Italy,Attacking Third,1
3788766,Italy,Defensive Third,13
3788766,Italy,Middle Third,9
3788766,Wales,Attacking Third,6
3788766,Wales,Defensive Third,39
3788766,Wales,Middle Third,8
3788767,Austria,Attacking Third,1
3788767,Austria,Defensive Third,33
3788767,Austria,Middle Third,12
3788767,Ukraine,Attacking Third,4
3788767,Ukraine,Defensive Third,41
3788767,Ukraine,Middle Third,26
3788768,Belgium,Attacking Third,7
3788768,Belgium,Defensive Third,34
3788768,Belgium,Middle Third,6
3788768,Finland,Attacking Third,4
3788768,Finland,Defensive Third,50
3788768,Finland,Middle Third,2
3788769,Denmark,Attacking Third,1
3788769,Denmark,Defensive Third,32
3788769,Denmark,Middle Third,7
3788769,Russia,Attacking Third,5
3788769,Russia,Defensive Third,43
3788769,Russia,Middle Third,20
3788770,Netherlands,Attacking Third,7
3788770,Netherlands,Defensive Third,27
3788770,Netherlands,Middle Third,9
3788770,North Macedonia,Attacking Third,2
3788770,North Macedonia,Defensive Third,43
3788770,North Macedonia,Middle Third,22
3788771,Croatia,Defensive Third,35
3788771,Croatia,Middle Third,11
3788771,Scotland,Attacking Third,6
3788771,Scotland,Defensive Third,19
3788771,Scotland,Middle Third,17
3788772,Czech Republic,Attacking Third,5
3788772,Czech Republic,Defensive Third,38
3788772,Czech Republic,Middle Third,18
3788772,England,Attacking Third,4
3788772,England,Defensive Third,45
3788772,England,Middle Third,16
3788773,France,Defensive Third,20
3788773,France,Middle Third,15
3788773,Portugal,Attacking Third,2
3788773,Portugal,Defensive Third,18
3788773,Portugal,Middle Third,8
3788774,Germany,Attacking Third,10
3788774,Germany,Defensive Third,18
3788774,Germany,Middle Third,10
3788774,Hungary,Attacking Third,4
3788774,Hungary,Defensive Third,58
3788774,Hungary,Middle Third,13
3788775,Slovakia,Attacking Third,1
3788775,Slovakia,Defensive Third,45
3788775,Slovakia,Middle Third,11
3788775,Spain,Attacking Third,7
3788775,Spain,Defensive Third,4
3788775,Spain,Middle Third,15
3788776,Poland,Attacking Third,5
3788776,Poland,Defensive Third,35
3788776,Poland,Middle Third,8
3788776,Sweden,Attacking Third,6
3788776,Sweden,Defensive Third,68
3788776,Sweden,Middle Third,9
3793185,Argentina,Defensive Third,52
3793185,Argentina,Middle Third,7
3793185,Brazil,Attacking Third,4
3793185,Brazil,Defensive Third,8
3793185,Brazil,Middle Third,13
3794685,Austria,Attacking Third,5
3794685,Austria,Defensive Third,56
3794685,Austria,Middle Third,20
3794685,Italy,Attacking Third,7
3794685,Italy,Defensive Third,50
3794685,Italy,Middle Third,16
3794686,Croatia,Attacking Third,3
3794686,Croatia,Defensive Third,45
3794686,Croatia,Middle Third,19
3794686,Spain,Attacking Third,7
3794686,Spain,Defensive Third,22
3794686,Spain,Middle Third,17
3794687,Belgium,Attacking Third,8
3794687,Belgium,Defensive Third,41
3794687,Belgium,Middle Third,6
3794687,Portugal,Attacking Third,5
3794687,Portugal,Defensive Third,24
3794687,Portugal,Middle Third,13
3794688,England,Attacking Third,4
3794688,England,Defensive Third,28
3794688,England,Middle Third,14
3794688,Germany,Defensive Third,25
3794688,Germany,Middle Third,9
3794689,Denmark,Attacking Third,3
3794689,Denmark,Defensive Third,39
3794689,Denmark,Middle Third,14
3794689,Wales,Attacking Third,1
3794689,Wales,Defensive Third,60
3794689,Wales,Middle Third,12
3794690,Czech Republic,Attacking Third,3
3794690,Czech Republic,Defensive Third,46
3794690,Czech Republic,Middle Third,20
3794690,Netherlands,Attacking Third,2
3794690,Netherlands,Defensive Third,36
3794690,Netherlands,Middle Third,22
3794691,France,Attacking Third,8
3794691,France,Defensive Third,29
3794691,France,Middle Third,9
3794691,Switzerland,Attacking Third,11
3794691,Switzerland,Defensive Third,52
3794691,Switzerland,Middle Third,13
3794692,Sweden,Attacking Third,13
3794692,Sweden,Defensive Third,30
3794692,Sweden,Middle Third,18
3794692,Ukraine,Attacking Third,1
3794692,Ukraine,Defensive Third,72
3794692,Ukraine,Middle Third,12
3795107,Belgium,Attacking Third,3
3795107,Belgium,Defensive Third,32
3795107,Belgium,Middle Third,7
3795107,Italy,Attacking Third,3
3795107,Italy,Defensive Third,39
3795107,Italy,Middle Third,13
3795108,Spain,Attacking Third,11
3795108,Spain,Defensive Third,30
3795108,Spain,Middle Third,14
