match_id,team,counter_attacks,avg_distance_gained,avg_time_elapsed,avg_speed_units_per_sec
3890348,Schalke 04,24,13.85,4.38,4.12
3890348,Borussia Mönchengladbach,35,15.34,5.35,2.97
3890349,Eintracht Frankfurt,23,11.7,3.77,3.14
3890349,Bayern Munich,35,14.99,4.9,3.13
3890350,Wolfsburg,34,14.75,4.28,3.43
3890350,Bayer Leverkusen,34,12.85,4.88,2.79
3890351,Borussia Mönchengladbach,34,17.19,4.72,5.68
3890351,Hertha Berlin,21,13.9,4.35,3.41
3890352,FC Köln,29,21.13,4.91,4.25
3890352,Hoffenheim,35,15.11,5.29,3.04
3890353,Werder Bremen,31,18.62,4.4,4.01
3890353,Borussia Dortmund,25,17.79,4.8,3.81
3890354,Augsburg,29,15.28,4.56,4.09
3890354,FSV Mainz 05,22,16.81,4.5,4.02
3890355,Ingolstadt,28,13.49,4.34,4.43
3890355,Schalke 04,31,17.25,4.71,3.54
3890356,Hamburger SV,27,16.83,4.88,3.46
3890356,Hannover 96,27,11.72,4.56,2.82
3890357,Darmstadt 98,22,12.79,3.75,3.79
3890357,VfB Stuttgart,26,10.99,4.69,2.55
3890358,Hannover 96,22,14.55,5.15,3.13
3890358,Hertha Berlin,22,14.64,5.32,3.11
3890359,FC Köln,32,15.49,3.97,4.41
3890359,Bayer Leverkusen,33,18.38,5.52,3.37
3890360,Darmstadt 98,21,17.93,4.63,4.38
3890360,Hamburger SV,28,16.71,4.35,3.62
3890361,FSV Mainz 05,24,18.44,4.76,3.61
3890361,Wolfsburg,32,14.32,5.19,2.96
3890362,Eintracht Frankfurt,38,14.99,4.88,5.08
3890362,Hoffenheim,26,13.14,4.38,3.21
3890363,Ingolstadt,28,15.3,4.47,3.51
3890363,Borussia Mönchengladbach,35,14.32,4.67,3.23
3890364,VfB Stuttgart,19,17.5,4.23,4.11
3890364,Bayern Munich,23,17.54,5.64,3.18
3890365,Schalke 04,29,18.99,4.67,3.92
3890365,Borussia Dortmund,26,15.67,5.19,3.22
3890366,Werder Bremen,30,18.31,4.21,4.65
3890366,Augsburg,35,19.18,4.97,4.03
3890367,Borussia Dortmund,29,14.85,4.01,4.09
3890367,Hamburger SV,34,13.08,4.66,2.86
3890368,Werder Bremen,35,13.67,4.63,3.31
3890368,Wolfsburg,29,15.5,5.41,3.12
3890369,Schalke 04,25,16.31,4.46,3.8
3890369,Bayern Munich,41,15.14,4.56,3.72
3890370,Eintracht Frankfurt,28,14.05,4.5,5.83
3890370,Bayer Leverkusen,28,18.16,4.77,4.0
3890371,FC Köln,37,17.62,4.36,4.18
3890371,FSV Mainz 05,29,16.45,4.98,3.43
3890372,Augsburg,28,17.17,4.26,4.29
3890372,VfB Stuttgart,27,14.39,4.54,3.64
3890373,Borussia Mönchengladbach,31,18.96,5.62,3.55
3890373,Hannover 96,28,13.1,4.36,3.22
3890374,Ingolstadt,34,13.12,4.95,2.92
3890374,Darmstadt 98,21,11.57,3.86,2.76
3890375,Hertha Berlin,21,16.03,4.67,3.45
3890375,Hoffenheim,32,13.2,4.65,3.02
3890376,FC Köln,29,19.77,5.03,4.18
3890376,Darmstadt 98,37,16.71,4.84,3.45
3890377,Hoffenheim,33,18.88,4.35,4.32
3890377,Borussia Mönchengladbach,32,16.09,4.86,3.32
3890378,Hertha Berlin,24,17.98,4.9,3.76
3890378,Bayern Munich,26,15.29,5.27,2.9
3890379,Werder Bremen,38,17.4,4.7,3.72
3890379,Hamburger SV,23,16.83,4.7,3.38
3890380,Hannover 96,33,17.4,4.36,4.24
3890380,Ingolstadt,26,15.37,4.22,3.49
3890381,FSV Mainz 05,26,14.66,4.37,3.61
3890381,Eintracht Frankfurt,33,13.01,4.48,3.04
3890382,Schalke 04,32,16.0,4.07,3.93
3890382,Bayer Leverkusen,31,16.16,4.82,3.38
3890383,Augsburg,24,18.93,4.55,3.82
3890383,Wolfsburg,29,16.43,5.21,3.46
3890384,VfB Stuttgart,34,15.24,4.67,3.45
3890384,Borussia Dortmund,34,15.43,5.1,3.23
3890385,Hannover 96,19,17.3,4.61,3.71
3890385,Schalke 04,36,16.96,4.76,3.69
3890386,Hamburger SV,40,15.02,4.85,3.14
3890386,FSV Mainz 05,35,13.4,4.6,3.07
3890387,Borussia Mönchengladbach,27,15.02,4.75,3.43
3890387,Bayern Munich,36,13.38,4.37,3.11
3890388,Borussia Dortmund,32,16.3,4.18,3.65
3890388,Wolfsburg,37,15.56,4.61,3.55
3890389,Ingolstadt,40,13.99,4.03,3.53
3890389,Hoffenheim,30,14.04,4.27,3.37
3890390,Hertha Berlin,39,15.49,4.46,3.85
3890390,Bayer Leverkusen,32,17.25,5.33,3.37
3890391,Augsburg,32,18.94,4.99,4.22
3890391,FC Köln,27,15.16,4.38,3.74
3890392,Werder Bremen,30,17.81,4.99,3.87
3890392,VfB Stuttgart,34,16.1,5.2,3.28
3890393,Darmstadt 98,42,17.15,3.81,5.75
3890393,Eintracht Frankfurt,34,13.71,4.69,3.01
3890394,FSV Mainz 05,37,14.2,3.85,3.87
3890394,VfB Stuttgart,35,16.02,4.56,3.72
3890395,Bayer Leverkusen,40,14.37,4.9,3.17
3890395,Borussia Mönchengladbach,29,13.33,4.54,3.0
3890396,Hamburger SV,27,17.39,4.47,4.23
3890396,Wolfsburg,35,15.74,4.73,3.48
3890397,Hoffenheim,36,20.8,4.97,4.43
3890397,Hannover 96,29,17.13,5.09,3.47
3890398,Darmstadt 98,21,12.43,4.03,3.27
3890398,Hertha Berlin,22,13.27,4.69,3.15
3890399,Bayern Munich,33,13.3,4.78,3.27
3890399,Ingolstadt,28,11.2,4.26,3.11
3890400,FC Köln,37,17.94,4.47,4.01
3890400,Werder Bremen,40,16.21,4.68,3.44
3890401,Eintracht Frankfurt,23,15.9,3.77,4.19
3890401,Borussia Dortmund,33,19.82,5.24,3.85
3890402,Augsburg,27,16.13,4.89,3.54
3890402,Schalke 04,22,15.49,5.06,3.23
3890403,Hoffenheim,30,18.13,5.1,3.6
3890403,Schalke 04,34,14.21,5.41,2.72
3890404,Augsburg,24,16.77,4.78,3.88
3890404,Hamburger SV,32,17.33,4.87,3.67
3890405,Werder Bremen,32,15.09,4.26,5.77
3890405,Eintracht Frankfurt,32,17.03,4.97,4.4
3890406,FC Köln,32,16.83,3.84,4.17
3890406,Borussia Dortmund,29,16.76,4.9,3.62
3890407,Bayern Munich,21,13.66,4.75,3.15
3890407,Hannover 96,23,11.95,4.48,3.05
3890408,VfB Stuttgart,27,19.72,4.8,4.02
3890408,Wolfsburg,33,16.63,4.88,3.29
3890409,Ingolstadt,27,17.97,4.13,4.2
3890409,Bayer Leverkusen,34,18.13,4.48,3.82
3890410,Darmstadt 98,27,14.68,4.24,3.86
3890410,Borussia Mönchengladbach,24,16.53,5.07,3.25
3890411,Hertha Berlin,25,16.78,4.79,3.63
3890411,FSV Mainz 05,26,16.16,4.4,3.51
3890412,Bayern Munich,21,17.39,4.5,4.48
3890412,Hamburger SV,24,15.41,4.71,3.42
3890413,FC Köln,30,19.35,4.74,4.0
3890413,VfB Stuttgart,36,19.54,5.16,3.88
3890414,Augsburg,24,16.83,4.7,3.67
3890414,Hertha Berlin,28,14.25,4.78,2.98
3890415,Hoffenheim,23,11.21,4.05,3.62
3890415,Bayer Leverkusen,42,15.17,4.7,3.3
3890416,Ingolstadt,21,14.96,4.26,3.95
3890416,FSV Mainz 05,34,17.23,4.99,3.35
3890417,Borussia Dortmund,33,15.08,4.5,3.34
3890417,Borussia Mönchengladbach,35,12.43,4.84,2.89
3890418,Darmstadt 98,24,16.69,4.26,5.18
3890418,Hannover 96,34,15.22,4.76,3.44
3890419,Werder Bremen,32,15.48,4.43,3.67
3890419,Schalke 04,21,16.82,5.23,3.24
3890420,Eintracht Frankfurt,42,19.07,4.65,4.2
3890420,Wolfsburg,39,17.27,4.47,3.89
3890421,FSV Mainz 05,32,16.34,4.29,3.82
3890421,Borussia Mönchengladbach,37,16.82,5.1,3.47
3890422,Ingolstadt,27,15.79,4.32,3.91
3890422,Borussia Dortmund,35,15.58,4.44,3.5
3890423,VfB Stuttgart,47,17.22,4.39,3.88
3890423,Hamburger SV,23,12.37,4.25,3.01
3890424,Darmstadt 98,26,14.98,3.72,4.18
3890424,Schalke 04,36,16.4,4.76,4.14
3890425,Hertha Berlin,29,18.5,4.94,3.79
3890425,Werder Bremen,40,16.28,4.86,3.43
3890426,Augsburg,24,13.69,4.34,3.2
3890426,Eintracht Frankfurt,29,13.72,4.41,3.14
3890427,Hannover 96,36,19.99,4.74,4.44
3890427,Bayer Leverkusen,43,19.63,5.4,3.82
3890428,Bayern Munich,27,12.7,4.79,2.83
3890428,Hoffenheim,20,11.23,4.08,2.76
3890429,FC Köln,33,19.35,5.03,3.68
3890429,Wolfsburg,38,15.6,5.21,3.48
3890430,Borussia Mönchengladbach,25,14.16,4.4,3.46
3890430,Werder Bremen,41,12.46,4.78,2.75
3890431,Bayer Leverkusen,28,15.76,4.97,3.3
3890431,Bayern Munich,27,14.11,4.69,3.13
3890432,Schalke 04,32,18.67,4.64,3.99
3890432,Wolfsburg,44,16.52,4.84,3.64
3890433,Eintracht Frankfurt,29,12.8,4.54,3.89
3890433,VfB Stuttgart,28,18.39,5.27,3.67
3890434,Hannover 96,38,15.56,4.68,3.6
3890434,FSV Mainz 05,43,16.6,5.11,3.44
3890435,Hertha Berlin,33,15.77,4.59,3.55
3890435,Borussia Dortmund,28,13.45,4.87,3.24
3890436,Ingolstadt,32,16.79,4.27,4.12
3890436,Augsburg,29,13.95,4.86,2.97
3890437,Darmstadt 98,29,14.78,4.34,3.36
3890437,Hoffenheim,32,13.64,4.87,3.17
3890438,FC Köln,27,13.75,3.93,3.56
3890438,Hamburger SV,26,11.03,5.28,2.19
3890439,Schalke 04,28,16.11,4.87,3.72
3890439,FSV Mainz 05,35,14.5,4.52,3.12
3890440,FC Köln,24,16.86,4.98,3.52
3890440,Eintracht Frankfurt,30,16.38,5.07,3.5
3890441,Hertha Berlin,22,11.99,4.06,3.38
3890441,VfB Stuttgart,23,12.75,4.65,3.24
3890442,Hannover 96,38,14.63,4.38,3.66
3890442,Borussia Dortmund,38,14.07,4.89,3.09
3890443,Hoffenheim,39,16.82,4.84,3.42
3890443,Werder Bremen,33,14.39,4.77,3.12
3890444,Darmstadt 98,23,15.71,3.37,6.28
3890444,Bayer Leverkusen,26,15.5,4.28,3.93
3890445,Wolfsburg,36,14.08,3.8,4.41
3890445,Ingolstadt,29,13.11,4.49,3.11
3890446,Augsburg,27,11.12,3.93,3.55
3890446,Bayern Munich,31,14.25,4.55,3.06
3890447,Borussia Mönchengladbach,40,16.39,5.12,3.29
3890447,Hamburger SV,43,15.05,4.54,3.24
3890448,Hamburger SV,37,18.83,4.72,4.06
3890448,Eintracht Frankfurt,28,16.9,5.25,3.53
3890449,Ingolstadt,21,15.26,4.09,3.75
3890449,Werder Bremen,31,13.78,4.77,3.25
3890450,Borussia Mönchengladbach,33,14.1,4.68,3.32
3890450,FC Köln,23,13.93,4.47,3.09
3890451,Wolfsburg,21,16.75,4.56,3.31
3890451,Hertha Berlin,23,13.94,4.93,3.02
3890452,FSV Mainz 05,35,18.22,4.87,3.86
3890452,Hoffenheim,36,16.45,4.67,3.55
3890453,Bayern Munich,35,12.85,5.0,3.55
3890453,Darmstadt 98,21,13.93,4.52,3.2
3890454,Hannover 96,36,16.75,5.18,3.45
3890454,Augsburg,34,16.51,4.94,3.31
3890455,VfB Stuttgart,22,18.13,3.72,6.26
3890455,Schalke 04,22,19.47,4.55,4.71
3890456,Borussia Dortmund,30,15.3,4.06,3.71
3890456,Bayer Leverkusen,31,11.56,4.7,2.69
3890457,FC Köln,26,16.02,4.72,3.91
3890457,Hertha Berlin,28,16.24,4.87,3.59
3890458,Wolfsburg,27,16.36,4.68,3.63
3890458,Bayern Munich,34,12.93,5.27,3.08
3890459,Darmstadt 98,20,15.32,3.89,7.12
3890459,Werder Bremen,32,17.68,4.34,4.51
3890460,VfB Stuttgart,27,19.2,4.84,3.82
3890460,Hannover 96,21,15.77,4.43,3.71
3890461,Ingolstadt,32,15.83,4.84,3.65
3890461,Hamburger SV,29,16.34,4.71,3.34
3890462,Borussia Mönchengladbach,28,15.0,4.72,4.19
3890462,Augsburg,35,14.79,4.72,3.41
3890463,Bayer Leverkusen,38,14.93,4.68,3.3
3890463,FSV Mainz 05,23,14.03,4.58,3.25
3890464,Hoffenheim,20,21.96,4.82,8.2
3890464,Borussia Dortmund,34,14.99,5.02,3.16
3890465,Eintracht Frankfurt,27,18.47,4.88,3.76
3890465,Schalke 04,34,16.3,4.83,3.37
3890466,Wolfsburg,35,18.02,5.04,3.77
3890466,Hannover 96,22,13.47,4.52,3.23
3890467,Ingolstadt,40,15.6,4.22,3.84
3890467,FC Köln,26,16.18,4.15,3.74
3890468,Darmstadt 98,26,17.39,4.19,4.0
3890468,Borussia Dortmund,40,16.34,4.75,3.61
3890469,Hoffenheim,36,15.79,4.88,3.08
3890469,Augsburg,28,12.48,4.45,2.92
3890470,Eintracht Frankfurt,34,16.62,4.67,3.71
3890470,Hertha Berlin,29,13.49,4.88,2.84
3890471,Borussia Mönchengladbach,41,16.69,4.55,3.67
3890471,VfB Stuttgart,32,13.74,5.08,3.44
3890472,Werder Bremen,34,13.32,4.33,3.35
3890472,Bayer Leverkusen,42,15.42,5.0,3.09
3890473,Hamburger SV,30,18.06,4.32,4.15
3890473,Schalke 04,40,19.55,5.11,3.91
3890474,FSV Mainz 05,22,13.13,3.57,4.09
3890474,Bayern Munich,38,16.39,5.32,3.23
3890475,Wolfsburg,33,18.17,5.14,3.69
3890475,Borussia Mönchengladbach,26,12.75,5.14,2.56
3890476,VfB Stuttgart,43,19.42,4.52,4.34
3890476,Hoffenheim,28,15.56,4.6,3.61
3890477,Bayer Leverkusen,46,15.34,4.68,3.49
3890477,Augsburg,28,13.54,4.01,3.47
3890478,Werder Bremen,33,16.07,4.07,4.2
3890478,Hannover 96,26,12.67,4.41,3.3
3890479,Ingolstadt,20,15.78,3.47,4.81
3890479,Eintracht Frankfurt,39,18.39,4.76,3.89
3890480,FC Köln,27,18.86,4.62,4.18
3890480,Schalke 04,38,15.93,4.94,3.36
3890481,Bayern Munich,29,16.54,4.71,3.58
3890481,Borussia Dortmund,33,14.97,4.43,3.29
3890482,FSV Mainz 05,34,16.09,4.43,4.36
3890482,Darmstadt 98,31,15.34,4.18,3.47
3890483,Hertha Berlin,23,14.29,4.24,3.64
3890483,Hamburger SV,28,14.68,4.88,3.61
3890484,Hertha Berlin,26,13.5,4.44,3.1
3890484,Schalke 04,26,14.56,4.85,3.0
3890485,VfB Stuttgart,32,16.5,4.68,5.12
3890485,Ingolstadt,31,18.77,4.32,4.5
3890486,Hoffenheim,35,15.42,4.65,3.35
3890486,Wolfsburg,34,13.89,4.76,3.12
3890487,Augsburg,25,16.13,4.68,4.64
3890487,Darmstadt 98,26,16.21,3.85,4.06
3890488,Eintracht Frankfurt,30,16.16,4.13,3.63
3890488,Borussia Mönchengladbach,41,14.66,4.47,3.47
3890489,Werder Bremen,24,13.88,3.98,3.32
3890489,Bayern Munich,22,11.91,5.01,2.79
3890490,FC Köln,28,14.53,4.31,3.68
3890490,Hannover 96,36,16.15,5.38,3.0
3890491,Borussia Dortmund,43,12.35,4.35,3.08
3890491,FSV Mainz 05,38,13.93,4.58,2.99
3890492,Bayer Leverkusen,35,16.73,4.89,4.0
3890492,Hamburger SV,36,14.8,4.48,3.28
3890493,Schalke 04,31,14.63,4.28,3.59
3890493,Borussia Mönchengladbach,39,16.22,4.93,3.24
3890494,Werder Bremen,38,17.36,4.61,3.58
3890494,FSV Mainz 05,46,15.0,4.69,3.36
3890495,FC Köln,29,18.02,4.14,4.11
3890495,Bayern Munich,24,12.57,5.24,2.78
3890496,Hertha Berlin,35,14.31,4.4,5.19
3890496,Ingolstadt,25,19.83,5.09,4.11
3890497,Hannover 96,34,18.69,4.96,3.64
3890497,Eintracht Frankfurt,42,14.97,4.94,3.16
3890498,Darmstadt 98,20,18.51,4.18,4.64
3890498,Wolfsburg,31,14.39,4.52,3.18
3890499,Hoffenheim,29,15.27,4.84,4.33
3890499,Hamburger SV,32,12.53,3.89,4.13
3890500,Bayer Leverkusen,34,16.59,4.11,3.96
3890500,VfB Stuttgart,32,15.69,5.02,3.31
3890501,Augsburg,22,13.49,3.7,3.5
3890501,Borussia Dortmund,35,14.47,5.02,3.35
3890502,Wolfsburg,34,14.31,4.56,3.2
3890502,Bayer Leverkusen,35,12.83,4.31,3.11
3890503,FSV Mainz 05,27,18.83,5.02,3.92
3890503,Augsburg,27,16.31,4.61,3.62
3890504,Hannover 96,42,16.95,4.67,3.69
3890504,Hamburger SV,31,14.9,4.9,3.21
3890505,Bayern Munich,32,13.97,4.48,3.55
3890505,Eintracht Frankfurt,31,13.32,4.37,3.14
3890506,Darmstadt 98,28,13.89,3.76,4.01
3890506,VfB Stuttgart,33,14.09,4.91,2.94
3890507,Borussia Dortmund,34,17.02,5.06,3.57
3890507,Werder Bremen,31,15.84,4.43,3.56
3890508,Ingolstadt,30,13.52,4.3,14.03
3890508,Schalke 04,42,17.86,4.85,3.96
3890509,FC Köln,31,18.34,4.52,4.2
3890509,Hoffenheim,23,16.43,5.15,3.12
3890510,Hertha Berlin,29,13.74,4.3,3.8
3890510,Borussia Mönchengladbach,29,12.61,4.22,3.7
3890511,Hertha Berlin,30,17.75,4.62,3.72
3890511,Hannover 96,25,15.25,4.76,3.01
3890512,Hoffenheim,32,18.2,4.54,3.95
3890512,Eintracht Frankfurt,41,15.98,3.94,3.92
3890513,Wolfsburg,25,17.27,4.56,4.0
3890513,FSV Mainz 05,26,18.59,5.2,3.93
3890514,Augsburg,24,15.88,4.9,3.09
3890514,Werder Bremen,33,13.72,4.7,2.94
3890515,Darmstadt 98,26,14.39,3.53,3.81
3890515,Hamburger SV,32,17.23,4.93,3.8
3890516,VfB Stuttgart,19,16.76,4.16,4.37
3890516,Bayern Munich,27,15.53,5.47,3.13
3890517,Ingolstadt,33,17.82,4.77,3.82
3890517,Borussia Mönchengladbach,30,14.92,4.4,3.5
3890518,Schalke 04,22,15.57,4.41,3.64
3890518,Borussia Dortmund,26,14.18,4.55,3.59
3890519,FC Köln,34,15.27,4.87,3.39
3890519,Bayer Leverkusen,34,15.92,4.79,3.33
3890520,Hannover 96,33,14.75,4.47,3.55
3890520,Borussia Mönchengladbach,33,12.08,4.34,2.88
3890521,Eintracht Frankfurt,38,16.97,4.54,3.76
3890521,Bayer Leverkusen,33,15.77,4.79,3.21
3890522,VfB Stuttgart,24,19.17,5.16,3.7
3890522,Augsburg,28,15.5,4.74,3.46
3890523,Werder Bremen,41,21.0,4.27,4.49
3890523,Wolfsburg,33,16.48,4.85,3.31
3890524,Hoffenheim,30,15.09,4.27,3.91
3890524,Hertha Berlin,26,14.08,4.72,3.35
3890525,Darmstadt 98,18,18.35,4.08,4.48
3890525,Ingolstadt,28,16.74,4.65,3.61
3890526,Schalke 04,30,14.69,4.89,3.47
3890526,Bayern Munich,34,15.73,5.42,2.97
3890527,FSV Mainz 05,34,17.75,4.66,4.48
3890527,FC Köln,25,13.04,4.34,3.37
3890528,Borussia Dortmund,30,17.07,4.82,3.63
3890528,Hamburger SV,29,14.27,4.25,3.31
3890529,Hamburger SV,32,12.88,4.13,3.36
3890529,Werder Bremen,49,17.14,5.38,3.24
3890530,Borussia Dortmund,34,16.15,4.51,3.68
3890530,VfB Stuttgart,28,15.61,4.93,3.18
3890531,FC Köln,23,15.27,4.76,4.31
3890531,Darmstadt 98,27,17.81,4.52,4.09
3890532,Hannover 96,38,17.3,4.47,4.01
3890532,Ingolstadt,26,16.59,4.73,3.69
3890533,Hertha Berlin,29,11.13,3.99,3.14
3890533,Bayern Munich,30,11.13,4.82,2.35
3890534,Bayer Leverkusen,37,19.87,4.58,4.3
3890534,Schalke 04,45,15.44,4.86,3.17
3890535,Augsburg,26,11.01,3.98,3.57
3890535,Wolfsburg,35,12.91,5.18,2.69
3890536,Borussia Mönchengladbach,36,17.38,4.68,3.59
3890536,Hoffenheim,27,13.33,4.75,3.4
3890537,FSV Mainz 05,33,17.47,4.69,3.96
3890537,Eintracht Frankfurt,27,18.78,4.9,3.95
3890538,FC Köln,26,16.7,3.9,4.27
3890538,Augsburg,26,15.4,4.73,3.44
3890539,Darmstadt 98,23,24.59,4.87,5.44
3890539,Eintracht Frankfurt,35,18.22,4.76,3.71
3890540,Bayer Leverkusen,29,11.13,4.18,6.2
3890540,Hertha Berlin,28,12.07,4.71,2.98
3890541,Bayern Munich,40,14.58,4.67,3.51
3890541,Borussia Mönchengladbach,39,16.03,4.95,3.32
3890542,Wolfsburg,29,17.61,4.39,3.85
3890542,Borussia Dortmund,30,15.97,4.85,3.59
3890543,Hannover 96,39,15.92,4.42,3.74
3890543,Schalke 04,34,14.67,4.75,3.26
3890544,Hoffenheim,35,17.66,4.41,3.73
3890544,Ingolstadt,28,13.26,4.15,3.5
3890545,Hamburger SV,25,12.8,4.09,3.56
3890545,FSV Mainz 05,29,13.77,4.65,3.01
3890546,VfB Stuttgart,41,17.21,4.73,3.81
3890546,Werder Bremen,33,12.36,4.02,3.25
3890547,Hannover 96,30,17.26,4.71,3.86
3890547,Hoffenheim,26,18.75,4.62,3.71
3890548,Ingolstadt,33,13.52,4.16,7.26
3890548,Bayern Munich,30,17.1,4.33,4.33
3890549,Augsburg,22,17.41,4.01,4.31
3890549,Schalke 04,38,14.01,5.36,2.73
3890550,Bayer Leverkusen,29,15.88,4.83,3.38
3890550,Borussia Mönchengladbach,27,13.68,5.04,2.84
3890551,Hamburger SV,27,17.16,4.25,4.05
3890551,Wolfsburg,27,13.46,4.89,3.01
3890552,FSV Mainz 05,32,16.91,4.74,5.07
3890552,VfB Stuttgart,28,14.22,4.45,3.17
3890553,Borussia Dortmund,23,18.12,5.31,3.45
3890553,Eintracht Frankfurt,15,13.69,4.47,3.19
3890554,FC Köln,30,21.49,4.8,4.33
3890554,Werder Bremen,24,16.54,4.65,3.72
3890555,Darmstadt 98,20,13.74,4.11,3.71
3890555,Hertha Berlin,38,16.88,5.33,3.3
3890556,VfB Stuttgart,41,17.73,4.43,3.95
3890556,Wolfsburg,39,17.53,5.08,3.62
3890557,Eintracht Frankfurt,32,16.44,4.67,3.51
3890557,Werder Bremen,37,13.31,4.63,3.13
3890558,FSV Mainz 05,27,18.12,4.32,4.24
3890558,Hertha Berlin,30,17.25,4.7,3.64
3890559,Hannover 96,36,13.82,4.04,6.04
3890559,Bayern Munich,35,15.1,4.72,3.14
3890560,Borussia Mönchengladbach,37,17.78,5.03,3.83
3890560,Darmstadt 98,33,15.03,4.24,3.76
3890561,Hoffenheim,26,15.94,4.37,4.08
3890561,Schalke 04,35,13.26,4.42,3.05
3890562,FC Köln,21,15.79,3.78,4.43
3890562,Borussia Dortmund,26,16.16,5.22,3.14
3890563,Bayer Leverkusen,34,20.41,4.57,4.17
3890563,Ingolstadt,37,17.49,4.86,3.64
3890564,Hamburger SV,25,16.46,4.53,18.6
3890564,Augsburg,27,12.67,4.03,3.87
3893787,Norway Women's,35,13.87,4.65,3.59
3893787,New Zealand Women's,41,13.67,4.34,3.21
3893788,Australia Women's,27,15.46,5.23,3.03
3893788,Republic of Ireland Women's,29,11.96,5.06,2.67
3893789,Switzerland Women's,34,12.51,5.23,2.81
3893789,Philippines Women's,22,10.99,4.45,2.59
3893790,Canada Women's,29,13.48,4.43,3.58
3893790,Nigeria Women's,27,12.45,4.05,3.23
3893791,Costa Rica Women's,15,11.28,4.54,2.86
3893791,Spain Women's,37,14.51,5.24,2.84
3893792,Vietnam Women's,23,12.04,3.95,3.14
3893792,United States Women's,46,11.77,4.63,2.86
3893793,Zambia Women's,40,13.46,5.01,2.8
3893793,Japan Women's,37,12.4,4.89,2.65
3893794,England Women's,35,11.56,4.43,3.29
3893794,Haiti Women's,30,15.29,5.0,3.2
3893795,China PR Women's,40,12.53,4.27,3.0
3893795,Denmark Women's,34,12.38,5.01,2.43
3893796,Sweden Women's,37,14.22,4.44,3.31
3893796,South Africa Women's,33,13.33,4.21,3.19
3893797,Portugal Women's,29,15.32,4.51,3.48
3893797,Netherlands Women's,35,9.06,3.86,2.73
3893798,Jamaica Women's,23,12.37,3.1,4.05
3893798,France Women's,34,14.25,4.8,2.84
3893799,Morocco Women's,33,11.47,3.46,3.53
3893799,Germany Women's,35,14.0,5.17,3.05
3893800,Argentina Women's,30,9.76,4.87,2.36
3893800,Italy Women's,36,9.25,4.27,2.35
3893801,Brazil Women's,42,13.75,5.22,3.38
3893801,Panama Women's,28,9.49,4.03,2.88
3893802,Korea Republic Women's,27,11.79,3.67,3.08
3893802,Colombia Women's,44,11.49,4.44,2.68
3893803,New Zealand Women's,42,14.55,5.11,2.82
3893803,Philippines Women's,17,11.34,4.6,2.62
3893804,Norway Women's,33,12.44,4.46,3.11
3893804,Switzerland Women's,30,12.59,5.17,2.47
3893805,Costa Rica Women's,20,11.43,4.27,2.68
3893805,Japan Women's,26,12.67,5.08,2.61
3893806,Zambia Women's,42,16.06,4.57,3.55
3893806,Spain Women's,41,11.55,4.98,2.99
3893807,Republic of Ireland Women's,24,13.88,4.99,3.21
3893807,Canada Women's,23,10.14,4.19,2.94
3893808,United States Women's,50,15.94,4.18,3.77
3893808,Netherlands Women's,27,10.81,4.73,2.31
3893809,Nigeria Women's,32,12.01,4.65,3.17
3893809,Australia Women's,32,13.49,5.07,2.84
3893810,Vietnam Women's,26,13.77,4.55,3.38
3893810,Portugal Women's,29,14.03,4.98,3.14
3893811,Denmark Women's,24,16.75,4.72,3.36
3893811,England Women's,33,13.22,4.92,3.22
3893812,South Africa Women's,44,16.88,4.42,3.85
3893812,Argentina Women's,33,13.25,4.42,3.64
3893813,Haiti Women's,35,13.4,4.5,4.25
3893813,China PR Women's,33,12.13,4.71,2.69
3893814,Sweden Women's,35,15.74,4.76,3.43
3893814,Italy Women's,33,15.95,5.31,3.06
3893815,France Women's,43,13.91,4.21,3.77
3893815,Brazil Women's,32,14.61,4.38,3.25
3893816,Panama Women's,44,13.4,4.7,3.01
3893816,Jamaica Women's,34,11.54,4.37,2.73
3893817,Switzerland Women's,38,11.86,4.27,3.36
3893817,New Zealand Women's,38,12.74,4.86,2.74
3893818,Colombia Women's,38,12.44,4.39,2.9
3893818,Germany Women's,30,10.11,4.35,2.84
3893819,Korea Republic Women's,38,14.77,4.51,3.97
3893819,Morocco Women's,32,11.93,3.92,3.03
3893820,Norway Women's,40,12.6,4.47,3.34
3893820,Philippines Women's,31,15.97,4.82,3.16
3893821,Canada Women's,42,13.17,4.57,3.08
3893821,Australia Women's,33,14.56,4.99,3.08
3893822,Japan Women's,26,11.96,3.79,3.4
3893822,Spain Women's,42,10.33,5.54,2.1
3893823,Zambia Women's,37,16.52,5.2,3.28
3893823,Costa Rica Women's,30,15.06,4.77,3.11
3893824,Nigeria Women's,28,13.34,4.72,3.04
3893824,Republic of Ireland Women's,30,11.04,4.86,2.37
3893825,Haiti Women's,50,15.68,4.14,3.71
3893825,Denmark Women's,34,14.75,4.72,3.43
3893826,United States Women's,34,15.58,4.35,3.72
3893826,Portugal Women's,30,11.72,4.5,2.76
3893827,Vietnam Women's,17,12.67,4.84,2.71
3893827,Netherlands Women's,34,11.36,4.94,2.62
3893828,England Women's,33,11.79,4.67,3.42
3893828,China PR Women's,25,9.84,4.09,2.82
3893829,Panama Women's,26,9.69,3.64,13.98
3893829,France Women's,47,15.22,4.83,3.21
3893830,Sweden Women's,44,14.12,4.63,3.18
3893830,Argentina Women's,29,10.4,4.75,2.64
3893831,South Africa Women's,33,18.58,4.69,3.8
3893831,Italy Women's,34,13.35,4.77,3.77
