team,player,total_mins,progressive_passes,progressive_carries,progressive_passes_received,progressive_passes_p90,progressive_carries_p90,progressive_passes_received_p90,total_progressive_actions_p90,progression_type
Jamaica,Di'Shon Bernard,116.0,3.0,0.0,0.0,2.33,0.0,0.0,2.33,Supporting Progressor
Getafe,David Cortés Caballero,271.0,4.0,2.0,1.0,1.33,0.66,0.33,2.3200000000000003,Limited Progression
Borussia Mönchengladbach,Martin Stranzl,155.0,4.0,0.0,0.0,2.32,0.0,0.0,2.32,Supporting Progressor
West Ham United LFC,Lucienne Reichardt,775.0,17.0,1.0,2.0,1.97,0.12,0.23,2.32,Supporting Progressor
Elche,José Eduardo Albácar Gallego,117.0,0.0,1.0,2.0,0.0,0.77,1.54,2.31,Limited Progression
Cameroon Women's,Therese Ninon Abena,39.0,1.0,0.0,0.0,2.31,0.0,0.0,2.31,Supporting Progressor
West Ham United LFC,Laura Vetterlein,2501.0,46.0,8.0,10.0,1.66,0.29,0.36,2.31,Limited Progression
Sporting Gijón,Luis Hernández Rodríguez,3242.0,70.0,11.0,2.0,1.94,0.31,0.06,2.31,Supporting Progressor
Cameroon,Yvan Neyou Noupa,78.0,2.0,0.0,0.0,2.31,0.0,0.0,2.31,Supporting Progressor
Las Palmas,Aythami Artiles Oliva,2697.0,61.0,6.0,2.0,2.04,0.2,0.07,2.31,Supporting Progressor
Ukraine,Oleksandr Zubkov,39.0,0.0,0.0,1.0,0.0,0.0,2.31,2.31,Limited Progression
Borussia Mönchengladbach,Álvaro Domínguez Soto,468.0,11.0,1.0,0.0,2.12,0.19,0.0,2.31,Supporting Progressor
Osasuna,Ignacio Monreal Eraso,547.0,10.0,2.0,2.0,1.65,0.33,0.33,2.31,Limited Progression
Real Zaragoza,Gabriel Alejandro Milito,350.0,6.0,3.0,0.0,1.54,0.77,0.0,2.31,Limited Progression
Atlético Madrid,Fabiano Eler dos Santos,117.0,3.0,0.0,0.0,2.31,0.0,0.0,2.31,Supporting Progressor
Wolfsburg,Moritz Jenz,117.0,3.0,0.0,0.0,2.31,0.0,0.0,2.31,Supporting Progressor
Augsburg,Fredrik Jensen,78.0,2.0,0.0,0.0,2.31,0.0,0.0,2.31,Supporting Progressor
Eintracht Frankfurt,Robin Koch,156.0,3.0,1.0,0.0,1.73,0.58,0.0,2.31,Limited Progression
Manchester United,Phil Neville,117.0,1.0,1.0,1.0,0.77,0.77,0.77,2.31,Limited Progression
Birmingham City WFC,Gemma Lawley,195.0,2.0,2.0,1.0,0.92,0.92,0.46,2.3000000000000003,Limited Progression
Gambia,Jacob Mendy,195.0,3.0,1.0,1.0,1.38,0.46,0.46,2.3,Limited Progression
Real Sociedad,MacDonald Mariga Wanyama,78.0,1.0,1.0,0.0,1.15,1.15,0.0,2.3,Limited Progression
Everton LFC,Emma Brownlie,390.0,6.0,2.0,2.0,1.38,0.46,0.46,2.3,Limited Progression
Russia,Sergei Ignashevich,508.0,13.0,0.0,0.0,2.3,0.0,0.0,2.3,Supporting Progressor
Chicago Red Stars,Sarah Gorden,313.0,7.0,1.0,0.0,2.01,0.29,0.0,2.3,Supporting Progressor
Borussia Mönchengladbach,Kouadio Emmanuel Koné,78.0,1.0,1.0,0.0,1.15,1.15,0.0,2.3,Limited Progression
Tottenham Hotspur,Jan Vertonghen,2728.0,54.0,15.0,1.0,1.78,0.49,0.03,2.3,Limited Progression
FC Köln,Eric Martel,156.0,2.0,0.0,2.0,1.15,0.0,1.15,2.3,Limited Progression
Costa Rica Women's,Katherine Maria Alvarado Aguilar,275.0,4.0,1.0,2.0,1.31,0.33,0.65,2.29,Limited Progression
Inter Milan,Jeison Fabián Murillo Cerón,2870.0,56.0,15.0,2.0,1.76,0.47,0.06,2.29,Limited Progression
Nantes,Oswaldo Augusto Vizcarrondo Araújo,2624.0,59.0,5.0,3.0,2.02,0.17,0.1,2.29,Supporting Progressor
Racing Santander,László Sepsi,118.0,2.0,1.0,0.0,1.53,0.76,0.0,2.29,Limited Progression
Côte d'Ivoire,Obite Evan Ndicka,708.0,15.0,3.0,0.0,1.91,0.38,0.0,2.29,Supporting Progressor
Bayer Leverkusen,André Ramalho Silva,1148.0,26.0,2.0,1.0,2.04,0.16,0.08,2.2800000000000002,Supporting Progressor
East Bengal,Franjo Prce,1260.0,24.0,5.0,3.0,1.71,0.36,0.21,2.28,Limited Progression
Rayo Vallecano,José Ángel Crespo Rincón,710.0,17.0,1.0,0.0,2.15,0.13,0.0,2.28,Supporting Progressor
NorthEast United,Gani Ahmed Nigam,79.0,1.0,0.0,1.0,1.14,0.0,1.14,2.28,Limited Progression
RC Deportivo La Coruña,Rodolfo Bodipo Díaz,79.0,0.0,0.0,2.0,0.0,0.0,2.28,2.28,Limited Progression
Slovenia,Benjamin Verbič,79.0,1.0,1.0,0.0,1.14,1.14,0.0,2.28,Limited Progression
Bayer Leverkusen,Kyriakos Papadopoulos,949.0,21.0,3.0,0.0,1.99,0.28,0.0,2.27,Supporting Progressor
Saudi Arabia,Ali Albulayhi,318.0,6.0,2.0,0.0,1.7,0.57,0.0,2.27,Limited Progression
Switzerland,Edimilson Fernandes,159.0,1.0,0.0,3.0,0.57,0.0,1.7,2.27,Limited Progression
OGC Nice,Maxime Le Marchand,2221.0,44.0,6.0,6.0,1.78,0.24,0.24,2.26,Limited Progression
Liverpool,Dejan Lovren,2024.0,43.0,7.0,1.0,1.91,0.31,0.04,2.26,Supporting Progressor
Lille,Tiago Emanuel Embaló Djaló,199.0,5.0,0.0,0.0,2.26,0.0,0.0,2.26,Supporting Progressor
Wales,Chris Mepham,558.0,12.0,2.0,0.0,1.94,0.32,0.0,2.26,Supporting Progressor
Levante UD,Iñaki Descarga Retegi,358.0,4.0,3.0,2.0,1.01,0.75,0.5,2.26,Limited Progression
Lille,Renato Civelli,2788.0,59.0,11.0,0.0,1.9,0.36,0.0,2.26,Supporting Progressor
Paraguay,Fabián Cornelio Balbuena González,280.0,6.0,1.0,0.0,1.93,0.32,0.0,2.25,Supporting Progressor
Darmstadt 98,Christoph Zimmermann,160.0,3.0,1.0,0.0,1.69,0.56,0.0,2.25,Limited Progression
Australia,Jason Cummings,40.0,0.0,0.0,1.0,0.0,0.0,2.25,2.25,Limited Progression
Real Valladolid,Joaquín Fernández Moreno,320.0,8.0,0.0,0.0,2.25,0.0,0.0,2.25,Supporting Progressor
Gambia,Noah Sonko-Sundberg,80.0,2.0,0.0,0.0,2.25,0.0,0.0,2.25,Supporting Progressor
OL Reign,Morgan Andrews,40.0,0.0,0.0,1.0,0.0,0.0,2.25,2.25,Limited Progression
Real Valladolid,Nauzet Alemán Viera,40.0,0.0,0.0,1.0,0.0,0.0,2.25,2.25,Limited Progression
Costa Rica,Kendall Jamaal Waston Manley,319.0,6.0,1.0,1.0,1.69,0.28,0.28,2.25,Limited Progression
Canada,Steven de Sousa Vitoria,280.0,7.0,0.0,0.0,2.25,0.0,0.0,2.25,Supporting Progressor
Werder Bremen,Assani Lukimya-Mulongoti,921.0,17.0,4.0,2.0,1.66,0.39,0.2,2.25,Limited Progression
Palermo,Abdelhamid El Kaoutari,643.0,11.0,4.0,1.0,1.54,0.56,0.14,2.24,Limited Progression
Nashville SC,Fafà Picault,80.0,1.0,1.0,0.0,1.12,1.12,0.0,2.24,Limited Progression
Panama Women's,Carina Alicia Baltrip-Reyes,282.0,3.0,2.0,2.0,0.96,0.64,0.64,2.24,Limited Progression
FSV Mainz 05,Dominik Kohr,161.0,3.0,0.0,1.0,1.68,0.0,0.56,2.24,Limited Progression
Darmstadt 98,Florian Jungwirth,1490.0,18.0,13.0,6.0,1.09,0.79,0.36,2.24,Limited Progression
Costa Rica,Giancarlo González Castro,281.0,5.0,1.0,1.0,1.6,0.32,0.32,2.24,Limited Progression
Bristol City WFC,Kiera Skeels,846.0,16.0,4.0,1.0,1.7,0.43,0.11,2.2399999999999998,Limited Progression
Stade de Reims,Mickaël Tacalfred,1177.0,21.0,7.0,1.0,1.61,0.54,0.08,2.2300000000000004,Limited Progression
Real Valladolid,Javier Baraja Vegas,121.0,1.0,0.0,2.0,0.74,0.0,1.49,2.23,Limited Progression
Málaga,Raúl Albentosa Redal,2538.0,54.0,6.0,3.0,1.91,0.21,0.11,2.23,Supporting Progressor
Brighton & Hove Albion WFC,Libby Bance,242.0,4.0,2.0,0.0,1.49,0.74,0.0,2.23,Limited Progression
Athletic Club,Borja Ekiza Imaz,363.0,6.0,3.0,0.0,1.49,0.74,0.0,2.23,Limited Progression
Celta Vigo,Sergio Fernández González,81.0,2.0,0.0,0.0,2.22,0.0,0.0,2.22,Supporting Progressor
Hamburger SV,Johan Danon Djourou-Gbadjere,2280.0,46.0,8.0,2.0,1.82,0.32,0.08,2.22,Limited Progression
England Women's,Grace Clinton,81.0,0.0,1.0,1.0,0.0,1.11,1.11,2.22,Limited Progression
Newcastle United,Lee Bowyer,81.0,1.0,1.0,0.0,1.11,1.11,0.0,2.22,Limited Progression
Brazil,Ricardo Gomes Raymundo,81.0,1.0,1.0,0.0,1.11,1.11,0.0,2.22,Limited Progression
Mauritania,Bodda Mouhsine,285.0,5.0,1.0,1.0,1.58,0.32,0.32,2.22,Limited Progression
Deportivo Alavés,Tomás Pina Isla,324.0,7.0,1.0,0.0,1.94,0.28,0.0,2.2199999999999998,Supporting Progressor
FSV Mainz 05,Leon Aderemi Balogun,1505.0,23.0,10.0,4.0,1.38,0.6,0.24,2.2199999999999998,Limited Progression
Córdoba CF,Patrick Claude Ekeng Ekeng,121.0,1.0,1.0,1.0,0.74,0.74,0.74,2.2199999999999998,Limited Progression
Yeovil Town LFC,Nicola Cousins,1260.0,18.0,8.0,5.0,1.29,0.57,0.36,2.2199999999999998,Limited Progression
East Bengal,Sourav Das,1377.0,24.0,8.0,2.0,1.57,0.52,0.13,2.2199999999999998,Limited Progression
Iceland Women's,Guðrún Arnardóttir,446.0,8.0,2.0,1.0,1.61,0.4,0.2,2.2100000000000004,Limited Progression
Bologna,Domenico Maietta,1587.0,33.0,5.0,1.0,1.87,0.28,0.06,2.2100000000000004,Supporting Progressor
Jamaica,Michael Hector,163.0,3.0,0.0,1.0,1.66,0.0,0.55,2.21,Limited Progression
Toulouse,Jean-Armel Kana-Biyik,1469.0,26.0,5.0,5.0,1.59,0.31,0.31,2.21,Limited Progression
Brighton & Hove Albion WFC,Laura Rafferty,1097.0,25.0,2.0,0.0,2.05,0.16,0.0,2.21,Supporting Progressor
China PR Women's,Yuping Lin,367.0,9.0,0.0,0.0,2.21,0.0,0.0,2.21,Supporting Progressor
Tottenham Hotspur Women,Shelina Laura Zadorsky,1833.0,38.0,6.0,1.0,1.87,0.29,0.05,2.21,Supporting Progressor
Real Betis,Marc Bartra Aregall,367.0,8.0,1.0,0.0,1.96,0.25,0.0,2.21,Supporting Progressor
Real Betis,Víctor Ruíz Torre,122.0,3.0,0.0,0.0,2.21,0.0,0.0,2.21,Supporting Progressor
Lazio,Santiago Juan Gentiletti Selak,1749.0,39.0,3.0,1.0,2.01,0.15,0.05,2.2099999999999995,Supporting Progressor
Espanyol,Eric Bertrand Bailly,82.0,1.0,1.0,0.0,1.1,1.1,0.0,2.2,Limited Progression
Espanyol,Juan Daniel Forlín,450.0,9.0,1.0,1.0,1.8,0.2,0.2,2.2,Limited Progression
West Ham United LFC,Grace Fisk,2455.0,50.0,6.0,4.0,1.83,0.22,0.15,2.2,Limited Progression
Germany,Waldemar Anton,41.0,1.0,0.0,0.0,2.2,0.0,0.0,2.2,Supporting Progressor
Bristol City WFC,Georgia Wilson,408.0,2.0,5.0,3.0,0.44,1.1,0.66,2.2,Limited Progression
Senegal,Cheikh Ahmadou Bamba Mbacke Dieng,123.0,0.0,0.0,3.0,0.0,0.0,2.2,2.2,Limited Progression
United States Women's,Andi Sullivan,409.0,7.0,1.0,2.0,1.54,0.22,0.44,2.2,Limited Progression
Lorient,Wesley Lautoa,1021.0,19.0,6.0,0.0,1.67,0.53,0.0,2.2,Limited Progression
Osasuna,Marc Bertrán Vilanova,452.0,8.0,2.0,1.0,1.59,0.4,0.2,2.1900000000000004,Limited Progression
Lorient,Lindsay Rose,908.0,17.0,4.0,1.0,1.69,0.4,0.1,2.19,Limited Progression
Portland Thorns,Emily Ann Sonnett,454.0,8.0,3.0,0.0,1.59,0.59,0.0,2.18,Limited Progression
Hertha Berlin,John Anthony Brooks,1821.0,40.0,4.0,0.0,1.98,0.2,0.0,2.18,Supporting Progressor
Yeovil Town LFC,Megan Alexander,1740.0,15.0,20.0,7.0,0.78,1.03,0.36,2.17,Limited Progression
Hoffenheim,Niklas Süle,2941.0,58.0,11.0,2.0,1.77,0.34,0.06,2.17,Limited Progression
Argentina Women's,Linda Ruth Bravo,249.0,5.0,0.0,1.0,1.81,0.0,0.36,2.17,Limited Progression
Panama,Blas Antonio Miguel Pérez Ortega,166.0,0.0,1.0,3.0,0.0,0.54,1.63,2.17,Limited Progression
Montpellier,Joris Chotard,248.0,5.0,1.0,0.0,1.81,0.36,0.0,2.17,Limited Progression
Fiorentina,Gonzalo Javier Rodríguez,3192.0,66.0,11.0,0.0,1.86,0.31,0.0,2.17,Limited Progression
Birmingham City WFC,Mollie Green,955.0,12.0,2.0,9.0,1.13,0.19,0.85,2.17,Limited Progression
Chelsea,Ashley Cole,125.0,2.0,1.0,0.0,1.44,0.72,0.0,2.16,Limited Progression
Mali,Sikou Niakate,499.0,12.0,0.0,0.0,2.16,0.0,0.0,2.16,Supporting Progressor
Levante UD,Zouhair Feddal,2543.0,50.0,10.0,1.0,1.77,0.35,0.04,2.16,Limited Progression
Slovakia,Milan Škriniar,668.0,12.0,2.0,2.0,1.62,0.27,0.27,2.16,Limited Progression
Getafe,Rafael López Gómez,542.0,12.0,0.0,1.0,1.99,0.0,0.17,2.16,Supporting Progressor
Málaga,Antonio Galdeano Benítez,250.0,5.0,1.0,0.0,1.8,0.36,0.0,2.16,Limited Progression
Getafe,Miguel Marcos Madera,168.0,3.0,1.0,0.0,1.61,0.54,0.0,2.1500000000000004,Limited Progression
German DR,Bernd Bransch,168.0,3.0,1.0,0.0,1.61,0.54,0.0,2.1500000000000004,Limited Progression
Troyes,Matthieu Saunier,2307.0,45.0,8.0,2.0,1.76,0.31,0.08,2.15,Limited Progression
Espanyol,Óscar Esau Duarte Gaitán,1299.0,25.0,4.0,2.0,1.73,0.28,0.14,2.15,Limited Progression
Sassuolo,Emanuele Terranova,335.0,8.0,0.0,0.0,2.15,0.0,0.0,2.15,Supporting Progressor
Republic of Ireland Women's,Ruesha Littlejohn,251.0,4.0,1.0,1.0,1.43,0.36,0.36,2.15,Limited Progression
Marseille,Karim Rekik,2056.0,42.0,6.0,1.0,1.84,0.26,0.04,2.14,Limited Progression
Gambia,Omar Colley,253.0,5.0,1.0,0.0,1.78,0.36,0.0,2.14,Limited Progression
Everton,Phil Jagielka,1881.0,35.0,7.0,3.0,1.67,0.33,0.14,2.14,Limited Progression
Mali,Boubacar Traore,42.0,0.0,1.0,0.0,0.0,2.14,0.0,2.14,Supporting Progressor
Korea Republic Women's,Hye-Ri Kim,463.0,6.0,4.0,1.0,1.17,0.78,0.19,2.14,Limited Progression
Montpellier,Steve Michel Mounié,42.0,0.0,0.0,1.0,0.0,0.0,2.14,2.14,Limited Progression
OGC Nice,Mario Lemina,210.0,5.0,0.0,0.0,2.14,0.0,0.0,2.14,Supporting Progressor
Wales,Rachel Rowe,169.0,2.0,2.0,0.0,1.07,1.07,0.0,2.14,Limited Progression
German DR,Rüdiger Schnuphase,84.0,0.0,1.0,1.0,0.0,1.07,1.07,2.14,Limited Progression
Bastia,Abdoulaye Keita,42.0,0.0,1.0,0.0,0.0,2.14,0.0,2.14,Supporting Progressor
Birmingham City,Stern John,42.0,0.0,1.0,0.0,0.0,2.14,0.0,2.14,Supporting Progressor
Thailand Women's,Orapin Waenngoen,42.0,0.0,1.0,0.0,0.0,2.14,0.0,2.14,Supporting Progressor
Costa Rica,Carlos Manuel Martínez Castro,42.0,0.0,0.0,1.0,0.0,0.0,2.14,2.14,Limited Progression
VfB Stuttgart,Mart Ristl,42.0,1.0,0.0,0.0,2.14,0.0,0.0,2.14,Supporting Progressor
Soviet Union U20,Anatoliy Radenko,84.0,1.0,1.0,0.0,1.07,1.07,0.0,2.14,Limited Progression
West Ham United LFC,Hawa Cissoko,587.0,13.0,0.0,1.0,1.99,0.0,0.15,2.14,Supporting Progressor
West Ham United LFC,Gilly Louise Scarlett Flaherty,4910.0,98.0,13.0,5.0,1.8,0.24,0.09,2.13,Limited Progression
Mumbai City,Serigne Mourtada Fall,1690.0,35.0,3.0,2.0,1.86,0.16,0.11,2.13,Limited Progression
Eibar,Iván Ramis Barrios,1900.0,37.0,8.0,0.0,1.75,0.38,0.0,2.13,Limited Progression
Málaga,Miguel Ángel Lozano Ayala,169.0,1.0,1.0,2.0,0.53,0.53,1.07,2.13,Limited Progression
Hyderabad,Juan Antonio González Fernández,1821.0,39.0,3.0,1.0,1.93,0.15,0.05,2.13,Supporting Progressor
Sweden,Inge Ejderstedt,85.0,1.0,0.0,1.0,1.06,0.0,1.06,2.12,Limited Progression
Zambia Women's,Mary Wilombe,85.0,2.0,0.0,0.0,2.12,0.0,0.0,2.12,Supporting Progressor
Costa Rica Women's,María Paula Salas,170.0,0.0,0.0,4.0,0.0,0.0,2.12,2.12,Limited Progression
Reading WFC,Sophie Howard,1313.0,25.0,4.0,2.0,1.71,0.27,0.14,2.12,Limited Progression
China PR Women's,Lingwei Yao,170.0,4.0,0.0,0.0,2.12,0.0,0.0,2.12,Supporting Progressor
Czech Republic,Ondrej Celustka,425.0,7.0,3.0,0.0,1.48,0.64,0.0,2.12,Limited Progression
Getafe,Ivan Marcano Sierra,85.0,2.0,0.0,0.0,2.12,0.0,0.0,2.12,Supporting Progressor
Málaga,Jesús Gámez Duarte,424.0,3.0,2.0,5.0,0.64,0.42,1.06,2.12,Limited Progression
Peru,Héctor Eduardo Chumpitáz González,85.0,2.0,0.0,0.0,2.12,0.0,0.0,2.12,Supporting Progressor
Hamburger SV,Emir Spahić,2285.0,44.0,10.0,0.0,1.73,0.39,0.0,2.12,Limited Progression
Real Sociedad,Javier Ros Añón,85.0,2.0,0.0,0.0,2.12,0.0,0.0,2.12,Supporting Progressor
Guinea,Mouctar Diakhaby,382.0,6.0,3.0,0.0,1.41,0.71,0.0,2.12,Limited Progression
VfB Stuttgart,Jürgen Hartmann,85.0,1.0,0.0,1.0,1.06,0.0,1.06,2.12,Limited Progression
Argentina,José Horacio Basualdo,85.0,0.0,0.0,2.0,0.0,0.0,2.12,2.12,Limited Progression
Levante UD,Roberto Suárez Pier,296.0,5.0,1.0,1.0,1.52,0.3,0.3,2.12,Limited Progression
Celta Vigo,Gustavo Daniel Cabral Cáceres,3270.0,69.0,7.0,1.0,1.9,0.19,0.03,2.1199999999999997,Supporting Progressor
Real Zaragoza,Javier Paredes Arango,342.0,4.0,2.0,2.0,1.05,0.53,0.53,2.1100000000000003,Limited Progression
West Bromwich Albion,Sandro Ranieri Guimarães Cordeiro,385.0,5.0,4.0,0.0,1.17,0.94,0.0,2.11,Limited Progression
Las Palmas,Mauricio Lemos Merladet,980.0,15.0,7.0,1.0,1.38,0.64,0.09,2.11,Limited Progression
Mauritania,El Hacen Houeibib,128.0,3.0,0.0,0.0,2.11,0.0,0.0,2.11,Supporting Progressor
Houston Dash,Amber Brooks,468.0,9.0,2.0,0.0,1.73,0.38,0.0,2.11,Limited Progression
Aston Villa,Anita Amma Ankyewah Asante,1665.0,34.0,4.0,1.0,1.84,0.22,0.05,2.11,Limited Progression
Portsmouth,Boris Živković,86.0,0.0,1.0,1.0,0.0,1.05,1.05,2.1,Limited Progression
Bristol City WFC,Julie Biesmans,1796.0,27.0,9.0,6.0,1.35,0.45,0.3,2.1,Limited Progression
Lazio,Maurício dos Santos Nascimento,1921.0,38.0,5.0,2.0,1.78,0.23,0.09,2.1,Limited Progression
Mallorca,Jose Luis Martí Soler,597.0,5.0,6.0,3.0,0.75,0.9,0.45,2.1,Limited Progression
Guinea-Bissau,Moreto Moro Cassamã,129.0,1.0,0.0,2.0,0.7,0.0,1.4,2.0999999999999996,Limited Progression
Celta Vigo,Sergi Gómez Solà,2910.0,65.0,2.0,1.0,2.01,0.06,0.03,2.0999999999999996,Supporting Progressor
Aston Villa,Marcus Allbäck,86.0,0.0,0.0,2.0,0.0,0.0,2.09,2.09,Limited Progression
Scotland Women's,Christie Murray,86.0,2.0,0.0,0.0,2.09,0.0,0.0,2.09,Supporting Progressor
North Macedonia,Stefan Spirovski,43.0,1.0,0.0,0.0,2.09,0.0,0.0,2.09,Supporting Progressor
Darmstadt 98,Fabian Holland,1589.0,23.0,8.0,6.0,1.3,0.45,0.34,2.09,Limited Progression
Real Madrid,Benito Rubiñán Soutullo,86.0,2.0,0.0,0.0,2.09,0.0,0.0,2.09,Supporting Progressor
Chile Women's,Claudia Soto,43.0,1.0,0.0,0.0,2.09,0.0,0.0,2.09,Supporting Progressor
VfB Stuttgart,Nils Schmäler,86.0,2.0,0.0,0.0,2.09,0.0,0.0,2.09,Supporting Progressor
Senegal,Cheikhou Kouyaté,215.0,4.0,1.0,0.0,1.67,0.42,0.0,2.09,Limited Progression
Empoli,Lorenzo Tonelli,2324.0,46.0,8.0,0.0,1.78,0.31,0.0,2.09,Limited Progression
Sweden,Ove Grahn,86.0,2.0,0.0,0.0,2.09,0.0,0.0,2.09,Supporting Progressor
FSV Mainz 05,Stefan Bell,2720.0,51.0,9.0,3.0,1.69,0.3,0.1,2.09,Limited Progression
Hyderabad,Nim Dorjee Tamang,734.0,10.0,3.0,4.0,1.23,0.37,0.49,2.09,Limited Progression
Villarreal,Eric Bertrand Bailly,2025.0,26.0,16.0,5.0,1.16,0.71,0.22,2.09,Limited Progression
Scotland,Jack Hendry,345.0,6.0,0.0,2.0,1.57,0.0,0.52,2.09,Limited Progression
Osasuna,José Izquierdo Martínez,173.0,1.0,1.0,2.0,0.52,0.52,1.04,2.08,Limited Progression
RB Leipzig,Xaver Schlager,173.0,2.0,2.0,0.0,1.04,1.04,0.0,2.08,Limited Progression
VfB Stuttgart,Georg Niedermeier,1427.0,29.0,3.0,1.0,1.83,0.19,0.06,2.08,Limited Progression
Valencia,Wilfried Aimeric Zahibo,130.0,3.0,0.0,0.0,2.08,0.0,0.0,2.08,Supporting Progressor
Swansea City,Jordi Amat Maas,475.0,11.0,0.0,0.0,2.08,0.0,0.0,2.08,Supporting Progressor
Frosinone,Modibo Diakité,1607.0,27.0,9.0,1.0,1.51,0.5,0.06,2.07,Limited Progression
Troyes,Dušan Veškovac,1044.0,23.0,1.0,0.0,1.98,0.09,0.0,2.07,Supporting Progressor
Bordeaux,Pablo Nascimento Castro,1345.0,29.0,2.0,0.0,1.94,0.13,0.0,2.07,Supporting Progressor
Bengaluru,Wungngayam Muirang,262.0,2.0,2.0,2.0,0.69,0.69,0.69,2.07,Limited Progression
Gazélec Ajaccio,Roderic Filippi,1916.0,41.0,2.0,1.0,1.93,0.09,0.05,2.07,Supporting Progressor
Borussia Mönchengladbach,Ko Itakura,87.0,2.0,0.0,0.0,2.07,0.0,0.0,2.07,Supporting Progressor
Levante UD,Nikola Vukčević,217.0,5.0,0.0,0.0,2.07,0.0,0.0,2.07,Supporting Progressor
Boca Juniors,Jorge Benítez,87.0,0.0,2.0,0.0,0.0,2.07,0.0,2.07,Supporting Progressor
Osasuna,Unai García Lugea,87.0,2.0,0.0,0.0,2.07,0.0,0.0,2.07,Supporting Progressor
Juventus,Michel Platini,87.0,0.0,0.0,2.0,0.0,0.0,2.07,2.07,Limited Progression
Athletic Club,Carlos Gurpegi Nausia,1777.0,32.0,3.0,6.0,1.62,0.15,0.3,2.07,Limited Progression
Granada,Gabriel Moisés Antunes da Silva,87.0,0.0,1.0,1.0,0.0,1.03,1.03,2.06,Limited Progression
Lens,Facundo Axel Medina,175.0,2.0,0.0,2.0,1.03,0.0,1.03,2.06,Limited Progression
Montpellier,Falaye Sacko,174.0,0.0,2.0,2.0,0.0,1.03,1.03,2.06,Limited Progression
Sweden,Kent Karlsson,87.0,1.0,1.0,0.0,1.03,1.03,0.0,2.06,Limited Progression
Mumbai City,Mohamad Rakip,263.0,0.0,3.0,3.0,0.0,1.03,1.03,2.06,Limited Progression
Iceland Women's,Gunnhildur Yrsa Jónsdóttir,175.0,2.0,0.0,2.0,1.03,0.0,1.03,2.06,Limited Progression
Mauritania,Guessouma Fofana,218.0,4.0,1.0,0.0,1.65,0.41,0.0,2.06,Limited Progression
Almería,José Antonio García Rabasco,261.0,5.0,1.0,0.0,1.72,0.34,0.0,2.06,Limited Progression
Bayern Munich,Stefan Reuter,87.0,0.0,1.0,1.0,0.0,1.03,1.03,2.06,Limited Progression
Nashville SC,Jack Maher,88.0,2.0,0.0,0.0,2.05,0.0,0.0,2.05,Supporting Progressor
Lyon,Bakary Koné,438.0,10.0,0.0,0.0,2.05,0.0,0.0,2.05,Supporting Progressor
Switzerland,Vincent Sierro,44.0,0.0,0.0,1.0,0.0,0.0,2.05,2.05,Limited Progression
Deportivo Alavés,Eduardo Alonso Álvarez,88.0,2.0,0.0,0.0,2.05,0.0,0.0,2.05,Supporting Progressor
Sweden,Emil Krafth,175.0,1.0,0.0,3.0,0.51,0.0,1.54,2.05,Limited Progression
Stade de Reims,Emmanuel Agbadou,88.0,2.0,0.0,0.0,2.05,0.0,0.0,2.05,Supporting Progressor
Real Betis,Diego Tardelli Martins,44.0,0.0,0.0,1.0,0.0,0.0,2.05,2.05,Limited Progression
Recreativo Huelva,Pedro Mario Álvarez Abrante,88.0,2.0,0.0,0.0,2.05,0.0,0.0,2.05,Supporting Progressor
Clermont Foot,Mateusz Wieteska,176.0,4.0,0.0,0.0,2.05,0.0,0.0,2.05,Supporting Progressor
Sweden,Sven Axbom,88.0,2.0,0.0,0.0,2.05,0.0,0.0,2.05,Supporting Progressor
Charlotte,Nathan Byrne,88.0,2.0,0.0,0.0,2.05,0.0,0.0,2.05,Supporting Progressor
Italy,Giancarlo De Sisti,88.0,0.0,2.0,0.0,0.0,2.05,0.0,2.05,Supporting Progressor
Hertha Berlin,Niklas Stark,1410.0,26.0,3.0,3.0,1.66,0.19,0.19,2.04,Limited Progression
Sevilla,Gabriel Iván Mercado,176.0,1.0,1.0,2.0,0.51,0.51,1.02,2.04,Limited Progression
Getafe,Markel Bergara Larrañaga,88.0,1.0,0.0,1.0,1.02,0.0,1.02,2.04,Limited Progression
Bolivia,Yomar Rene Rocha Rodriguez,132.0,0.0,1.0,2.0,0.0,0.68,1.36,2.04,Limited Progression
Uruguay,Julio Walter Montero Castillo,88.0,1.0,1.0,0.0,1.02,1.02,0.0,2.04,Limited Progression
VfB Stuttgart,Guido Buchwald,88.0,1.0,1.0,0.0,1.02,1.02,0.0,2.04,Limited Progression
Real Valladolid,Shon Zalman Weissman,88.0,1.0,0.0,1.0,1.02,0.0,1.02,2.04,Limited Progression
Cape Verde Islands,Erickson Patrick Correia Andrade,132.0,2.0,0.0,1.0,1.36,0.0,0.68,2.04,Limited Progression
Getafe,Erick Cathriel Cabaco Almada,88.0,1.0,1.0,0.0,1.02,1.02,0.0,2.04,Limited Progression
South Africa,Mothobi Mvala,618.0,12.0,2.0,0.0,1.75,0.29,0.0,2.04,Limited Progression
German DR,Jürgen Pommerenke,88.0,1.0,0.0,1.0,1.02,0.0,1.02,2.04,Limited Progression
Peru,Eloy Campos,88.0,1.0,1.0,0.0,1.02,1.02,0.0,2.04,Limited Progression
Barcelona,Miguel Bernardo Bianquetti,264.0,3.0,2.0,1.0,1.02,0.68,0.34,2.04,Limited Progression
Everton LFC,Megan Finnigan,4511.0,85.0,13.0,4.0,1.7,0.26,0.08,2.04,Limited Progression
