match_id,team,progressive_passes,progressive_carries,progressive_passes_received,progressive_actions,progressive_carry_pct,progressive_pass_pct
69215,Racing Santander,8.0,9.0,8.0,25.0,36.0,32.0
69216,Athletic Club,12.0,14.0,12.0,38.0,36.84,31.58
69216,Barcelona,40.0,32.0,40.0,112.0,28.57,35.71
69217,Barcelona,43.0,37.0,43.0,123.0,30.08,34.96
69217,Villarreal,23.0,16.0,23.0,62.0,25.81,37.1
69218,Barcelona,70.0,50.0,70.0,190.0,26.32,36.84
69218,RC Deportivo La Coruña,8.0,9.0,8.0,25.0,36.0,32.0
69219,Barcelona,40.0,20.0,40.0,100.0,20.0,40.0
69219,Tenerife,16.0,21.0,16.0,53.0,39.62,30.19
69220,Barcelona,47.0,36.0,47.0,130.0,27.69,36.15
69220,Sporting Gijón,15.0,16.0,15.0,46.0,34.78,32.61
69221,Barcelona,78.0,52.0,78.0,208.0,25.0,37.5
69221,RC Deportivo La Coruña,14.0,9.0,14.0,37.0,24.32,37.84
69222,Barcelona,68.0,49.0,68.0,185.0,26.49,36.76
69222,Recreativo Huelva,7.0,9.0,7.0,23.0,39.13,30.43
69223,Barcelona,49.0,39.0,49.0,137.0,28.47,35.77
69223,Getafe,26.0,15.0,26.0,67.0,22.39,38.81
69224,Barcelona,47.0,38.0,47.0,132.0,28.79,35.61
69224,Valencia,26.0,20.0,26.0,72.0,27.78,36.11
69225,Barcelona,55.0,49.0,55.0,159.0,30.82,34.59
69225,Real Madrid,9.0,5.0,9.0,23.0,21.74,39.13
69226,Almería,16.0,18.0,16.0,50.0,36.0,32.0
69226,Barcelona,44.0,59.0,44.0,147.0,40.14,29.93
