match_id,team,possession_pct,passes,total_passes,field_tilt_pct,tilt_differential,territorial_control,pass_efficiency_pct,verticality,final_third_passes,possession_quality_gap,gap_interpretation,possession_style
3890315,Werder Bremen,36.38,326,896.0,19.05,-13.0,Under Pressure,17.48,Horizontal,57,-1.72,Balanced,Counter-Punchers
3890316,Bayern Munich,70.64,770,1090.0,17.63,0.51,Contested,15.84,Horizontal,122,35.38,Sterile Possession,The U-Shape (Sterile)
3890316,FSV Mainz 05,29.36,320,1090.0,17.12,-0.51,Contested,14.06,Horizontal,45,-4.88,Balanced,Counter-Punchers
3890317,Schalke 04,50.73,519,1023.0,22.48,0.2,Contested,21.0,Patient,109,5.77,Patient Build-up,Contested
3890317,Hamburger SV,49.27,504,1023.0,22.28,-0.2,Contested,19.25,Patient,97,4.71,Balanced,Contested
3890318,VfB Stuttgart,51.66,450,871.0,32.51,13.13,Strong Control,30.22,Vertical,136,-13.36,Direct & Efficient,Attacking
3890318,Borussia Mönchengladbach,48.34,421,871.0,19.38,-13.13,Under Pressure,15.91,Horizontal,67,9.58,Patient Build-up,Defensive
3890319,Wolfsburg,67.44,725,1075.0,26.44,6.6,Contested,23.86,Balanced,173,14.56,Patient Build-up,Contested
3890319,Hannover 96,32.56,350,1075.0,19.84,-6.6,Contested,17.14,Horizontal,60,-7.12,Direct & Efficient,Counter-Punchers
3890320,Hertha Berlin,56.57,547,967.0,24.13,-2.72,Contested,22.12,Balanced,121,8.31,Patient Build-up,Contested
3890320,Eintracht Frankfurt,43.43,420,967.0,26.85,2.72,Contested,25.48,Balanced,107,-10.27,Direct & Efficient,Contested
3890321,Borussia Dortmund,75.75,809,1068.0,30.57,10.37,Strong Control,30.78,Vertical,249,14.61,Patient Build-up,The Steamroller
3890321,Darmstadt 98,24.25,259,1068.0,20.2,-10.37,Under Pressure,17.76,Horizontal,46,-16.15,Ultra-Efficient,Contested
3890322,FSV Mainz 05,61.27,503,821.0,26.03,-7.37,Contested,21.07,Patient,106,9.21,Patient Build-up,Contested
3890322,Darmstadt 98,38.73,318,821.0,33.4,7.37,Contested,29.56,Vertical,94,-28.07,Ultra-Efficient,Efficiency Experts (Elite)
3890323,Wolfsburg,51.78,524,1012.0,16.15,-5.53,Contested,15.08,Horizontal,79,19.48,Sterile Possession,Defensive
3890323,Borussia Mönchengladbach,48.22,488,1012.0,21.68,5.53,Contested,19.47,Patient,95,4.86,Balanced,Contested
3890324,Hamburger SV,55.76,581,1042.0,23.46,1.92,Contested,21.51,Patient,125,8.84,Patient Build-up,Contested
3890324,Hertha Berlin,44.24,461,1042.0,21.54,-1.92,Contested,18.87,Patient,87,1.16,Balanced,Contested
3890325,Werder Bremen,59.44,491,826.0,26.04,1.65,Contested,24.44,Balanced,120,7.36,Patient Build-up,Contested
3890325,Hannover 96,40.56,335,826.0,24.39,-1.65,Contested,20.6,Patient,69,-8.22,Direct & Efficient,Contested
3890326,Eintracht Frankfurt,58.16,595,1023.0,18.26,-12.55,Under Pressure,16.47,Horizontal,98,21.64,Sterile Possession,The U-Shape (Sterile)
3890326,Ingolstadt,41.84,428,1023.0,30.81,12.55,Strong Control,28.74,Vertical,123,-19.78,Ultra-Efficient,Efficiency Experts (Elite)
3890327,VfB Stuttgart,57.63,525,911.0,25.3,-7.78,Contested,22.86,Balanced,120,7.03,Patient Build-up,Contested
3890327,Hoffenheim,42.37,386,911.0,33.08,7.78,Contested,26.17,Balanced,101,-23.79,Ultra-Efficient,Efficiency Experts (Elite)
3890328,Schalke 04,65.75,601,914.0,32.27,11.44,Strong Control,29.78,Vertical,179,1.21,Balanced,The Steamroller
3890328,FC Köln,34.25,313,914.0,20.83,-11.44,Under Pressure,17.57,Horizontal,55,-7.41,Direct & Efficient,Contested
3890329,Bayern Munich,59.05,646,1094.0,24.83,6.12,Contested,22.91,Balanced,148,9.39,Patient Build-up,Contested
3890329,Borussia Dortmund,40.95,448,1094.0,18.71,-6.12,Contested,16.29,Horizontal,73,3.53,Balanced,Counter-Punchers
3890330,Bayer Leverkusen,63.84,618,968.0,32.88,15.62,Total Dominance,29.13,Vertical,180,-1.92,Balanced,The Steamroller
3890330,Augsburg,36.16,350,968.0,17.26,-15.62,Pinned Back,14.57,Horizontal,51,1.64,Balanced,Counter-Punchers
3890331,FSV Mainz 05,52.92,543,1026.0,20.02,-5.73,Contested,17.68,Horizontal,96,12.88,Patient Build-up,Contested
3890331,Borussia Dortmund,47.08,483,1026.0,25.75,5.73,Contested,22.57,Balanced,109,-4.42,Balanced,Contested
3890332,Bayern Munich,78.88,915,1160.0,32.8,13.0,Strong Control,32.9,Vertical,301,13.28,Patient Build-up,The Steamroller
3890332,Werder Bremen,21.12,245,1160.0,19.8,-13.0,Under Pressure,15.1,Horizontal,37,-18.48,Ultra-Efficient,Counter-Punchers
3890333,Augsburg,69.69,630,904.0,20.77,-9.39,Under Pressure,18.1,Patient,114,28.15,Sterile Possession,Contested
3890333,Darmstadt 98,30.31,274,904.0,30.16,9.39,Strong Control,24.09,Balanced,66,-30.01,Ultra-Efficient,Efficiency Experts (Elite)
3890334,Borussia Mönchengladbach,50.48,528,1046.0,19.36,-4.58,Contested,16.48,Horizontal,87,11.76,Patient Build-up,Defensive
3890334,Eintracht Frankfurt,49.52,518,1046.0,23.94,4.58,Contested,23.55,Balanced,122,1.64,Balanced,Contested
3890335,Wolfsburg,51.13,520,1017.0,17.89,2.81,Contested,14.04,Horizontal,73,15.35,Sterile Possession,Defensive
3890335,Hoffenheim,48.87,497,1017.0,15.08,-2.81,Contested,12.88,Horizontal,64,18.71,Sterile Possession,Defensive
3890336,Schalke 04,56.69,513,905.0,26.38,-0.58,Contested,23.78,Balanced,122,3.93,Balanced,Contested
3890336,Hertha Berlin,43.31,392,905.0,26.96,0.58,Contested,23.98,Balanced,94,-10.61,Direct & Efficient,Contested
3890337,Bayer Leverkusen,52.82,478,905.0,27.42,10.54,Strong Control,25.73,Balanced,123,-2.02,Balanced,Contested
3890337,Hamburger SV,47.18,427,905.0,16.88,-10.54,Under Pressure,14.99,Horizontal,64,13.42,Patient Build-up,Defensive
3890338,Ingolstadt,51.24,453,884.0,27.11,-1.84,Contested,24.72,Balanced,112,-2.98,Balanced,Contested
3890338,VfB Stuttgart,48.76,431,884.0,28.95,1.84,Contested,25.06,Balanced,108,-9.14,Direct & Efficient,Contested
3890339,FC Köln,62.26,617,991.0,22.03,5.31,Contested,21.39,Patient,132,18.2,Sterile Possession,Contested
3890339,Hannover 96,37.74,374,991.0,16.72,-5.31,Contested,15.78,Horizontal,59,4.3,Balanced,Counter-Punchers
3890340,Hamburger SV,52.89,412,779.0,28.08,3.39,Contested,26.46,Balanced,109,-3.27,Balanced,Contested
3890340,Hoffenheim,47.11,367,779.0,24.69,-3.39,Contested,22.07,Balanced,81,-2.27,Balanced,Contested
3890341,Bayern Munich,73.44,860,1171.0,43.48,24.82,Total Dominance,44.42,Ultra-Vertical,382,-13.52,Direct & Efficient,The Steamroller
3890341,FC Köln,26.56,311,1171.0,18.66,-24.82,Pinned Back,16.72,Horizontal,52,-10.76,Direct & Efficient,Counter-Punchers
3890342,Wolfsburg,69.77,644,923.0,31.82,-3.74,Contested,29.81,Vertical,192,6.13,Patient Build-up,The Steamroller
3890342,Darmstadt 98,30.23,279,923.0,35.56,3.74,Contested,31.54,Vertical,88,-40.89,Ultra-Efficient,Efficiency Experts (Elite)
3890343,Ingolstadt,54.29,557,1026.0,31.45,15.49,Total Dominance,30.52,Vertical,170,-8.61,Direct & Efficient,Attacking
3890343,Hertha Berlin,45.71,469,1026.0,15.96,-15.49,Pinned Back,14.93,Horizontal,70,13.79,Patient Build-up,Defensive
3890344,FSV Mainz 05,59.66,565,947.0,22.53,-2.58,Contested,18.41,Patient,104,14.6,Patient Build-up,Contested
3890344,Werder Bremen,40.34,382,947.0,25.11,2.58,Contested,21.47,Patient,82,-9.88,Direct & Efficient,Contested
3890345,Eintracht Frankfurt,57.45,659,1147.0,14.52,-4.68,Contested,13.81,Horizontal,91,28.41,Sterile Possession,The U-Shape (Sterile)
3890345,Hannover 96,42.55,488,1147.0,19.2,4.68,Contested,18.24,Patient,89,4.15,Balanced,Counter-Punchers
3890346,Bayer Leverkusen,61.48,541,880.0,22.68,-5.84,Contested,17.74,Horizontal,96,16.12,Sterile Possession,Contested
3890346,VfB Stuttgart,38.52,339,880.0,28.52,5.84,Contested,20.94,Patient,71,-18.52,Ultra-Efficient,Contested
3890347,Borussia Dortmund,59.44,611,1028.0,24.08,7.83,Contested,22.75,Balanced,139,11.28,Patient Build-up,Contested
3890347,Augsburg,40.56,417,1028.0,16.25,-7.83,Contested,15.83,Horizontal,66,8.06,Patient Build-up,Counter-Punchers
3890348,Borussia Mönchengladbach,61.4,595,969.0,23.51,2.4,Contested,22.18,Balanced,132,14.38,Patient Build-up,Contested
3890348,Schalke 04,38.6,374,969.0,21.11,-2.4,Contested,17.91,Horizontal,67,-3.62,Balanced,Contested
3890349,Bayern Munich,72.89,707,970.0,26.78,10.73,Strong Control,26.73,Balanced,189,19.33,Sterile Possession,Contested
3890349,Eintracht Frankfurt,27.11,263,970.0,16.05,-10.73,Under Pressure,14.45,Horizontal,38,-4.99,Balanced,Counter-Punchers
3890350,Bayer Leverkusen,50.74,483,952.0,25.3,2.22,Contested,22.98,Balanced,111,0.14,Balanced,Contested
3890350,Wolfsburg,49.26,469,952.0,23.08,-2.22,Contested,19.4,Patient,91,3.1,Balanced,Contested
3890351,Borussia Mönchengladbach,57.41,717,1249.0,18.61,-2.42,Contested,17.99,Horizontal,129,20.19,Sterile Possession,The U-Shape (Sterile)
3890351,Hertha Berlin,42.59,532,1249.0,21.03,2.42,Contested,18.42,Patient,98,0.53,Balanced,Contested
3890352,FC Köln,54.35,587,1080.0,19.01,2.85,Contested,17.38,Horizontal,102,16.33,Sterile Possession,Defensive
3890352,Hoffenheim,45.65,493,1080.0,16.16,-2.85,Contested,14.6,Horizontal,72,13.33,Patient Build-up,Defensive
3890353,Borussia Dortmund,71.86,817,1137.0,17.21,-2.65,Contested,17.75,Horizontal,145,37.44,Sterile Possession,The U-Shape (Sterile)
3890353,Werder Bremen,28.14,320,1137.0,19.86,2.65,Contested,17.5,Horizontal,56,-11.58,Direct & Efficient,Counter-Punchers
3890354,Augsburg,63.88,543,850.0,26.33,-5.55,Contested,21.92,Patient,119,11.22,Patient Build-up,Contested
3890354,FSV Mainz 05,36.12,307,850.0,31.88,5.55,Contested,27.36,Balanced,84,-27.64,Ultra-Efficient,Efficiency Experts (Elite)
3890355,Schalke 04,63.01,586,930.0,30.44,2.88,Contested,27.47,Balanced,161,2.13,Balanced,The Steamroller
3890355,Ingolstadt,36.99,344,930.0,27.56,-2.88,Contested,26.45,Balanced,91,-18.13,Ultra-Efficient,Contested
3890356,Hamburger SV,57.39,598,1042.0,24.89,8.9,Strong Control,23.24,Balanced,139,7.61,Patient Build-up,Contested
3890356,Hannover 96,42.61,444,1042.0,15.99,-8.9,Under Pressure,13.74,Horizontal,61,10.63,Patient Build-up,Counter-Punchers
3890357,VfB Stuttgart,57.94,405,699.0,29.9,-2.5,Contested,26.67,Balanced,108,-1.86,Balanced,Contested
3890357,Darmstadt 98,42.06,294,699.0,32.4,2.5,Contested,27.89,Balanced,82,-22.74,Ultra-Efficient,Efficiency Experts (Elite)
3890358,Hannover 96,50.49,520,1030.0,22.74,3.78,Contested,19.81,Patient,103,5.01,Patient Build-up,Contested
3890358,Hertha Berlin,49.51,510,1030.0,18.96,-3.78,Contested,16.67,Horizontal,85,11.59,Patient Build-up,Defensive
3890359,Bayer Leverkusen,51.43,413,803.0,26.26,2.69,Contested,24.21,Balanced,100,-1.09,Balanced,Contested
3890359,FC Köln,48.57,390,803.0,23.57,-2.69,Contested,20.26,Patient,79,1.43,Balanced,Contested
3890360,Hamburger SV,61.28,538,878.0,20.63,-11.55,Under Pressure,19.33,Patient,104,20.02,Sterile Possession,Contested
3890360,Darmstadt 98,38.72,340,878.0,32.18,11.55,Strong Control,30.29,Vertical,103,-25.64,Ultra-Efficient,Efficiency Experts (Elite)
3890361,Wolfsburg,63.0,579,919.0,13.89,-11.6,Under Pressure,12.44,Horizontal,72,35.22,Sterile Possession,The U-Shape (Sterile)
3890361,FSV Mainz 05,37.0,340,919.0,25.49,11.6,Strong Control,20.59,Patient,70,-13.98,Direct & Efficient,Contested
3890362,Eintracht Frankfurt,50.24,620,1234.0,26.06,13.86,Strong Control,25.0,Balanced,155,-1.88,Balanced,Contested
3890362,Hoffenheim,49.76,614,1234.0,12.2,-13.86,Under Pressure,10.42,Horizontal,64,25.36,Sterile Possession,Defensive
3890363,Borussia Mönchengladbach,57.56,510,886.0,24.68,-9.72,Under Pressure,22.55,Balanced,115,8.2,Patient Build-up,Contested
3890363,Ingolstadt,42.44,376,886.0,34.4,9.72,Strong Control,32.18,Vertical,121,-26.36,Ultra-Efficient,Efficiency Experts (Elite)
3890364,Bayern Munich,74.76,770,1030.0,25.99,4.84,Contested,22.73,Balanced,175,22.78,Sterile Possession,Contested
3890364,VfB Stuttgart,25.24,260,1030.0,21.15,-4.84,Contested,18.85,Patient,49,-17.06,Ultra-Efficient,Contested
3890365,Borussia Dortmund,61.67,674,1093.0,26.25,13.39,Strong Control,26.26,Balanced,177,9.17,Patient Build-up,Contested
3890365,Schalke 04,38.33,419,1093.0,12.86,-13.39,Under Pressure,10.26,Horizontal,43,12.61,Patient Build-up,Counter-Punchers
3890366,Augsburg,60.57,507,837.0,21.28,-3.85,Contested,18.74,Patient,95,18.01,Sterile Possession,Contested
3890366,Werder Bremen,39.43,330,837.0,25.13,3.85,Contested,23.64,Balanced,78,-10.83,Direct & Efficient,Contested
3890367,Borussia Dortmund,66.7,699,1048.0,26.84,8.28,Strong Control,24.18,Balanced,169,13.02,Patient Build-up,Contested
3890367,Hamburger SV,33.3,349,1048.0,18.56,-8.28,Under Pressure,16.91,Horizontal,59,-3.82,Balanced,Counter-Punchers
3890368,Wolfsburg,64.8,681,1051.0,21.37,-2.67,Contested,19.68,Patient,134,22.06,Sterile Possession,Contested
3890368,Werder Bremen,35.2,370,1051.0,24.04,2.67,Contested,21.35,Patient,79,-12.88,Direct & Efficient,Contested
3890369,Bayern Munich,71.13,845,1188.0,25.05,3.88,Contested,23.67,Balanced,200,21.03,Sterile Possession,Contested
3890369,Schalke 04,28.87,343,1188.0,21.17,-3.88,Contested,20.12,Patient,69,-13.47,Direct & Efficient,Contested
3890370,Bayer Leverkusen,57.85,512,885.0,27.86,8.55,Strong Control,25.39,Balanced,130,2.13,Balanced,Contested
3890370,Eintracht Frankfurt,42.15,373,885.0,19.31,-8.55,Under Pressure,16.89,Horizontal,63,3.53,Balanced,Counter-Punchers
3890371,FSV Mainz 05,52.8,537,1017.0,23.9,4.11,Contested,21.42,Patient,115,5.0,Balanced,Contested
3890371,FC Köln,47.2,480,1017.0,19.79,-4.11,Contested,16.88,Horizontal,81,7.62,Patient Build-up,Defensive
3890372,VfB Stuttgart,59.04,604,1023.0,28.14,10.99,Strong Control,24.5,Balanced,148,2.76,Balanced,Contested
3890372,Augsburg,40.96,419,1023.0,17.15,-10.99,Under Pressure,14.08,Horizontal,59,6.66,Patient Build-up,Counter-Punchers
3890373,Borussia Mönchengladbach,61.66,669,1085.0,27.7,6.69,Contested,27.2,Balanced,182,6.26,Patient Build-up,Contested
3890373,Hannover 96,38.34,416,1085.0,21.01,-6.69,Contested,17.07,Horizontal,71,-3.68,Balanced,Contested
3890374,Ingolstadt,56.56,405,716.0,27.6,-3.37,Contested,23.46,Balanced,95,1.36,Balanced,Contested
3890374,Darmstadt 98,43.44,311,716.0,30.97,3.37,Contested,29.26,Vertical,91,-18.5,Ultra-Efficient,Efficiency Experts (Elite)
3890375,Hoffenheim,54.36,605,1113.0,17.95,-1.35,Contested,17.36,Horizontal,105,18.46,Sterile Possession,Defensive
3890375,Hertha Berlin,45.64,508,1113.0,19.3,1.35,Contested,18.31,Patient,93,7.04,Patient Build-up,Defensive
3890376,FC Köln,63.59,585,920.0,20.46,-11.48,Under Pressure,18.97,Patient,111,22.67,Sterile Possession,Contested
3890376,Darmstadt 98,36.41,335,920.0,31.94,11.48,Strong Control,30.75,Vertical,103,-27.47,Ultra-Efficient,Efficiency Experts (Elite)
3890377,Borussia Mönchengladbach,68.3,713,1044.0,32.17,-3.47,Contested,29.17,Vertical,208,3.96,Balanced,The Steamroller
3890377,Hoffenheim,31.7,331,1044.0,35.64,3.47,Contested,30.82,Vertical,102,-39.58,Ultra-Efficient,Efficiency Experts (Elite)
3890378,Bayern Munich,70.15,853,1216.0,33.68,24.63,Total Dominance,33.29,Vertical,284,2.79,Balanced,The Steamroller
3890378,Hertha Berlin,29.85,363,1216.0,9.05,-24.63,Pinned Back,7.16,Horizontal,26,11.75,Patient Build-up,Counter-Punchers
3890379,Werder Bremen,51.63,492,953.0,31.17,12.59,Strong Control,29.88,Vertical,147,-10.71,Direct & Efficient,Attacking
3890379,Hamburger SV,48.37,461,953.0,18.58,-12.59,Under Pressure,16.27,Horizontal,75,11.21,Patient Build-up,Defensive
3890380,Ingolstadt,54.15,483,892.0,21.66,0.87,Contested,18.63,Patient,90,10.83,Patient Build-up,Contested
3890380,Hannover 96,45.85,409,892.0,20.79,-0.87,Contested,18.09,Patient,74,4.27,Balanced,Contested
3890381,FSV Mainz 05,53.14,525,988.0,18.42,-7.5,Contested,14.1,Horizontal,74,16.3,Sterile Possession,Defensive
3890381,Eintracht Frankfurt,46.86,463,988.0,25.92,7.5,Contested,24.19,Balanced,112,-4.98,Balanced,Contested
3890382,Bayer Leverkusen,55.71,527,946.0,29.04,8.03,Strong Control,26.19,Balanced,138,-2.37,Balanced,Contested
3890382,Schalke 04,44.29,419,946.0,21.01,-8.03,Under Pressure,17.66,Horizontal,74,2.27,Balanced,Contested
3890383,Wolfsburg,59.45,563,947.0,15.52,-11.63,Under Pressure,14.03,Horizontal,79,28.41,Sterile Possession,The U-Shape (Sterile)
3890383,Augsburg,40.55,384,947.0,27.15,11.63,Strong Control,24.74,Balanced,95,-13.75,Direct & Efficient,Contested
3890384,Borussia Dortmund,70.12,758,1081.0,18.36,-5.34,Contested,16.75,Horizontal,127,33.4,Sterile Possession,The U-Shape (Sterile)
3890384,VfB Stuttgart,29.88,323,1081.0,23.7,5.34,Contested,19.81,Patient,64,-17.52,Ultra-Efficient,Contested
3890385,Schalke 04,55.48,491,885.0,29.71,11.47,Strong Control,27.29,Balanced,134,-3.94,Balanced,Contested
3890385,Hannover 96,44.52,394,885.0,18.24,-11.47,Under Pressure,17.26,Horizontal,68,8.04,Patient Build-up,Counter-Punchers
3890386,Hamburger SV,58.58,618,1055.0,17.25,0.15,Contested,15.37,Horizontal,95,24.08,Sterile Possession,The U-Shape (Sterile)
3890386,FSV Mainz 05,41.42,437,1055.0,17.1,-0.15,Contested,15.1,Horizontal,66,7.22,Patient Build-up,Counter-Punchers
3890387,Bayern Munich,60.31,626,1038.0,31.81,4.22,Contested,29.23,Vertical,183,-3.31,Balanced,The Steamroller
3890387,Borussia Mönchengladbach,39.69,412,1038.0,27.59,-4.22,Contested,24.27,Balanced,100,-15.49,Ultra-Efficient,Contested
3890388,Wolfsburg,56.99,518,909.0,26.84,5.89,Contested,24.13,Balanced,125,3.31,Balanced,Contested
3890388,Borussia Dortmund,43.01,391,909.0,20.95,-5.89,Contested,17.9,Horizontal,70,1.11,Balanced,Contested
3890389,Ingolstadt,51.21,509,994.0,25.15,7.2,Contested,23.38,Balanced,119,0.91,Balanced,Contested
3890389,Hoffenheim,48.79,485,994.0,17.95,-7.2,Contested,16.7,Horizontal,81,12.89,Patient Build-up,Defensive
3890390,Hertha Berlin,58.56,643,1098.0,18.96,-3.02,Contested,17.26,Horizontal,111,20.64,Sterile Possession,The U-Shape (Sterile)
3890390,Bayer Leverkusen,41.44,455,1098.0,21.98,3.02,Contested,20.22,Patient,92,-2.52,Balanced,Contested
3890391,FC Köln,51.31,430,838.0,28.64,1.05,Contested,25.81,Balanced,111,-5.97,Direct & Efficient,Contested
3890391,Augsburg,48.69,408,838.0,27.59,-1.05,Contested,24.02,Balanced,98,-6.49,Direct & Efficient,Contested
3890392,VfB Stuttgart,58.94,511,867.0,24.64,1.28,Contested,21.72,Patient,111,9.66,Patient Build-up,Contested
3890392,Werder Bremen,41.06,356,867.0,23.36,-1.28,Contested,19.38,Patient,69,-5.66,Direct & Efficient,Contested
3890393,Eintracht Frankfurt,67.81,573,845.0,22.97,-12.44,Under Pressure,22.16,Balanced,127,21.87,Sterile Possession,Contested
3890393,Darmstadt 98,32.19,272,845.0,35.41,12.44,Strong Control,30.51,Vertical,83,-38.63,Ultra-Efficient,Efficiency Experts (Elite)
3890394,FSV Mainz 05,55.49,581,1047.0,19.26,-7.1,Contested,16.7,Horizontal,97,16.97,Sterile Possession,The U-Shape (Sterile)
3890394,VfB Stuttgart,44.51,466,1047.0,26.36,7.1,Contested,23.18,Balanced,108,-8.21,Direct & Efficient,Contested
3890395,Borussia Mönchengladbach,53.9,504,935.0,21.05,-15.8,Pinned Back,18.25,Patient,92,11.8,Patient Build-up,Contested
3890395,Bayer Leverkusen,46.1,431,935.0,36.85,15.8,Total Dominance,32.95,Vertical,142,-27.6,Ultra-Efficient,Attacking
3890396,Wolfsburg,62.18,610,981.0,27.95,8.16,Strong Control,24.59,Balanced,150,6.28,Patient Build-up,Contested
3890396,Hamburger SV,37.82,371,981.0,19.79,-8.16,Under Pressure,17.52,Horizontal,65,-1.76,Balanced,Counter-Punchers
3890397,Hannover 96,55.2,499,904.0,20.31,-5.88,Contested,17.84,Horizontal,89,14.58,Patient Build-up,Contested
3890397,Hoffenheim,44.8,405,904.0,26.19,5.88,Contested,24.69,Balanced,100,-7.58,Direct & Efficient,Contested
3890398,Hertha Berlin,66.21,586,885.0,13.58,-22.29,Pinned Back,11.77,Horizontal,69,39.05,Sterile Possession,The U-Shape (Sterile)
3890398,Darmstadt 98,33.79,299,885.0,35.87,22.29,Total Dominance,33.78,Vertical,101,-37.95,Ultra-Efficient,Efficiency Experts (Elite)
3890399,Bayern Munich,66.96,687,1026.0,24.2,-5.11,Contested,21.69,Patient,149,18.56,Sterile Possession,Contested
3890399,Ingolstadt,33.04,339,1026.0,29.31,5.11,Contested,28.02,Vertical,95,-25.58,Ultra-Efficient,Contested
3890400,FC Köln,58.48,586,1002.0,19.15,-3.0,Contested,17.41,Horizontal,102,20.18,Sterile Possession,The U-Shape (Sterile)
3890400,Werder Bremen,41.52,416,1002.0,22.15,3.0,Contested,21.88,Patient,91,-2.78,Balanced,Contested
3890401,Borussia Dortmund,76.28,894,1172.0,40.32,26.0,Total Dominance,40.38,Ultra-Vertical,361,-4.36,Balanced,The Steamroller
3890401,Eintracht Frankfurt,23.72,278,1172.0,14.32,-26.0,Pinned Back,12.59,Horizontal,35,-4.92,Balanced,Counter-Punchers
3890402,Schalke 04,57.42,511,890.0,22.58,-5.69,Contested,19.57,Patient,100,12.26,Patient Build-up,Contested
3890402,Augsburg,42.58,379,890.0,28.27,5.69,Contested,22.96,Balanced,87,-13.96,Direct & Efficient,Contested
3890403,Hoffenheim,50.76,537,1058.0,18.99,-6.71,Contested,17.5,Horizontal,94,12.78,Patient Build-up,Defensive
3890403,Schalke 04,49.24,521,1058.0,25.7,6.71,Contested,24.38,Balanced,127,-2.16,Balanced,Contested
3890404,Hamburger SV,55.42,506,913.0,19.04,-8.87,Under Pressure,17.98,Horizontal,91,17.34,Sterile Possession,The U-Shape (Sterile)
3890404,Augsburg,44.58,407,913.0,27.91,8.87,Strong Control,23.83,Balanced,97,-11.24,Direct & Efficient,Contested
3890405,Eintracht Frankfurt,51.89,426,821.0,29.62,0.88,Contested,24.65,Balanced,105,-7.35,Direct & Efficient,Contested
3890405,Werder Bremen,48.11,395,821.0,28.74,-0.88,Contested,24.3,Balanced,96,-9.37,Direct & Efficient,Contested
3890406,Borussia Dortmund,68.74,664,966.0,23.17,-7.15,Contested,21.99,Patient,146,22.4,Sterile Possession,Contested
3890406,FC Köln,31.26,302,966.0,30.32,7.15,Contested,25.17,Balanced,76,-29.38,Ultra-Efficient,Efficiency Experts (Elite)
3890407,Bayern Munich,78.98,883,1118.0,27.22,6.37,Contested,25.93,Balanced,229,24.54,Sterile Possession,Contested
3890407,Hannover 96,21.02,235,1118.0,20.85,-6.37,Contested,18.3,Patient,43,-20.68,Ultra-Efficient,Contested
3890408,Wolfsburg,73.84,745,1009.0,25.98,7.23,Contested,25.1,Balanced,187,21.88,Sterile Possession,Contested
3890408,VfB Stuttgart,26.16,264,1009.0,18.75,-7.23,Contested,14.39,Horizontal,38,-11.34,Direct & Efficient,Counter-Punchers
3890409,Ingolstadt,53.51,427,798.0,34.72,8.45,Strong Control,32.55,Vertical,139,-15.93,Ultra-Efficient,Attacking
3890409,Bayer Leverkusen,46.49,371,798.0,26.27,-8.45,Under Pressure,22.1,Balanced,82,-6.05,Direct & Efficient,Contested
3890410,Borussia Mönchengladbach,58.14,507,872.0,23.59,-5.91,Contested,21.1,Patient,107,10.96,Patient Build-up,Contested
3890410,Darmstadt 98,41.86,365,872.0,29.5,5.91,Contested,27.4,Balanced,100,-17.14,Ultra-Efficient,Contested
3890411,Hertha Berlin,60.36,638,1057.0,17.72,3.45,Contested,17.87,Horizontal,114,24.92,Sterile Possession,The U-Shape (Sterile)
3890411,FSV Mainz 05,39.64,419,1057.0,14.27,-3.45,Contested,12.89,Horizontal,54,11.1,Patient Build-up,Counter-Punchers
3890412,Bayern Munich,70.12,622,887.0,22.4,7.37,Contested,20.1,Patient,125,25.32,Sterile Possession,Contested
3890412,Hamburger SV,29.88,265,887.0,15.03,-7.37,Contested,12.45,Horizontal,33,-0.18,Balanced,Counter-Punchers
3890413,FC Köln,53.71,550,1024.0,19.92,-3.75,Contested,17.45,Horizontal,96,13.87,Patient Build-up,Defensive
3890413,VfB Stuttgart,46.29,474,1024.0,23.67,3.75,Contested,22.57,Balanced,107,-1.05,Balanced,Contested
3890414,Hertha Berlin,64.17,643,1002.0,17.75,-7.83,Contested,15.55,Horizontal,100,28.67,Sterile Possession,The U-Shape (Sterile)
3890414,Augsburg,35.83,359,1002.0,25.58,7.83,Contested,22.28,Balanced,80,-15.33,Ultra-Efficient,Contested
3890415,Bayer Leverkusen,62.77,607,967.0,35.48,15.41,Total Dominance,32.95,Vertical,200,-8.19,Direct & Efficient,The Steamroller
3890415,Hoffenheim,37.23,360,967.0,20.07,-15.41,Pinned Back,17.5,Horizontal,63,-2.91,Balanced,Contested
3890416,FSV Mainz 05,61.07,557,912.0,15.59,-16.6,Pinned Back,14.18,Horizontal,79,29.89,Sterile Possession,The U-Shape (Sterile)
3890416,Ingolstadt,38.93,355,912.0,32.19,16.6,Total Dominance,29.58,Vertical,105,-25.45,Ultra-Efficient,Efficiency Experts (Elite)
3890417,Borussia Mönchengladbach,50.83,552,1086.0,21.29,-0.1,Contested,18.84,Patient,104,8.25,Patient Build-up,Contested
3890417,Borussia Dortmund,49.17,534,1086.0,21.39,0.1,Contested,18.16,Patient,97,6.39,Patient Build-up,Contested
3890418,Hannover 96,67.74,588,868.0,32.93,4.51,Contested,31.46,Vertical,185,1.88,Balanced,The Steamroller
3890418,Darmstadt 98,32.26,280,868.0,28.42,-4.51,Contested,25.36,Balanced,71,-24.58,Ultra-Efficient,Contested
3890419,Schalke 04,61.58,585,950.0,27.71,5.26,Contested,23.76,Balanced,139,6.16,Patient Build-up,Contested
3890419,Werder Bremen,38.42,365,950.0,22.45,-5.26,Contested,17.53,Horizontal,64,-6.48,Direct & Efficient,Contested
3890420,Wolfsburg,57.3,565,986.0,26.8,7.42,Contested,23.36,Balanced,132,3.7,Balanced,Contested
