match_id,team,shots,xg,avg_xg_per_shot,goals
3754002,Newcastle United,13,0.8732609562575817,0.067,0.0
3754003,Manchester United,9,1.4785626139491796,0.164,3.0
3754003,Liverpool,7,0.6179306590929627,0.088,1.0
3754004,AFC Bournemouth,15,2.2614535805769265,0.151,3.0
3754004,Norwich City,10,0.42873457353562117,0.043,0.0
3754005,Newcastle United,5,0.4044330548495054,0.081,0.0
3754005,Stoke City,9,0.27957120537757874,0.031,1.0
3754006,West Bromwich Albion,12,1.9870629077777267,0.166,2.0
3754006,Leicester City,13,1.6790653690695763,0.129,3.0
3754007,West Bromwich Albion,16,0.9523900938220322,0.06,1.0
3754007,Stoke City,13,0.6553867692127824,0.05,0.0
3754008,Manchester United,12,2.344005838036537,0.195,3.0
3754008,Sunderland,8,0.48601443041116,0.061,0.0
3754009,Arsenal,21,1.7365539008751512,0.083,1.0
3754009,Crystal Palace,7,0.38756186701357365,0.055,1.0
3754010,Newcastle United,16,1.3770291805267334,0.086,1.0
3754010,Watford,12,1.159203851595521,0.097,2.0
3754011,Southampton,16,1.7736771265044808,0.111,2.0
3754011,Manchester United,10,1.6235344167798758,0.162,3.0
3754012,Chelsea,17,1.410115372389555,0.083,2.0
3754012,Southampton,8,1.0674827359616756,0.133,1.0
3754013,Chelsea,11,2.060701049864292,0.187,1.0
3754013,Leicester City,9,0.6436966452747583,0.072,2.0
3754014,Manchester United,10,1.277373651508242,0.128,0.0
3754014,Stoke City,13,1.0752312219701707,0.083,2.0
3754015,Manchester United,6,0.34477389976382256,0.057,0.0
3754015,Manchester City,6,0.32408150658011436,0.054,0.0
3754016,Southampton,20,1.9387079682201147,0.097,3.0
3754016,Newcastle United,5,0.26900892704725266,0.054,1.0
3754017,Swansea City,10,1.6486342176795006,0.165,2.0
3754017,Aston Villa,9,1.0474925320595503,0.116,1.0
3754018,Swansea City,19,1.8349364064633846,0.097,3.0
3754018,Liverpool,10,0.7833185386843979,0.078,1.0
3754019,Manchester United,13,1.289497520774603,0.099,0.0
3754019,Chelsea,8,0.8758018398657441,0.109,0.0
3754020,Liverpool,19,1.8335283137857914,0.097,1.0
3754020,AFC Bournemouth,13,0.7891760654747486,0.061,0.0
3754021,West Ham United,9,0.7601447673514485,0.084,3.0
3754021,AFC Bournemouth,11,0.42405022867023945,0.039,1.0
3754022,Crystal Palace,14,1.28243458410725,0.092,1.0
3754022,Norwich City,14,1.031054296065122,0.074,0.0
3754023,Leicester City,3,0.8287280788645148,0.276,1.0
3754023,AFC Bournemouth,4,0.30044577829539776,0.075,1.0
3754024,Swansea City,12,1.1110242446884513,0.093,0.0
3754024,Newcastle United,12,1.0500871622934937,0.088,3.0
3754025,Chelsea,17,3.1549499928951263,0.186,3.0
3754025,Sunderland,11,1.6192393228411674,0.147,1.0
3754026,Crystal Palace,17,1.2387485578656197,0.073,2.0
3754026,Stoke City,12,1.19627696974203,0.1,1.0
3754027,Tottenham Hotspur,26,2.7280815690755844,0.105,4.0
3754027,Sunderland,5,0.5228732051327825,0.105,1.0
3754028,Manchester City,16,1.669690248556435,0.104,3.0
3754028,Southampton,11,1.19418241456151,0.109,1.0
3754029,Tottenham Hotspur,16,1.0809828089550138,0.068,3.0
3754029,Aston Villa,13,0.46088349912315607,0.035,1.0
3754030,Everton,12,1.4061570819467306,0.117,1.0
3754030,Watford,13,0.5522624915465713,0.042,0.0
3754031,Sunderland,21,1.8082820987328887,0.086,1.0
3754031,Manchester United,13,0.95095987431705,0.073,1.0
3754032,Stoke City,17,1.5029287431389093,0.088,2.0
3754032,Norwich City,5,0.3276438359171152,0.066,1.0
3754033,Leicester City,32,4.438042477704585,0.139,3.0
3754033,Everton,10,1.3808292038738728,0.138,1.0
3754034,Southampton,17,1.0568284364417195,0.062,0.0
3754034,Everton,11,0.9120888700708747,0.083,3.0
3754035,Manchester City,13,2.0880622332915664,0.161,2.0
3754035,West Bromwich Albion,13,1.2042846074327826,0.093,1.0
3754036,Sunderland,13,1.1291239093989134,0.087,2.0
3754036,Aston Villa,8,0.41542713809758425,0.052,1.0
3754037,AFC Bournemouth,16,1.4296668646857142,0.089,1.0
3754037,Everton,11,0.8906783070415258,0.081,2.0
3754038,Arsenal,12,1.5574410483241081,0.13,1.0
3754038,Norwich City,7,1.0651637241244316,0.152,1.0
3754039,Watford,11,1.7037684246897697,0.155,2.0
3754039,Crystal Palace,15,1.1423752149567008,0.076,1.0
3754040,Liverpool,23,2.468171941116452,0.107,1.0
3754040,Norwich City,7,0.45133702037855983,0.064,1.0
3754041,Arsenal,17,2.9227454410865903,0.172,3.0
3754041,Aston Villa,6,0.30112190544605255,0.05,0.0
3754042,West Bromwich Albion,13,1.6083169505000114,0.124,1.0
3754042,Liverpool,7,0.5253348285332322,0.075,1.0
3754043,Tottenham Hotspur,18,1.533225575927645,0.085,3.0
3754043,AFC Bournemouth,2,0.25445064902305603,0.127,0.0
3754044,Manchester United,11,0.942133504897356,0.086,1.0
3754044,Norwich City,6,0.9237468354403973,0.154,2.0
3754045,Manchester City,20,1.6955960104241967,0.085,0.0
3754045,Leicester City,12,0.8881643805652857,0.074,0.0
3754046,Everton,19,1.8911856189370155,0.1,1.0
3754046,Crystal Palace,14,0.8299910160712898,0.059,1.0
3754047,Liverpool,10,1.5041647404432297,0.15,1.0
3754047,Swansea City,9,0.42918139416724443,0.048,0.0
3754048,Crystal Palace,20,2.665426919236779,0.133,0.0
3754048,Everton,9,0.592142422683537,0.066,0.0
3754049,Leicester City,14,1.998585894703865,0.143,1.0
3754049,Norwich City,9,0.638032307382673,0.071,0.0
3754050,Crystal Palace,14,1.118767347652465,0.08,2.0
3754050,Sunderland,19,1.0557286622934043,0.056,2.0
3754051,Watford,6,1.8944532461464405,0.316,3.0
3754051,Liverpool,12,0.6297630649060011,0.052,0.0
3754052,Norwich City,7,0.6976725272834301,0.1,1.0
3754052,West Bromwich Albion,10,0.45848504826426506,0.046,0.0
3754053,Tottenham Hotspur,18,2.1315593952313066,0.118,2.0
3754053,Aston Villa,12,1.1835343232378364,0.099,0.0
3754054,Manchester City,19,2.7237528497353196,0.143,4.0
3754054,Sunderland,11,1.2441171137616038,0.113,1.0
3754055,Liverpool,28,2.4303121180273592,0.087,1.0
3754055,Chelsea,13,0.7353494623675942,0.057,1.0
3754056,Everton,15,2.257550908252597,0.151,3.0
3754056,Stoke City,8,1.4640267910435796,0.183,4.0
3754057,Tottenham Hotspur,14,2.3045498058199883,0.165,3.0
3754057,Norwich City,11,0.8687075525522232,0.079,0.0
3754058,Leicester City,17,2.822870520874858,0.166,0.0
3754058,AFC Bournemouth,10,0.9365025535225868,0.094,0.0
3754059,Chelsea,15,2.4749983809888363,0.165,3.0
3754059,West Bromwich Albion,16,1.7674547284841537,0.11,2.0
3754060,Liverpool,12,1.1717117205262184,0.098,1.0
3754060,Everton,14,0.6900700535625219,0.049,1.0
3754061,Stoke City,17,1.515248129144311,0.089,1.0
3754061,Chelsea,20,1.3757944600656629,0.069,1.0
3754062,Chelsea,14,1.425701528787613,0.102,1.0
3754062,West Bromwich Albion,14,0.9022306641563773,0.064,2.0
3754063,Watford,18,1.1316410740837455,0.063,3.0
3754063,Aston Villa,8,0.6170635875314474,0.077,2.0
3754064,Southampton,16,1.9336931612342596,0.121,3.0
3754064,Liverpool,18,1.5086214449256659,0.084,2.0
3754065,Tottenham Hotspur,21,1.4610406481660903,0.07,0.0
3754065,Leicester City,10,1.0786178410053253,0.108,1.0
3754066,Manchester City,18,1.7772689638659358,0.099,3.0
3754066,Chelsea,11,0.8010583408176899,0.073,0.0
3754067,West Ham United,22,2.429106317460537,0.11,3.0
3754067,Crystal Palace,7,1.240715829655528,0.177,1.0
3754068,West Bromwich Albion,11,0.9217818472534418,0.084,1.0
3754068,Aston Villa,12,0.5962197966873646,0.05,0.0
3754069,Arsenal,15,1.859637526795268,0.124,1.0
3754069,Newcastle United,15,1.5359523240476847,0.102,0.0
3754070,Newcastle United,9,0.9650342650711536,0.107,0.0
3754070,Aston Villa,2,0.01548082334920764,0.008,0.0
3754071,Sunderland,7,2.1823739148676395,0.312,3.0
3754071,Swansea City,11,1.2939793532714248,0.118,2.0
3754072,Watford,13,1.8493887856602669,0.142,1.0
3754072,Sunderland,16,1.393120744265616,0.087,0.0
3754073,AFC Bournemouth,15,1.7057879865169525,0.114,1.0
3754073,Chelsea,19,1.339042597450316,0.07,0.0
3754074,Tottenham Hotspur,21,1.1586061082780361,0.055,2.0
3754074,Swansea City,11,0.921879842877388,0.084,1.0
3754075,Chelsea,11,2.1443490758538246,0.195,4.0
3754075,Aston Villa,15,0.9688631594181061,0.065,0.0
3754076,West Ham United,19,2.026245131623,0.107,2.0
3754076,Sunderland,12,1.0939591117203236,0.091,2.0
3754077,Manchester City,27,2.528722361661494,0.094,1.0
3754077,West Ham United,6,0.7939769988879561,0.132,2.0
3754078,Swansea City,16,2.4718482084572315,0.154,2.0
3754078,Chelsea,10,0.48601059475913644,0.049,1.0
3754079,Manchester City,23,3.895753401797265,0.169,6.0
3754079,Newcastle United,6,1.2551611214876175,0.209,1.0
3754080,Tottenham Hotspur,26,2.213497626129538,0.085,1.0
3754080,Watford,3,0.09464553091675043,0.032,0.0
3754081,West Bromwich Albion,9,0.722863020375371,0.08,1.0
3754081,Manchester United,7,0.3791659837588668,0.054,0.0
3754082,Everton,15,2.205054871737957,0.147,5.0
3754082,Sunderland,17,1.7810543477535248,0.105,2.0
3754083,Chelsea,27,2.202363694086671,0.082,1.0
3754083,Crystal Palace,13,2.1445631980895996,0.165,2.0
3754084,Aston Villa,16,0.632857060059905,0.04,0.0
3754084,West Bromwich Albion,5,0.4686896950006485,0.094,0.0
3754085,Leicester City,16,2.5483848936855793,0.159,3.0
3754085,Swansea City,10,1.0476351771503687,0.105,0.0
3754086,West Ham United,18,3.6375740617513657,0.202,3.0
3754086,Watford,7,1.3215357111766934,0.189,1.0
3754087,Tottenham Hotspur,18,1.6897889971733093,0.094,1.0
3754087,Liverpool,15,1.266068589873612,0.084,1.0
3754088,Newcastle United,14,2.113097373396158,0.151,3.0
3754088,Manchester United,12,1.8573539853096008,0.155,3.0
3754089,Crystal Palace,14,1.5427313586696982,0.11,1.0
3754089,AFC Bournemouth,8,0.7516617756336927,0.094,2.0
3754090,Stoke City,10,1.3440481522120535,0.134,0.0
3754090,Newcastle United,15,1.3305546306073666,0.089,0.0
3754091,Watford,13,0.9757372066378593,0.075,2.0
3754091,Stoke City,11,0.44929971010424197,0.041,0.0
3754092,Tottenham Hotspur,16,2.320955276489258,0.145,2.0
3754092,Chelsea,13,0.7747378032654524,0.06,2.0
3754093,Tottenham Hotspur,9,0.5126186460256577,0.057,0.0
3754093,Chelsea,5,0.2718544192612171,0.054,0.0
3754094,Manchester United,15,2.460498856380582,0.164,3.0
3754094,Stoke City,10,0.6166179906576872,0.062,0.0
3754095,Sunderland,12,1.1856944300234318,0.099,0.0
3754095,Manchester City,7,0.5827144058421254,0.083,1.0
3754096,West Ham United,24,1.784053083974868,0.074,0.0
3754096,Stoke City,12,1.4608511663973331,0.122,0.0
3754097,Tottenham Hotspur,9,0.5846459148451686,0.065,0.0
3754097,Manchester United,9,0.5250774975866079,0.058,0.0
3754098,Liverpool,16,0.8882473474368453,0.056,3.0
3754098,Chelsea,8,0.4914670782163739,0.061,1.0
3754099,Crystal Palace,20,1.8670265646651387,0.093,2.0
3754099,West Bromwich Albion,6,0.20409428142011166,0.034,0.0
3754100,Newcastle United,17,1.487952895462513,0.088,1.0
3754100,Sunderland,14,0.6046204706653953,0.043,1.0
3754101,Norwich City,10,1.169261060655117,0.117,1.0
3754101,Southampton,10,0.9872714504599571,0.099,0.0
3754102,Newcastle United,11,1.880819458514452,0.171,6.0
3754102,Norwich City,18,1.3470689114183187,0.075,2.0
3754103,Chelsea,13,0.9393715839833021,0.072,0.0
3754103,Watford,13,0.9010310713201761,0.069,0.0
3754104,Norwich City,22,2.333070106804371,0.106,1.0
3754104,Stoke City,6,0.6194154061377048,0.103,1.0
3754105,Everton,12,1.8346825446933508,0.153,3.0
3754105,West Bromwich Albion,10,0.8567562601529062,0.086,2.0
3754106,Leicester City,21,1.4981258576735854,0.071,3.0
3754106,Aston Villa,11,1.216925193555653,0.111,2.0
3754107,Manchester United,8,0.5409470652230084,0.068,1.0
3754107,Aston Villa,5,0.32450931891798973,0.065,0.0
3754108,Chelsea,9,1.158454304561019,0.129,2.0
3754108,Sunderland,14,0.9662939291447401,0.069,3.0
3754109,Tottenham Hotspur,22,2.660931290127337,0.121,4.0
3754109,West Ham United,10,0.7501930356957018,0.075,1.0
3754110,Manchester City,16,1.819859091192484,0.114,2.0
3754110,West Ham United,10,0.9143906538374722,0.091,2.0
3754111,Chelsea,12,1.183113613165915,0.099,1.0
3754111,Arsenal,10,1.1486089546233416,0.115,0.0
3754112,Newcastle United,10,1.6138292998075485,0.161,2.0
3754112,Southampton,14,1.3296813908964396,0.095,2.0
3754113,Southampton,23,2.925801157951355,0.127,1.0
3754113,Aston Villa,9,0.8075088043697178,0.09,1.0
3754114,Chelsea,10,1.8763646930456161,0.188,3.0
3754114,Crystal Palace,8,0.9195690881460905,0.115,0.0
3754115,Chelsea,9,1.1001097573898733,0.122,1.0
3754115,Aston Villa,11,0.5657738912850618,0.051,0.0
3754116,Swansea City,12,1.825726518407464,0.152,1.0
3754116,Chelsea,9,1.657183699309826,0.184,0.0
3754117,Arsenal,9,1.9520497247576714,0.217,2.0
3754117,Aston Villa,19,1.0287894643843174,0.054,0.0
3754118,Arsenal,19,2.5767153231427073,0.136,4.0
3754118,Watford,7,0.43205721490085125,0.062,0.0
3754119,Newcastle United,22,2.8979657432064414,0.132,0.0
3754119,Sunderland,9,2.0777765568345785,0.231,3.0
3754120,West Ham United,19,0.8770243283361197,0.046,0.0
3754120,Southampton,8,0.8120124116539955,0.102,1.0
3754121,AFC Bournemouth,12,1.1564955431967974,0.096,0.0
3754121,Watford,14,0.9093750063329935,0.065,0.0
3754122,West Bromwich Albion,18,2.532032612711191,0.141,2.0
3754122,Stoke City,11,0.8410488222725689,0.076,1.0
3754123,Everton,15,2.270384708419442,0.151,3.0
3754123,Norwich City,11,0.7429965445771813,0.068,0.0
3754124,Manchester City,25,1.9653762690722942,0.079,0.0
3754124,Manchester United,5,0.5240068212151527,0.105,1.0
3754125,Chelsea,14,2.168611476197839,0.155,3.0
3754125,Everton,9,1.3462771363556385,0.15,2.0
3754126,Arsenal,20,2.478707641363144,0.124,2.0
3754126,Everton,10,0.7926561366766691,0.079,1.0
3754127,Everton,14,2.66329387947917,0.19,3.0
3754127,Stoke City,12,0.6750005022622645,0.056,0.0
3754128,AFC Bournemouth,12,1.249248070642352,0.104,0.0
3754128,Aston Villa,7,0.6519345343112946,0.093,1.0
3754129,Arsenal,21,2.108899342827499,0.1,0.0
3754129,Liverpool,18,1.4531826404854655,0.081,0.0
3754130,Norwich City,9,0.5811104327440262,0.065,2.0
3754130,Aston Villa,7,0.3165908074006438,0.045,0.0
3754131,AFC Bournemouth,16,2.737926827277988,0.171,4.0
3754131,West Ham United,10,1.6957459198310971,0.17,3.0
3754132,Sunderland,15,1.8034498635679483,0.12,1.0
3754132,Stoke City,11,0.7249707775190473,0.066,1.0
3754133,Norwich City,16,0.7781621348112822,0.049,0.0
3754133,West Bromwich Albion,7,0.5951467836275697,0.085,1.0
3754134,West Ham United,19,1.9108553361147642,0.101,3.0
3754134,Manchester United,3,0.8304679691791534,0.277,2.0
3754135,Stoke City,8,1.528559897094965,0.191,2.0
3754135,Manchester City,11,0.47989272652193904,0.044,0.0
3754136,Newcastle United,8,1.0852609239518642,0.136,1.0
3754136,Aston Villa,10,0.38022784935310483,0.038,1.0
3754137,Southampton,18,1.4534008973278105,0.081,1.0
3754137,Everton,7,0.3211292359046638,0.046,1.0
3754138,Crystal Palace,11,1.7983231451362371,0.163,3.0
3754138,Norwich City,17,1.4056107001379132,0.083,1.0
3754139,Southampton,15,1.15699652582407,0.077,1.0
3754139,Swansea City,13,0.5939925108104944,0.046,0.0
3754140,Tottenham Hotspur,19,0.8274244209751487,0.044,1.0
3754140,Everton,12,0.7238449770957232,0.06,1.0
3754141,Arsenal,23,1.291578439064324,0.056,0.0
3754141,West Ham United,8,0.42987689562141895,0.054,2.0
3754142,Manchester City,22,1.3650258369743824,0.062,0.0
3754142,Everton,7,0.34367784671485424,0.049,0.0
3754143,Liverpool,10,1.1163290478289127,0.112,0.0
3754143,Newcastle United,6,0.8870706055313349,0.148,1.0
3754144,AFC Bournemouth,11,1.1447689700871706,0.104,0.0
3754144,Manchester City,15,0.770694721955806,0.051,4.0
3754145,Manchester City,20,1.760006595402956,0.088,3.0
3754145,West Bromwich Albion,9,0.66844099201262,0.074,0.0
3754146,Leicester City,12,1.6110064629465342,0.134,2.0
3754146,Stoke City,10,1.324058740399778,0.132,2.0
3754147,Manchester City,18,1.9868047488853335,0.11,1.0
3754147,Tottenham Hotspur,6,1.2557549444027245,0.209,2.0
3754148,Tottenham Hotspur,17,1.5981798507273197,0.094,1.0
3754148,Sunderland,13,1.0747495288960636,0.083,0.0
3754149,Manchester City,18,2.490633223205805,0.138,1.0
3754149,Swansea City,4,0.17909318394958973,0.045,1.0
3754150,Sunderland,18,1.2080773245543242,0.067,2.0
3754150,Stoke City,7,0.9730449579656124,0.139,0.0
3754151,Norwich City,8,0.6972228679805994,0.087,0.0
3754151,Swansea City,10,0.4789410373196006,0.048,1.0
3754152,Leicester City,16,3.0078751146793365,0.188,2.0
3754152,Sunderland,15,0.7835765145719051,0.052,0.0
3754153,Stoke City,25,2.5061004841700196,0.1,1.0
3754153,Crystal Palace,11,1.953242190182209,0.178,2.0
3754154,Liverpool,13,0.7176860217005014,0.055,2.0
3754154,Newcastle United,6,0.3949443530291319,0.066,2.0
3754155,West Bromwich Albion,17,2.4562758170068264,0.144,0.0
3754155,Watford,11,0.4682988375425339,0.043,1.0
3754156,Leicester City,13,1.8631559815257788,0.143,2.0
3754156,Watford,8,1.0758956903591752,0.134,1.0
3754157,AFC Bournemouth,19,1.428370052948594,0.075,3.0
3754157,Everton,11,0.7029212173074484,0.064,3.0
3754158,West Ham United,26,2.8394378116354346,0.109,0.0
3754158,Swansea City,14,2.763622425496578,0.197,4.0
3754159,Manchester United,12,1.5480998139828444,0.129,3.0
3754159,AFC Bournemouth,7,0.651449304074049,0.093,0.0
3754160,Arsenal,16,1.8425226463004947,0.115,3.0
3754160,Sunderland,10,0.875183554366231,0.088,0.0
3754161,Watford,12,0.5881520304828882,0.049,0.0
3754161,Swansea City,10,0.4898934317752719,0.049,1.0
3754162,Manchester United,11,1.5237842574715614,0.139,1.0
3754162,AFC Bournemouth,11,1.1318745524913538,0.103,2.0
3754163,Everton,19,1.5548943541944027,0.082,0.0
3754163,Swansea City,7,1.257234811782837,0.18,2.0
3754164,Southampton,16,1.5801213379018009,0.099,1.0
3754164,Sunderland,11,0.7876201365143061,0.072,1.0
3754165,Manchester United,21,1.2500651720911264,0.06,1.0
3754165,Leicester City,14,1.1321012694388628,0.081,1.0
3754166,Leicester City,10,2.3707294538617134,0.237,3.0
3754166,Everton,14,1.6910421885550022,0.121,2.0
3754167,Manchester City,21,3.4019250590354204,0.162,2.0
3754167,Norwich City,5,1.391861379146576,0.278,1.0
3754168,Southampton,9,1.2990787737071514,0.144,3.0
3754168,West Bromwich Albion,10,0.46934899128973484,0.047,0.0
3754169,AFC Bournemouth,15,0.5735988179221749,0.038,2.0
3754169,Sunderland,9,0.4245413178578019,0.047,0.0
3754170,Crystal Palace,9,1.0686514172703028,0.119,0.0
3754170,Newcastle United,10,0.44574558176100254,0.045,1.0
3754171,Arsenal,12,1.5353571940213442,0.128,3.0
3754171,Manchester United,8,1.1549916751682758,0.144,0.0
3754172,Sunderland,8,1.777358140796423,0.222,3.0
3754172,Norwich City,19,1.2745816288515925,0.067,0.0
3754173,Arsenal,13,1.7515431363135576,0.135,2.0
3754173,AFC Bournemouth,10,0.3468043841421604,0.035,0.0
3754174,Arsenal,26,3.284642026759684,0.126,5.0
3754174,Leicester City,16,1.5950422547757626,0.1,2.0
3754175,Sunderland,25,2.2034853119403124,0.088,0.0
3754175,West Bromwich Albion,4,0.1493581486865878,0.037,0.0
3754176,Crystal Palace,12,1.5324186123907566,0.128,2.0
3754176,West Ham United,18,1.446214742027223,0.08,2.0
3754177,AFC Bournemouth,16,1.1285468460991979,0.071,2.0
3754177,Newcastle United,15,1.0877801142632961,0.073,1.0
3754178,Aston Villa,14,1.9050630796700716,0.136,2.0
3754178,Watford,15,1.710104713216424,0.114,2.0
3754179,Tottenham Hotspur,24,1.4633146019186825,0.061,3.0
3754179,Crystal Palace,11,0.9216595590114594,0.084,0.0
3754180,Swansea City,21,1.632970645558089,0.078,1.0
3754180,Sunderland,11,0.834418895188719,0.076,1.0
3754181,Leicester City,8,1.3213069662451744,0.165,1.0
3754181,Crystal Palace,13,0.6114667514339089,0.047,0.0
3754182,Everton,15,1.870746643282473,0.125,1.0
3754182,Norwich City,8,1.3100109146907926,0.164,1.0
3754183,Southampton,15,1.7850304553285241,0.119,2.0
3754183,Watford,4,0.10450384952127934,0.026,0.0
3754184,Norwich City,12,0.8152819070965052,0.068,0.0
3754184,Arsenal,14,0.814684309065342,0.058,1.0
3754185,Watford,10,1.6612134780734777,0.166,1.0
3754185,Manchester United,13,1.174465243704617,0.09,1.0
3754186,Manchester United,12,0.8784997556358576,0.073,1.0
3754186,Leicester City,7,0.4393877265974879,0.063,1.0
3754187,Tottenham Hotspur,22,3.4869330814108253,0.158,4.0
3754187,Stoke City,13,0.7062406735494733,0.054,0.0
3754188,Tottenham Hotspur,12,1.2916885195299983,0.108,2.0
3754188,Southampton,11,1.045529693365097,0.095,0.0
3754189,Watford,12,0.8573689861223102,0.071,0.0
3754189,Southampton,15,0.8235124992206693,0.055,0.0
3754190,Crystal Palace,17,0.9894574657082558,0.058,2.0
3754190,Aston Villa,12,0.8991665947251022,0.075,0.0
3754191,Southampton,11,0.9831154700368643,0.089,2.0
3754191,AFC Bournemouth,16,0.9146408997476101,0.057,0.0
3754192,West Bromwich Albion,15,1.202161687426269,0.08,0.0
3754192,West Ham United,8,0.8405072912573814,0.105,3.0
3754193,Manchester City,16,3.6785619845613837,0.23,5.0
3754193,AFC Bournemouth,8,0.6077686250209808,0.076,1.0
3754194,Everton,15,1.661817894782871,0.111,1.0
3754194,West Ham United,18,0.840145074762404,0.047,1.0
3754195,West Bromwich Albion,22,2.1951575353741646,0.1,1.0
3754195,Newcastle United,7,0.5422666510567069,0.077,0.0
3754196,Stoke City,14,0.9422360993921757,0.067,1.0
3754196,Southampton,11,0.5748635996133089,0.052,2.0
3754197,Tottenham Hotspur,15,2.0739900851622224,0.138,4.0
3754197,Manchester City,23,1.1728529455140233,0.051,1.0
3754198,Tottenham Hotspur,13,0.9668113011866808,0.074,0.0
3754198,Liverpool,12,0.5351811195723712,0.045,0.0
3754199,West Ham United,23,2.737371735740453,0.119,1.0
3754199,Stoke City,8,0.43085224460810423,0.054,2.0
3754200,Southampton,7,0.5732301045209169,0.082,1.0
3754200,Manchester United,8,0.18373687658458948,0.023,0.0
3754201,Arsenal,23,2.4339661579579115,0.106,0.0
3754201,Southampton,14,0.9884923035278916,0.071,0.0
3754202,Stoke City,14,0.9237031452357769,0.066,0.0
3754202,Arsenal,8,0.4921812620013952,0.062,0.0
3754203,Leicester City,10,1.2151130363345146,0.122,2.0
3754203,West Ham United,9,0.8063725903630257,0.09,1.0
3754204,Aston Villa,22,3.298744073137641,0.15,2.0
3754204,Sunderland,7,0.6576719004660845,0.094,2.0
3754205,Arsenal,22,1.890411632368341,0.086,0.0
3754205,Newcastle United,1,0.042864490300416946,0.043,0.0
3754206,Manchester City,10,0.6783891059458256,0.068,1.0
3754206,Newcastle United,5,0.6024495232850313,0.12,1.0
3754207,Norwich City,18,2.4153928384184837,0.134,3.0
3754207,Watford,13,2.093378661200404,0.161,2.0
3754208,Liverpool,14,3.245148876681924,0.232,3.0
3754208,Manchester City,12,0.9032864216715097,0.075,1.0
3754209,Tottenham Hotspur,16,1.8133864449337125,0.113,3.0
3754209,Manchester United,6,0.5080535020679235,0.085,0.0
3754210,Manchester United,15,1.3131619896739721,0.088,1.0
3754210,Norwich City,9,0.7573419231921434,0.084,0.0
3754211,Leicester City,18,3.1731197740882635,0.176,3.0
3754211,Newcastle United,9,0.43004875630140305,0.048,0.0
3754212,Liverpool,20,1.7551408307626843,0.088,3.0
3754212,Aston Villa,10,1.1084005944430828,0.111,2.0
3754213,Watford,17,1.1530885891988873,0.068,1.0
3754213,Swansea City,8,0.8221203461289406,0.103,0.0
3754214,Liverpool,12,2.6483686165884137,0.221,6.0
3754214,Aston Villa,6,0.2265354422852397,0.038,0.0
3754215,West Bromwich Albion,13,0.9928772263228893,0.076,1.0
3754215,Tottenham Hotspur,9,0.7074031652882695,0.079,1.0
3754216,Liverpool,19,1.8167390152812004,0.096,2.0
3754216,AFC Bournemouth,19,1.6120503693819046,0.085,1.0
3754217,Chelsea,23,1.644934609066695,0.072,1.0
3754217,Arsenal,10,0.8375268527306616,0.084,0.0
3754218,Crystal Palace,13,1.203956926241517,0.093,1.0
3754218,Southampton,15,0.9414379224181175,0.063,0.0
3754219,AFC Bournemouth,17,1.7859997460618615,0.105,2.0
3754219,West Bromwich Albion,6,0.35041278088465333,0.058,1.0
3754220,Liverpool,18,1.7986267060041428,0.1,2.0
3754220,Crystal Palace,15,1.1751480447128415,0.078,1.0
3754221,Swansea City,9,0.9349106517620385,0.104,2.0
3754221,Manchester United,11,0.9028143286705017,0.082,1.0
3754222,Tottenham Hotspur,22,0.9540721010416746,0.043,1.0
3754222,Crystal Palace,11,0.6038542799651623,0.055,0.0
3754223,Crystal Palace,11,0.8762726876884699,0.08,0.0
3754223,Manchester United,5,0.5786939486861229,0.116,0.0
3754224,Aston Villa,12,1.0717371925711632,0.089,0.0
3754224,Swansea City,10,0.5910539366304874,0.059,1.0
3754225,West Bromwich Albion,12,1.6877457108348608,0.141,1.0
3754225,AFC Bournemouth,13,0.9816689500585198,0.076,1.0
3754226,Liverpool,17,1.790564524475485,0.105,1.0
3754226,Sunderland,8,0.535956583917141,0.067,0.0
3754227,West Ham United,20,1.8041434716433287,0.09,2.0
3754227,Leicester City,6,1.3001151047647,0.217,2.0
3754228,Leicester City,19,2.508655251003802,0.132,4.0
3754228,Swansea City,9,0.43983078096061945,0.049,0.0
3754229,Chelsea,18,1.895944895222783,0.105,1.0
3754229,Leicester City,19,1.7267637494951487,0.091,1.0
3754230,Southampton,9,1.490846324712038,0.166,1.0
3754230,Liverpool,14,0.6509212427772582,0.046,1.0
3754231,Leicester City,23,2.182971959002316,0.095,1.0
3754231,West Bromwich Albion,11,1.1476425896398723,0.104,2.0
3754232,Watford,14,1.8581121610477567,0.133,0.0
3754232,Manchester United,13,0.716953624971211,0.055,1.0
3754233,Manchester City,16,1.172517734579742,0.073,2.0
3754233,Everton,10,0.5892980974167585,0.059,0.0
3754234,Tottenham Hotspur,14,2.915555234067142,0.208,5.0
3754234,AFC Bournemouth,11,0.6199124110862613,0.056,1.0
3754235,West Ham United,17,1.717771364375949,0.101,1.0
3754235,West Bromwich Albion,7,0.7213201336562634,0.103,0.0
3754236,Crystal Palace,16,1.3277935748919845,0.083,2.0
3754236,West Bromwich Albion,11,1.1593494089320302,0.105,3.0
3754237,Leicester City,19,2.2611134806647897,0.119,4.0
3754237,Sunderland,9,1.3677204856649041,0.152,2.0
3754238,AFC Bournemouth,22,1.0753942904993892,0.049,0.0
3754238,Newcastle United,2,0.2370690554380417,0.119,1.0
3754239,Arsenal,13,1.4340122360736132,0.11,2.0
