match_id,team,possession_pct,total_xg,epr,style
7565,Brazil,59.36,1.4202678464353085,41.79,Patient Build-up
7565,Serbia,40.64,0.9477916676551104,42.88,Patient Build-up
7566,Mexico,66.67,1.6107035190798342,41.39,Patient Build-up
7566,Sweden,33.33,2.790486827492714,11.94,Clinical/Direct
7567,Germany,73.92,2.7089156238362193,27.29,Balanced
7567,South Korea,26.08,1.7746302802115679,14.7,Clinical/Direct
7568,Switzerland,62.17,1.1964671229943633,51.96,Patient Build-up
7568,Costa Rica,37.83,1.5762127004563808,24.0,Balanced
7569,Tunisia,69.01,2.8524549938738346,24.19,Balanced
7569,Panama,30.99,0.6907955878414214,44.86,Patient Build-up
7570,Belgium,52.54,0.9653343185782433,54.43,Patient Build-up
7570,England,47.46,1.20068637188524,39.53,Balanced
7571,Colombia,58.69,0.28486187011003494,206.03,Patient Build-up
7571,Senegal,41.31,0.35991006065160036,114.78,Patient Build-up
7572,Japan,54.05,0.8823760724626482,61.26,Patient Build-up
7572,Poland,45.95,1.0407140534371138,44.15,Patient Build-up
7576,Spain,66.78,1.660946655087173,40.21,Patient Build-up
7576,Portugal,33.22,1.4345958032645285,23.16,Balanced
7577,Morocco,64.82,1.059195025358349,61.2,Patient Build-up
7577,Iran,35.18,0.6975558795966208,50.43,Patient Build-up
7578,Uruguay,57.05,1.9408186171203852,29.39,Balanced
7578,Egypt,42.95,0.36448844987899065,117.84,Patient Build-up
7579,Portugal,67.08,1.0208288938738406,65.71,Patient Build-up
7579,Uruguay,32.92,0.4760079365223646,69.16,Patient Build-up
7580,Argentina,60.45,1.4465594524517655,41.79,Patient Build-up
7580,France,39.55,1.6380270458757877,24.14,Balanced
7581,Croatia,53.37,6.087735690176487,8.77,Clinical/Direct
7581,Denmark,46.63,4.613994826562703,10.11,Clinical/Direct
7582,Spain,78.02,5.358603224158287,14.56,Clinical/Direct
7582,Russia,21.98,4.540426891297102,4.84,Clinical/Direct
7583,Mexico,51.13,0.582799818366766,87.73,Patient Build-up
7583,Brazil,48.87,3.3204212989658117,14.72,Clinical/Direct
7584,Belgium,57.49,2.9178317338228226,19.7,Clinical/Direct
7584,Japan,42.51,0.6937694437801838,61.27,Patient Build-up
7585,England,52.11,6.161789957433939,8.46,Clinical/Direct
7585,Colombia,47.89,4.74865030311048,10.08,Clinical/Direct
7586,Switzerland,66.92,0.5329880504868925,125.56,Patient Build-up
7586,Sweden,33.08,0.9105954794213176,36.33,Balanced
8649,France,61.7,0.5387829504907131,114.52,Patient Build-up
8649,Uruguay,38.3,0.6931952852755785,55.25,Patient Build-up
8650,Brazil,58.02,2.60919567104429,22.24,Balanced
8650,Belgium,41.98,0.40525613352656364,103.59,Patient Build-up
8651,England,58.46,0.7582359928637743,77.1,Patient Build-up
8651,Sweden,41.54,0.8341866424307227,49.8,Patient Build-up
8652,Croatia,64.9,5.565318384207785,11.66,Clinical/Direct
